,Porygon-Z,Mandibuzz,Weezing,Toxicroak,Volcarona,Thundurus,Spiritomb,Stoutland,Liepard,Archeops,Snorlax,Uxie,Swellow,Beedrill,Ambipom,Hitmonlee,Aron,Poliwrath,Machamp,Cacturne,Gliscor,Wobbuffet,Cresselia,Bronzong,Emboar,Chansey,Diggersby,Rhydon,Frogadier,Forretress,Absol,Garchomp,Slurpuff,Ferrothorn,Krookodile,Cobalion,Scrafty,Milotic,Ditto,Aerodactyl,Eelektross,Infernape,Doublade,Latias,Landorus-Therian,Lapras,Bisharp,Zangoose,Kyurem,Lucario,Gothorita,Florges,Rampardos,Nidoqueen,Cinccino,Altaria,Sharpedo,Torterra,Chandelure,Scolipede,Hoopa-Unbound,Meloetta,Togekiss,Serperior,Heliolisk,Celebi,Ampharos,Omastar,Mismagius,Victini,Cofagrigus,Venusaur,Magnezone,Blastoise,Golem,Durant,Pinsir,Pangoro,Banette,Granbull,Cloyster,Tauros,Klefki,Slowbro,Regirock,Raikou,Salamence,Haxorus,Kecleon,Porygon2,Arcanine,Crawdaunt,Crobat,Mamoswine,Goodra,Druddigon,Rotom-Heat,Mew,Hippowdon,Kyurem-Black,Electivire,Blissey,Politoed,Nidoking,Gothitelle,Exeggutor,Kabutops,Metagross,Exploud,Sylveon,Steelix,Amoonguss,Jolteon,Seismitoad,Tornadus,Lanturn,Slaking,Delphox,Rotom-Wash,Chesnaught,Avalugg,Talonflame,Scyther,Honchkrow,Magcargo,Empoleon,Zygarde,Alakazam,Dragalge,Heracross,Feraligatr,Rhyperior,Houndoom,Quagsire,Tangela,Dragonite,Darmanitan,Gyarados,Vaporeon,Virizion,Staraptor,Froslass,Reuniclus,Heatran,Ursaring,Barbaracle,Tyrantrum,Meowstic,Terrakion,Gardevoir,Conkeldurr,Breloom,Slowking,Drifblim,Stunfisk,Alomomola,Lopunny,Rotom-Mow,Gligar,Audino,Hawlucha,Sandslash,Drapion,Braviary,Torkoal,Excadrill,Delibird,Smeargle,Whimsicott,Magneton,Pidgeot,Tentacruel,Medicham,Sawk,Golbat,Gengar,Swampert,Bouffalant,Shaymin,Sableye,Dugtrio,Typhlosion,Lumineon,Golurk,Suicune,Gourgeist-Super,Scizor,Manectric,Donphan,Zapdos,Ninjask,Vivillon,Gastrodon,Moltres,Thundurus-Therian,Weavile,Tornadus-Therian,Gigalith,Keldeo,Tyranitar,Noivern,Registeel,Chatot,Umbreon,Roserade,Sceptile,Octillery,Charizard,Manaphy,Trevenant,Pikachu,Zoroark,Accelgor,Jynx,Shuckle,Galvantula,Abomasnow,Muk,Clefable,Sigilyph,Jellicent,Shiftry,Qwilfish,Mienshao,Yanmega,Latios,Ludicolo,Gogoat,Flygon,Starmie,Escavalier,Malamar,Entei,Tangrowth,Cradily,Espeon,Diancie,Ninetales,Azumarill,Glalie,Camerupt,Jirachi,Dusclops,Hydreigon,Hoopa,Kricketune,Shedinja,Carracosta,Azelf,Gallade,Skarmory,Aggron,Miltank,Hitmontop,Volbeat,Xatu,Kingdra
Fletchinder,0.001590948444734251,-0.0036169913105157025,0.0,-0.0010979688310097059,-0.0031029978314123952,-0.02334129074045505,0.0,0.0,-3.8553856935013985e-05,0.0,0.0001719112807411023,-0.00019759585479055334,-6.792947987172224e-05,-0.0020102214877974656,-0.00014778822334464634,-7.213148517720694e-05,-0.00022222779267413252,-0.00026429627969449523,-0.0004316319686714126,0.002232081575206705,-0.018712722881670436,-0.0016707471225915172,-0.0019736531758001363,-0.000817420521133801,-0.00019272559031697484,-0.020629027352770737,0.0,0.002354464027956662,0.0003818438305128538,-0.001356818894204928,-6.72612476258952e-05,-0.07440340323323359,0.0008371012143419657,-0.03920620123521538,-0.00032057632279739427,-0.0005496538611830281,-0.00011543117167072104,-0.0007809272366948507,-0.0020917206263747186,-0.0029236235721713036,-8.413793536782505e-05,-0.0015932671686331792,0.0030459861353577975,-0.029004495909333704,-0.02631393696811038,-4.5215819201407854e-05,-0.043061397985559184,-3.0128951270299132e-05,0.0,-0.0016786781389838217,0.0,-0.0002502860406239142,0.0,-0.00020016852881947,-6.624037793442254e-05,-0.0047462119266042345,0.040178035470603404,-9.322446256827184e-05,-0.0004938527844972118,0.0,-0.02337559212021569,-0.0006799417813285912,-0.009998585871158783,0.02802837561102182,-0.0002319392894176173,-0.0061702484187153555,0.15156368719873106,0.0,0.0,-0.0034877148861036673,-0.0005681514872584515,-0.019213372033471003,-0.01603507646524943,-0.00046024957295685896,0.0004312637491584143,-9.688122344223665e-05,-0.012540369999563325,-0.00014735586176611816,0.0007721982653939368,-3.39174724980246e-05,5.4205791239106285e-05,-7.527043519326215e-05,-0.009129947273993579,-0.023446117314792826,-3.168880742481351e-05,-0.01935180154546078,-0.00022944111827457247,0.0,-6.58844057649259e-05,0.0017315906445603412,0.001186597100523816,0.0,-0.000379506169413626,0.0,0.002432579457196448,-4.745935351197739e-05,0.0067351877638466015,-0.004842949935270226,-0.026036993816368655,-0.019771323667409805,-8.763926891307286e-05,0.0,-0.012278026502883512,0.0,-0.011821058081888842,-4.3582742910230686e-05,-0.010970717876758563,-0.018730392536038972,-0.00011034263499361228,-0.005873372349178014,-0.00021493778750486203,-0.006126928079323989,-0.0005154689007747157,0.0,0.0,-0.0002046740113290079,0.0,-7.459801398040358e-05,0.0,-0.0034176092130446013,-9.512769712892185e-05,0.11141479952527197,0.0007429588109288417,-0.00023748088851293462,-2.771409331121517e-05,-0.0047109474036727385,-0.0005733801355544134,-0.01841630121867543,-0.0018527213448619807,-0.00408932734098304,-0.002381888967337008,-0.0003792348116113975,-0.00034786206569894357,-0.00888690373328007,-3.672943638240185e-05,-0.014385339186162985,-0.0005721521574390582,0.03018496282265645,-2.0183432149541852e-05,-0.0007995280360948685,-0.0009815714475419816,-0.00043522244708650223,-0.0017115454219962085,-0.04934253127359518,-9.406870057335624e-06,0.0,0.003288836705672334,-6.024033225841516e-05,-0.002690420193487496,-0.016035717127852508,-0.006004357289977817,-0.019836724226278763,0.007163809327944357,-0.0001087809407285527,0.0,-0.0016011581563560365,-0.028608135501107253,0.004301920503963302,-4.797580667517416e-05,-6.414685071285563e-05,-0.0023777434735087733,0.0,0.0003902908717100248,-4.073210206023434e-05,0.001702469398574341,-0.04533354590745489,-3.85598477300939e-05,-0.0001688361186896785,-0.0008123145280777057,0.00023212152577942028,0.1516770399023713,-0.0030535881389245206,-0.012519977152583276,0.0009629755165816461,-3.6389985093388114e-05,-0.014881381957977256,-0.004042157601321096,-4.464405206743268e-05,-0.0005882116123980384,0.017593305275797607,-0.0021923864902284353,-8.017250326655151e-05,-5.385419505808146e-05,0.04076248403567825,-0.00541339265662626,-5.203956650511217e-05,-0.040070563166847574,-0.01165544546897969,-0.001673569364038745,-0.006588820465601629,-4.136210307551874e-05,9.344379495475806e-06,0.0002750786063358342,-7.146206427076939e-05,-0.001896892407470648,-0.01596590134434007,0.09954150622584959,-3.854536145183079e-05,-0.055439361776158526,-0.038986153564151256,-0.00016271342495422045,0.04183966984780489,-0.00010908133557272474,-0.0008763209187553294,0.0008916465215797474,-0.0017843619384283471,-8.616678572418842e-05,-0.017394984777468755,-0.02306116860600834,-0.00014714721285795701,0.0003754864188058388,-1.1940129557553106e-05,-4.2484996871140426e-05,-5.723948450015742e-05,-0.0005865323038857262,0.04035014541902076,0.0015074816686060344,0.0,-0.001479996581297216,-8.767569161372666e-05,0.0004237741345048461,-5.895653997464736e-05,0.0004678781188068911,-0.00025563995808278823,-0.00012913962552623976,-0.037046752822397944,0.0021570726614959347,0.0,-8.667733236200423e-05,-0.026084656514554105,-9.339830390101682e-05,-6.0609365901225824e-05,0.0,-0.0019121787985832651,0.0003716921974029775,0.0009378850758085964,-0.017864601954421556,-0.00020299019906024735,-0.036138341040381994,-0.000113883841651944,-0.0001803621585693648,-0.014186028914514485,-6.82091809909384e-05,-0.004035199843655655,-0.00018548848095640232,-3.719451766376823e-05,0.0,-2.916968810144937e-05,-0.006503216627733941,-0.0009464892954836122,-0.002517465982727868,-0.0002982489382434166,-3.724934229726033e-05,0.0017705872558211526,0.0,-0.00012251555815596428,-0.011026178926363785
Swellow,0.44472440534106705,-0.024358622706289315,0.028986909006544586,-0.017274406410980242,-0.07305949275086214,-0.3765023905553876,2.9006400557966827e-05,0.0046288886342761345,0.009201592401809566,0.011922664955691518,0.04538197986062244,-0.0015641058842551822,0.0,-0.006645916132914667,0.027365661958690363,0.010410698665399877,-0.003232364135991493,-0.004189660288107078,-0.004159431616200419,0.034429370941691684,-0.1286318200950078,-0.02301047292772098,-0.029280584612557663,-0.0129699037219107,0.00454544777760809,-0.3235279330494731,-0.04595783457725847,0.004855566636094119,-0.0005840190985478297,0.06459302484738767,0.07825395262172626,-1.170531616748364,0.007500169707779803,-0.5586300481019382,0.04959849938628872,-0.011464890185231716,0.21205634411979374,1.0226028799374833,-0.006504343553105689,-0.034833809263791475,-0.0014509818800859196,0.026186470421325714,0.016102103811671573,-0.3160083647719839,-0.9044794412942152,0.000547696841717057,-0.5507568752147151,0.18173509971925003,-0.005797656798579632,0.5701568728894376,0.0,0.0010263478505003,-0.0011046569777108815,-0.003131243601709497,0.09837300032135415,-0.15489664783679502,-0.00940706195693278,-0.0012350552337767823,0.036125566706998305,-0.02077452578832497,-0.20506899297371994,-0.009793131756237288,0.03567735543856959,0.21947076669443,0.030951778256122844,-0.09689527295980876,-0.013137791452000641,-0.00990788502076398,0.030845675256801305,-0.04200578891961141,-0.0061645589823508574,-0.10243069834207075,-0.21237022590378885,0.1082909578885159,0.032882094054105124,0.001585404305447948,-0.14111428912262344,0.020559959446532525,0.006526871169418583,-0.0005379705087461489,0.0822241902068579,0.027989983561547253,0.536622122793787,-0.3385832622673154,0.006634832911323972,-0.2988591840544124,0.06478595213827974,-0.005332555941194682,0.0218064325500546,0.05189122390655507,0.03735725965989383,0.41210538962383664,0.010804197956875664,-0.035866330704506816,0.0032929361491804057,-0.0007531361652084361,0.5204912236188523,-0.07624558734096361,-0.4114176053853319,-0.2871328827666555,0.03489386013696546,-0.0013823464494201292,-0.2071086418504599,0.7183007237918522,-0.1864364435399917,-0.0006238560331695021,-0.1732013755517472,-0.13810716099831477,0.055671013086947566,-0.07807669216168359,0.014890371686816442,-0.10423527375420891,0.13601873139159218,-0.05318740176699477,0.0,-0.0030398994029923027,0.013918271193762901,0.021988595907046236,-0.4495474586467462,-0.054226506007659284,0.0008829524380793488,-0.3643345450281394,-0.0005856956141857459,0.008581060364472197,-0.0004334483165034446,-0.0655942111898981,-0.009091903444608584,-0.21064998657929057,-0.02754584904130191,-0.013941313250799087,-0.02533174490801396,-0.0060157977501484215,0.010398303643167996,-0.09579424346642676,0.00021640892061374959,0.024551553906380225,0.5334102967132781,-0.05216656156859342,-0.01682787719033759,-0.008370589940629907,0.7242534864512061,-0.0047047147226475265,-0.024927340504902487,-0.5593608528715215,0.021368054044784243,-0.014685364143318131,0.0398238417723952,-0.0006319874983717063,0.5214217303880527,-0.18558185151250428,0.13381823601522408,-0.15815405345100292,0.18788570007274247,-0.001542575881810861,0.005615863993874797,-0.007707111980296329,0.2404881775086007,0.04852199819219705,-0.0007613415598725072,0.039729560676165225,0.017934822734325492,0.011054829712535914,0.029058167582721835,-0.00020128312663845267,0.04052957143785299,-0.6321759020272707,-0.0006119170536470649,0.030789947138933266,-0.0002466645655342936,-0.007642040349480295,0.15343020294598508,-0.031163659505251143,0.5647832637596821,0.008433901287193938,-0.0005442620715291395,-0.12158439999900889,0.087948406929076,0.021522535946745122,-0.008538803687774703,0.5642205643492273,-0.06522960244325766,0.06433994475324221,0.0,-0.002133370451325099,-0.048154428039695954,-0.0007966194913499152,-0.06911491984165252,-0.0907846811687863,0.3907930940790884,-0.05864123776996151,0.04914072298147663,0.02049146723534789,0.04587814994029776,-0.0010683877778584544,-0.029633826493070687,-0.22734913248629474,-0.8773958923550396,0.028215376927907956,-0.9280243411570858,-0.587906108706083,0.042005779915884285,0.006029221641086765,0.0030595502498958235,0.030910145900643955,-0.0004572407527758185,0.06967276177741834,-0.0007815718165688668,0.10615474856720786,-0.43340005991773534,0.004842756742103006,0.0016473860293195444,-0.0017545496293177873,0.012132017459167864,0.0080969637602081,0.030302124362883674,0.048535396810234374,0.051465530489631796,0.005874630259120215,-0.419403689286429,0.0015694009272594288,-0.007511764360214135,-0.0001850956914533111,-0.005850407516496832,0.008364304173224892,0.0022005630006104947,-0.5647539298425399,0.016306543927404694,-0.0028564428734524526,0.08121204637405376,-0.329016402538916,-0.0014846514361722758,0.01855980314131293,-0.009588724048635651,-0.02896441847576259,-0.0007232048912197155,0.3198023492174353,-0.28482310345711337,0.031699422713133286,-0.4729877300027989,0.013376992228234595,-0.0031108520135046925,-0.162343443600668,0.00029707459567192003,-0.036998604543162755,-0.0029157679302451904,0.0,-0.0542436149601395,0.02148526014674599,-0.10803083493919459,-0.013499894713622767,-0.30495259366368865,0.022577956935314534,0.03312900982333156,-0.0025754201730438246,-0.0003954058945427521,0.034861825915392136,-0.18083732543701314
Eevee,0.5208616781983065,0.0,-0.00020420089773809264,-0.00222464272949679,-0.00966414685277995,-0.048253303632441936,0.0,0.0,0.0,-0.0003410987240809052,-0.0004960422297552262,0.0,-0.00013910844908765095,0.5175055145634375,-0.0003128083297287193,0.0,-0.0004494600361605683,-0.0005355022196029888,-0.0008723783579078852,0.0,-0.03778202657965491,-0.0033773386965655146,-0.003997031441957194,-0.0016552885391156187,-0.00038820773063979135,-0.04166740547246348,-0.0069424454515614,0.0,-0.00010556960729547727,-0.0027491038788567254,-0.0007947695738752162,-0.16856231942636213,-0.0003197789888682501,-0.07703304768899118,-0.000649534105002648,0.0,-0.0002466946060549376,-0.0013403996775427575,-0.00423795667825404,-0.005931365114293391,0.0,-0.006730271350072728,0.0004844616867930489,-0.057845697138763634,-0.1420757243343947,-8.090578708197301e-05,-0.08724617540019543,-4.8745206788456714e-05,-0.0007413224046052129,-0.0031914610966670702,0.0,-0.0005070967774949965,-0.00014080233974374378,-0.0004055446980721096,-0.0001342426231850107,-0.01786624070145519,-0.0014599340141937542,0.0014130135399137973,-0.0010006178498246788,-0.005396204963494299,-0.04736231083180957,-0.001377067124453525,-0.019369834777147578,-0.02601073965414485,-0.00046984479139800195,-0.01651859168251514,-0.0017257607485589193,-0.0012642728547415448,-7.904175019757179e-05,-0.00706473817525193,-0.0011511566082459638,-0.03882807739834323,-0.030215180400116344,-0.0013876366097172242,0.0001631394997683493,-0.00019629519976382883,-0.02540856833279774,0.0,-0.000465410325981444,0.0,-0.0008506641793411637,-0.00020243112985326078,-0.02388665803579206,-0.04723580983848091,0.0,-0.0391771977624363,-0.0013119644878851254,0.0009097650554997019,-0.00013349130795277633,-0.0013171285382183248,-0.0011941239589559744,0.5167646695767157,-0.0007774484333421354,0.0,-0.0010123519265218604,-6.330871692385906e-05,-0.003749058322491449,-0.01513278794379816,-0.05275469335341953,-0.04019633502640813,-0.0001775697605427719,-0.0018813117459428833,-0.026573251465019355,-0.001956335659789991,-0.023874860702479427,8.145888591766149e-05,-0.022228251907157878,-0.03793034767862478,9.509733027339206e-06,-0.0008574779909477255,-0.0004348273831559928,0.0,-0.00016769404005842806,0.0,-0.00037465972568835685,-0.00042962947156009723,-7.016877351698508e-05,-0.00015089131772379714,-0.08902149873011855,-0.006924330630114245,-0.00019264483316600462,-0.08643816749448303,0.0008017637945782217,-0.00048117079347968414,-5.615273810674116e-05,-0.00954412048183076,-0.0011617502048602466,-0.03677843725099087,0.5178331468646006,-0.008266704070917098,-0.00482604954166322,-0.0007683842588204786,-0.0007017559256870454,-0.018007618364314953,0.0,-0.028863840883999937,-0.001159580135942709,-0.021790265450059937,0.007192339026383687,-0.0016697562753580433,-0.0032807977234494737,-0.0008821378858978639,-0.0034678171906603306,-0.09997580588734685,-0.0002145763911260031,0.0,-0.0011843227471267507,-0.00012048786389937134,0.0,-0.03512995715895435,-0.012165635710737298,-0.03971443646950152,-0.002880609401725154,-0.0002204058276199434,0.0,-0.0032441766566690938,-0.05795117823994044,0.0,0.0,-9.710002629092265e-05,-0.0048200446601517335,-5.84984680344624e-05,-0.00017026116819436406,0.00010761912265342202,-0.00014789930106726533,-0.0918397665702014,-7.693256819086789e-05,-0.0003420681408389502,-0.0017013717198055794,-0.00033202536624350135,-0.0014943233559062269,-0.006382482849491359,-0.023702873892246498,0.00016797732574693304,-7.404896240263258e-05,-0.02855116203075865,-0.008188381684594155,-9.83894820713309e-05,-0.0011918013061659601,-0.0468801247022741,-0.008171242491031232,-0.00015363740316023657,0.0,-0.0002757352905166314,-0.01096831191865407,-0.00010543964455284167,-0.09856252171410827,-0.02476370118244045,-0.003390866687713819,-0.013349897675401994,-7.995256937438508e-05,-9.250948025754374e-05,-0.002102849789723456,-0.00014479241763704174,0.0,-0.03318122733482547,-0.11202341918231515,0.0,-0.11884506225968959,-0.07889202787118814,-0.0003296807956588781,-0.00012317896244113863,-0.0003324638872291627,-0.00012028598869575952,-0.0007693579710986269,-0.0036031319295938545,-0.00017458629787253866,-0.04422847840367076,-0.06393090455182922,-0.0002980941433837453,0.0012525507890966399,0.00039411061799887433,-8.608071270133362e-05,-3.173846674160896e-05,-0.001193789207509987,-0.0010910755125404063,-0.0008263611657650068,-7.573759491126575e-05,-0.08552207826901312,-0.00017764355817160305,-0.001133550692936342,0.0,0.0,-0.0005263527841129433,0.0,-0.07414045654035321,0.0,-0.0003653971383626936,-0.00017631112374825973,-0.0531641157567868,0.0,-0.00012281185716138304,-0.004146114644894434,-0.0038743493933901855,1.6039844421875956e-05,0.009734078561550463,-0.03635210690198593,-0.0004112678093177536,-0.07320823685131359,-7.077145761297048e-05,-0.000415361615606368,-0.028742519241378682,-0.0001382003599279651,-0.00818440373511413,-0.00037582636280836295,0.0,-0.007024405086850524,-5.910198242777324e-05,-0.01385204970426388,-0.0014894798364799113,-0.08892402046021415,-0.0006042752749777508,-7.547270694784022e-05,-0.00036870682990911507,0.0,0.0,-0.023494118518537735
Poliwrath,-0.023672213550779954,-0.21874509463793462,-0.0060804301721953165,-0.06425277065178123,-0.29443068469667066,-0.5174227465503093,-0.0036069417285312503,-0.004893063639552959,-0.0023335741885840418,-0.010252287320681343,0.04281719472467528,-0.01204172385664784,-0.00417949150529906,-0.09076596918517425,-0.009340097213771978,0.008389177104516785,-0.013542823130023605,0.0,-0.021424931978550416,-0.009819349664687263,-1.1312222957949423,-0.10176347915015145,8.241971097413128,-0.04422562279022333,-0.010918550042931602,8.168407044137131,-0.2083073545635832,0.007924864202990241,-0.0024626971789285254,-0.08268102033800326,-0.010610844572094259,-5.012161568814336,-0.006973288040590473,-2.0853817663105048,0.003297411878864797,-0.048170327820472945,0.0007159034066849422,-0.040894628173068076,-0.12721780487809034,-0.16256606927267925,0.0019845190869180835,-0.170326230712583,-0.008813289087253248,-1.7459562192705518,0.2705089782039911,-0.001524228604741852,-2.586856479498911,0.02377662914519374,-0.022297064840448404,-0.009810506425336277,-0.005024353532433127,-0.01508531657073438,-0.0041175712671779165,0.015332490168650337,-0.004023564898647119,-0.5999927875615412,-0.03932605276549064,0.007458465043957845,0.024677706091673017,-0.1532514066713602,-1.418007992018417,-0.03468696336410545,-0.5934885404744629,-0.7603182599526155,-0.008537902447246282,0.26515596909299083,-0.0499344213725612,0.19492150392504323,0.009538151025025286,-0.1809732849044636,-0.03462381951748344,-1.0741568248776892,-0.9113770933475027,-0.0012084772757534196,0.010691611430322864,-0.0059018574191142025,-0.7474433685029594,-0.008895122509659707,-0.012172440940790823,0.005747243825965708,-0.023512541711652332,-0.001079901242806009,-0.7171745669329151,-1.37734745626832,-0.0018781039799284484,-1.1723507326770701,-0.030002939485088496,-0.020808680685641873,0.021683995723173803,-0.039607087251058416,-0.022654540368616846,-0.14661144462876943,-0.016865752004399076,-0.10458267514908787,-0.03135937227745097,-0.0028922288400727346,-0.10803823041403224,-0.24753737368439915,-1.5126624193746845,-1.1804320111775755,0.0069398136552046765,-0.03962466552763354,-0.419499425602383,-0.034342220325937006,-0.48433702223400726,0.020587371019333223,-0.6558604720791477,-0.4625511061755685,-0.006286004523587258,-0.3175790848641631,-0.007901436882723508,4.365991779077147,0.006670102763202242,-0.22618144469207768,-0.010873955481249035,-0.007830719222689863,-0.002110442812491699,-0.00014149320475301697,-2.6539157337052934,-0.1940004745048881,-0.005793564634252924,-1.5530867217732498,0.00451779900762694,-0.014022172911328248,-0.0016889294519588857,-0.2856716155956376,-0.034931801504020886,-1.0739715844776474,-0.07030924807740332,-0.2291190140823675,-0.14499049192017974,-0.022949066977612134,0.0072147928981452225,-0.5221430668483942,-0.0022383350642451953,-0.8422508253259701,-0.03481663142911369,-0.6468726531898414,-0.1215833120849896,-0.04849007605679018,-0.02315114584230958,-0.0265168280667183,-0.10430324810889346,1.1281568238394915,-0.00632957576619683,-0.04243354247815722,-0.03526412831407887,-0.0027505337033073445,-0.15988100548126777,-0.7642547759916277,-0.34367029882200767,-1.1906734373520615,0.0583022434234603,-0.006158431557116195,0.13713447097181403,-0.09757528946945923,-1.700632640237812,0.034912946965953935,-0.00292370210253103,-0.003896280165252915,-0.1328606280870608,-0.0014905911636127977,-0.004520794814967622,-0.002417013874371001,0.007578547585887156,-1.1278639051638284,-0.002349849800367544,-0.01024991062874057,-0.021782013207794465,-0.028225248577081016,-0.04207461991260766,-0.19102422693317758,-0.7539958065912811,0.0021239014753383053,0.02566006020519327,-0.8064430824012905,-0.00761588847090508,0.008190034223126919,-0.0358463076731981,12.209764000841634,-0.04910590711515617,-0.0047989105531948285,-0.003281938004716023,-0.008094568194099858,-0.3298766079409566,-0.0030493786047459883,-2.8398274073517062,-0.7419284855983507,-0.10028782759270882,-0.23402883752342646,0.00956236864595642,-0.0027826520038993306,-0.06065124825847043,-0.00432256568365421,-0.11520419925494331,-0.8768515709438638,-2.532101821083679,-0.0017533398025992718,-3.4197030140685194,-0.6997083051619497,-0.00861555777884656,0.010360535735460032,-0.009999655756531332,-0.026681292192190995,-0.02496572301555726,-0.09842738620666308,-0.00525110529472113,-1.2851978621239675,-1.9284561838657972,-0.008863138021677958,-0.001058579677586264,-0.01591729363172493,-0.0025851955226420266,-0.0034870502588902,-0.02001947141612761,-0.015932170787859787,-0.02485267231205363,0.008437031981210716,10.561465386928505,-0.0052885461223469285,-0.026444709109189724,-0.003592879969967242,-0.022500534018133636,-0.015828661314087274,-0.007869920708540258,-2.249971942886963,-0.007892050832530504,-0.010990202916331297,-0.0013549282934219422,-1.7022052198334905,-0.004948193758911333,-0.003656666640439626,-0.1247002386799421,-0.10718372154236833,-0.0028231233706585883,-0.043451525177751936,-1.0667096111463987,-0.008352795328780657,-2.1909743020450754,-0.009130568739979323,-0.012428421165469317,-0.7733748199125126,-0.003993379570105521,-0.16518366413186428,-0.011263299604480982,0.0,-0.21226400764890763,0.014470229424675659,-0.41392011692825537,-0.05667884708489195,6.64482217674814,-0.01224731826704916,-0.0022566633489032512,-0.011086183388172556,-0.0030671204057511367,0.004598762763847693,-0.6941533761314231
