,Abomasnow,Abra,Absol,Accelgor,Aegislash,Aerodactyl,Aggron,Alakazam,Alcremie,Altaria,Amaura,Amoonguss,Anorith,Appletun,Applin,Araquanid,Arcanine,Archen,Archeops,Arctovish,Arctozolt,Armaldo,Aromatisse,Aron,Arrokuda,Articuno,Articuno-Galar,Audino,Aurorus,Avalugg,Axew,Azelf,Azumarill,Azurill,Bagon,Baltoy,Barbaracle,Barboach,Barraskewda,Basculin,Beartic,Beheeyem,Beldum,Bellossom,Bergmite,Bewear,Binacle,Bisharp,Blacephalon,Blastoise,Blaziken,Blipbug,Blissey,Boldore,Boltund,Bonsly,Bouffalant,Bounsweet,Braviary,Brionne,Bronzong,Bronzor,Budew,Bulbasaur,Buneary,Bunnelby,Butterfree,Buzzwole,Calyrex,Carbink,Carkol,Carracosta,Carvanha,Caterpie,Celebi,Celesteela,Centiskorch,Chandelure,Chansey,Charizard,Charjabug,Charmander,Charmeleon,Cherrim,Cherubi,Chewtle,Chinchou,Cinccino,Cinderace,Clauncher,Clawitzer,Claydol,Clefable,Clefairy,Cleffa,Clobbopus,Cloyster,Coalossal,Cobalion,Cofagrigus,Combee,Combusken,Comfey,Conkeldurr,Copperajah,Corphish,Corsola,Corsola-Galar,Corviknight,Corvisquire,Cosmoem,Cosmog,Cottonee,Cradily,Cramorant,Crawdaunt,Cresselia,Croagunk,Crobat,Crustle,Cryogonal,Cubchoo,Cubone,Cufant,Cursola,Cutiefly,Darmanitan,Dartrix,Darumaka,Darumaka-Galar,Decidueye,Dedenne,Deino,Delibird,Dewpider,Dhelmise,Diancie,Diggersby,Diglett,Diglett-Alola,Ditto,Dottler,Doublade,Dracozolt,Dragalge,Dragapult,Dragonair,Dragonite,Drakloak,Drampa,Drapion,Dratini,Drednaw,Dreepy,Drifblim,Drifloon,Drilbur,Drizzile,Druddigon,Dubwool,Dugtrio,Dugtrio-Alola,Dunsparce,Duosion,Duraludon,Durant,Dusclops,Dusknoir,Duskull,Dwebble,Eevee,Eiscue,Eldegoss,Electabuzz,Electivire,Electrike,Elekid,Elgyem,Emolga,Entei,Escavalier,Espeon,Espurr,Excadrill,Exeggcute,Exeggutor,Exeggutor-Alola,Exploud,Falinks,Farfetch'd,Farfetch'd-Galar,Feebas,Ferroseed,Ferrothorn,Flapple,Flareon,Fletchinder,Fletchling,Flygon,Fomantis,Foongus,Fraxure,Frillish,Froslass,Frosmoth,Gabite,Gallade,Galvantula,Garbodor,Garchomp,Gardevoir,Gastly,Gastrodon,Gengar,Gible,Gigalith,Glaceon,Glalie,Glastrier,Gloom,Golbat,Goldeen,Golduck,Golett,Golisopod,Golurk,Goodra,Goomy,Gossifleur,Gothita,Gothitelle,Gothorita,Gourgeist,Gourgeist-Large,Gourgeist-Small,Gourgeist-Super,Grapploct,Greedent,Grimmsnarl,Grookey,Grovyle,Growlithe,Grubbin,Gurdurr,Guzzlord,Gyarados,Hakamo-o,Happiny,Hatenna,Hatterene,Hattrem,Haunter,Hawlucha,Haxorus,Heatmor,Heatran,Heliolisk,Helioptile,Heracross,Herdier,Hippopotas,Hippowdon,Hitmonchan,Hitmonlee,Hitmontop,Honedge,Hoothoot,Horsea,Hydreigon,Igglybuff,Impidimp,Incineroar,Indeedee,Indeedee-F,Inkay,Inteleon,Ivysaur,Jangmo-o,Jellicent,Jigglypuff,Jirachi,Jolteon,Joltik,Jynx,Kabuto,Kabutops,Kadabra,Kangaskhan,Karrablast,Kartana,Keldeo,Kingdra,Kingler,Kirlia,Klang,Klefki,Klink,Klinklang,Koffing,Kommo-o,Krabby,Krokorok,Krookodile,Kubfu,Kyurem,Lairon,Lampent,Landorus-Therian,Lanturn,Lapras,Larvesta,Larvitar,Latias,Latios,Leafeon,Lickilicky,Lickitung,Liepard,Lileep,Lilligant,Lillipup,Linoone,Linoone-Galar,Litten,Litwick,Lombre,Lopunny,Lotad,Loudred,Lucario,Ludicolo,Lunatone,Lurantis,Luxio,Luxray,Lycanroc,Lycanroc-Dusk,Lycanroc-Midnight,Machamp,Machoke,Machop,Magby,Magearna,Magikarp,Magmar,Magmortar,Magnemite,Magneton,Magnezone,Malamar,Mamoswine,Mandibuzz,Manectric,Mantine,Mantyke,Maractus,Mareanie,Marill,Marowak,Marowak-Alola,Marshtomp,Mawile,Melmetal,Meltan,Meowstic,Meowth,Meowth-Alola,Meowth-Galar,Mesprit,Metagross,Metang,Metapod,Mew,Mienfoo,Mienshao,Milcery,Milotic,Miltank,Mime Jr.,Mimikyu,Minccino,Moltres,Moltres-Galar,Morelull,Morgrem,Morpeko,Mr. Mime,Mr. Mime-Galar,Mr. Rime,Mudbray,Mudkip,Mudsdale,Munchlax,Munna,Musharna,Natu,Necrozma,Nickit,Nidoking,Nidoqueen,NidoranF,NidoranM,Nidorina,Nidorino,Nihilego,Nincada,Ninetales,Ninetales-Alola,Ninjask,Noctowl,Noibat,Noivern,Nuzleaf,Obstagoon,Octillery,Oddish,Omanyte,Omastar,Onix,Oranguru,Orbeetle,Palossand,Palpitoad,Pancham,Pangoro,Passimian,Pawniard,Pelipper,Perrserker,Persian,Persian-Alola,Petilil,Phantump,Pichu,Pidove,Pikachu,Piloswine,Pincurchin,Pinsir,Poipole,Politoed,Poliwag,Poliwhirl,Poliwrath,Polteageist,Ponyta,Ponyta-Galar,Popplio,Porygon,Porygon-Z,Porygon2,Primarina,Psyduck,Pumpkaboo,Pumpkaboo-Large,Pumpkaboo-Small,Pumpkaboo-Super,Pupitar,Purrloin,Pyukumuku,Quagsire,Qwilfish,Raboot,Raichu,Raichu-Alola,Raikou,Ralts,Rapidash,Rapidash-Galar,Regice,Regidrago,Regieleki,Regigigas,Regirock,Registeel,Relicanth,Remoraid,Reuniclus,Rhydon,Rhyhorn,Rhyperior,Ribombee,Rillaboom,Riolu,Rockruff,Roggenrola,Rolycoly,Rookidee,Roselia,Roserade,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rowlet,Rufflet,Runerigus,Sableye,Salamence,Salandit,Salazzle,Sandaconda,Sandile,Sandshrew,Sandshrew-Alola,Sandslash,Sandslash-Alola,Sandygast,Sawk,Sceptile,Scizor,Scolipede,Scorbunny,Scrafty,Scraggy,Scyther,Seadra,Seaking,Sealeo,Seedot,Seismitoad,Sharpedo,Shedinja,Shelgon,Shellder,Shellos,Shelmet,Shiftry,Shiinotic,Shinx,Shuckle,Sigilyph,Silicobra,Silvally,Silvally-Bug,Silvally-Dark,Silvally-Dragon,Silvally-Electric,Silvally-Fairy,Silvally-Fighting,Silvally-Fire,Silvally-Flying,Silvally-Ghost,Silvally-Grass,Silvally-Ground,Silvally-Ice,Silvally-Poison,Silvally-Psychic,Silvally-Rock,Silvally-Steel,Silvally-Water,Sinistea,Sirfetch'd,Sizzlipede,Skarmory,Skorupi,Skrelp,Skuntank,Skwovet,Sliggoo,Slowbro,Slowbro-Galar,Slowking,Slowking-Galar,Slowpoke,Slowpoke-Galar,Slurpuff,Smoochum,Sneasel,Snom,Snorlax,Snorunt,Snover,Sobble,Solosis,Solrock,Spectrier,Spheal,Spiritomb,Spritzee,Squirtle,Stakataka,Starmie,Staryu,Steelix,Steenee,Stonjourner,Stoutland,Stufful,Stunfisk,Stunfisk-Galar,Stunky,Sudowoodo,Suicune,Swablu,Swampert,Swinub,Swirlix,Swoobat,Sylveon,Talonflame,Tangela,Tangrowth,Tapu Bulu,Tapu Fini,Tapu Koko,Tapu Lele,Tauros,Tentacool,Tentacruel,Terrakion,Thievul,Throh,Thundurus,Thundurus-Therian,Thwackey,Timburr,Tirtouga,Togedemaru,Togekiss,Togepi,Togetic,Torchic,Torkoal,Tornadus,Tornadus-Therian,Torracat,Toxapex,Toxel,Toxicroak,Toxtricity,Tranquill,Trapinch,Treecko,Trevenant,Trubbish,Tsareena,Turtonator,Tympole,Type: Null,Tyranitar,Tyrantrum,Tyrogue,Tyrunt,Umbreon,Unfezant,Urshifu,Urshifu-Rapid-Strike,Uxie,Vanillish,Vanillite,Vanilluxe,Vaporeon,Venipede,Venusaur,Vespiquen,Vibrava,Victini,Vikavolt,Vileplume,Virizion,Volcanion,Volcarona,Vullaby,Vulpix,Vulpix-Alola,Wailmer,Wailord,Walrein,Wartortle,Weavile,Weezing,Weezing-Galar,Whimsicott,Whirlipede,Whiscash,Whismur,Wigglytuff,Wimpod,Wingull,Wishiwashi,Wobbuffet,Woobat,Wooloo,Wooper,Wynaut,Xatu,Xurkitree,Yamask,Yamask-Galar,Yamper,Zapdos,Zapdos-Galar,Zarude,Zeraora,Zigzagoon,Zigzagoon-Galar,Zoroark,Zorua,Zubat,Zweilous,Zygarde-10%,empty
Abomasnow,0.0,0.0,-0.00014592940000000002,0.55045848465,-0.01328510525,8.16755e-06,-0.00034612624999999996,-0.006261463950000001,0.0,-0.0002369062,0.0,-0.01371620785,0.0,0.0,0.0,0.00015548489999999999,-0.0003014122,0.0,-0.000340413,0.01080247565,0.73169896955,0.0,0.0,0.0,0.0,-3.411995e-05,-0.00023123749999999998,-0.0012204956,0.0040180644,0.0053392612,0.0,-0.0023860381,-0.01698702285,0.0,0.0,0.0,0.0,0.0,-0.02253214215,0.0,0.01225161265,0.0,0.0,0.0,0.0,-0.00076433885,0.0,-0.0121076988,-0.0079358607,-0.0006107839,-0.0268154778,0.0,-0.16002320515000001,0.0,0.0,0.0,0.0,0.0,-0.00021507725000000002,0.0,-0.00034393870000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0281132758,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018631245,0.030456965000000003,0.00698007355,0.0028723294,-0.0156642024,-0.0003581259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001683403,-0.0168204422,0.0,-0.0002713588,0.0,-0.18446027204999998,0.0,0.0,0.0,0.0043913283000000004,0.0,-0.00031721345,-0.0001492003,0.0,0.0,-0.0007638601499999999,-0.0023330218500000003,0.0,0.0,0.0,-8.060625e-05,-0.1467081544,0.0,0.0,0.0,0.0,-0.000184178,0.0,-0.0353651306,-0.0035617977,0.0,-0.0001636697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00149989265,0.0,0.0,0.0,-0.0001394907,0.0,0.0,0.0,0.0,-0.0001999322,-0.00053465325,-0.01122082675,0.0,0.0,-0.025129989149999997,0.0,0.0,-0.01965877855,-0.00101549355,-0.08778503605,0.0,-0.04816690475,0.0,0.0033455856,-0.0002790042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000580167,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030670904999999997,-8.45712e-05,0.0,0.0,0.0,0.0,0.0,-0.00239802385,0.0,-0.0002202039,0.0,0.0,0.0,0.0,-0.00033676825,0.0,-0.00022486975,0.0,-0.11988205215,0.0,0.0,-0.00020793455,-0.005118630250000001,0.0,0.0,0.0,0.0,0.0,-0.14016599685,0.0,-0.00042332605,0.0,0.0,-0.0009167937,0.0,0.0,0.0,0.0,0.0122084523,0.0038713832,0.0,-0.0002906279,-0.0002887949,0.0,-0.0388615517,0.01770100355,0.0,-0.0158900494,-0.0028299284499999997,0.0,-0.00022936335,0.0,0.0,-0.0007469777,0.0,0.0,0.0,0.0,0.0,0.0441839482,-0.0008012468,0.00250932755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010757144500000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.00364435385,0.0,0.0,0.0,-0.0061632596,0.0,0.0,-0.054303321550000005,-0.0007634604,0.0,-0.13928862079999998,-0.0030166607,0.0,-0.0006663234500000001,0.0,0.0,-0.10435503255,0.0,-0.00013456495,0.0,0.0,0.0,0.0,-0.16195167385,0.0,0.0,-0.00184331385,-0.0016936468500000001,-0.00012099430000000001,0.0,-8.30305e-05,0.0,0.0,-0.00057712385,0.0,-0.0095637314,-0.00012283875,0.0,0.0,0.0,0.0,0.0,-0.00010988115000000001,0.0,-0.0856141207,-0.010292778249999999,-0.004668416450000001,0.0,0.0,0.0,-0.0015237933,0.0,0.0,0.0,0.01917949135,0.0,0.0,-0.0092054264,0.0,-0.03736601185,0.0,0.0,-0.29956933835,-0.0003813664,0.00319142655,0.0,0.0,-0.0070937331,-0.0262687953,0.0,-0.0001161975,0.0,0.0,0.0,0.0,0.0,-0.00059432825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011074287,-0.00030178325,0.0,0.0,0.0,-0.0002301792,-0.0001917787,-0.00163114855,0.0,0.0030364564,0.0,0.0,0.0,-0.2611455947,0.0,0.0,-0.00013291785,0.0,0.0,-0.0067683128000000006,-0.00013768405000000002,-0.00981069725,0.07446772034999999,0.0,-0.00056339925,0.0,0.0,0.0,0.0,0.0,-0.01076735885,0.0,0.0,-0.0049160765,0.0,-0.0002547472,0.0,0.0,0.0,0.0,-0.00050477625,0.0,0.0,-0.0102117116,0.0,-0.0003036334,0.0,-0.00048682779999999995,-0.0002097891,0.0,-0.00112882445,0.0,-0.027159400549999997,-0.0093504005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010813125,0.0,0.0,0.0,0.0,-0.00142228215,0.0,-0.0281442064,-0.004235422900000001,0.0,0.0,0.0,0.0,-0.00456547005,0.0,-0.00071831385,0.04916773185,0.0,0.0,0.0,-0.00013245310000000002,0.0,-0.01960717675,0.0,0.0,0.0,-0.0015248608000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004724128,0.0,0.0,-0.049080342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029832155,0.0,0.0,0.0,0.0,-0.00022885525,0.0,0.0,0.0,-0.00059789155,0.0,0.0,0.0,0.0,-0.0027072915,-0.0057465443500000005,-0.00174762315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018888719,-0.03747118365,0.0,0.0,0.0,-0.0053520239,-0.0002088605,0.0,0.0,0.0,0.00218856285,-0.0011526635000000001,0.49757118555,-0.0022579356999999998,-0.00023470565,0.0,0.0,0.0,-0.0021024718999999997,0.0,0.0,-0.008053375,-0.00348637195,-0.1718565014,0.0,0.0,0.0,0.0,0.0,0.0,-8.950645e-05,0.0,0.0,0.0,-0.00312544945,-0.00013011780000000002,-0.0066355651,0.0,0.0,-0.0001109864,-0.000141094,-0.0037399175,0.0,-0.0008785048000000001,-0.0008574849,0.0,0.0,0.0,0.0,0.0096157787,0.0,0.0,-0.00036304070000000004,-0.010365401199999999,-0.00041003845,0.0,-0.0001530367,0.0,0.0,0.0,0.0,0.0,0.0,-0.02123376195,-0.00044655845,-0.0061661165,0.0,0.0,0.0,0.0,-0.0002410369,0.0,0.0,-0.008146007850000001,0.002826039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005945459,0.0,-0.09971095390000001,0.0,0.0,0.0,0.0,0.0,-0.02041447265,-0.0013203125,-0.0384120363,-0.13960767224999998,0.0,0.0,-0.00019140135000000002,0.0,0.0,0.0,-0.009773934599999999,0.0,0.0,0.0,0.0,0.0,-0.1210871322,0.0,-0.0001356531,0.0,0.0,-0.00105495225,-0.0006393591,0.0,-0.00016068895,0.0,0.0,-0.00025749154999999996,0.0,-0.0002472884,0.0,0.0,0.0,-0.01643034085,0.0,0.0442688183,0.0,0.0,0.0,-0.0012746691,-6.01327e-05,0.0,-0.04242836405,-0.0044027313499999995,-0.07419684315,-0.07961136915,0.4870729232,-0.00027572705,0.0,-0.00108377745,-0.0029238743500000003,0.0,0.0,-0.0012737656999999999,0.02432103855,0.0,0.0,0.0,-0.00014721139999999998,-0.006718215099999999,0.0,0.0,0.0,-0.0058127104,0.0,-0.07338673445,0.0,-0.2982932391,0.0,-0.00039466405,-0.00227617805,0.0,0.0,0.0,0.0,0.0,-0.00013666945,-0.000195566,0.0,0.0,-0.10545550995,-0.0007818018,0.0,0.0,-0.0039790313499999995,0.0,-0.1144940653,0.5085047995,-0.00268333955,0.0,0.0,-0.00236980945,-0.00163022675,0.0,0.0129563491,0.0,0.0,-0.0249773231,-0.0004246445,0.0,0.0,-0.01032421635,-0.041951579749999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005705628,0.0,-0.00319362135,-0.0003268823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00188056675,-0.00075025375,0.0,0.0,0.0,-0.12673431215,-0.02439002715,-0.021197154,-0.02439173855,0.0,0.0,-0.0008797246999999999,0.0,0.0,0.0,-0.00159063195,0.0
Abra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
