,Abomasnow,Accelgor,Aegislash,Alcremie,Appletun,Applin,Araquanid,Arcanine,Arctovish,Arctozolt,Aromatisse,Arrokuda,Avalugg,Axew,Baltoy,Barbaracle,Barboach,Barraskewda,Basculin,Beartic,Beheeyem,Bellossom,Bergmite,Bewear,Binacle,Bisharp,Blipbug,Boldore,Boltund,Bonsly,Bounsweet,Braviary,Bronzong,Bronzor,Budew,Bunnelby,Butterfree,Carkol,Caterpie,Centiskorch,Chandelure,Charizard,Charjabug,Charmander,Charmeleon,Cherrim,Cherubi,Chewtle,Chinchou,Cinccino,Cinderace,Claydol,Clefable,Clefairy,Cleffa,Clobbopus,Cloyster,Coalossal,Cofagrigus,Combee,Conkeldurr,Copperajah,Corphish,Corsola-Galar,Corviknight,Corvisquire,Cottonee,Cramorant,Crawdaunt,Croagunk,Crustle,Cubchoo,Cufant,Cursola,Cutiefly,Darmanitan-Galar,Darumaka-Galar,Deino,Delibird,Dewpider,Dhelmise,Diggersby,Diglett,Diglett-Alola,Ditto,Dottler,Doublade,Dracovish,Dracozolt,Dragapult,Drakloak,Drampa,Drapion,Drednaw,Dreepy,Drifblim,Drifloon,Drilbur,Drizzile,Dubwool,Dugtrio,Dugtrio-Alola,Duosion,Duraludon,Durant,Dusclops,Dusknoir,Duskull,Dwebble,Eevee,Eiscue,Eldegoss,Electrike,Elgyem,Escavalier,Espeon,Espurr,Excadrill,Falinks,Farfetch'd-Galar,Feebas,Ferroseed,Ferrothorn,Flapple,Flareon,Flygon,Fraxure,Frillish,Froslass,Frosmoth,Gallade,Galvantula,Garbodor,Gardevoir,Gastly,Gastrodon,Gengar,Gigalith,Glaceon,Glalie,Gloom,Goldeen,Golisopod,Golurk,Goodra,Goomy,Gossifleur,Gothita,Gothitelle,Gothorita,Gourgeist,Gourgeist-Large,Gourgeist-Small,Gourgeist-Super,Grapploct,Greedent,Grimmsnarl,Grookey,Growlithe,Grubbin,Gurdurr,Gyarados,Hakamo-o,Hatenna,Hatterene,Hattrem,Haunter,Hawlucha,Haxorus,Heatmor,Heliolisk,Helioptile,Hippopotas,Hippowdon,Hitmonchan,Hitmonlee,Hitmontop,Honedge,Hoothoot,Hydreigon,Impidimp,Indeedee,Indeedee-F,Inkay,Inteleon,Jangmo-o,Jellicent,Jolteon,Joltik,Karrablast,Kingler,Kirlia,Klang,Klink,Klinklang,Koffing,Kommo-o,Krabby,Lampent,Lanturn,Lapras,Larvitar,Leafeon,Liepard,Linoone-Galar,Litwick,Lombre,Lotad,Lucario,Ludicolo,Lunatone,Machamp,Machoke,Machop,Magikarp,Malamar,Mamoswine,Mandibuzz,Manectric,Mantine,Mantyke,Maractus,Mareanie,Mawile,Meowstic,Meowth,Meowth-Galar,Metapod,Mew,Milcery,Milotic,Mime Jr.,Mimikyu,Minccino,Morelull,Morgrem,Morpeko,Mr. Mime,Mr. Mime-Galar,Mr. Rime,Mudbray,Mudsdale,Munchlax,Munna,Musharna,Natu,Nickit,Nincada,Ninetales,Ninetales-Alola,Ninjask,Noctowl,Noibat,Noivern,Nuzleaf,Obstagoon,Octillery,Oddish,Onix,Oranguru,Orbeetle,Palpitoad,Pancham,Pangoro,Passimian,Pawniard,Pelipper,Perrserker,Persian,Persian-Alola,Phantump,Pichu,Pidove,Pikachu,Piloswine,Pincurchin,Polteageist,Ponyta-Galar,Pumpkaboo,Pumpkaboo-Large,Pumpkaboo-Super,Pupitar,Purrloin,Pyukumuku,Quagsire,Qwilfish,Raboot,Raichu,Raichu-Alola,Ralts,Rapidash-Galar,Remoraid,Reuniclus,Rhydon,Rhyhorn,Rhyperior,Ribombee,Rillaboom,Riolu,Roggenrola,Rolycoly,Rookidee,Roselia,Roserade,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rufflet,Runerigus,Sableye,Salandit,Salazzle,Sandaconda,Sawk,Scorbunny,Scrafty,Scraggy,Seaking,Seedot,Seismitoad,Shedinja,Shellder,Shellos,Shelmet,Shiftry,Shiinotic,Shuckle,Sigilyph,Silicobra,Silvally,Silvally-Bug,Silvally-Dark,Silvally-Dragon,Silvally-Electric,Silvally-Fairy,Silvally-Fighting,Silvally-Fire,Silvally-Flying,Silvally-Ghost,Silvally-Grass,Silvally-Ground,Silvally-Ice,Silvally-Poison,Silvally-Psychic,Silvally-Rock,Silvally-Steel,Silvally-Water,Sinistea,Sirfetch'd,Sizzlipede,Skorupi,Skuntank,Skwovet,Sliggoo,Slurpuff,Sneasel,Snom,Snorlax,Snorunt,Snover,Sobble,Solosis,Solrock,Spritzee,Steelix,Steenee,Stonjourner,Stufful,Stunfisk-Galar,Stunky,Sudowoodo,Swinub,Swirlix,Swoobat,Sylveon,Thievul,Throh,Thwackey,Togedemaru,Togekiss,Togepi,Togetic,Torkoal,Toxapex,Toxel,Toxicroak,Toxtricity,Tranquill,Trapinch,Trevenant,Trubbish,Tsareena,Turtonator,Tympole,Type: Null,Tyranitar,Tyrogue,Umbreon,Unfezant,Vanillish,Vanillite,Vanilluxe,Vaporeon,Vespiquen,Vibrava,Vikavolt,Vileplume,Vullaby,Vulpix,Vulpix-Alola,Wailmer,Wailord,Weavile,Weezing-Galar,Whimsicott,Whiscash,Wimpod,Wingull,Wishiwashi,Wobbuffet,Woobat,Wooloo,Wooper,Wynaut,Xatu,Yamask,Yamask-Galar,Yamper,Zigzagoon-Galar,Zweilous,empty
Abomasnow,0.0,-0.00803786305,-0.38129955035,-0.05024429415,-0.039029488050000005,0.0,-0.0254787547,0.2421394677,0.05016584685,0.019025174399999997,-0.0024070229,0.0,0.17633324425,0.0,0.0,0.09049102455,0.0,-0.21838548565,0.0,0.3880610866,0.0,0.00478920755,0.0,0.0466703372,0.0,-0.15221878989999998,0.0,0.0,-0.03922823145,0.0,0.0,-0.015854813000000002,-0.0117041445,0.0,0.0,0.0,0.009895736700000001,-0.00042984285,0.0,0.51998707475,-0.0687675723,-0.01317904525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00144060655,0.70286116375,0.0085636251,-0.29020885835,0.0,0.0,0.0,0.1736659401,0.39296085064999997,0.0139571574,0.0,-0.18424731545,0.03839247985,0.0,-0.23488389505,-1.4564189892,0.0,0.0,0.00334614315,0.0320449141,0.0,0.00293983675,0.0,0.0,-0.03141660915,0.0,0.1776490645,0.0,0.0,0.0,0.0,0.01489148925,-0.07227263995,0.0,0.0,-1.4363003409,0.0,-0.0025610429000000002,-0.37191891455000003,-0.21084793485,-0.40260415294999996,0.0,-0.0028714464,-0.01471021385,-0.10290317845,0.0,0.21071687384999999,0.0,0.0,0.0,-0.0052055658,-0.193636627,0.0,0.0,0.01696103385,-0.013821977749999999,-0.0028891578999999997,-0.00215371955,0.0,0.0,0.0,0.7041548069,-0.0707762624,0.0,0.0,-0.00313003615,-0.01910232125,0.0,-1.0697289589,0.20789413295,0.0,0.0,0.0,-1.0331621722,-0.0214679815,-0.0084324097,-0.0012545030000000001,0.0,0.0,0.0411073005,0.2786993063,-0.0037389903499999997,-0.01944073045,-0.0012014479,-0.02876016465,0.0,-0.06226731345,-0.0011033987,-0.0023085643500000003,0.059837554700000004,-0.00073773745,0.0,0.0,-0.00550544335,0.11472965965,-0.0116862084,0.0,0.0,0.0,-0.00091627,0.0,0.0,0.0,0.0,-0.00747173955,0.0088718088,-0.0025874132000000003,0.42530187445,0.0,0.0,0.0,0.0,0.53855614145,0.0,0.0,-0.296441432,0.0,0.0,-0.2207987142,-0.0071124371,0.0,-0.0234058124,0.0,0.0,-0.16486019885,0.0251700166,-0.00506999195,0.00990613555,0.0,0.0,-0.37174059285,0.0,-0.01689111375,-0.00542220355,0.0,-0.01376072625,0.0,-0.0633670796,0.0773922752,0.0,0.0,-0.0030396763000000004,0.0,0.0,0.0,-0.0015942487000000002,0.0,0.2282820938,0.0,0.0,0.0011281633999999999,0.0115067832,0.0,-0.0015837101500000002,-0.00050935405,0.0,0.0,0.0,0.0,-0.02087466585,-0.0092193554,0.0,-0.015219969649999998,0.0,0.0,0.0,-0.0052497664,0.0962550816,-0.1213548359,-0.00159883735,-0.02365770365,0.0,-0.0008195585,0.0,0.0,-0.0020494809999999997,0.0,0.0,0.0,0.0062346972,0.0,-0.0725639122,0.0,-0.22400090179999999,0.0,0.0,0.0,-0.0255861571,0.0,0.34029939605000004,0.05232943775,0.0,-0.0041998006,0.0,0.0,-0.0036709164,0.0,0.0,0.0,0.0016567423000000002,0.0445391465,-0.00120332875,-0.0017482465500000001,0.0,-0.009266584500000001,0.0,-0.02052729055,-0.0005315013500000001,0.0,0.0,0.0,-0.0051061335,0.0,0.0,0.00883515845,0.01433000085,0.0,-0.2262155999,0.04560789555,0.0,0.0,0.0,0.0,0.0,-0.00290255575,0.00244092835,-0.0368391343,-0.02898022645,0.0,0.0,0.0,0.0,0.0,0.0,-0.03135524245,-0.00907315435,-0.00168471615,0.0,-0.00047609690000000005,0.0,0.0,-0.00827345815,0.0,-0.07093224755,-0.00126178765,0.0,-0.00309231735,-0.1196516731,-0.00333863985,0.0,0.0,0.0,0.0,0.0,-0.0087943359,-0.000869656,-0.0089685664,0.01118932295,-0.20379550484999998,-0.0179178415,-0.00944149665,0.0,0.019479477000000002,-0.00359143045,0.0,-0.02580969575,-0.020994161499999997,-0.0062092512999999995,0.0,-0.0064732995500000005,0.0,0.0,0.0,-0.6943091235500001,-0.03307929765,0.0,0.0,0.0,-0.0133656834,-0.0017833577,-0.0278207153,0.030624162249999996,0.0,0.00040236115,0.0,0.0,0.0,-0.00080648995,-0.0025602062,-0.0008563314,0.0,-0.00139071715,-0.0012143874,-0.0015879888,0.0020638769,0.0,0.0,0.0,0.0,-0.0006194233499999999,-0.0012166718,0.0,-0.0593317438,0.0,0.0,-0.00058498245,0.0,0.0,-0.00243432435,0.0,0.0,-0.02006906215,0.0,0.0,0.0,0.0,-0.00052741435,0.0,0.18139952015,0.0,-0.0054707843,0.0,0.032838770399999995,0.0,0.0,0.0,0.0,0.0141300844,-0.032527431100000004,-0.004827790950000001,0.0,0.0,0.19382140865,0.002113516650000001,0.0,0.0,-0.02894690835,-0.65014795895,0.0,0.06666109435,-0.3792369507,0.0,0.0,-0.00196456615,0.0,-0.0187426962,0.0037400217000000003,0.0,-0.034542924200000005,-0.2952551759,0.0,-0.03470269475,-0.0006521895,0.0,0.0,0.4310600768,-0.019720493149999997,0.0,0.0,-0.01585456155,-0.0012612381499999999,0.0,0.0,0.0,0.0,-0.0007666485,-0.0054216188500000005,0.00495266365,-0.014736108299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023157092849999998,0.0,0.0,0.0,0.0,0.0,0.0
Accelgor,-0.00803786305,0.0,1.44309744235,0.06651006905000001,-0.045914369950000006,0.0,0.0637696357,0.1999147663,-0.00886119175,-0.01439201685,-0.0002246909,0.0,-0.058935981949999994,0.0,0.0,-0.00611091695,0.0,0.028308863599999998,0.0,0.030071550949999998,0.0,9.9743e-06,0.0,-0.013494137600000001,0.0,0.43567289929999997,0.0,0.0,-0.0416755234,0.0,0.0,1.04825520125,0.0173149743,0.0,0.0,0.0,0.1280808853,-0.0006533905,0.0,0.03456325855,0.0441832396,-0.00820700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10296442310000001,-0.1838787583,0.01191413665,-1.0271512405999998,0.0,0.0,0.0,0.026090615,0.3026968213,0.0004004459,0.0,-0.06807058525,-0.04686216305,0.0,-0.21004058879999998,-2.17282672455,0.0,0.0,0.0097657458,-0.0893239903,0.0,0.00012049240000000001,0.0,0.0,-0.01153217125,0.0,-1.0615314574,0.0,0.0,0.0,0.0,0.30564288944999995,-0.0916983235,0.0,0.0,-1.4969846299,0.0,-0.00337216735,-0.3830149377,-0.24141601755,-0.2338670243,0.0,0.0095181571,-0.0155960215,-0.1050603977,0.0,-0.00041968530000000004,0.0,0.0,0.0,0.0123827147,-0.24727321214999998,0.0,-0.00095640995,0.05237935745,0.1865496952,0.0036883495000000002,-0.0026435522,0.0,0.0,0.0,-0.01087988035,-0.060080913550000004,0.0,0.0,-0.00144492405,-0.02295307565,0.0,0.84720145365,0.0062123431,0.0,0.0,0.0,-1.1811093588500001,-0.0222319957,-0.00636001125,-0.01671969675,0.0,0.0,0.0480804706,-0.0447432733,-0.0015920004,-0.0428820668,-0.0013786452,-0.0230306939,0.0,-0.0949463123,0.3256456408,-0.0024060208000000003,-0.0018454763,-0.00516941705,0.0,0.0,-0.03186052955,-0.0028686755,0.07846746695,0.0,0.0,0.0,-0.00124093995,0.0,0.0,0.0,0.0,-0.010110096999999998,-0.00758091095,7.504295e-05,-0.2339064742,0.0,0.0,0.0,0.0,0.64178084665,0.0,0.0,-0.5250440302499999,0.0,0.0,0.0380170386,0.09803752304999999,0.0,0.30149139385,0.0,0.0,-0.25743124445,-0.00170762885,-0.00683431785,0.017547189050000002,0.0,0.0,-0.7135036103,0.0,0.035505139500000005,-0.0047015586,0.0,-0.0189197827,0.0,-0.1724813369,0.00299537205,0.0,0.0,-0.0038798022499999998,0.0,0.0,0.0,-0.0019103238,0.0,0.8526236920000001,0.0,0.0,-0.00285704025,-0.0145903133,0.0,-0.0028640918000000003,-0.0005868479,0.0,0.0,0.0,0.0,0.0072187395500000005,-0.01878689155,0.0,-0.016734591950000002,0.0,0.0,0.0,-0.005900263,-0.05269563955,-0.5480249715000001,-0.00230433155,-0.0304536422,0.0,-0.00029583895,0.0,0.0,-0.0031442279,0.0,0.0,0.0,0.07333576005,0.0,-0.09370977024999999,0.0,0.13349782170000002,0.0,0.0,0.0,-0.0300073487,0.0,-0.0024160896,-0.0139443645,0.0,-0.00555905445,0.0,0.0,-0.0049907658,0.0,0.0,0.0,-0.0127391774,-0.00344591715,0.0098437842,-0.0021313425,0.0,-0.0229207339,0.0,-0.06841901965,-0.00072128185,0.0,0.0,0.0,-0.00788154625,0.0,0.0,-0.0037789380499999997,8.24815e-05,0.0,-0.1417819119,-0.00246995095,0.0,0.0,0.0,0.0,0.0,-0.0038429404,0.00912585435,-0.02819980905,0.3313393899,0.0,0.0,0.0,0.0,0.0,0.0,0.10420993155,0.0029312007,-0.0023966023,0.0,-0.0006472272000000001,0.0,0.0,0.026196085,0.0,0.8901610807,-0.0016985464000000001,0.0,-0.020566264549999998,-0.16185605595000002,-0.009717460550000001,0.0,0.0,0.0,0.0,0.0,-0.010789804949999999,-0.00117949435,-0.01212529825,-0.0008597491,-0.41564485255,-0.0204296572,-0.2943401674,0.0,0.30639544965,-0.00793549265,0.0,-0.02814035485,-0.006698365499999999,-0.007266934,0.0,-0.009313942450000001,0.0,0.0,0.0,-0.79972168145,-0.037299473050000004,0.0,0.0,0.0,-0.018046261049999998,0.01637920405,-0.04384092555,-0.039364270300000004,0.0,-0.0017896417,0.0,0.0,0.0,0.00126834005,-0.00313684985,-0.00118372495,0.0,-0.0018857553,-0.0016481262,-0.0021579521,-0.00074389555,0.0,0.0,0.0,0.0,-0.0011160557000000002,-0.00164897405,0.0,-0.0488619523,0.0,0.0,-0.00079325425,0.0,0.0,-0.0033441933999999998,0.0,0.0,-0.0116348337,0.0,0.0,0.0,0.0,-0.00071494345,0.0,-0.01697676415,0.0,-0.00740577895,0.0,-0.00167984655,0.0,0.0,0.0,0.0,-0.0007013624,-0.0554484705,-0.0028856419,0.0,0.0,-0.0054468563000000005,-0.34545775325,0.0,0.0,-0.03718078675,-0.7393858494000001,0.0,0.00778088915,-0.04948948175,0.0,0.0,-0.002791479,0.0,-0.0193737042,-0.00275443395,0.0,-0.03626364135,-0.28437478559999996,0.0,-0.0388014431,0.01490305405,0.0,0.0,-0.02735619515,-0.0281368307,0.0,0.0,-0.02295554755,0.00044484105,0.0,0.0,0.0,0.0,0.0005267125999999999,0.0095199868,-0.05540487645,-0.02879917475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0311746252,0.0,0.0,0.0,0.0,0.0,0.0
Aegislash,-0.38129955035,1.44309744235,0.0,-2.798863558,-2.7035400029,0.0,-2.7221451852,-2.85835034655,-0.6725749181,-0.86419784325,-0.26023357020000004,0.0,4.8229457615,0.0,0.0,0.3479556382,0.0,-4.14071142095,0.0,-0.18453455235,0.0,0.14249084905,0.0,-0.4470257079,0.0,-6.095177394,0.0,0.0,-4.04337804835,0.0,0.0,-0.9189079010000001,-1.02694840335,0.0,0.0,0.0,-0.6550117779,0.19161238725000002,0.0,-2.23663727635,-7.1040977672,-2.59702770145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07978942315000001,-10.6696137966,-0.5751118221,0.03604828745,0.0,0.0,0.0,-1.1894282994999998,-2.3488274110000003,-0.4538632443,0.0,1.3391050214,-6.399147570049999,0.0,-32.558342960100006,-105.14301912479999,0.0,0.0,-0.6311401451,-5.7761113699,0.0,-0.08863608980000001,0.0,0.0,-3.4142793752,0.0,-18.245625773100002,0.0,0.0,0.0,0.0,-0.48787003105000004,-2.11310331685,0.0,0.0,-12.718965964950002,0.0,-0.027440614000000002,-11.305721355900001,-3.3739293542,-58.62274084565,0.0,-0.2065517355,-1.5195149239,-9.239944596800001,0.0,-0.22821339545,0.0,0.0,0.0,-0.50470974185,1.6679874999500002,0.0,-0.0720599384,-2.5002869406499997,0.281806452,-0.2675293047,-0.1354204137,0.0,0.0,0.0,-0.31445392245000003,-2.69344071405,0.0,0.0,-0.3622521754,-0.56080143435,0.0,-1.11586618965,-0.63597375145,0.0,0.0,0.0,-32.759995631,0.22940272315,-0.91399478435,0.261715984,0.0,0.0,-0.62911339555,-1.9884000575999998,0.0012969292500000001,-1.30877936525,0.0178440198,3.8013549362,0.0,-4.2909321997,1.58375994425,0.01825435325,-0.14651190549999998,-0.40500343865,0.0,0.0,-0.68227061335,-0.2249124883,-0.7549345323000001,0.0,0.0,0.0,-0.07241498315,0.0,0.0,0.0,0.0,-0.7039299068,-0.5289536663000001,-0.23524972145,-33.12663757555,0.0,0.0,0.0,0.0,64.47013222525001,0.0,0.0,-40.746009028450004,0.0,0.0,13.08317985475,0.45600809705,0.0,-1.6192880023499998,0.0,0.0,-8.7973947462,-0.1186463606,-0.5096166242,0.0127499673,0.0,0.0,34.131459282950004,0.0,-2.7360482791000003,-0.40090899835,0.0,-2.3074562181,0.0,-13.5554428883,-0.7930449067,0.0,0.0,-0.5025650292,0.0,0.0,0.0,-0.17125981535,0.0,1.450839357,0.0,0.0,-0.00914583555,-1.04597860785,0.0,-0.08970401435,-0.036844136799999996,0.0,0.0,0.0,0.0,1.3741843506,-0.7016114173,0.0,-0.2270883862,0.0,0.0,0.0,-0.27437519435,10.13377456225,-10.6242549211,-0.1114476208,3.9251565511499997,0.0,-0.08341854625,0.0,0.0,-0.2179922982,0.0,0.0,0.0,6.3482194177,0.0,7.33776522215,0.0,15.07642518795,0.0,0.0,0.0,-1.28510749795,0.0,-0.20142923969999998,-0.7359228051,0.0,0.50096482515,0.0,0.0,-0.3359122371,0.0,0.0,0.0,-0.49092216875,-0.02860460025,-0.12471046105,-0.16230184735,0.0,-1.30414919045,0.0,-5.0468088491500005,-0.053847765699999994,0.0,0.0,0.0,-1.4113126834499998,0.0,0.0,0.0025759726000000004,0.02852870545,0.0,-10.182244009249999,-0.5329819864500001,0.0,0.0,0.0,0.0,0.0,-0.2928260521,0.22598499605,-3.24869606805,-5.49170662915,0.0,0.0,0.0,0.0,0.0,0.0,-1.9498122553,-1.3001681552500002,0.15083159185,0.0,0.08625098855,0.0,0.0,0.151901702,0.0,-7.19109104205,-0.09971048255,0.0,-0.3814373851,9.80916745235,-0.013191923849999999,0.0,0.0,0.0,0.0,0.0,-0.09905347754999999,-0.06959908695,-0.9202830102,0.005104576899999999,-26.7363861419,2.0799499291,23.0426298343,0.0,-3.3352368874,0.066575417,0.0,0.67516711455,-1.19860079375,-0.6097581058,0.0,0.7896967774,0.0,0.0,0.0,-35.21148038275,-3.11258752945,0.0,0.0,0.0,-0.65609237125,-0.1612652403,0.0989501377,9.07730973085,0.0,-0.13339769015,0.0,0.0,0.0,0.07930810825000001,-0.1768538846,-0.08613834114999999,0.0,-0.12296677525,-0.13103390075,-0.15350506609999998,-0.05208377265,0.0,0.0,0.0,0.0,-0.08751416075,0.28467193074999997,0.0,-0.9609754316,0.0,0.0,-0.06272893575,0.0,0.0,-0.2641890512,0.0,0.0,-0.24684953625,0.0,0.0,0.0,0.0,-0.05397563205,0.0,-1.6736826359,0.0,0.76860788515,0.0,-0.10399520144999999,0.0,0.0,0.0,0.0,-0.07273725645000001,-2.1575956674,-0.45635214905,0.0,0.0,-0.42014197519999996,6.703469243100001,0.0,0.0,-1.83924320655,-22.8111551458,0.0,-1.18044732875,-12.11095433675,0.0,0.0,-0.036612095600000005,0.0,1.12335354245,0.09362671665,0.0,-3.7287310685,9.294001161,0.0,-1.7027246966,-0.0159094533,0.0,0.0,-2.02109816715,-3.3545949831,0.0,0.0,-1.1520268623,-0.08404855585000001,0.0,0.0,0.0,0.0,-0.0817551588,-0.30935633515,-3.1093983301500003,0.5239015476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.11546655285,0.0,0.0,0.0,0.0,0.0,0.0
Alcremie,-0.05024429415,0.06651006905000001,-2.798863558,0.0,-0.29599628875,0.0,-0.2697910387,-0.3698162763,-0.04811123885,-0.06908867229999999,-0.0207359051,0.0,1.4471692108,0.0,0.0,-0.03165904555,0.0,-1.3958742369500001,0.0,-0.01460177985,0.0,-0.00732997565,0.0,-0.07337714679999999,0.0,6.138561785249999,0.0,0.0,-0.14047711215,0.0,0.0,-0.19228131025,-0.0496513856,0.0,0.0,0.0,-0.06105962135,-0.0010437167,0.0,-0.3415916448,-0.45605512950000004,-0.43250976655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010849289500000001,-0.3524024058,-0.05478775475,-7.9817949554,0.0,0.0,0.0,-0.2916151351,0.6459188878,0.02307819825,0.0,-1.6620431035499998,-0.4299919617,0.0,8.476596878999999,-10.106777689600001,0.0,0.0,0.013674202600000001,-0.44084591250000005,0.0,-0.011236277900000001,0.0,0.0,-0.14173331995,0.0,-8.90115143645,0.0,0.0,0.0,0.0,-0.0282231823,-0.46934049440000003,0.0,0.0,0.92518501395,0.0,-0.02105017545,-2.8841063207,7.76956765505,-8.0771263488,0.0,-0.02332184175,-0.0121357198,-0.7459740447500001,0.0,-0.020221277949999998,0.0,0.0,0.0,0.1945795366,0.24940708345,0.0,-0.0059667981,0.51891063045,0.26830619845000003,-0.02956885975,-0.017437791549999998,0.0,0.0,0.0,-0.15739447495,6.6287814546499995,0.0,0.0,-0.023931186,-0.1201831339,0.0,-9.50433817405,0.00678173365,0.0,0.0,0.0,6.34559177295,0.1790176203,-0.07046830965,-0.0707131252,0.0,0.0,0.03920111005,0.1628896425,0.10813898025,-0.24433688875,-0.0055099387,0.0030706522,0.0,8.585493640700001,-0.4472254745,-0.01997968075,-0.00748915255,-0.032250792449999996,0.0,0.0,-0.1929383604,-0.016443363750000002,0.06434466355,0.0,0.0,0.0,-0.007521356999999999,0.0,0.0,0.0,0.0,-0.053080969,-0.0444363285,-0.0055867375,-3.7740493692,0.0,0.0,0.0,0.0,-5.4395076402499996,0.0,0.0,-5.1368561156000005,0.0,0.0,-2.04105071865,0.2180657736,0.0,-0.23747817425,0.0,0.0,-1.5910681583,0.00933137275,-0.04046851105,0.00048414154999999997,0.0,0.0,-3.13178817695,0.0,-0.22060566059999998,-0.030064436649999998,0.0,0.1398625176,0.0,6.4409315428500005,0.08155739245,0.0,0.0,-0.02658794295,0.0,0.0,0.0,-0.0097994759,0.0,-1.9680901674,0.0,0.0,-0.01651737885,-0.0941452894,0.0,-0.01367850505,-0.00431061085,0.0,0.0,0.0,0.0,-0.062219829750000004,-0.11004972515,0.0,-0.1370400688,0.0,0.0,0.0,-0.03701656055,-0.29841109305,2.69757307855,-0.014730290449999999,-0.1879867363,0.0,-0.00649275045,0.0,0.0,-0.019181812700000002,0.0,0.0,0.0,-0.9377350963,0.0,-0.3197810176,0.0,-1.8571809441,0.0,0.0,0.0,-0.044049108200000006,0.0,0.00420654255,0.20807685274999999,0.0,-0.03505387035,0.0,0.0,0.01267047225,0.0,0.0,0.0,-0.07794842635,-0.02127452745,0.0198434782,-0.01474280725,0.0,-0.10725561605,0.0,-0.3433454409,-0.00450642405,0.0,0.0,0.0,0.11307483385,0.0,0.0,-0.0240311861,-0.008562968550000001,0.0,-2.0579097859999997,0.0110195522,0.0,0.0,0.0,0.0,0.0,0.29153038919999996,-0.01011264875,-0.3022160915,-0.5923307475499999,0.0,0.0,0.0,0.0,0.0,0.0,0.96931431165,-0.11997435549999999,-0.014955541400000001,0.0,-0.00273271655,0.0,0.0,-0.03091615735,0.0,-0.5461706832,-0.010630422550000001,0.0,-0.1377018441,-0.92272321195,-0.0039359354999999995,0.0,0.0,0.0,0.0,0.0,-0.0692699608,-0.0073596268,-0.0758630128,-0.0036901162,5.1840807243,-0.042785509799999996,-6.2713676003,0.0,0.39720639675,0.087644484,0.0,-0.18808643819999998,7.05063000305,-0.05250352935,0.0,0.17765078445,0.0,0.0,0.0,-4.500247476749999,1.04906668055,0.0,0.0,0.0,-0.09242081605,-0.01508575745,-0.24141796100000001,-0.31793687969999995,0.0,0.00170596285,0.0,0.0,0.0,0.01046860955,-0.0220535603,0.0040241431000000005,0.0,-0.011765903099999999,-0.01028504065,-0.0125889279,-0.0011214948,0.0,0.0,0.0,0.0,0.0184399867,-0.0102622575,0.0,-0.08133417695,0.0,0.0,-0.0047542817,0.0,0.0,0.24755097339999999,0.0,0.0,-0.1144226547,0.0,0.0,0.0,0.0,-0.00437717265,0.0,-0.0903047701,0.0,0.0051441822,0.0,0.0026310425499999996,0.0,0.0,0.0,0.0,0.0192748853,-0.35511668725,0.07690518630000001,0.0,0.0,-0.034133954300000005,-2.0625194377,0.0,0.0,-0.2431845747,-0.19871578255,0.0,-0.10394299935000001,-0.97940481085,0.0,0.0,-0.01709451055,0.0,-0.04871993845,-0.00173063095,0.0,-0.29096220695,-3.228430854,0.0,-0.15226209895,-0.004968227,0.0,0.0,0.11819798955,-0.25814308605,0.0,0.0,-0.14210403100000002,-0.00787745855,0.0,0.0,0.0,0.0,-0.0064837713,-0.05230774835,-0.4377151454,-0.1756037489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02956281735,0.0,0.0,0.0,0.0,0.0,0.0
