,Porygon-Z,Mandibuzz,Weezing,Toxicroak,Volcarona,Roserade,Spiritomb,Cradily,Stoutland,Liepard,Archeops,Snorlax,Uxie,Swellow,Ambipom,Slurpuff,Hitmonlee,Dusknoir,Muk,Poliwrath,Machamp,Tyranitar-Mega,Gliscor,Altaria-Mega,Cresselia,Alakazam-Mega,Bronzong,Emboar,Chansey,Diggersby,Latias-Mega,Gligar,Forretress,Absol,Garchomp,Gardevoir-Mega,Vivillon,Ferrothorn,Aggron-Mega,Krookodile,Cobalion,Darmanitan,Milotic,Ditto,Aerodactyl,Eelektross,Lilligant,Infernape,Pidgeot-Mega,Latias,Landorus-Therian,Lapras,Bisharp,Zangoose,Kyurem,Lucario,Blastoise-Mega,Venusaur-Mega,Manectric-Mega,Rampardos,Mantine,Nidoqueen,Cinccino,Doublade,Gallade-Mega,Venomoth,Scolipede,Aggron,Meloetta,Togekiss,Serperior,Heliolisk,Celebi,Arcanine,Omastar,Camerupt-Mega,Victini,Cofagrigus,Venusaur,Magnezone,Volcanion,Beedrill-Mega,Golem,Durant,Staraptor,Pangoro,Banette,Granbull,Sharpedo-Mega,Slowbro-Mega,Pachirisu,Tauros,Klefki,Slowbro,Regirock,Gyarados-Mega,Kabutops,Raikou,Salamence,Haxorus,Garbodor,Absol-Mega,Glalie-Mega,Marowak,Wigglytuff,Porygon2,Crawdaunt,Crobat,Mamoswine,Goodra,Swanna,Druddigon,Sceptile,Rotom-Heat,Mew,Hippowdon,Kyurem-Black,Blissey,Politoed,Nidoking,Ampharos-Mega,Pinsir-Mega,Metagross,Garchomp-Mega,Exploud,Sylveon,Torterra,Lanturn,Charizard-Mega-X,Charizard-Mega-Y,Amoonguss,Jolteon,Seismitoad,Tornadus,Electivire,Virizion,Slaking,Delphox,Rotom-Wash,Scizor-Mega,Avalugg,Talonflame,Honchkrow,Sawsbuck,Empoleon,Zygarde,Alakazam,Dragalge,Metagross-Mega,Heracross,Feraligatr,Rhyperior,Quagsire,Florges,Ninetales,Dragonite,Donphan,Gyarados,Vaporeon,Chandelure,Froslass,Audino-Mega,Reuniclus,Heatran,Barbaracle,Tyrantrum,Klinklang,Terrakion,Gardevoir,Houndoom-Mega,Medicham-Mega,Conkeldurr,Breloom,Slowking,Stunfisk,Alomomola,Lopunny,Flareon,Rotom-Mow,Audino,Hawlucha,Combusken,Cloyster,Blastoise,Drapion,Torkoal,Probopass,Excadrill,Victreebel,Smeargle,Whimsicott,Sharpedo,Magneton,Banette-Mega,Tentacruel,Medicham,Rotom-Frost,Gengar,Thundurus,Aerodactyl-Mega,Chesnaught,Shaymin,Sableye,Dugtrio,Typhlosion,Abomasnow-Mega,Golurk,Suicune,Gourgeist-Super,Scizor,Manectric,Sceptile-Mega,Zapdos,Swampert-Mega,Gastrodon,Moltres,Thundurus-Therian,Weavile,Shedinja,Tornadus-Therian,Keldeo,Tyranitar,Noivern,Registeel,Umbreon,Xatu,Heracross-Mega,Beartic,Charizard,Manaphy,Trevenant,Pikachu,Zoroark,Accelgor,Jynx,Shuckle,Magmortar,Diancie-Mega,Galvantula,Abomasnow,Kecleon,Luxray,Clefable,Sigilyph,Jellicent,Shiftry,Qwilfish,Mienshao,Latios,Ludicolo,Latios-Mega,Claydol,Clawitzer,Flygon,Starmie,Escavalier,Malamar,Entei,Tangrowth,Scrafty,Espeon,Diancie,Lopunny-Mega,Azumarill,Jirachi,Dusclops,Hydreigon,Hoopa,Sableye-Mega,Azelf,Swampert,Gallade,Skarmory,Yanmega,Simisage,Steelix-Mega,Hitmontop,Volbeat,Kingdra
Fletchinder,-1.2468383148442352e-05,-0.002395653688614259,-8.932337372845895e-05,0.0,-0.0038960559408887873,-0.0004025627235963353,0.0003139508874468596,0.0,-6.07797162797666e-05,0.0,0.031514523149227,-0.0002015071909049842,0.0,-2.590257728939942e-05,0.03422156943941679,1.3638652971041326e-05,0.0,-2.041117195571916e-05,0.0,-0.00032346640587739166,-0.0003023628240609432,-0.0009894895970064296,-0.008105557141421589,-0.0038089992888210903,0.0,0.0,-0.0003543736037048948,-0.00021067050953411798,-0.022696649332694396,-0.0026553502997668727,0.0,-8.3056504577095e-05,0.008037661868189404,0.0,-0.028674480890453838,-0.005228821261119945,-0.0001128175987211762,-0.01389675664122611,-0.00011848338315913059,-0.0008631376993583881,0.0,-0.0003212809670625882,0.0,-0.001050203736075846,-0.0016615026910475929,0.03177430771678329,-3.6566999790850304e-05,-0.001616882000080846,-0.001277149891383985,-0.0034427543112270954,-0.05150564163163399,-2.292094994169757e-05,-0.027930360095708092,-2.5688479239369663e-05,0.0,0.0004989226884737179,-0.0006522945256108775,-0.011276818422993395,0.003365646368756704,-8.783023183181643e-05,0.0,0.0,-3.38472438200882e-05,-6.393622118512003e-05,-0.0011777534731896781,0.0,-0.0027977289734336503,0.0,0.0,0.08412834810824094,-0.008529795047897675,0.01190778953668061,-0.0030765788521687006,-0.00043324618835488055,0.0,0.0,-0.002399234171668257,0.010654910876482945,-0.00014589205038442277,0.0,-0.01060647346115384,0.007704832749400655,-3.329753325033366e-05,-5.362636822960543e-05,0.0,0.0316338815084506,0.0,0.03176990305870824,-0.0006942115147971556,-0.0060074165684748495,-9.173377524376211e-05,-6.608808005233002e-05,-0.007409029410405235,-0.014775815351645807,0.0,-0.0069608856205965455,0.0,-0.006187740215721599,0.0,0.0,-2.1144260847673654e-05,-0.0003295877495992556,-0.00014193992680975646,0.011681528651803485,0.0,-6.622560428651167e-05,-0.0032907840929825545,0.0,-0.002228489307632777,-0.0004776605114174581,-2.813682867040821e-05,-0.0003118484616410716,-1.9846746188080142e-05,-0.00032164156677130535,-0.007820455189717584,-0.00828824275738229,-0.010027545513821097,-0.0017353487393571162,0.0,-0.0024591406784184467,0.08903429189451871,-0.012582116532006922,-0.0011596973357537082,-0.0009292822013361551,0.0,-0.002686804972843426,-6.0944318389061275e-05,0.03389292486932274,0.02357623085484011,-0.004609119613779783,-0.0070748966743127625,-0.00034101740511473456,-0.0067754406372552015,0.0,-0.00024661483369661156,-5.11672947181446e-05,1.7000499864007845e-05,0.03177987553534608,-0.03127900147931819,-0.01785959633190685,0.0,-0.02779048811526216,-0.0001822455535356975,0.0,-0.0012880933709334488,-0.0012417187113277317,-0.001933078711862391,-0.0006614687205253951,-0.011037947654841462,-0.0004715843150059964,-0.0006661501237775285,0.0,-0.009957154363867966,-0.00010966086461223819,-0.00030087234381930006,-0.014479621189259393,-0.0009291999959629665,-0.0017457793141358138,-0.0010747395373074634,-0.00041322594829599064,0.0,0.0,-0.0012983470630002002,-0.034602167297235066,0.0,-0.0002723386457917701,0.0,-0.00663624743101225,-0.0003409466429086104,-0.0003632076407661312,-0.013305549418925795,-0.0019340956567856398,-0.0134247880071765,-0.002025725746535084,0.0,0.0,2.9176950832132813e-05,-3.123473567377312e-05,-0.00021609512322492855,0.0,-0.0015013239009727516,-2.2672901658049292e-05,-0.000690241468205444,-7.999070070328001e-05,-0.0002930966769971371,-2.49876021933395e-05,-2.519847810142242e-05,-0.037389838544482364,-0.00011865938410366233,-0.0010775300750597268,-0.00032438489709464866,-8.386934060230572e-05,-0.00022350550742491029,-4.7173486334925054e-05,-0.0019204131405723313,0.0004278651390854398,0.0,0.02045332150709531,-0.020124516978253536,-0.0014094371387448092,-0.0008964102871192398,0.0,0.0,-0.0035423598940720557,0.0,0.0,-0.0003686874972943731,0.0,-0.00010792276008257933,0.081896148744627,-9.969939876602984e-05,-0.0021787438853503433,-0.010702688228820336,0.0,-0.0022022741819870914,0.0,-0.0011807599539910747,-0.019262995395968364,-0.0019919876455732235,0.0,-0.03767482245022886,-0.033293773584034896,-0.0003595802044250813,-5.114471621166181e-05,-0.000797807233761116,-0.00018314820272186236,-0.008527130977336058,0.0,-9.907576605451218e-05,-0.010998230351020627,-4.2142772303301434e-05,0.00028001135836340626,-0.0003331451719810859,-4.735179561558227e-05,0.0,-0.003235582834011038,-0.00018125391352651356,-0.013842585622317138,-0.0003647532088177398,0.0,-9.807720344617895e-05,-2.8319865235898175e-05,-0.03710140207870414,0.0,0.0060032889917718225,-0.00019200494437012256,0.00010614837947172488,0.0,-0.03444772116975166,0.0,0.00011450594002093478,0.0,0.011682913148890946,0.00018826817710100745,0.07307855603704136,0.011825418324019935,0.0,-0.0013665429449412196,-0.009734632974413886,0.0,-0.0014884310573578228,0.0002869197758257635,-0.015956247227901114,0.07224925445027647,-0.01925378049248134,0.0,-0.003023979071216488,-0.0003616288377006003,-0.01687581374888022,-0.008789316514372914,0.001528651877745484,-2.6183207069077847e-05,-0.03273711884057736,-0.00019319385234032774,0.0,0.0,0.0,0.0,-0.002766298380759251
Duosion,3.31815786458467e-07,0.0,0.0,0.0,0.0,1.5932157823583815e-06,0.0,1.7662249440775213e-07,0.0,3.092106781787951e-06,0.0,0.0,0.0,0.0,0.00020772847654487725,0.0,1.817356251593294e-05,0.0,0.0,0.0,0.0,1.817356251593294e-05,0.0,0.0,2.5048276569572536e-07,0.0,1.2399003490592975e-09,0.0,3.5251900842858674e-09,2.0730783756306437e-10,0.0,0.0,0.0,0.0,1.5932157823583815e-06,1.6653345369377348e-16,0.0,2.3314504293825422e-07,5.508080755595168e-05,0.0,1.817356251593294e-05,1.0873585254422835e-08,0.0,3.318157867915339e-07,0.0,0.0,0.0,8.363698622559923e-12,0.0002077280605949916,0.0,0.0,0.0,3.3306690738754696e-16,5.525743004997086e-05,0.0,0.0,0.0,0.0,0.0,1.2399100079996117e-09,0.0,0.0,8.363698622559923e-12,0.0,2.280953204092384e-12,1.6653345369377348e-16,3.3306690738754696e-16,0.0,0.0,5.5412625622974776e-05,8.363698622559923e-12,0.0,0.0,0.0002077280605949916,0.0,1.4410694859634532e-13,0.0,4.987916746301835e-10,0.0,1.6653345369377348e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5932157823583815e-06,0.0,0.0,0.0,0.0,1.817356251593294e-05,3.885780586188048e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.987820156898692e-10,1.7386823647491667e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5932157823583815e-06,0.0,0.0,1.2399003490592975e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.280953204092384e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,8.363698622559923e-12,0.0,0.0,6.826594844966394e-12,0.0,0.0,0.0,0.0,2.754911132551996e-09,0.0,0.0,2.280953204092384e-12,0.0,0.0,0.0,1.0573930619983685e-11,0.0,4.735338787753562e-10,0.0,0.0,1.2399003490592975e-09,0.0,5.551115123125783e-17,1.0573764086529991e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1595954458628626e-10,4.987820156898692e-10,1.2985980069046832e-09,0.0,0.0,0.0,0.0,9.78229525161467e-09,0.0,1.0580654546954449e-06,4.15949885645972e-10,0.0,0.0,0.0,5.508080755595168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0921134330785804e-06,0.0,0.0,6.826594844966394e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.363698622559923e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15949885645972e-10,0.0,2.5248136914512997e-11,0.0,1.7662249440775213e-07,1.8183344811184554e-05,0.0,0.0,6.6512906293780816e-12,1.5932224336490108e-06,0.0,0.0,0.0,0.0,1.7530421558831222e-13,0.0,0.0,0.0,9.658940314238862e-15,3.342600121247763e-06,0.0,0.0,3.885780586188048e-16,0.0,0.0,1.733772275747114e-08,0.0,2.7549107439739373e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002077280605949916,0.0,0.0,0.0,0.0,0.00033661061307471707,0.0,0.0,1.2985981734381369e-09,0.0,1.0573764086529991e-11,0.0002077280605949916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swellow,0.028006847688297067,-0.030532699296466223,-0.00036830261079570333,-0.007741573570195993,0.05760839589138446,-0.00670976926765264,-0.001231224447931416,-0.0002829852303816346,0.00407885058332678,-0.00041553065632768946,-0.001714449587900628,0.01591733913630716,-0.010005000602782022,0.0,-0.00013465365177071096,0.08661315338871642,0.0006772477481046969,-0.0002131692194131826,-0.0011574431298338645,0.8726834002098753,0.0057969036126750695,-0.014132368864320573,-0.03857530874441137,-0.06730429997362766,-0.009259729767254709,0.0251901226722447,-0.005508958783446373,-0.003592865974052182,-0.39202561736901675,-0.02594622769755206,-0.11513735769461876,-0.0014916172970603305,0.02797587216049008,0.884702555753781,-0.50128931508073,-0.008241502603935552,0.10921211903794,-0.3899727351817304,0.025423622943969038,0.001086016448059066,0.017203654810144135,0.02185198174357464,0.015689890473177072,-0.018619627462410627,0.05678034014206311,0.028348255957708318,-0.0005676412905838073,0.1629724978726739,0.2981971912561356,-0.24262725877204283,-0.5853631021275351,0.0022935791823912436,-0.5023252431579268,0.006217835083505741,0.006748797664824831,-0.019685141648283406,0.07800635640446266,-0.1323045531757249,-0.10844246680305755,0.033647661302724875,-0.0017563251176934936,0.0027143267604679416,0.04441250256157997,-0.0020101483987789263,0.07436998330464913,-0.00013112874322828685,-0.011069752427671498,0.12885067083401833,0.018939418507580314,0.03474969856599468,0.22226489867349822,-0.002000198031829447,-0.053036968713982495,-0.0018745597352981284,-0.002746283018821561,-0.004301938341146861,0.03625255910717898,0.010771611634730855,-0.007550884841414758,-0.15088635336855552,-0.1616742089618757,0.039352901124867806,0.00030106181536199313,0.11177970180604384,0.2404122681267474,-0.003164966241385605,-0.0003375728481945332,-0.0007329984241532742,-0.009046378643390229,-0.10582983379954604,-0.0016374321912919793,-0.00035909069283202423,-0.10491026772039036,-0.2521974850582172,-0.00035619095538953326,-0.07715557521119609,-0.012565371638351214,-0.09885405120837353,0.004488888229903358,0.019384767934206255,-0.000375343722892798,-0.00624159888922866,-0.0022778788586364433,-0.0007721603059038614,-0.0004109753299412974,0.11206445137984472,-0.037899918252299464,0.023818263268699486,-0.024335515843520075,-0.0054293367405525116,-0.00023543211134262082,-0.005469909632101676,0.009773941050963467,-0.005481016779798437,-0.12002495881932007,-0.1403113922029738,-0.15799617962551327,0.023003015523993066,-0.043400631524662454,-0.034675075188631124,-0.00287669995400791,-0.21901264477523855,-0.014932536234370065,-0.016672792150948284,0.003431127351147931,0.04904110124026748,0.0006777047814749816,0.8720089235917221,-0.18297151667564046,0.032433045899542684,-0.05644689312987489,-0.0007591597622207029,-0.12258937222665015,-0.00224664877538801,0.028924425843834874,-0.0027615632670018888,0.0309625414630706,-0.0005539128287823953,-0.36950114917435795,0.11447803070004142,-0.003625016811267745,-0.20475476104292356,0.10710015234836616,-0.0006423316894484558,0.06351658231567832,-0.022290427860316465,0.12919794178540725,-0.016726887165795023,-0.15085757131673694,0.10070702511603351,0.24143522963786057,-0.0023029050808579957,-0.14190618942361624,0.0041481156049641395,0.905026267865035,-0.20335179003226128,-0.01321590162986102,0.043155835206871364,-0.008360785026319734,0.03343528411761802,-0.02637491480931811,-0.000815670195703674,-0.02076305192021232,-0.30146009478798025,-0.002145689269151651,0.021075969706934067,-0.0003744799915886459,-0.1184615247602476,-0.0026332159887184564,-0.006522402330033705,-0.14497448941817354,0.010303549255610278,-0.20304130695023942,0.36485252091456766,0.0011518585321350864,-0.04126272326400593,-0.00041455873272131264,0.021781708672596257,-0.0046735173782392935,0.004002571192335369,0.06689937546908584,0.028214905021272902,-0.011179980426378017,0.030781998379580233,-0.0017103073080504596,0.024171095678807868,0.007750898433341334,-0.6547022239608962,0.02496092737325161,-0.0184183998940869,0.03643850168763444,0.014233088989837344,0.3107740543675525,-0.00089029854903569,-0.031643533181296146,-0.0021911962195803433,-0.003922303146752985,-0.09283233436703076,-0.3394231055709643,-0.009555079101494397,0.0739010871495172,-0.0033206029932148374,0.01749097299748974,-0.06391584347342427,0.03237894340164269,-0.006564275427769663,-0.005692530661626935,-0.05656633519896879,0.003372587740009126,0.0962243264581768,0.007910418911547347,0.18864301190786764,-0.19129261443779388,-0.02404703277390712,-0.04003601216128864,-0.0023028721832524576,0.08464563374405874,-0.27049495516264815,-0.03577223525983166,-0.4081095104321541,-0.6145137255948334,-0.5654841888402126,0.015447445628026933,0.030805038889410122,0.0036370408938658227,-0.0032330771395819215,-0.11776937171906335,-0.00047439474294945147,-0.0017391308361912046,-0.3519551242715425,0.006231969038875437,0.052609787199446374,0.08335498234747188,-0.0007166016575155951,-0.0005577461896326506,-0.029194955691010736,0.029283045829718878,-0.2152931802471858,-0.004247796162923223,-0.0026324102449965495,-0.0008453990305101653,0.043744374562025255,-0.3041556083383716,0.011826776513222502,-0.043089155777121975,0.016209188182190734,0.10943715466425993,0.010791726462243027,-0.4678965142980959,-0.0017001756486549383,-0.004310875674840006,0.8751890748569306,0.00012494813448686495,0.014099461942525834,-0.16968110541648124,-0.0005693075782053183,-5.93202123466616e-05,-0.02379743909526835,-0.171697286308829,0.00448941492146009,-0.01299255675829701,-0.0023861272396051856,-0.03642440685774645,-0.26669309702239447,-0.3415882695356735,0.09667414597692782,-0.08300097431367141,-0.006482067329057411,-0.2282017458208651,-0.15496516364553797,0.005516732439748041,0.004462829233503068,-0.4438730497656401,-0.003469439578372753,0.0,-0.0018396342400281065,-0.0006334045494512228,-0.0004576473832259124,0.021585316286307082
Eevee,0.026010933550802848,-0.0009765448762233676,-3.473690374636287e-05,-0.00017168626552209316,-0.001367969000606341,-0.0001479288315015654,-4.11595999662106e-05,0.0012462260049471664,0.00021227826289776697,-1.99284365885022e-05,0.0,0.010598566197675165,-0.00021665894587838026,-9.90619095897264e-06,0.00033356594811366106,0.002162725278132494,-2.622032161112355e-05,-7.928710326301164e-06,-2.7524415196488274e-05,-0.0001257911884267334,-0.00011758553703185608,-0.00038479480320922406,-0.0026564286178297133,-0.0014803917297695449,0.00010577961381648025,-0.0017725259467543946,0.0014914383174827075,0.0,-0.009039074423842062,-0.0007736646612809546,-0.0024898207862464996,1.4962209888247289e-05,2.9992217232468972e-05,-3.921967433225236e-05,-0.01435147428133866,-0.002537219106401465,0.00028219519812489155,-0.009093179072535937,-2.31823774526462e-05,0.0,-0.0002691961019073722,0.0003460662013271753,0.0007092816291686316,-0.00040689409969998594,-0.0006461558947336034,-1.5340636109542646e-05,-1.3831624275199546e-05,-0.0008841520673501168,-0.0004201617521242576,-0.0053595009392121825,-0.023730150336938528,-1.9470977437362194e-06,-0.010997141859764215,-9.974103332705351e-06,0.0,0.0022294911562399096,-0.00024692022714421606,-0.004381129277944525,-0.002282158484617946,5.0297676637566374e-05,0.0,-7.781720996056342e-05,-1.0573222171217028e-05,0.010170631958473376,1.3010964431852128e-05,-7.620200448986117e-06,-0.001087722738456155,-9.986810760190584e-06,-0.0004496949533589018,-0.001949504889629259,-0.0026020828890412494,-4.400076382076247e-05,-0.0011964250717664683,-0.00014117702573888905,-0.00017382212079173143,-9.802466728393493e-05,-0.0009330160893530005,-0.0004101318830749782,-0.0002189437733318296,-0.004518438732093078,-0.00441683720063643,0.025795506212764722,0.0006087261616052803,0.00010135762977864118,-0.0002671978165987376,-6.995082855809288e-05,-7.574933676073872e-06,-1.7053559013454888e-05,-0.00026927118676531536,-0.0023347240858045985,8.613762333311606e-05,0.0005970751337153791,-0.0027929772920945286,-0.005741110087503728,-9.301168311148516e-06,-0.002707011109258108,-0.0003422549219580607,-0.0023516314391731083,-0.0001707616398067579,-3.9913124304908064e-05,0.0,-7.020673663591921e-06,0.0,0.0016474199943613775,0.0,-5.243586864938382e-05,0.024787537086468133,-9.639589387469776e-05,0.0007365401101576346,0.0001325481334361691,0.0,-0.00012088550379729725,0.0016466448177525,0.009305157050612039,0.007508151581200422,-0.00322318590727705,-0.0038995578317045907,-0.0003423473439105592,-0.0010096349727147398,-0.0009647479448141175,-6.964104708767e-05,0.00211957075738526,-0.00045104650575587607,0.009058498246449486,-2.606313492384018e-05,0.0025946162431119235,-2.262922128379957e-05,-0.00016054806902353314,-0.004386329892017033,-7.1450344396968e-05,-0.006019042163434453,0.004036055257805877,0.0,0.0,-6.508281767195418e-05,0.0,-4.583651363895385e-05,0.0001226711625911208,-0.005111683172853151,-0.006939652502737261,-9.130303816593983e-06,0.0069368359513707085,-5.643257489985223e-05,-1.3909734960987442e-05,-0.0005009251998074522,0.0021475631287946506,-0.0007430958666617923,0.025685663904062066,-0.003951203273776519,-0.00018339390423321298,-0.00010099125896534703,-0.00014048536699379447,-0.0031087307449504656,-4.2645891801031164e-05,-0.00010982588720378509,-0.0055049458692987266,-0.0003613789046543053,0.0009079901908801679,0.0033509538844599873,-0.00016031135751685196,-0.0006035909795145196,0.00034487468376739904,-0.00046084582875381176,-0.0137520750042537,0.0,0.00027420746713002693,0.0,0.0,-0.00012946128642306258,-0.0001412474210000391,-0.005170801236805578,-0.0007280616422625157,-0.005023954411175577,-0.0007877618111779877,-8.935643407775318e-05,0.0,-8.971163783673816e-06,0.007756351586448366,-0.00010074685347989308,0.0,-0.0005827497366767147,0.0006123041676461063,-0.00026840708309397026,-2.3434972148625468e-05,8.229893153779551e-06,0.0,-9.799408150553162e-06,-0.01454048956577697,-4.614531604039947e-05,-0.00041369276220523866,-0.00012613600891118285,0.0004384200049371694,-9.822241009257754e-05,-2.7719275092241074e-05,-0.0007468273324521783,-4.4795900318909655e-05,-8.494476862852261e-05,0.0028359484718080887,-0.007826201047098596,0.008884029438393216,-0.0003451854744592538,-7.714469815756581e-05,-0.00015120509249679913,-0.0013440758287885434,0.001572746362444505,0.0,0.0,-0.0012259879434675868,0.0,-0.0008089709643665358,-3.87719884090116e-05,-0.0008404866470352923,-0.004171536772378982,-0.0006028454010526877,-0.0008675056330497463,-5.001925933904658e-05,-0.0004591473714362199,-0.007473924510326685,-0.0007722990485399435,0.0,-0.007289083385198517,-0.012947547877062072,-0.00013983351767200337,-1.989109686942534e-05,0.006778713121358636,0.0,-0.0032321262987357333,-9.724835917014994e-06,-3.849938192938159e-05,-0.00829883097947244,-1.941781090374299e-06,0.0014949529105697998,0.00029343892129821337,-1.8414587176676608e-05,-1.968003970018587e-05,-0.0006194062134917426,-4.5902704398894935e-05,-0.0054615655157625054,0.00024173874346741035,0.0,-3.259341321945006e-05,6.6997396610502496e-06,-0.014428323023149852,0.00016666228521101703,-0.0009331006066256788,0.0,0.0,-8.813479061583725e-05,-0.013416490595006318,0.0004340414054230606,-9.342859073470924e-05,-3.313132809208392e-05,0.0,-3.2191223619896747e-05,-0.006200763374894793,-1.2328368066969716e-05,0.009405196238063542,-0.00041858730855884806,0.0,-9.482561202554973e-05,0.00670554120397265,-5.167174223429636e-05,-0.005866320828246364,-0.00661723276797784,-0.00748756959007626,0.0006015619889345852,-0.0018483182009139585,-0.00014065144593641143,-0.00649928911846549,-0.0034180675333672444,-5.504846305185941e-05,-1.0182066972136966e-05,0.013314401482317335,-7.513093804242124e-05,0.0,-3.983930916295148e-05,-2.5276860601046816e-05,0.0,-0.0010757766957497517
