,Porygon-Z,Mandibuzz,Weezing,Primeape,Toxicroak,Volcarona,Roserade,Spiritomb,Stoutland,Liepard,Archeops,Snorlax,Uxie,Swellow,Mawile,Ambipom,Slurpuff,Hitmonlee,Aron,Poliwrath,Machamp,Tyranitar-Mega,Gliscor,Altaria-Mega,Cresselia,Kecleon,Rampardos,Alakazam-Mega,Bronzong,Emboar,Chansey,Diggersby,Latias-Mega,Forretress,Absol,Garchomp,Gardevoir-Mega,Vivillon,Ferrothorn,Aggron-Mega,Krookodile,Cobalion,Scrafty,Milotic,Ditto,Aerodactyl,Eelektross,Lilligant,Infernape,Pidgeot-Mega,Latias,Mesprit,Landorus-Therian,Aggron,Bisharp,Zangoose,Kyurem,Lucario,Blastoise-Mega,Venusaur-Mega,Steelix,Manectric-Mega,Aurorus,Mantine,Nidoqueen,Cinccino,Druddigon,Sharpedo,Gallade-Mega,Doublade,Scolipede,Hoopa-Unbound,Meloetta,Togekiss,Serperior,Heliolisk,Celebi,Arcanine,Omastar,Camerupt-Mega,Mismagius,Victini,Cofagrigus,Venusaur,Magnezone,Kingler,Beedrill-Mega,Golem,Durant,Staraptor,Pangoro,Granbull,Sharpedo-Mega,Slowbro-Mega,Pachirisu,Tauros,Klefki,Slowbro,Regirock,Gyarados-Mega,Kabutops,Raikou,Salamence,Skuntank,Haxorus,Absol-Mega,Glalie-Mega,Marowak,Leafeon,Porygon2,Nidoking,Crawdaunt,Crobat,Raticate,Mamoswine,Sandslash,Goodra,Dusknoir,Rotom-Heat,Mew,Hippowdon,Kyurem-Black,Electivire,Blissey,Politoed,Sceptile-Mega,Ampharos-Mega,Pinsir-Mega,Metagross,Garchomp-Mega,Exploud,Sylveon,Torterra,Lanturn,Charizard-Mega-X,Charizard-Mega-Y,Cacturne,Amoonguss,Jolteon,Seismitoad,Tornadus,Nosepass,Misdreavus,Virizion,Slaking,Delphox,Rotom-Wash,Scizor-Mega,Avalugg,Talonflame,Scyther,Honchkrow,Empoleon,Zygarde,Alakazam,Dragalge,Metagross-Mega,Heracross,Feraligatr,Rhyperior,Houndoom,Quagsire,Florges,Ninetales,Dragonite,Darmanitan,Gyarados,Vaporeon,Chandelure,Pinsir,Froslass,Audino-Mega,Reuniclus,Heatran,Ursaring,Barbaracle,Tyrantrum,Sceptile,Meowstic,Terrakion,Rhydon,Gardevoir,Houndoom-Mega,Medicham-Mega,Conkeldurr,Breloom,Slowking,Drifblim,Stunfisk,Alomomola,Lopunny,Flareon,Rotom-Mow,Exeggutor,Hawlucha,Combusken,Cloyster,Blastoise,Drapion,Braviary,Torkoal,Venomoth,Excadrill,Victreebel,Smeargle,Whimsicott,Probopass,Magneton,Banette-Mega,Tentacruel,Medicham,Rotom-Frost,Sawk,Golbat,Gengar,Thundurus,Aerodactyl-Mega,Chesnaught,Shaymin,Sableye,Dugtrio,Typhlosion,Abomasnow-Mega,Golurk,Suicune,Gourgeist-Super,Bastiodon,Scizor,Manectric,Donphan,Zapdos,Ninjask,Swampert-Mega,Gastrodon,Moltres,Thundurus-Therian,Weavile,Shedinja,Tornadus-Therian,Keldeo,Tyranitar,Noivern,Chatot,Registeel,Umbreon,Xatu,Heracross-Mega,Octillery,Charizard,Manaphy,Trevenant,Pikachu,Zoroark,Accelgor,Jynx,Shuckle,Magmortar,Diancie-Mega,Galvantula,Abomasnow,Muk,Luxray,Clefable,Sigilyph,Jellicent,Shiftry,Qwilfish,Mienshao,Latios,Ludicolo,Latios-Mega,Claydol,Clawitzer,Gogoat,Flygon,Starmie,Escavalier,Malamar,Entei,Tangrowth,Cradily,Espeon,Diancie,Lopunny-Mega,Azumarill,Vileplume,Miltank,Murkrow,Raichu,Jirachi,Dusclops,Hydreigon,Lapras,Hoopa,Sableye-Mega,Azelf,Swampert,Gallade,Skarmory,Yanmega,Steelix-Mega,Hitmontop,Ledian,Kingdra
Duosion,-0.00018870968406635194,0.0,0.0,0.0,0.0,-0.0018579306070136243,-0.0004109869818822653,0.0,0.0,-3.193710937829187e-05,0.0,0.0,-0.0001131332109522723,-2.632480739494539e-05,0.0,-9.790689726051543e-05,0.0,0.0,0.0,0.0,-0.00016518198690098439,0.0,0.0,-0.0033592352258774876,-0.00041724968524563564,0.0,-3.300417723478092e-05,-0.003841139794065608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07557948955018708,-0.0050580632091516845,0.0,-0.0152022684774393,0.0,0.0,-0.0004472605451148641,0.0,-0.00038573591635987357,0.0,0.0,9.419181849121197e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.396563455965467e-05,0.07892309188598495,-2.4190641705504798e-05,0.0,0.0,0.0,0.0,0.0,-0.0048365060830037705,0.0,0.0,0.0,0.0,-2.8043078927177317e-05,0.0,0.0,0.0,-0.0010813728565630114,0.0,0.0,-0.005594170711001198,-0.007152229496862753,-0.0001042072210879903,0.0,-0.00031681395952475635,-0.0002567792021602886,0.0,0.0,0.0,-0.0004312915764691751,0.0,-0.00656522673377499,-1.142463110291245e-05,0.0,-3.087787158743469e-05,0.0,0.0,0.0,0.0,0.0,0.0022671354465845805,0.0,0.0,0.002399927691660212,-0.007745444995500572,0.0,0.0,-0.0007584497643738368,0.0,0.0,0.0,0.0,0.0,0.0,-1.677121027873544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030167312369000005,-0.009569999476528975,0.0,-0.0005383653495341239,0.00012069985625590688,-0.0023588671614283544,0.0,0.0,0.0,-0.0035199135749043203,0.0,-0.004863552678296164,0.0,0.0,0.0,0.0,0.0,-1.7729597356054364e-05,0.0,0.0,-0.012272133968016933,-0.009050184538076728,-4.91354333554299e-05,-0.013904934015704785,0.0,-0.00011935535392939687,0.0,0.0,-0.002196162482774136,-0.0008204392353816293,-0.004247926229628222,0.0,-0.0008084836317278438,0.0,0.0,0.0,0.0,0.0,-0.009203966306829335,-0.00026578693584121513,-5.559597521150451e-05,-0.0004286910654855438,-0.00025646861661788277,0.0,-0.0006909410972965602,-2.4979940061575396e-05,-0.0006248860377836337,0.0,0.0,0.0,0.0,0.0,-2.9469390534956657e-05,-0.001761771258358659,-2.0496858532167506e-05,-0.00021040003221616741,0.09377812101827152,0.0,-0.003115219498771363,-0.011158474800907746,-0.001076553491697691,0.0,-0.0011146167215035235,-0.002015926469976395,0.0,0.0,0.0,0.0,-0.0006085656617908508,0.0,-0.00027171554939589527,0.0,-4.626711522213777e-05,0.0,0.0,0.0,-0.01973888358678643,0.0,-8.144813500244252e-05,-0.0004296384764610182,0.0,0.0,0.0,-0.0021962608417079965,0.0,0.0,0.0,0.0,-0.0050672619817411875,0.0,-0.0009890299613235837,0.0,-0.00021547665276495432,-0.00035814141328686147,0.0,-4.8240969641878054e-05,0.0,0.0,-0.0022968901143957964,-8.467021037011408e-05,0.0004117644396636179,0.0,0.0,-0.0008231153166869401,0.0,0.0,0.0,0.0,0.0,0.0,-0.006075370864243846,0.0,-0.011856357467593623,0.07240923238127488,-0.013946713429463166,0.0,0.0,0.0,0.0,-8.607965386525521e-05,0.0,0.0,0.0,0.0,0.0,-2.5397284677871033e-05,0.0,0.0,0.0,-0.0002047817339288175,-2.0197641651830525e-05,0.0,0.0,0.0,0.0,0.00040745923614851376,-0.020476367102888044,0.0010088553173019609,-0.00036642950260420325,0.0,-1.2470639395825312e-05,-1.3724328095939908e-05,0.0,0.0,-0.0001714288550627359,0.00040624970321038984,-2.436630324726152e-05,-3.3066125341793414e-05,0.0,-0.006989828808011515,0.0,0.0,0.0,-0.0017747117848123984,0.0,0.0,0.0,-0.007839410816150671,0.07983580588413514,0.0,0.0,-1.2911483465600608e-05,0.0,-0.010923535402024277,-0.00011933282638385444,0.004120548529784515,0.0,0.0,0.0,0.0,0.0,0.0,-0.016641689994338054,-5.989644016375754e-05,0.0,-3.684784057356475e-05,0.0,0.0
Lombre,-5.315803287958643e-06,0.0,0.0,0.0,-7.925359613692955e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0704892605362853e-05,0.0,0.0,0.0,6.029755585980631e-05,-1.4963131980744663e-06,0.0,0.0,-1.9470327945556533e-05,0.0,0.0,0.0,0.0,0.0,-0.00010723168872222028,0.0,0.0,0.0,0.0,0.0,-1.3633281875139976e-05,0.0,-0.0006842797163431619,-8.103420206534472e-05,0.0,-0.0004252867259511205,0.0,0.0,0.0,5.137666253729804e-06,0.0,0.0,0.0,0.0,0.0,-3.7401498138136266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2116848489041069e-05,-0.00020626302705518897,0.0,-1.6844652508740795e-05,0.0,0.0,0.0,0.0,-7.899458852726006e-07,0.0,0.0,0.0,-3.0461675363179703e-05,0.0,0.0,0.0,0.0,-2.935414678534938e-06,0.0,-5.978137532154054e-06,0.0,-8.793997834678607e-07,0.0,1.6819520312050412e-05,0.0,0.0,0.0,0.0,0.0,-8.689628764131586e-07,0.0,0.0,0.0,0.0,0.0,-0.00010497261812211421,0.0,0.0,-9.812094897517393e-05,-9.973052917606768e-05,0.0,0.0,-2.1301919376340505e-05,-0.00015176761468648249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.534564679425316e-05,0.0,-5.935845877144634e-06,-1.428141066001357e-06,-2.71475473676005e-05,0.0,0.0,0.0,0.0,0.0,-0.0002282646225602941,0.0,0.0,-1.888772514999659e-05,0.0018706370701952457,0.0,0.0,0.0,-2.439715729289105e-05,-1.5165221091876926e-05,-1.4958119351864069e-06,5.294797961044877e-05,0.0,-5.779488382679404e-06,-0.0002195992395841048,0.0,0.0,0.0,0.0,-0.0001252070749754271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00048054206014643973,0.0,0.0,-2.883767422947262e-05,0.0,0.0,0.0,0.0,0.00026190139531946844,0.0,0.0,0.0,0.0,0.0,4.817270642745207e-05,-0.0002646892318764288,-3.025403640658775e-07,-3.172386692371401e-05,0.0,0.0,0.0,-1.9463129841304066e-05,0.0,0.0,0.0,-3.7481820013377075e-07,0.0,0.0,0.0,0.0,-4.9627359721999784e-05,-5.773761117731301e-07,0.0,0.0,-8.984121273599474e-05,-8.775266193583372e-05,-0.0003005857043786219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.474153004571502e-07,-1.696142821728639e-05,5.509911194882993e-06,0.0,0.0,0.0,-4.5115445193610626e-07,0.0,-3.42172492929822e-07,-0.0006017903767241747,0.0,0.0,0.0,-3.061297068378607e-07,-1.4322663182906287e-05,0.0,0.0,0.0,0.0,0.0,-4.300609348386906e-07,9.06277982336952e-05,0.0016188665639624755,0.0,0.0,0.0,-7.1423016087982465e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001496240279700928,-1.99139373833128e-06,0.0,0.0,0.0,0.0018913892070572147,0.0,0.0,0.0,-0.00016439007428594162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.075711973705946e-05,0.0,0.0,0.0,0.0,-0.0003498979896390225,0.0,-6.983187094343922e-07,0.0,0.0,-9.977051338161229e-07,0.00026266451153002745,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005767990749562111,0.0,-1.0320398194838706e-05,0.0,0.0,0.0,-0.0004590278654337638,-3.849483231617644e-06,-5.2662624190079045e-06,0.0,0.0,0.0,0.0,-9.605153447983034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015799737263795027,0.0,0.0,0.0,0.0,0.0,0.0,-5.054673707913225e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00046223254894771766,0.0,0.0,-1.0379673401004155e-06,0.0,0.001885128678766257
Swellow,0.015302847047666827,0.3180025685744345,0.036646268725026764,-0.0007592325737553948,-0.00822264303628161,0.030052026731576864,-0.007966104056122261,0.0064605337929058,-0.007760965854435877,0.001898954815602161,0.06699259076543648,0.11308710234647747,0.08157073907004268,0.0,-0.0009051629307846084,0.04560194478037652,-0.0021793946291510224,0.02351516838356454,-0.0037738518458667212,0.02559015174583163,-0.004267084409406794,0.029160967239370086,0.19423676079657845,-0.0949882573720373,-0.012750093450805139,0.000236920190404265,-0.00041756410011652926,-0.11647182231339259,-0.0027453057078931312,-0.0017911827832267076,-0.2704636937813062,-0.06897849584346459,-0.05053044563275058,-0.01436590470437499,0.0011766499162511638,-0.6018742335921473,-0.09723669267861304,0.014717044437446522,-0.33873722895214936,0.16290679883594544,0.01305325234784368,-0.00984965440760021,-0.001760695767121831,0.0024243431707277902,-0.011134895923346861,-0.00016034588174700624,0.0028481699023729587,0.00038834620717399305,0.0005451407270710487,0.24058936957040217,-0.17594199245497183,0.044995507145311635,-0.7275775119720349,0.00798178362862135,-0.421273623218709,0.003651627538533553,-0.008518523084443968,0.03697448033790711,-0.007186166099904629,0.07006998475422399,0.007393912550283134,-0.11710458235247584,0.00164354991034063,-0.0010878133611097567,-0.0050777713048388825,0.05193418894725822,-0.0008242894221986663,0.3705669936921696,0.011667929488297965,-0.001450079321095862,-0.03072796509926127,-0.23543206723809595,-0.01604793879883659,-0.025136316823279936,-0.09932937002565842,-0.0022048314695082387,-0.06812952699934047,0.273843797391365,0.08892910579201897,-0.0002617105316670798,0.017022005939534304,-0.04698818948135166,0.016450661505407395,-0.00876643049487442,-0.034135711710639866,-0.00010412019926604157,-0.008687170127567853,0.0005067984232615838,0.014500375657633052,0.4061041374390324,-0.002265253060024582,0.06832863791158796,-0.014813377008074355,-0.11483488593848783,-0.0007733304257626796,0.03804008830859118,-0.09267923530584005,-0.23256051531153737,0.0019763533583128253,-0.04946504671441587,-0.02098472561842666,-0.12947763686785824,0.029036520815566735,0.0007564293958031469,0.04661291280321117,0.03062929772368582,0.00039255219989304787,0.005873109266289668,-0.00037143230281122064,0.04309300935237398,0.009889382659026471,0.23441658417186273,0.015448350361818216,0.009513768080091627,0.38720639611220936,0.0010440508683617366,0.010491737234319669,-0.0010532037904310643,-0.00955088597514502,0.25195872452197776,0.2146544452899096,-0.24623684753613778,-0.0006309573537667265,-0.015285739511889253,-0.04764130077199615,0.0260368927616373,0.4157554252472195,-0.09487049118441088,0.0029257999225806575,0.05921507762733298,-0.0009627597106593988,0.13131801144118074,0.01519865961459381,0.007976832084796378,-0.037744076993837916,-0.026280580027339948,-0.002702899183632577,-0.15261199338821352,0.02654930072217943,-0.1323112605830564,0.0,-0.0007783617878880274,-0.0018900052487770302,0.010822924187314533,0.03278474013351185,-0.00020681230763732166,-0.25487661723253113,-0.06866962886457167,-6.281271838240845e-05,-0.19351954863730547,-0.00042761119418534353,0.18911815895472844,-0.006300984287561505,-0.014882925919266075,0.07796163687121939,-0.024739661636504498,-0.053916634028031485,-0.00641713084968102,0.0100231618304637,0.02413683103081047,0.0023382921009095056,0.057512513567496634,0.0028756006674113604,0.046423905826574845,-0.11129624535044896,0.00830014315156551,-0.016555666314930877,-0.009596544885211954,0.019551171548390946,-0.0007739507335576762,0.001083475627443306,0.010035049318251716,-0.019212645910805858,-0.2612089712741922,0.10527302950053256,-0.00020247915184944034,-0.0007950296466790316,0.0016588868473985897,-0.0005056778551420241,-0.05288046762646647,0.0009642812205411523,0.028018965360779954,0.005421707733504683,0.04422716870424426,-0.024619752538727863,-0.30311122163857473,-0.03282701294554947,-0.0009657904673281113,-0.03434900179020529,0.09203686739039155,-0.0006315298075545402,7.273056895677066e-05,0.021391185261735723,-0.0005897497843109485,0.11649746720064888,0.004050117748232954,0.0002997185627208413,-0.00021302145887722428,-0.0011729736691111514,0.14237590454725277,0.0017091729370404204,-0.00021749504410978712,-0.3905642638923886,-0.0009173674475927705,0.08462794949543659,0.006559743336819178,0.017915978684189843,0.40007575249764765,-0.0075821400605397375,-0.013315143642054453,0.00186883986452313,-0.004289669362017031,0.0047918966797133155,-0.00047013857487686176,-0.10635413170234792,-0.3017766333586988,-0.02751529978215211,-0.02302875708075036,0.005029402842781931,0.0917067973074518,-0.11367051713684269,0.1253410626649493,-0.00875542658517886,-0.014666815987402358,-0.02219333399697604,0.0038949545743093357,-0.0003803194474687206,-0.08413976736289366,0.006399904753660817,-0.0165438748415493,-0.06749875502924216,-9.971141753553267e-05,-0.025517876276378724,0.010645693486795726,-0.007313732545221024,-0.022695370587098876,0.2875015687311986,-0.10129729318390657,-0.3697353956238739,-0.17397336971527583,-0.3495479603762659,0.020579519332312154,0.00319600048382168,-0.0018360088694350006,0.07591458516857513,0.17520428202922486,-0.05679670642941877,-0.00035848969072118004,-0.0004546488791915239,-0.35537799017986393,0.03956462345470394,0.0010130484385155814,-0.0015318946417179997,-0.0007795216057630651,-0.000945247024415815,0.007597111392539995,0.014538317893665435,-0.20813680288597758,0.02997126812335558,-0.0015709927091983678,-0.0013100901289654382,0.000840037517740883,-0.6082427935082648,0.00023649649799613315,-0.0054931290792841776,-0.0006133928076758057,-0.00038425256989830885,-0.004562352433802405,-0.45974844870615633,0.004697606363076918,-0.005607983178048369,0.0038293455200594175,0.01773888314007483,-0.0005771991465633904,0.01279401073807388,-0.22119534243707722,0.025000868398575418,0.005843305982538715,-0.0009766217027722124,-0.05006492467740448,0.0032312984253815204,0.06572635323163159,-0.006941626174924622,-0.2020789968175527,-0.3750164695678879,0.05181878099408376,0.004662436633017516,0.04893557012455358,0.0048880897369009135,-0.29683002181389256,0.02048858612775181,-0.007331582670175772,0.003435510791649871,-0.002508321649163403,-0.32639070763688754,-0.19821858591422592,-0.0004444569381119017,0.0004972900632494046,0.18616282700350373,-0.0017534281352361695,-0.0009657912018081519,-0.00011890924369035278,-0.0011014679674754403,-0.028672612265569913
Eevee,0.010917685142210394,-0.0017536884004537893,-4.630961484739933e-05,-1.736862888022538e-05,-0.00017039523169439847,-0.0004808062496485495,-0.00024879889921050125,0.0,-0.00015252359295552935,-1.933382220742974e-05,0.0,0.002198194268515984,-4.781804540425117e-05,0.0013743472735482775,0.0,-5.929514046662016e-05,0.002222500817308326,-2.4701260388199988e-05,-6.721231989544793e-05,0.0055416591545986195,-9.79376545667998e-05,-0.0005653914584225771,0.01661002621108324,0.0036767092236628706,-0.00021670588266044146,-9.731787726030338e-06,-1.998844237310534e-05,-0.002324537842848707,0.0022653642599668447,5.535534778873203e-06,-0.0066076591613611945,-0.0012847301221251633,-0.001202527845266585,0.0,-1.802882988807096e-05,-0.013922442038702113,-0.0020256689626484223,-6.0647919943842685e-05,-0.004590965560972644,-1.8460388502017025e-05,-8.92153332987954e-05,0.0,-5.413748463324703e-05,-0.00011822442187688943,-0.00023352194186418966,0.0,-4.823210127266106e-05,-1.1750899485924135e-05,0.010355654777197673,0.0010378900135965458,-0.005006332725703444,0.0,-0.019288031067202647,-1.4514398395283812e-05,-0.009108822696329117,-8.991160497464364e-06,-0.0001674149725789054,-0.0003909377082884323,-3.4486291054231465e-05,-0.0013660143831191246,-1.3132134546366448e-05,-0.002929002079690259,-5.8601960639863586e-05,-2.1377999703582823e-05,-0.00012213969853262937,-3.0457168748707963e-05,0.0,-5.421751617774829e-05,-0.00037248155155764626,0.009078474758398593,-0.000636632140265489,-0.004752981612788197,0.008751440830927203,-0.0033914005001447847,-0.0016435304317375362,-6.311141558850115e-05,-0.002059512944851876,-0.00019187324309249168,0.0018634839481379405,-3.97498998017752e-05,0.0024297404785047273,-0.0009157988190590956,-0.00027632082778416173,0.0006184649707154759,-0.0039572413113005125,0.0,0.00027949781588064746,-1.8586290777862564e-05,-2.490524678534577e-05,-0.0004039976376581082,-4.695940031670464e-05,-9.270399137064978e-06,0.00543783382448325,-0.00171104723342557,0.009107425268517646,0.0013769674349913329,-0.0020116480556748367,-0.003677640556072911,0.0,-0.0016394597401886888,0.0,0.0,0.000666803156177304,0.0,0.0001145737912365729,-0.0001291806543215161,-3.0846371022851774e-05,0.0006624119639105138,0.0025899829060384806,-0.00038833017925575145,0.0003470368070914572,0.00019296983593630052,-7.25026745833415e-05,-2.707162303173551e-05,-0.0005799312662068328,0.0,-0.0003958021307489178,-2.0698246440251182e-05,-0.0001992957727281916,-0.0027143034924123257,-0.004907575912120544,-0.004960226018640659,0.000587512913214661,-0.0004694293768761061,0.0003773982383327213,-0.0003535223794843052,-0.00018270344009287386,-0.005767418835570898,-0.0005403815056773431,-0.00032580038448563366,-3.217793530981163e-05,0.006821032250803291,-1.6379723954323566e-05,-0.00012425040283974996,-0.0023160713142098208,0.009901180931001176,0.0,-0.0030327142929643977,0.008666283231102691,-0.0026919521118683207,0.0,0.0,-3.7172593232185966e-05,-1.0737643469159684e-05,-2.7092612552841472e-05,0.00018879416495760275,-0.008275564949958084,5.2779375355398e-05,0.0,-0.011766508515841913,-8.604324313917299e-06,-7.228563688681781e-05,0.0046540554429015234,-0.0003051981841385205,-0.001328853811886019,-0.0004966746197869504,-0.003449408601706062,-0.00014042973879376807,-0.0004714527535387358,-0.0001462036601878801,-7.522599753207493e-06,-0.001992851791903715,-7.859378163897594e-05,0.005707553208152178,-0.004856809776629467,0.008371018361230555,-0.000682063138859851,0.006865913161430158,9.728926312574694e-05,0.0,-0.0004184572920558853,-1.5128696093630167e-05,-0.0003784521072231104,-0.013398997858024583,0.0052659888640875195,0.0,-4.198150384728902e-05,0.005278756421749132,0.005205358302552183,0.0,-1.2413590378636657e-05,0.0005196648326220301,-0.0001121091357921816,-0.002072717907197801,0.003751611130982789,-0.0066059440247675525,-0.0006519971851126861,-1.8983080053658538e-05,0.0,-0.0012977213752525453,-7.382730641691412e-06,0.007635354247219103,-4.114967507823097e-05,0.0006056088788853668,-0.0003680969878332799,-2.2304748280339396e-05,-0.00016266023401042694,1.0598841702343907e-05,-2.710378584215951e-05,-9.699820716626284e-06,0.0,0.0,0.0024047303347198394,-1.803001641061871e-05,-4.46379089928182e-05,0.00028472422928382075,-6.83691476445283e-06,-0.0003079552393819922,-0.00022887722462042257,-0.0013301298049730283,-2.900064112073401e-05,0.0,0.0,-9.221122610908877e-06,-0.0023481656245554292,-0.006398757457634238,-0.000598984646987318,-0.00037979518000468704,-0.00013050075589793466,8.600007242496731e-05,-0.0022374948689782856,2.032942299679425e-05,-0.00017693354818079546,0.0,-0.0013910741820942075,0.0,0.0,-0.003208664748781081,-4.2563095917331504e-05,-0.00048222209000925453,-0.0020819246319133907,-1.4630237639328999e-05,-0.0005408708103001487,-0.0005989917380247572,0.0,-0.0005567010986514591,-0.0030628135995800177,-0.0019908075457713164,-0.0072677932498628585,-0.012019648275966164,-0.008419149042059303,0.00557173187789935,0.0008267141354058884,0.0,0.004347194470087467,0.0,-0.0006257566322210874,9.334008375391566e-06,1.2411761895825381e-05,-0.0075228067772389814,0.001018150423266788,0.0027379424422918834,6.806543410084668e-05,0.0,-2.145066037704664e-05,1.6285800989546823e-05,-1.2232374521253605e-05,-0.004706921864369914,-0.0002221331371101573,0.0,-2.5427456108236692e-05,0.00019051535184087597,-0.01213429881476345,-3.739541920557119e-05,0.0,0.0,0.0,-3.446499960930394e-05,-0.009868698406453704,0.00016985218066642614,-0.00011322464622049526,-1.0814462734297467e-05,2.3863525628733113e-05,-2.0358868445904488e-05,-1.7306088746065824e-05,-0.007205092802365648,-1.9815940490078237e-05,0.00561589653607778,0.0,-0.0009933767147728633,0.003553422855543253,0.005522210786887192,0.005482453227257236,0.003508025857734338,-0.0026416962219157018,-8.705820704339428e-06,-1.394418945246696e-05,-7.820627566310997e-06,2.735144297101093e-05,-0.0065012347637762626,0.0,-0.0010366959586435684,-1.1329960204868275e-05,-4.929516952194987e-05,-0.00591861388531872,-0.00390064300351172,-8.794797599965443e-05,-1.0061821072050305e-05,-0.010051765657816911,-3.617662862223423e-05,0.00023346612179157256,0.0,-9.524170842515867e-07,-0.0006741198789491108
