,Abomasnow,Alomomola,Altaria,Amoonguss,Ampharos,Appletun,Applin,Arboliva,Arcanine,Arcanine-Hisui,Arctibax,Armarouge,Arrokuda,Articuno,Articuno-Galar,Avalugg,Avalugg-Hisui,Axew,Azelf,Azumarill,Azurill,Bagon,Banette,Barboach,Barraskewda,Basculegion,Basculegion-F,Basculin,Baxcalibur,Beartic,Bellibolt,Bergmite,Bisharp,Blissey,Bombirdier,Bonsly,Bounsweet,Braixen,Brambleghast,Bramblin,Braviary,Braviary-Hisui,Breloom,Bronzong,Bronzor,Brute Bonnet,Bruxish,Buizel,Cacnea,Cacturne,Calyrex,Camerupt,Capsakid,Carbink,Carkol,Ceruledge,Cetitan,Cetoddle,Chansey,Charcadet,Charizard,Charmander,Charmeleon,Chesnaught,Chespin,Chewtle,Cinderace,Clauncher,Clawitzer,Clodsire,Cloyster,Coalossal,Combee,Copperajah,Corviknight,Corvisquire,Crabominable,Crabrawler,Cresselia,Croagunk,Crocalor,Cryogonal,Cubchoo,Cufant,Cyclizar,Cyndaquil,Dachsbun,Dartrix,Decidueye,Decidueye-Hisui,Dedenne,Deerling,Deino,Delibird,Delphox,Dewott,Diancie,Diglett,Diglett-Alola,Ditto,Dolliv,Dondozo,Donphan,Dragalge,Dragapult,Dragonair,Dragonite,Drakloak,Dratini,Drednaw,Dreepy,Drifblim,Drifloon,Drizzile,Drowzee,Dudunsparce,Dugtrio,Dugtrio-Alola,Dunsparce,Eelektrik,Eelektross,Eevee,Eiscue,Electrode,Electrode-Hisui,Enamorus,Enamorus-Therian,Espeon,Falinks,Farigiraf,Fennekin,Fidough,Finizen,Finneon,Flaaffy,Flabebe,Flamigo,Flapple,Flareon,Fletchinder,Fletchling,Flittle,Floatzel,Floette,Floragato,Florges,Fomantis,Foongus,Forretress,Fraxure,Frigibax,Froakie,Frogadier,Froslass,Frosmoth,Fuecoco,Gabite,Gallade,Garchomp,Gardevoir,Garganacl,Gastly,Gastrodon,Gengar,Gholdengo,Gible,Gimmighoul,Gimmighoul-Roaming,Girafarig,Glaceon,Glalie,Glastrier,Glimmet,Glimmora,Gogoat,Golduck,Goodra,Goodra-Hisui,Goomy,Gothita,Gothitelle,Gothorita,Grafaiai,Great Tusk,Greavard,Greedent,Greninja,Grimer,Grimer-Alola,Grimmsnarl,Grookey,Growlithe,Growlithe-Hisui,Grumpig,Gulpin,Gumshoos,Gyarados,Happiny,Hariyama,Hatenna,Hatterene,Hattrem,Haunter,Hawlucha,Haxorus,Heatran,Heracross,Hippopotas,Hippowdon,Honchkrow,Hoopa,Hoopa-Unbound,Hoppip,Houndoom,Houndour,Houndstone,Hydreigon,Hypno,Igglybuff,Impidimp,Indeedee,Indeedee-F,Inteleon,Iron Hands,Iron Jugulis,Iron Leaves,Iron Moth,Iron Thorns,Iron Treads,Iron Valiant,Jigglypuff,Jolteon,Jumpluff,Kilowattrel,Kingambit,Kirlia,Klawf,Kleavor,Klefki,Komala,Kricketot,Kricketune,Krokorok,Krookodile,Kubfu,Landorus-Therian,Larvesta,Larvitar,Leafeon,Lechonk,Lilligant,Lilligant-Hisui,Litleo,Lokix,Lucario,Lumineon,Lurantis,Luvdisc,Luxio,Luxray,Lycanroc,Lycanroc-Dusk,Lycanroc-Midnight,Mabosstiff,Magikarp,Magnemite,Magneton,Magnezone,Makuhita,Mankey,Mareanie,Mareep,Marill,Maschiff,Masquerain,Maushold,Medicham,Meditite,Meloetta,Meowscarada,Meowth,Meowth-Alola,Meowth-Galar,Mesprit,Mew,Mimikyu,Misdreavus,Mismagius,Moltres,Moltres-Galar,Morgrem,Mudbray,Mudsdale,Muk,Muk-Alola,Murkrow,Nacli,Naclstack,Noibat,Noivern,Numel,Nymble,Oinkologne,Oinkologne-F,Oranguru,Oricorio,Oricorio-Pa'u,Oricorio-Pom-Pom,Oricorio-Sensu,Orthworm,Oshawott,Overqwil,Pachirisu,Palossand,Passimian,Pawmi,Pawmo,Pawmot,Pawniard,Pelipper,Perrserker,Persian,Persian-Alola,Petilil,Phanpy,Pichu,Pikachu,Pincurchin,Pineco,Polteageist,Primeape,Psyduck,Pupitar,Pyroar,Quagsire,Quaquaval,Quaxly,Quaxwell,Quilava,Quilladin,Qwilfish,Qwilfish-Hisui,Raboot,Rabsca,Raichu,Raichu-Alola,Ralts,Regidrago,Rellor,Revavroom,Rillaboom,Riolu,Roaring Moon,Rockruff,Rolycoly,Rookidee,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rowlet,Rufflet,Sableye,Salamence,Salandit,Salazzle,Samurott,Samurott-Hisui,Sandaconda,Sandile,Sandy Shocks,Sandygast,Sawsbuck,Scatterbug,Scizor,Scorbunny,Scovillain,Scream Tail,Scyther,Seviper,Shelgon,Shellder,Shellos,Shinx,Shroodle,Shroomish,Shuppet,Silicobra,Sinistea,Skeledirge,Skiddo,Skiploom,Skrelp,Skuntank,Skwovet,Slaking,Slakoth,Sliggoo,Sliggoo-Hisui,Slither Wing,Slowbro,Slowbro-Galar,Slowking,Slowking-Galar,Slowpoke,Slowpoke-Galar,Smoliv,Sneasel,Sneasel-Hisui,Sneasler,Snom,Snorunt,Snover,Sobble,Spewpa,Spidops,Spiritomb,Spoink,Sprigatito,Squawkabilly,Stantler,Staraptor,Staravia,Starly,Steenee,Stonjourner,Stunky,Sudowoodo,Sunflora,Sunkern,Surskit,Swablu,Swalot,Sylveon,Tadbulb,Talonflame,Tandemaus,Tarountula,Tatsugiri,Tauros,Tauros-Paldea-Aqua,Tauros-Paldea-Blaze,Tauros-Paldea-Combat,Teddiursa,Thundurus,Thundurus-Therian,Thwackey,Ting-Lu,Tinkatink,Tinkaton,Tinkatuff,Toedscool,Toedscruel,Torkoal,Tornadus,Tornadus-Therian,Toxapex,Toxel,Toxicroak,Toxtricity,Tropius,Tsareena,Tynamo,Typhlosion,Typhlosion-Hisui,Tyranitar,Umbreon,Ursaluna,Ursaring,Uxie,Vaporeon,Varoom,Veluza,Venomoth,Venonat,Vespiquen,Vigoroth,Vivillon,Volcanion,Voltorb,Voltorb-Hisui,Walking Wake,Wattrel,Weavile,Whiscash,Wigglytuff,Wiglett,Wingull,Wo-Chien,Wooper,Wooper-Paldea,Wugtrio,Wyrdeer,Yungoos,Zamazenta,Zangoose,Zapdos,Zapdos-Galar,Zarude,Zoroark,Zoroark-Hisui,Zorua,Zorua-Hisui,Zweilous,empty
Abomasnow,0.0,0.0004658945147828497,0.12603339591815488,0.0005047921200630467,0.0,0.0,0.0,6.648751029325606e-05,0.018122983722257735,0.6261257928650873,0.0,1.4175378510963925,0.0,0.0,1.16492851392509,0.020501840152796436,0.021921149051251643,0.0,0.1165088503379681,0.7185253233908739,0.0,0.0,0.0,0.0,4.914123368393586e-06,1.595964583267495e-07,1.9284220014015307e-05,0.0,12.47218389515503,1.208924065587626,2.1144564845032576e-05,0.0,5.095412500988328e-06,0.014169359598829367,0.0,0.0,0.0,0.0,7.448252573005743e-05,0.0,0.0,0.01013784117919636,0.17787450127450294,0.03141379763691793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5875726993168396,7.07115764422177,0.0,7.314999941998579e-06,0.0,1.9836622627278366e-06,0.0,0.0,8.099478625567258e-07,0.0,0.0,3.1010279983489517,0.0,0.0,0.17904744487138463,1.569565232363677,0.0,0.0,0.0,0.4065986998781478,0.0,0.0,0.0,0.057409641873044204,0.0,0.0,0.0,0.0,0.0,1.4867598049916886e-06,0.0,0.0,0.0,0.0,0.009308577897873482,0.0,0.0,0.0,0.0,8.066872096657018e-05,0.0,4.734309578813267e-07,0.0,0.0,0.004851297083884154,0.0,0.42557916496183146,2.9710085826861743e-05,1.3615625293894595e-10,3.6538847801100176,0.0,0.49893278949036113,0.0,0.0,0.0,0.0,1.6600092411778178e-07,0.0,0.0,0.0,0.002571356576856587,0.0,0.0,0.0,0.0,0.01335785695282532,0.0,0.0,0.0,0.008347580280560707,0.05070980519392132,0.009856126989877312,2.0537312811153008e-05,0.0,0.0004690117826415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9618437749355806e-05,0.0,0.0,0.0,0.0,0.006001718028234959,0.0,0.0,2.281430384942773e-06,0.0,0.0,0.0013602272480539024,0.0,0.0,0.0,0.0,0.01161187263358443,5.216984960415831,0.0,0.0,0.000222158558615404,0.16638920910535243,0.00022985181973567137,0.3973796605906545,0.0,0.0020803875467528266,0.00010760418537009153,0.30030565350380933,0.0,0.0,0.0,0.0,0.27121830095986366,0.0,0.016599255453639328,0.0,0.32805003759294027,0.0,0.0,0.0,0.1603869512422733,0.0,0.0,0.0,0.0,0.016279023016478877,1.841802379736094,0.0,0.0,1.355247502247225,0.0,0.0,0.0013203019092807855,0.0,0.0,0.0,0.0,0.0,0.0,0.013195770136146534,0.0,0.0,0.0,2.4557701731839785,0.0,0.0,3.130431774595044e-05,0.00277302297744908,0.3808055864232626,0.0,0.0,3.6860858254605944e-09,0.0,0.0,0.001658132894310882,0.0,0.0,0.0,0.021396988229100355,0.015333920729194206,0.0,0.0,0.0,3.066073728241747e-09,0.0,4.772223563542788e-07,0.11686105075619269,9.713265484045941e-06,4.009881031308282e-05,0.6067194089395309,0.008219584628752219,0.9362287330644115,1.7189952283276002,0.0,3.522586536908179e-07,0.0,0.0994706762137989,6.798493608996553,0.0,0.0,0.0025154988497469444,1.1663821020682954,0.0,0.0,3.477260839407359e-05,0.0,0.0,0.0,1.8336781277253469,0.0,0.0,0.0,0.0,3.9548796554489396e-05,0.017748261162989443,0.0,0.008276390901635122,0.00027307948473581645,0.0,0.0,0.0,0.0,0.0,0.0,5.932705831213081e-06,0.0,0.0,0.0,0.0,0.0,0.027581103442177735,0.0,0.0,0.0,0.0,0.0,0.0,0.005817609611367791,0.5542105133643133,0.0,0.0,2.7755575615628914e-16,0.0058514904433965564,0.0,0.0,0.0,0.0,0.25366526610641693,0.04268308084517142,0.0,0.0,0.8822031227835267,0.08201502250243958,0.0,0.0,0.0,0.0,5.824776160845424e-07,0.0,0.0,0.0,0.0,4.942941944641177e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,1.5716501078344436e-07,0.0,8.538422955339797e-07,0.0,0.0,0.0,0.0,0.0,0.14991791680637973,0.0,0.00047540515459726373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004159225673868339,0.0,0.0025119357744219917,2.193279358131406e-08,0.0,0.0,0.0,0.0023389908768551293,0.005718661359894739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48662685578849e-06,0.0,0.0,1.3096762870471903,0.0,0.12386688730971163,0.0,0.0,0.0,0.0,0.0,0.0,0.0012145969462458717,0.0,0.012802230892864641,0.0,0.0,0.04208861313378087,6.767530593587701e-06,0.0,0.004832698616831055,0.0,0.9750569635838521,0.0,0.0,0.7565842111223381,0.0,0.0,0.0,0.0013286657918710754,0.0,0.01319294424804035,0.17183077322124934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439303754714646,0.0,0.0,0.0,0.0,0.0,5.525794149474628e-07,0.0,0.0,0.0,0.0,0.027087539783861414,0.0016610608615885702,0.4585009928781414,6.153921344474717,0.0,0.0,0.0,0.0,0.0,2.580783076505234,0.0,0.0,0.0,0.0,0.0,0.00015295597693021357,0.0,0.0,0.0,0.0,0.0,0.13622901888618566,0.0,5.121909563143845e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0422181440670215e-10,0.0,3.6457415474650223,0.0,0.0,1.3672396548258803e-13,0.0,6.0191645037677155e-06,0.0010806386812293733,0.0,0.0,4.445944390418788e-09,0.33799514999745617,0.0,0.5151859109026182,0.0,2.1384380797795366e-05,0.0,0.0,8.065508608212646e-07,6.175752272186141e-06,1.1534118171119268e-06,0.01131423562946332,0.012637875951241384,0.0,0.0,0.00018194074423211193,0.0,0.0,0.0,0.0,7.762066366323594e-07,0.020412405805060208,0.0001649980285395869,0.1200565611435338,0.0,0.0030071237177576315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252579302514043,0.0,0.0,0.49305349529221487,0.0,1.657643051142001,0.0,0.0,0.0,0.0,4.802383949842337e-06,0.0,0.0,0.0,0.0,0.0,0.19330583279112973,0.0,0.023044495422452627,1.8401919005484046e-05,2.893563390005127e-07,0.0,0.012999841656216982,0.0,0.0,0.0,0.0
Alomomola,0.0004658945147828497,0.0,2.967788687824484,0.18353133811594596,0.0,0.0,0.0,0.001609962325058778,0.026975885846211245,0.00029672364745586544,0.0,2.1728632954354232e-05,0.0,0.0,4.973192302415441e-09,0.08925060100403637,3.6606456754739725e-10,0.0,5.631598211125466e-05,0.05534976967277683,0.0,0.0,0.0,0.0,0.029645506106158404,0.0029647470219399397,0.046925596900352695,0.0,0.20052096182714463,0.001192573348837156,0.09260172967140107,0.0,0.001137399932715888,301.21458523073034,0.0,0.0,0.0,0.0,0.00024168542521452174,0.0,0.0,0.03320726492821158,2.6089096619972256,0.5238265715705057,0.0,6.4251190453668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1435858569804262,0.00023787360333821228,0.0,0.13625740314138457,0.0,0.0030567587475483493,0.0,0.0,0.15072390622214643,0.0,0.0,1.2518880489563076,0.0,0.0,221.02605100387896,0.045483431694797516,0.0,0.0,0.0,176.53353527526758,0.0,0.0,0.0,0.8561615912698866,0.0,0.0,0.0,0.0,0.0,116.27409470705932,0.0,0.0,0.0,0.0,0.0921235058557181,0.0,0.0,0.0,0.0,3.0605330347266424e-06,0.0,0.000265546761905433,0.0,0.0,26.69158376231898,0.0,300.9730649130768,0.00031012218956122384,0.001490231792748764,0.8675653026884631,0.0,0.19703995719590145,0.0,0.0,0.0,0.0,1.417226504042096,0.0,0.0,0.0,1.1718214271563865,0.0,0.0,0.0,0.0,0.0010004781481353642,0.0,0.0,0.0,0.03173519508705652,0.0447173789759438,0.06912558269591507,0.002239150430028869,0.0,7.176209288495272e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.801624456402976e-07,0.0,0.0,0.0,0.0,0.0,0.004535032959858909,0.0,0.0,1.1141313185358825e-06,0.0,0.0,0.0037514280810147516,0.0,0.0,0.0,0.0,5.894445633813916e-07,5.870608951830114e-05,0.0,0.0,0.001469359921274116,0.0971558430928281,0.0029147816185234876,1.012855743954546,0.0,17.329914290525323,2.01466601420508e-05,4.282949257202996,0.0,0.0,0.0,0.0,3.619212837202568e-07,0.0,0.0011438123968082192,0.0,0.0011740686292777136,0.0,4.7851483719885124e-08,0.0,0.17418245760195766,0.0,0.0,0.0,0.0,0.002247861884888458,31.74164860681751,0.0,0.0,0.008347448667159973,0.0,0.0,0.0010295438641174104,0.0,0.0,0.0,0.0,0.0,0.0,1.0681351553243346e-07,0.0,0.0,0.0,0.47309041148506725,0.0,0.0,0.061040033510595115,0.35627677338080915,0.030597686751884456,0.0,0.0,0.04892843306764871,0.0,0.0,6.26127937431395,0.0,0.0,0.0,0.008484315751982996,0.05136901302791291,0.0,0.0,0.0,0.000321462265395811,0.0,9.365410336137359e-09,0.48623729197507504,2.9098373044433856e-08,0.00023509038053354248,0.004016145745679989,1.4323208892275119e-06,0.11165491869587141,0.973077298617218,0.0,0.006850379545996321,0.0,0.000308447006842516,1.46766872617795,0.0,0.0,6.73845440892773e-05,1.360502027447641e-05,0.0,0.0,3.6177976991957905e-07,0.0,0.0,0.0,0.5236119161616896,0.0,0.0,0.0,0.0,2.080744041510485e-07,0.00791505052282937,0.0,0.2141627180069507,0.0001421709963179696,0.0,0.0,0.0,0.0,0.0,0.0,0.003345217308838966,0.0,0.0,0.0,0.0,0.0,0.048510721569238024,0.0,0.0,0.0,0.0,0.0,0.0,6.946662791162961e-06,0.5423785304058611,0.0,0.0,5.3479506190445836e-05,1.7983381532268798,0.0,0.0,0.0,0.0,0.002848933351066396,0.0004222899172530714,0.0,0.0,22.72216132315632,1.3426720846254625e-10,0.0,0.0,0.0,0.0,5.045630482067876,0.0,0.0,0.0,0.0,4.397259039551349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025713399681176474,0.0,0.00012401339602685635,0.0,0.007232856603869686,0.0,0.0,0.0,0.0,0.0,0.0015144200208742076,0.0,0.08482942433298624,0.0,0.0,3.019473279380902e-05,0.0,0.0,0.0,0.0,0.0012272852205689189,0.0,6.0942820614418025e-06,0.3219095854102813,0.0,0.0,0.0,0.05433444251989805,0.2614030549620565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07641721691664699,0.0,0.0,0.3350298393708228,0.0,0.635532535310787,0.0,0.0,0.0,0.0,0.0,0.0,9.237187514887779e-09,0.0,0.05735072528989216,0.0,0.0,0.3663205803850493,0.004887986111988041,0.0,0.12384166469199132,0.0,0.4967987739659332,0.0,0.0,0.23403891278557076,0.0,8.852779468937477e-07,0.0,0.0178448283102966,0.0,0.0003206848028682874,0.24669125463719221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773984300082187,0.0,0.0,0.0,0.0,0.0,0.010995687083493744,0.0,0.0,0.0,1.942961844458857e-05,0.039293641046040884,0.00037312502999853336,3.4148349038405437,6.406352473485776,0.0,0.0,0.0,0.0,0.0,1.1357214014740904,0.0,0.0,0.0,0.0,0.0,0.000813894667542725,0.0,0.0,0.0,0.0,0.0,0.003472464755752913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3865399711997526e-08,0.0,32.052982161152215,0.0,0.0,0.00014084174433492969,0.0,2.3090299905437206e-07,4.79522439400526e-06,0.0,0.0,1.3015575872632468e-05,0.0001989886797461593,0.0,106.92879037053953,0.0,0.014639359449975353,0.0,0.0,0.000617867485832535,0.0008257295788310914,1.778301150778816e-08,0.20200644175087568,128.53632515447637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.342302898594717e-05,0.04701439949651243,0.03560078283379625,1.8068758152953084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06851443254082645,0.0,0.0,0.31942471932729744,0.0,1.9375716940939203e-05,0.0010004763386021187,0.0,0.0,0.0,2.8691035743010302,0.0,0.0,0.0,0.0,0.0,0.023366471579298165,0.0,1.9053309893111394,0.0012600144073262043,0.001527577613055442,0.0,5.384821702442144e-05,0.0,0.0,0.0,0.0
Altaria,0.12603339591815488,2.967788687824484,0.0,0.08206956339270727,0.0,0.0,0.0,3.059910134239896e-05,1.3796495251239271e-06,0.08013672594595145,0.0,0.08013717733143183,0.0,0.0,3.3526617809753745e-07,1.1017034823312954e-07,1.8958700165327969e-07,0.0,0.08013677753604653,0.08113133616847795,0.0,0.0,0.0,0.0,0.0,0.0,7.871001574955017e-07,0.0,0.025161599769797316,0.00010357279119110885,0.03346230565704744,0.0,2.623743344809526e-08,2.9666243362333002,0.0,0.0,0.0,0.0,0.00024199033705302186,0.0,0.0,0.0007298763610933401,0.0028368815122333246,7.637495114121151e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785892544958756e-10,0.00010357279123224261,0.0,5.437311864642247e-07,0.0,7.021213036084717e-06,0.0,0.0,8.32269799966312e-07,0.0,0.0,0.02338753493505269,0.0,0.0,2.6341468339401097,0.005987720368107463,0.0,0.0,0.0,2.233580013967762,0.0,0.0,0.0,0.022267724117480014,0.0,0.0,0.0,0.0,0.0,0.4285727835135061,0.0,0.0,0.0,0.0,3.3487473234394827e-06,0.0,0.0,0.0,0.0,1.796470511572501e-06,0.0,1.866971410802165e-09,0.0,0.0,0.0234015603011275,0.0,2.955819438043078,2.7277003929349064e-05,2.2822781720055474e-08,0.0077636812224619045,0.0,0.0020326480141175107,0.0,0.0,0.0,0.0,1.5622464821785087e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7659856788587724e-06,0.0,0.0,0.0,7.588687523429893e-06,0.0027207523086883456,3.2521908194249605e-07,2.1178347836547928e-07,0.0,2.1871393585115584e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0019505474268838863,0.0,0.0,0.0,0.0,0.0,6.636580174301798e-12,0.0,0.0,3.7496914723211816e-07,0.0,0.0,1.5651013584416784e-05,0.0,0.0,0.0,0.0,0.00017983468774651623,8.78699890627388e-11,0.0,0.0,1.885872753576434e-05,0.0036395428435138655,0.0009564508162026031,0.03103692847554651,0.0,0.027153141875139453,3.7086279343068185e-06,0.0059056324912620806,0.0,0.0,0.0,0.0,0.1260325556104575,0.0,0.0,0.0,0.006187332801717904,0.0,0.0,0.0,0.005482131499625398,0.0,0.0,0.0,0.0,0.0004635995994661801,0.029794534262885808,0.0,0.0,0.002972393170876164,0.0,0.0,2.0240861194453785e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6646797071362407e-06,0.0,0.0,0.0,3.004329027733732e-05,0.0,0.0,1.1204961716693163e-05,0.02675587341680602,0.0007308877291937743,0.0,0.0,0.0,0.0,0.0,5.22259320256957e-06,0.0,0.0,0.0,1.6558176982872652e-06,3.3617194249435656e-06,0.0,0.0,0.0,6.989409051527673e-13,0.0,4.122933474570711e-06,0.00019181167479015437,7.67685193192591e-10,4.07138178237787e-06,0.0012656005862344832,2.104431644084359e-05,0.005968380712453758,0.12983284492610947,0.0,2.9108810617461955e-07,0.0,5.705166852332244e-06,0.031656925443659445,0.0,0.0,0.00039535883197761024,1.0409968781432966e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.395453575757214e-05,0.0,0.0,0.0,0.0,1.405975305346363e-06,0.0003611199559057643,0.0,0.0009944454766263044,2.786657768977241e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.2637543104230282e-06,0.0,0.0,0.0,0.0,0.0,0.0017781610451008678,0.0,0.0,0.0,0.0,0.0,0.0,0.0008599112772583184,2.585408036326342e-05,0.0,0.0,3.997132516309065e-06,0.002706219801756393,0.0,0.0,0.0,0.0,0.0006020065035321487,0.002892380929625904,0.0,0.0,0.00928237280508526,6.315591882244398e-07,0.0,0.0,0.0,0.0,0.006482872638642612,0.0,0.0,0.0,0.0,8.335079837440418e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996003610813204e-16,0.0,1.2436726042341917e-06,0.0,0.00046901443067581816,0.0,0.0,0.0,0.0,0.0,0.001065539697908624,0.0,0.0014160747701822407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026544863070071534,0.0,1.1717380198172922e-05,2.136916234352082e-06,0.0,0.0,0.0,0.00024727316321238035,0.0044158638429153685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3903325774520265e-05,0.0,0.0,2.269094169504715e-06,0.0,0.0034274828929589107,0.0,0.0,0.0,0.0,0.0,0.0,8.744617737699301e-07,0.0,0.0003151659834981779,0.0,0.0,1.510683714767147e-05,0.0009135864013289363,0.0,2.48616320586148e-07,0.0,5.116769644530894e-05,0.0,0.0,1.0176848322940302e-06,0.0,0.0,0.0,0.00012702224717020538,0.0,2.5536312969753894e-07,4.654407123272364e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12718964438813013,0.0,0.0,0.0,1.2501587364766031e-06,0.0,8.830450312813376e-05,0.0,0.0,0.0,0.00035951522621757714,0.02390590690379224,7.593370376923758e-13,0.12588036306816586,0.0009806798772202252,0.0,0.0,0.0,0.0,0.0,2.3641571867905053e-05,0.0,0.0,0.0,0.0,0.0,5.802031077806191e-11,0.0,0.0,0.0,0.0,0.0,0.0001973009339770182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.660364131130578e-06,0.0,0.001951083665026554,0.0,0.0,9.410328821735092e-08,0.0,4.981588619390465e-07,0.0026738140606034633,0.0,0.0,0.0,1.005967227851734e-07,0.0,0.3158474935577676,0.0,0.00018909913403464262,0.0,0.0,0.00023336898529879857,0.0005004538796083979,0.0,5.0426206554265995e-06,0.31569553264187683,0.0,0.0,2.528977027793644e-12,0.0,0.0,0.0,0.0,3.646839367377197e-06,9.993361605176165e-05,6.62298265607375e-05,0.0001974654285670785,0.0,0.0003934915031370556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005969475168660698,0.0,0.0,0.00538117142950445,0.0,0.00045654985944604265,0.0,0.0,0.0,0.0,0.0011572047769546345,0.0,0.0,0.0,0.0,0.0,0.00028477063998877394,0.0,0.0008639978510904256,1.3197198944769895e-08,0.0,0.0,0.0009066466685399011,0.0,0.0,0.0,0.0
