,Abomasnow,Abra,Absol,Accelgor,Aerodactyl,Aggron,Aipom,Alakazam,Alomomola,Altaria,Amaura,Ambipom,Amoonguss,Ampharos,Anorith,Arbok,Arcanine,Archen,Archeops,Ariados,Armaldo,Aromatisse,Aron,Articuno,Audino,Aurorus,Avalugg,Axew,Azelf,Azumarill,Azurill,Bagon,Baltoy,Banette,Barbaracle,Barboach,Basculin,Bastiodon,Bayleef,Beartic,Beautifly,Beedrill,Beheeyem,Beldum,Bellossom,Bellsprout,Bergmite,Bibarel,Bidoof,Binacle,Bisharp,Blastoise,Blissey,Blitzle,Boldore,Bonsly,Bouffalant,Braixen,Braviary,Breloom,Bronzong,Bronzor,Budew,Buizel,Bulbasaur,Buneary,Bunnelby,Burmy,Butterfree,Cacnea,Cacturne,Camerupt,Carbink,Carnivine,Carracosta,Carvanha,Cascoon,Castform,Caterpie,Celebi,Chandelure,Chansey,Charizard,Charmander,Charmeleon,Chatot,Cherrim,Cherubi,Chesnaught,Chespin,Chikorita,Chimchar,Chimecho,Chinchou,Chingling,Cinccino,Clamperl,Clauncher,Clawitzer,Claydol,Clefable,Clefairy,Cleffa,Cloyster,Cobalion,Cofagrigus,Combee,Combusken,Conkeldurr,Corphish,Corsola,Cottonee,Cradily,Cranidos,Crawdaunt,Cresselia,Croagunk,Crobat,Croconaw,Crustle,Cryogonal,Cubchoo,Cubone,Cyndaquil,Darmanitan,Darumaka,Dedenne,Deerling,Deino,Delcatty,Delibird,Delphox,Dewgong,Dewott,Diancie,Diggersby,Diglett,Ditto,Dodrio,Doduo,Donphan,Doublade,Dragalge,Dragonair,Dragonite,Drapion,Dratini,Drifblim,Drifloon,Drilbur,Drowzee,Druddigon,Ducklett,Dugtrio,Dunsparce,Duosion,Durant,Dusclops,Dusknoir,Duskull,Dustox,Dwebble,Eelektrik,Eelektross,Eevee,Ekans,Electabuzz,Electivire,Electrike,Electrode,Elekid,Elgyem,Emboar,Emolga,Empoleon,Entei,Escavalier,Espeon,Espurr,Excadrill,Exeggcute,Exeggutor,Exploud,Farfetch'd,Fearow,Feebas,Fennekin,Feraligatr,Ferroseed,Ferrothorn,Finneon,Flaaffy,Flabebe,Flareon,Fletchinder,Fletchling,Floatzel,Floette,Florges,Flygon,Foongus,Forretress,Fraxure,Frillish,Froakie,Frogadier,Froslass,Furfrou,Furret,Gabite,Gallade,Galvantula,Garbodor,Garchomp,Gardevoir,Gastly,Gastrodon,Gengar,Geodude,Gible,Gigalith,Girafarig,Glaceon,Glalie,Glameow,Gligar,Gliscor,Gloom,Gogoat,Golbat,Goldeen,Golduck,Golem,Golett,Golurk,Goodra,Goomy,Gorebyss,Gothita,Gothitelle,Gothorita,Gourgeist,Gourgeist-Large,Gourgeist-Small,Gourgeist-Super,Granbull,Graveler,Greninja,Grimer,Grotle,Grovyle,Growlithe,Grumpig,Gulpin,Gurdurr,Gyarados,Happiny,Hariyama,Haunter,Hawlucha,Haxorus,Heatmor,Heatran,Heliolisk,Helioptile,Heracross,Herdier,Hippopotas,Hippowdon,Hitmonchan,Hitmonlee,Hitmontop,Honchkrow,Honedge,Hoothoot,Hoppip,Horsea,Houndoom,Houndour,Huntail,Hydreigon,Hypno,Igglybuff,Illumise,Infernape,Inkay,Ivysaur,Jellicent,Jigglypuff,Jirachi,Jolteon,Joltik,Jumpluff,Jynx,Kabuto,Kabutops,Kadabra,Kakuna,Kangaskhan,Karrablast,Kecleon,Keldeo,Kingdra,Kingler,Kirlia,Klang,Klefki,Klink,Klinklang,Koffing,Krabby,Kricketot,Kricketune,Krokorok,Krookodile,Kyurem,Kyurem-Black,Lairon,Lampent,Landorus,Landorus-Therian,Lanturn,Lapras,Larvesta,Larvitar,Latias,Latios,Leafeon,Leavanny,Ledian,Ledyba,Lickilicky,Lickitung,Liepard,Lileep,Lilligant,Lillipup,Linoone,Litleo,Litwick,Lombre,Lopunny,Lotad,Loudred,Lucario,Ludicolo,Lumineon,Lunatone,Luvdisc,Luxio,Luxray,Machamp,Machoke,Machop,Magby,Magcargo,Magikarp,Magmar,Magmortar,Magnemite,Magneton,Magnezone,Makuhita,Malamar,Mamoswine,Manaphy,Mandibuzz,Manectric,Mankey,Mantine,Mantyke,Maractus,Mareep,Marill,Marowak,Marshtomp,Masquerain,Mawile,Medicham,Meditite,Meganium,Meloetta,Meowstic,Meowth,Mesprit,Metagross,Metang,Metapod,Mew,Mienfoo,Mienshao,Mightyena,Milotic,Miltank,Mime Jr.,Minccino,Minun,Misdreavus,Mismagius,Moltres,Monferno,Mothim,Mr. Mime,Mudkip,Muk,Munchlax,Munna,Murkrow,Musharna,Natu,Nidoking,Nidoqueen,NidoranF,NidoranM,Nidorina,Nidorino,Nincada,Ninetales,Ninjask,Noctowl,Noibat,Noivern,Nosepass,Numel,Nuzleaf,Octillery,Oddish,Omanyte,Omastar,Onix,Oshawott,Pachirisu,Palpitoad,Pancham,Pangoro,Panpour,Pansage,Pansear,Paras,Parasect,Patrat,Pawniard,Pelipper,Persian,Petilil,Phanpy,Phantump,Phione,Pichu,Pidgeot,Pidgeotto,Pidgey,Pidove,Pignite,Pikachu,Piloswine,Pineco,Pinsir,Piplup,Plusle,Politoed,Poliwag,Poliwhirl,Poliwrath,Ponyta,Poochyena,Porygon,Porygon-Z,Porygon2,Primeape,Prinplup,Probopass,Psyduck,Pumpkaboo,Pumpkaboo-Small,Pumpkaboo-Super,Pupitar,Purrloin,Purugly,Pyroar,Quagsire,Quilava,Quilladin,Qwilfish,Raichu,Raikou,Ralts,Rampardos,Rapidash,Raticate,Rattata,Regice,Regigigas,Regirock,Registeel,Relicanth,Remoraid,Reuniclus,Rhydon,Rhyhorn,Rhyperior,Riolu,Roggenrola,Roselia,Roserade,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rufflet,Sableye,Salamence,Samurott,Sandile,Sandshrew,Sandslash,Sawk,Sawsbuck,Scatterbug,Sceptile,Scizor,Scolipede,Scrafty,Scraggy,Scyther,Seadra,Seaking,Sealeo,Seedot,Seel,Seismitoad,Sentret,Serperior,Servine,Seviper,Sewaddle,Sharpedo,Shaymin,Shedinja,Shelgon,Shellder,Shellos,Shelmet,Shieldon,Shiftry,Shinx,Shroomish,Shuckle,Shuppet,Sigilyph,Silcoon,Simipour,Simisage,Simisear,Skarmory,Skiddo,Skiploom,Skitty,Skorupi,Skrelp,Skuntank,Slaking,Slakoth,Sliggoo,Slowbro,Slowking,Slowpoke,Slugma,Slurpuff,Smeargle,Smoochum,Sneasel,Snivy,Snorlax,Snorunt,Snover,Snubbull,Solosis,Solrock,Spearow,Spewpa,Spheal,Spinarak,Spinda,Spiritomb,Spoink,Spritzee,Squirtle,Stantler,Staraptor,Staravia,Starly,Starmie,Staryu,Steelix,Stoutland,Stunfisk,Stunky,Sudowoodo,Suicune,Sunflora,Sunkern,Surskit,Swablu,Swadloon,Swalot,Swampert,Swanna,Swellow,Swinub,Swirlix,Swoobat,Sylveon,Taillow,Talonflame,Tangela,Tangrowth,Tauros,Teddiursa,Tentacool,Tentacruel,Tepig,Terrakion,Throh,Thundurus,Thundurus-Therian,Timburr,Tirtouga,Togekiss,Togepi,Togetic,Torchic,Torkoal,Tornadus,Tornadus-Therian,Torterra,Totodile,Toxicroak,Tranquill,Trapinch,Treecko,Trevenant,Tropius,Trubbish,Turtwig,Tympole,Tynamo,Typhlosion,Tyranitar,Tyrantrum,Tyrogue,Tyrunt,Umbreon,Unfezant,Unown,Ursaring,Uxie,Vanillish,Vanillite,Vanilluxe,Vaporeon,Venipede,Venomoth,Venonat,Venusaur,Vespiquen,Vibrava,Victini,Victreebel,Vigoroth,Vileplume,Virizion,Vivillon,Volbeat,Volcarona,Voltorb,Vullaby,Vulpix,Wailmer,Wailord,Walrein,Wartortle,Watchog,Weavile,Weedle,Weepinbell,Weezing,Whimsicott,Whirlipede,Whiscash,Whismur,Wigglytuff,Wingull,Wobbuffet,Woobat,Wooper,Wormadam,Wormadam-Sandy,Wormadam-Trash,Wurmple,Wynaut,Xatu,Yamask,Yanma,Yanmega,Zangoose,Zapdos,Zebstrika,Zigzagoon,Zoroark,Zorua,Zubat,Zweilous,Zygarde,empty
Abomasnow,0.0,0.0,-0.059980592955402354,-0.005143518653209845,-0.1469860548539494,-0.0002665706349055108,0.0,-0.23196961926505172,-0.4224700566796791,-1.492106073296166,0.0,0.00037849576741148805,-1.2280518837697945,-0.05987271039959302,0.0,0.0,-0.013992181965172601,0.0,-0.01220443496675961,0.0,0.004406746490416469,0.016502535766157088,-0.00813416910166221,0.004264549045695459,-0.031241251310763298,0.018081691016069365,0.10483462092469317,0.0,-0.7480368781082976,-1.8618281908602086,0.0,0.0,0.0,-0.009537983245525787,-0.005639512315477546,0.0,0.0,0.0,0.0,0.0,0.0,-0.6791331193886491,0.0,0.0,0.0,0.0,0.0,-0.003000346711879577,0.0,0.0,-3.8278058973891396,-0.05089961821230714,-0.1975719487779457,0.0,0.0,0.0,-0.0032952219286300124,0.0,-0.005268954303560872,-2.0535552442815694,0.00026396817788301025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006553623622900101,-0.0759368865834732,0.0,0.0,-0.0038701000153076696,0.0,0.0,0.0,0.0,1.8990080348981022,0.18531402931720417,-4.775220034100791,-2.6174838842231773,0.0,0.0,-0.006330689785268479,0.0,0.0,-0.9268522491111748,0.0,0.0,0.0,0.0,0.0,0.0,-0.011384288959708385,0.0,0.0,0.015574791909840536,-0.009507217189584447,-0.7939051742499892,0.0,0.0,0.14681202444814323,-0.11498890755539498,0.04942526999328045,0.0,0.0,2.0958632998552265,0.0,0.0,-0.0326317640009684,-0.0013341607393869805,0.0,-0.2824726822965118,-1.2503565368745582,0.0,-0.04860942670126785,0.0,-0.00529142464618945,0.0,0.0,0.0,0.0,-0.05634824684276314,0.0,-0.003596590546033969,0.0,0.0,0.0,0.0,0.0030908152821933687,0.0,0.0,-0.7367953270432898,-0.8563786688897135,0.0,0.0206684046491898,0.0,0.0,-0.33127892579885565,1.2024107221039797,-0.14052596434392176,0.0,8.964047482476843,-0.004532828519380613,0.0,-0.02173497664827064,0.0,0.0,0.0,0.04519346752109242,0.0,3.291543038431338,0.0,0.0,-0.010852031189944088,0.008458080069692005,-0.010022679754797667,0.0,0.0,0.0,0.0,-0.02949854836423853,0.0,0.0,0.0,-0.02194462549733954,0.0,0.021655408337425158,0.0,0.0,-0.007660581482637615,0.0,-0.327492144473589,0.041767630151015145,0.03654661114666942,-0.43577969624752,0.0,-1.3577316940353967,0.0,-0.0005048856612063905,0.0003429778327497454,0.0,0.0,0.0,0.0,-0.006701713517904244,-0.0038214242046581987,4.720934758664168,0.0,0.0,0.0,-0.005718047004361213,0.0,0.0,0.0,0.0,-0.04158673701648685,-0.03257108515671604,0.0,-0.11765916039670696,0.0,0.0,0.0,0.0,0.1582749007822467,0.0,0.0,0.0,-1.12021649235668,-0.06820529928577801,0.0,0.784581519529115,-1.0687853716296338,0.0,-0.2921525840037857,-2.3320765200814773,0.0,0.0,0.00019464027931736095,0.0,0.0,-0.009087624169357246,0.0,0.0065677242270515915,-1.768706110769532,0.0,0.0,0.0035503154893676047,0.0,0.0,-0.0024594415443637925,0.0,0.019423732643758043,-0.16195634177335283,0.0,-0.01239942941772123,0.0,1.270920517546395,0.0,0.0,0.0,0.0,-0.05433571445579495,-0.0042407713560727815,0.0,-2.0964530345765233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7810558425277987,0.0,-0.002873585781206131,0.0,-0.10676868725660718,-0.05565547952283268,0.0,0.9441692878708206,-0.018329951237557197,0.0,-0.8728602642809056,0.0,0.0,-0.2026266653623923,-0.0026078798210177217,-0.015288409399851417,-0.027399998421093405,-0.03109983967803868,0.0,0.0,0.0,0.0,-0.01536411623074184,0.0,0.0,-0.28727732139318707,0.0,0.0,0.0,-0.30070337810202563,0.0,0.0,0.0163473686138002,0.0,-0.6181343237625845,-0.07150525775661927,0.0,0.0,0.022573078025864515,0.0,-0.2032013983745094,0.0,0.0,0.0,0.0,-0.010580568452807415,-4.667020961881512,-0.3943132132742222,0.0,0.0,0.0,-0.06569744801160815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03680553034093338,0.014640843361251342,2.2539265921330847,0.0,0.0,-1.5706158687154275,-6.5707545650561325,-0.0333627318287289,0.11407306499591599,0.0,0.0,-1.7631955194714333,-4.901949815258046,-0.0009571055037249116,0.0,0.0,0.0,-0.027804867841136283,0.0,0.0035248169926799743,0.0,-0.003388431030488035,0.0,0.020983906191002107,0.0,0.0,0.0,-1.8686521239009195,0.0,0.0,-0.3483533286371858,-0.061795312223458264,0.0,0.0,0.0,0.0,-0.00560387970960187,-0.032658167640862865,0.0,0.0,0.0,0.0,0.0,0.0,0.019472287841311484,0.0,-0.13968291302248298,-1.6665886707125264,0.0,-0.01298893074169961,-0.07360505059293726,-1.2246659595013478,6.482590290424873,-0.5967647513660324,0.0,0.0196271490066155,0.0,0.0,0.0,0.0,-0.0030853287407758647,0.0,0.0,-0.005599999105108749,-0.3832640162009815,0.0,-0.0034323127694687776,-0.46954167882873,-0.003619842147253928,0.0,0.0,-3.1743184305717045,0.0,0.0,-1.3187145424305178,0.0,-0.047239631224791676,0.0,-0.18673902280067461,-0.006652608323159479,0.0,0.0,0.0,0.0,-0.005926306259929891,-0.044552901569006376,0.0,0.0,0.0,0.0,-0.0173184755921506,0.0,0.0,-0.003522319774835343,0.0,0.0,-0.03981191835356106,0.02493652694018504,0.0,0.0,0.0,0.0,0.0,0.008442092659820141,-0.016123171048241368,0.0,0.0,-0.07528374783453015,0.0,0.0,0.0,0.0,0.0,0.0,-0.014338781693455083,0.0,0.0,0.0,0.0,0.0,-0.010613513448763389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11214646612557841,0.0,0.0,0.0,0.0,-0.011934457865911588,-0.006160577873693769,0.0,-0.8038428537890469,0.0,0.0,-0.6687995506293165,0.0,0.0,0.03562797542110063,0.0,0.0,0.0,-0.04330079815151301,0.09630891715302545,-0.0027797567550611572,0.0,0.004631550880507087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006342364601328306,-1.550197578232069,0.0,0.0,-0.00705765533812505,-0.005586523480567032,-1.0509319339008643,0.0,0.0,0.0,0.0,0.0,0.021677633109990734,-0.0035103603843319015,-0.0074367537682764875,-0.008342013136854926,0.0,0.0,0.3300049082933435,-0.00022366117187432857,0.0,3.3360121327522294,0.0,0.0,0.0,-0.05923181266091912,0.0,0.0,0.0,1.1975287018843785,-0.0213214380116134,-5.100936568086148,0.0,-3.3119780237883143,-0.2310813882818638,-0.009742111563643421,0.0,0.0,-0.003169242991180361,0.020389997850012227,0.0,0.0,-0.7282992616485249,0.8508327689268977,-0.3141204641188083,0.020603796804300915,0.0,-0.003045683891642976,0.0,0.0,0.0,0.0,0.0,-0.21881306619965518,0.0,-0.005709559723372927,0.0,0.0,0.0,-0.3429892423488467,-0.05304109082143742,-0.02347623989629446,0.0,0.0,0.0,0.0,0.0,-0.0065420281259230845,0.0,0.0,-0.1436389092492203,0.0,-0.02325536641763433,0.0,0.0,0.0,0.0,-4.440340839969806,0.0,0.0,0.0,0.0,0.0,-0.008873513086229724,-0.010133068033213323,0.0,0.0,3.9464009635189754,0.05168853887178196,0.0,0.0,-0.06223786341161654,-0.11845258918008894,0.0,0.0,0.0,-0.014319536799158619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012332007606696616,0.0,0.0,0.0,0.0,-0.17759638527991645,0.0,0.0,-0.6356874076432169,0.0,-0.0335012620323541,-0.011467380102480156,-0.0059945940168589186,0.0,0.0,3.172717944002109,0.0,0.0,0.0,0.0,0.0,0.0,-0.665093896942651,0.0,-0.020275855604652178,0.0,0.0,-0.002944658158691488,-1.1678586145235097,0.0,-4.126370975764164,-0.004206840565801322,-0.04557120489837601,-0.003541738421356839,0.0,0.0,9.184815883946396,0.0,-0.7865435329350907,-0.005289284133639557,-2.0635040403849456,-0.2469139700653561,0.0,0.0,-0.24938067589865698,0.0,-0.0032438955989851125,0.0,-0.004227210935631483,-0.020893229695808285,-0.42370651514529,-0.0032873664567585332,0.0,-0.03326837324630588,0.0,0.0,0.0,-0.04719926831163005,0.0,0.0,0.0,0.0,0.0,-0.010851866694897938,-3.0500677991231004,-0.006610245691051812,0.0,0.0,-0.12205813913998237,0.0,0.0,-0.005006127457506694,-0.026917459409614507,0.0,0.0,0.0,4.538143256302046,0.0,-0.0011119332633603863,0.0,-1.5830276857726684,0.0,0.0,3.219174674635939,-0.004441349182901629,0.0,0.0,-0.014769239674279556,-0.014214345258818711,-0.009327303222674565,-0.3151221450694358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5571873506285894,0.0,0.0,-0.029738067658493024,-0.1851584868639542,0.0,0.0,0.0,0.0,0.0,-0.11258190018558874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005164558677377848,0.0,0.0,0.009655441556708054,-0.005050409746525961,5.411573004209192,0.0,0.0,-0.057353917606224714,0.0,0.0,0.0,-0.0754362709971346,0.0
Abra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
