,Porygon-Z,Mandibuzz,Weezing,Primeape,Toxicroak,Volcarona,Roserade,Corsola,Spiritomb,Stoutland,Liepard,Archeops,Snorlax,Uxie,Swellow,Mawile,Ambipom,Hitmonlee,Dusknoir,Aron,Poliwrath,Machamp,Tyranitar-Mega,Gliscor,Altaria-Mega,Cresselia,Kecleon,Aurorus,Alakazam-Mega,Bronzong,Emboar,Chansey,Diggersby,Latias-Mega,Forretress,Absol,Garchomp,Gardevoir-Mega,Slurpuff,Ferrothorn,Aggron-Mega,Krookodile,Cobalion,Scrafty,Milotic,Ditto,Aerodactyl,Eelektross,Lilligant,Infernape,Pidgeot-Mega,Latias,Mesprit,Landorus-Therian,Lapras,Bisharp,Zangoose,Kyurem,Lucario,Blastoise-Mega,Venusaur-Mega,Steelix,Manectric-Mega,Rampardos,Mantine,Nidoqueen,Cinccino,Doublade,Gallade-Mega,Scolipede,Hoopa-Unbound,Meloetta,Togekiss,Serperior,Heliolisk,Celebi,Arcanine,Omastar,Camerupt-Mega,Victini,Cofagrigus,Venusaur,Magnezone,Beedrill-Mega,Golem,Durant,Staraptor,Pangoro,Gothitelle,Sharpedo-Mega,Slowbro-Mega,Tauros,Klefki,Slowbro,Gyarados-Mega,Kabutops,Raikou,Salamence,Skuntank,Haxorus,Absol-Mega,Glalie-Mega,Leafeon,Vivillon,Porygon2,Nidoking,Crawdaunt,Crobat,Mamoswine,Goodra,Druddigon,Rotom-Heat,Mew,Hippowdon,Kyurem-Black,Granbull,Electivire,Blissey,Politoed,Donphan,Ampharos-Mega,Pinsir-Mega,Metagross,Garchomp-Mega,Exploud,Sylveon,Hariyama,Lanturn,Charizard-Mega-X,Charizard-Mega-Y,Misdreavus,Cacturne,Amoonguss,Jolteon,Seismitoad,Tornadus,Nosepass,Sawsbuck,Virizion,Musharna,Slaking,Delphox,Aggron,Rotom-Wash,Scizor-Mega,Avalugg,Talonflame,Honchkrow,Empoleon,Zygarde,Hitmonchan,Alakazam,Dragalge,Metagross-Mega,Heracross,Feraligatr,Rhyperior,Quagsire,Florges,Ninetales,Bellossom,Dragonite,Darmanitan,Gyarados,Rotom-Fan,Vaporeon,Chandelure,Pinsir,Froslass,Audino-Mega,Reuniclus,Heatran,Ursaring,Barbaracle,Tyrantrum,Sceptile,Meowstic,Terrakion,Rhydon,Gardevoir,Houndoom-Mega,Medicham-Mega,Conkeldurr,Breloom,Slowking,Drifblim,Stunfisk,Alomomola,Flareon,Rotom-Mow,Exeggutor,Audino,Hawlucha,Cloyster,Blastoise,Drapion,Braviary,Torkoal,Probopass,Excadrill,Smeargle,Whimsicott,Sharpedo,Magneton,Banette-Mega,Tentacruel,Medicham,Sawk,Golbat,Gengar,Thundurus,Aerodactyl-Mega,Chesnaught,Shaymin,Sableye,Dugtrio,Typhlosion,Abomasnow-Mega,Golurk,Suicune,Gourgeist-Super,Scizor,Sceptile-Mega,Zapdos,Ninjask,Swampert-Mega,Gastrodon,Moltres,Thundurus-Therian,Weavile,Shedinja,Tornadus-Therian,Keldeo,Tyranitar,Noivern,Chatot,Registeel,Leavanny,Umbreon,Xatu,Heracross-Mega,Clamperl,Manaphy,Trevenant,Pikachu,Zoroark,Accelgor,Jynx,Shuckle,Magmortar,Diancie-Mega,Galvantula,Abomasnow,Muk,Luxray,Clefable,Sigilyph,Jellicent,Shiftry,Qwilfish,Mienshao,Latios,Ludicolo,Latios-Mega,Claydol,Gogoat,Flygon,Starmie,Escavalier,Malamar,Torterra,Entei,Tangrowth,Cradily,Espeon,Diancie,Lopunny-Mega,Azumarill,Vileplume,Miltank,Raichu,Jirachi,Dusclops,Hydreigon,Hoopa,Sableye-Mega,Lickilicky,Azelf,Swampert,Gallade,Skarmory,Yanmega,Simisage,Steelix-Mega,Hitmontop,Kingdra
Fletchinder,-0.00018530567354996738,0.053282004300830556,-4.163826853648806e-05,-3.838947989097422e-05,-0.00043347886778134586,-0.0019727859915798424,-0.0002320850786243745,0.0,-4.0445198826441825e-05,0.0,0.0,-5.362670514430941e-05,-0.000305513862617984,0.0,-1.506982735633057e-05,0.0,-5.706212349311549e-05,0.001319238943029381,-1.7871100180465796e-05,0.0,0.0,-0.0001523226133431588,0.00884602550241037,-0.005022525678589119,-0.004038071655150636,-0.000379237686278433,-3.0142604431067995e-05,0.0,-0.002756845375032628,-0.00021094357683582526,-5.175836983146393e-05,-0.010765387369209022,-0.0013816005646018553,-0.003147272597733686,-0.0006036758544691928,0.0,-0.02248041504810467,-0.00321439732029422,0.0,-0.0010803761176218021,-7.361215947783343e-05,-0.00027008339327753094,-0.00045845540796064836,-0.00014751284337979114,0.00019542356817270785,-0.00037095028221772824,-0.00026371374387645767,-3.2918454204216676e-05,0.0,-0.002324254678397728,-0.0008854771968439529,-0.007818171349332341,0.0,-0.03215889984716282,0.0,-0.01372513417743344,-3.0710492047542165e-05,0.0,-0.0006245214411865744,-0.0003310432917975974,-0.007484908326891,6.955249545631575e-05,-0.005938901500632811,-2.861300765101696e-05,0.0,-9.63122058613616e-05,-3.850599364491426e-05,-0.00015297691004245207,-0.000984056997190584,0.0,-0.007799069751020689,-0.00018573290256533484,-0.004405637579509746,-0.004100500656699434,-7.637433054810005e-05,0.0,-0.00028148469067871976,0.0,-6.580235574513023e-05,-0.0022544238708299916,0.0008810999094515413,-5.102069269067745e-05,-0.006043665150434563,-0.0006174310821871197,0.0,0.009696313990102718,-0.0006404559750636507,-0.00013258884409193247,0.0,-0.000379772003641096,-0.0034175501307592564,-5.697754983752223e-05,-0.0034798910984321337,-0.008853927968461663,-0.0030868224243875792,0.0,-0.005139685741379031,-0.00024078499733096978,0.00014436500031362164,0.0,-0.00016048754289766623,-6.463335594745389e-06,0.0,-3.056115178609213e-05,0.009243317486435294,0.004972072397350705,-0.00085322113663225,-0.0001701672680245139,0.013338486632061617,-0.0004475736568414339,0.0013198513921103335,-0.0005107675095885222,-0.0036371810532328215,0.0,-0.007412624088301498,0.0003487839365246762,0.0,-0.002052970789825985,-0.001899125714465682,0.0,-0.0002805273642229265,0.06307286625846877,-0.0011412698248732143,-0.0009283463298614852,0.0014266155697340872,-0.002117643352213001,0.0,-0.00040119463452444173,-0.006647260479452769,-0.0027896828401169005,0.0,0.0,-0.004762208156926198,0.005269365814033625,-0.002920503631906894,0.0,0.0,0.0,0.00039810663871040657,-2.4183222380249756e-05,0.0,-2.4166848825439636e-05,0.0013131277933301501,-0.014722884427969934,-0.008663304534779719,0.0,0.05248743973507791,-0.00014658126365546298,-0.001241355557672412,0.0,0.0,-0.0023070089562102734,-0.0006121720294455348,-0.004767485222318199,-0.0004725242193037122,-0.0007878862453065023,-0.00012690874813324067,-0.004171794880069665,0.0,-0.0001352649789290675,-9.209054039717218e-05,-0.011412825869595328,-0.0002916910190022559,-0.0011700178930901545,0.0,-0.0007359940022255695,-0.0005512146547601067,0.0,-0.0002858938419019288,-4.398975555430613e-05,0.004410111933470414,-0.025395959125904147,0.0,0.0,-0.00030229175359528735,-1.3667988747740077e-05,-1.3343650988486454e-05,0.0,-1.5150843427446766e-05,0.0,0.0,-0.0034410058414713536,-0.0016108536947578968,-0.008821778718533731,0.0,-2.9276004545878128e-05,0.0,-0.0018234714498548362,-1.7290767883253757e-05,0.0,-3.941775800007518e-05,0.0,-0.0011666473992951103,-0.0001422153236121192,-7.959031564046316e-05,0.00012882371366297406,0.0,-1.2420110128636023e-05,0.00012525773650210167,-0.008359135661211443,4.280993806254697e-05,-0.0004149007527415611,5.292995943244281e-05,-0.0007320280605170615,0.0010090892679305242,-0.00223873607800892,0.0,-5.378918684339192e-05,-3.679714594506741e-05,-0.00737816124269426,0.0,-0.001024856538504466,-0.001808968540101015,0.0,-0.00031524072737477537,0.006598083803715972,0.0,-0.0006124736388431909,0.0,-0.0028728772339081435,0.0,-0.004690213604902112,-0.0009935259232998466,0.014122992398962081,0.0,-0.001291228065221703,-0.0008142633285001492,1.2790627081128002e-05,0.0,-0.004738409509710524,0.0,0.06042561321079932,-0.02154526100833195,-0.013980270152960564,0.00032085942239454046,0.0,-4.0556597785148634e-07,-1.4859769248719334e-05,-0.0008922533539390184,0.0,-0.0021184454097865116,0.0,-0.013106399896912584,0.00012327335979437748,0.00018113113325006605,-0.00016179443940341244,-1.738102515864099e-05,0.0,-0.0002397912385749348,0.0,-0.00631718930709591,0.0,0.0,-3.345194104759986e-05,0.0,-0.021270781121933906,0.0017650935392864975,-0.0001229342713203573,-4.3498264262970555e-06,-1.487246993944848e-05,0.0,-0.013672443841226643,-6.133645484784982e-05,-0.00021285584622972027,0.0,-9.005341787670893e-05,0.0004926029508672639,0.0032105922295993343,-4.331593579646308e-05,0.0002073075326878691,-1.409401154516238e-05,0.0,-0.0030689496568897428,0.0004233022924611083,-0.0002979799105242138,-0.00029787885573343985,0.009277183496665826,-0.012678777573696925,-1.884273058438927e-05,-3.354391114107866e-05,-1.7151890510044484e-05,0.0,-0.00011589882371045035,0.013113515595807439,-2.468755214450244e-05,-0.00992574261850363,0.0,-0.00769000718798727,-0.00011808689821875599,-1.9313718112948666e-05,0.057729496057675175,-0.00029535879621647373,0.00011468245741965175,0.0006214898381573632,3.6383896280985824e-05,-0.001265447041395565
Duosion,-1.4415573472312555e-06,-0.0002590576831793702,0.0,0.00030322199046805095,0.0,-0.00016718569815214743,-1.9668227002065635e-05,-7.781100927854521e-06,6.256861098440183e-05,-1.355238717321846e-05,0.0013375160261262606,-4.544636029178763e-06,-2.557589868570153e-05,0.0,-1.2771040132483533e-06,0.0,0.0014189819484086263,-4.654424417923619e-06,0.0,-1.3969439899898683e-05,0.0,0.0,0.0,0.0010564117834713106,0.0,0.002699328277119202,0.0,0.0,-0.00023589312113026547,0.0,-4.386302528090163e-06,-0.0008569071890940801,-9.502320676581702e-05,7.788049734480944e-05,0.0013355305253606106,0.0,-0.00017586011772678677,-0.0003111965956419452,0.00033386917846518543,-0.0013075110468033079,1.259391623241136e-05,-8.036138026614473e-07,0.0,-1.2501088422049128e-05,-2.222876350221572e-05,0.00020759114056335623,0.0,0.0,0.0,-0.0001751337840880209,-7.487740957758887e-05,-0.0006625568940112153,0.0,-0.002725386099774129,0.0,-0.0011717331674031407,-2.6029920729443726e-06,0.0,0.0013716760903022345,0.0,-0.0006343633296722724,0.0,0.0,0.0010891089917424164,-3.2449772740529787e-06,-8.162051344183187e-06,-3.2632198004493927e-06,-1.297168341865743e-05,-8.339466079859397e-05,0.0002557489155393605,-0.0006609381144932787,0.0,-0.00037336498672488187,-0.0003652039751420653,1.5612422364064796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005121750135061555,-5.23246679819593e-05,-2.2272378212319798e-06,-2.429718275010105e-06,-5.4275930090139886e-05,0.0,0.0,-3.21987127750894e-05,-0.0002896228924371141,-4.827901562971243e-06,-0.0002949188166191661,-0.0007503328786445005,0.0,-5.354906488740925e-05,0.0,1.9105548909470822e-05,0.0,-1.289938613274523e-05,-1.3600639199596622e-05,0.0,2.082585611415362e-05,0.0,5.9177391033459166e-05,-2.1397918578346104e-05,-7.310088781486568e-05,0.0,-0.00012375125032047226,-3.7929970918770284e-05,-1.7771398010857796e-06,0.0,-0.00031252759833963825,-0.0006366745195261029,-0.0006359003617990443,0.0,0.0014208757396977072,-0.00017398452882535378,-0.00016094285715810864,4.305964233574882e-06,3.0353688935235533e-05,0.0,-9.67820642887415e-05,-7.867646387560155e-05,0.0,-0.00017946407185203634,-1.353932286247096e-06,0.0,0.0011034222934750114,0.0,0.0,0.0,-0.0004573975616633118,-1.8040946801773034e-05,0.0,0.0,0.0,0.0,0.0,-2.0555602555040136e-06,-2.0520194701777504e-06,-2.0514225901459984e-06,-2.25230683905326e-06,-0.0012433665202863538,-0.0007348647287762391,0.0,-0.001461654320458128,-1.2426675286097496e-05,-8.34298919921784e-05,-3.372424106639546e-05,5.3340618255094094e-05,-0.00015516338808835265,-5.1878985546231756e-05,0.0,0.0,0.0,0.0,0.0010388390556136172,0.0,-1.1463133799110397e-05,0.0,0.0002572137692341093,-2.3976404751567042e-05,0.0,0.0013843313913321847,-6.23723730699635e-05,-4.521109088747292e-05,0.0,-2.843431808383412e-05,-3.7279453859581464e-06,-2.4428825271306456e-05,0.0,0.0007819484315660428,0.0,-1.1355631927338411e-05,0.0,-1.1309606156670747e-06,0.0,-1.283969781987014e-06,-1.8463709322510426e-06,0.0,-0.00025213652154423014,-0.00014564330128966497,-0.000747595064876028,0.0,0.0,-1.5226698091088477e-05,-0.00015453147880125728,-1.4653194307082042e-06,0.0,-3.340487966108066e-06,0.0,0.0,-2.1640061544552006e-05,0.0,0.0,0.0,0.0,-1.2140557384619698e-06,0.0,0.0,-3.516108174615484e-05,-3.8132790676199243e-06,0.0002174872302301838,0.0,0.0005921588157653712,0.0,0.0,0.00010284846422987389,-0.0006260502742319559,-0.0007699066436100215,0.0,-0.00016815295036340768,0.0,1.3490987179933228e-05,-0.00026499166175115443,-2.880171235808977e-06,0.0,-5.394565796742626e-06,0.0,0.0,-0.0003974757291903013,-6.210951806915043e-05,0.0,-1.8182303770629568e-06,-0.00010792409191971108,-6.90053668218245e-05,5.41266501624521e-05,0.00026471540210364953,-0.00040156012890879794,-0.00020539687871265542,0.0,0.0,-0.0011847216163003637,-1.159860636480521e-05,0.0,0.0,-1.2593024787050281e-06,-7.561864442826428e-05,-1.6638373376375718e-05,-0.00017952927201580606,0.0,0.0,-4.6305989256138655e-06,0.0,-1.3711393927244485e-05,0.0,0.0,-6.062352202604569e-06,-1.0794591333304302e-06,0.0,-1.8828238576869296e-05,0.0,0.00023619308227991413,2.079669226383241e-05,-0.0004409778716240034,3.7293274631698944e-05,-2.5495652401471017e-05,2.093380871241234e-05,0.0,-1.696080801176053e-05,-0.001144557461591167,-5.198004648122866e-06,-1.7816475726955066e-05,0.0,0.0,-3.5152681500480673e-06,-0.000986991758876655,0.0,-1.8917223124047294e-06,-1.2030601313316205e-06,0.0,-0.0002600850136957822,-1.4147269456764185e-06,0.0024370775427605762,-2.5239184082331538e-05,-0.0009402386346038133,0.0006339619803050582,0.0,0.0,-1.4667642277353159e-06,0.0006007707674333936,9.623363705256036e-05,0.0,-2.1870779265959e-06,-0.0007850172402968106,-1.6403226384979323e-06,-0.0006635232135413336,0.0,0.0,0.0,0.0,0.0,-3.5746046042701834e-06,-7.898980981536938e-06,-0.0001072412746945394
Swellow,0.026401674948796888,0.054076749556849296,0.022537569221569548,-0.0008025392637588203,-0.006960853239584935,-0.017973260651785727,0.11306116295615401,0.0,-0.0008457309288766669,-0.003344729154350316,0.011522305105658435,-0.0009988793901235771,0.07494505462377143,-0.002153919894912905,0.0,-0.001463257542737103,0.01394462494690254,0.028234362563044083,3.4864366919718306e-05,-0.0034592673946883,-0.0009889356757124257,0.02466959761131524,-0.020557335294353475,0.006502994780879137,-0.06784700613581722,-0.007931158665335575,0.034634321281795916,0.008714576690370462,-0.04154303641244075,-0.0009090192752977738,-0.0009786966456349798,-0.19658288376664565,0.003956025954358552,-0.06582458915491408,-0.011888541835209139,0.0016260874783236145,-0.39215158234915504,0.030701044586697743,-0.0027098578158314345,-0.08058321226830667,0.06757803084907896,0.015194764125793153,-0.009592325717741323,0.03820510843966371,0.023937579738068072,0.0096059206677904,0.0014630348303477326,0.003683167189002352,-0.0002808872682607174,-0.013512249598632543,0.1305495597441719,-0.08055049351035354,0.01128853648299027,-0.27042194722847923,0.001747566471583437,-0.2654880423939691,0.020276402634285113,-0.01532638880312951,0.1911298357492871,-0.0004944223273703916,0.15601137847245153,0.007389795633074185,0.052650786684142595,-0.0005694589778165069,-0.000800860391193687,-0.0019789728399779746,0.07351310087083313,-0.0015328207421524704,0.004343155757313762,-0.012761571531905935,-0.16298716867076296,0.03915517591662375,-0.004774871909464906,-0.06149746990011809,-0.0007504231067474189,-0.021651777791693597,0.033252443182367614,-0.007592642883149795,-0.0002234628879803917,-0.03950381579680082,-0.005018443543556586,-0.0008642812188927357,0.27512138732916225,0.04722013551050696,-0.0004339492427943523,-0.0004054584804102935,0.25519513000133326,-0.0028320244814725444,-0.0012837877697647834,-0.0004322921167963095,-0.038626637642418055,0.01514826611998299,-0.01171893666392998,-0.16770196382176872,-0.05295276555477006,-0.0032683846566737146,-0.051931925872553145,0.09804296401821143,-0.0007937142431776872,0.025181642942074083,4.110220312115607e-05,-0.00152986741597879,-0.00018681063676328938,0.007914372901652403,-0.009986136487919193,0.046152228464300116,0.010079611902623568,0.015673889526467345,0.05092065070870183,0.01158069565492312,0.008006004889602526,-0.010681963943439093,0.2390979465245509,-0.15679228769814327,-0.14604908738620417,0.011900217451045735,-0.0005692705266247469,-0.014549938651310393,-0.022432576046133267,0.020133109478451566,0.02076113896463147,-0.037451796522468855,-0.017543999497248774,-0.014124105318012947,0.0013026143204952737,0.04420616481462233,0.01846015513119828,0.0014268356649998672,-0.08193797411652584,0.12991397943860916,-0.00036075991725653385,-0.0016044254860810184,-0.10493694432832949,0.00884932217910174,-0.04872279869140867,0.0,0.0005712378901248197,-0.0009161639305322795,0.0029623297699534934,0.0001592353742686963,0.04485252144827559,-0.0005062271653247328,0.00011688761442240053,-0.2355627598811516,-0.13896001183090256,-0.0012482662160394715,0.2196120540244479,0.10322782598240213,-0.011385849810671384,-0.007410091610658795,-7.956369014761543e-05,0.006040231243685655,-0.010336699004533644,-0.06957090606628376,-0.00022030880457591696,-0.015745646325394283,0.026838132779017,-0.061257903550403614,0.0038584787984610675,0.01135937630022214,0.0,-0.08518301054367161,0.021466893523938903,0.023426800132520423,-0.001977004764997284,0.016170648145788884,0.06889724907696412,-0.0002898421557161372,-0.0020940379581714415,0.014721431407711587,-0.0202863661716305,-0.2552906668203183,0.022730640402703013,0.0022119377978289385,0.015222760870282551,0.025853646299854788,0.00021115306625731658,-0.04354533937309215,0.008367723164312292,0.08795063094978135,0.016600975726401953,-0.031275450229402355,-0.013197887234552043,0.07285424201117616,-0.012266342636873616,-0.0020160003759570693,-0.003758007336828457,-0.03703330584583595,0.005175124503677901,-0.0003527004007497305,-0.0007225262541705519,-0.0004481995141904413,-0.009366648938825165,0.0065430358986637,-0.0015450788962428266,0.019347116962290033,0.015230793983006042,0.023465769034962305,0.0005731648089465284,-0.38876869033431355,0.04297124576158131,0.004001137327459801,0.03541756530344983,-0.008533878125149405,-0.005254070818735777,-0.04569773490216318,0.000559301226863837,0.0007604591044254674,0.015784613412169555,-0.10246798939541366,-0.19001295853160347,-0.02115240247428141,-0.02173290013714542,-0.00553174390701616,0.06098891682115608,-0.052172709091324654,-0.0005153153479339654,-0.0037809887930543504,0.0003583542300921918,-0.060086733561770585,-0.0013969611978087504,-0.058064494366453515,0.013697795331562058,-0.06634519515986412,0.00552135946324045,0.0031350076228291723,-0.017029786664812703,-0.0004925532704189646,-0.01621570121133097,-0.04030260013263923,-0.049796296935911526,-0.2663697915148851,-0.3564262873943902,-0.05411794585441376,-0.002743453294507543,-0.0002403651953398163,0.00029537288439119127,-0.000310726942013646,0.021558074455287356,-0.0029011407941819433,-0.017629562087989874,0.006408928952959973,-0.19919727174025514,0.03844127115578453,-0.0009797442808025345,0.0023149331569512735,-0.00021872427286943804,-0.0004918201264090895,-0.0010437810858759085,0.0012435053328967794,-0.12768622149268466,0.010438795129097005,-0.002340808589981273,-0.0006664192575503238,0.01215891970856655,-0.4014554076791165,0.03626958705760731,-0.006292327012061134,-0.00024197327623653298,0.010724851467906943,0.0062031496854642095,-0.0964370124593446,0.01102341077651104,0.009338971953512392,0.008324793127086647,-0.00185135429592085,0.02751709684022361,-0.21685352567348262,-0.0009055730943703963,0.0334786922465127,0.003447560037088792,0.02074683848275524,-0.06361832586373546,0.01975851571603033,0.08499375354184605,0.0230473672880972,-0.06806141072995064,-0.16885300197480108,-6.030723889077571e-05,0.0005519190896164554,0.0033965039746273774,-0.07075923403774986,0.0036319508611574202,0.011476012695304325,-0.00040929374173295026,-0.002017325083954885,-0.0004046383477302346,-0.16033571185314655,0.20377542390776318,0.021404893966071706,-0.07619388967190255,-0.005935436385662519,0.0,7.933626099845435e-05,-0.0018936080142350857,-0.026458447670285233
Eevee,-0.00038002811564339105,-0.0062691959329407585,-8.539373716805177e-05,0.0,-0.0010266376452479358,-0.004045896747250207,-0.0004759710934499883,0.0,-8.275634994507077e-05,-0.0003273945808794485,0.0002664333070693732,-0.00010998019190612605,-0.0005889989191028347,-0.0003174930517414859,-3.090549487353951e-05,-0.00014347990231954218,0.00016746421442295246,-3.572368074337711e-05,-3.665090037010782e-05,-0.0003391977115718924,0.0071930067368254896,-0.00031219969652514944,-0.0019353396352542627,0.02780698275410786,0.0005002409799477019,-0.00077811304575238,-6.181788366371571e-05,-2.5312114044746456e-05,-0.005716340706123635,-0.0003082248789455357,-0.00010614852117978195,-0.02064755363725981,-0.0028340813803454574,-0.0064545747195604,-0.0013757813753712796,-3.8722696199359596e-05,-0.04607501166795919,-0.003457503257798057,-0.00019055116241655738,-0.03126776782423449,-0.0002210157839064225,-0.0005473060490020775,-0.0009405765088633639,-0.0003025263398135889,-0.0005360545774961704,-0.00025544357849262094,-0.0004981450496483931,-6.765525264221665e-05,-3.320883805004793e-05,0.0025232278308148764,-0.0018159580521965874,-0.016033865071664828,-2.9744254882953883e-05,-0.06595460971140894,-1.7911123528293346e-06,-0.028311593255385323,-5.586854791410795e-05,0.0,-0.0012812536597743142,-0.0006769439082197168,-0.01260901176599661,0.0,-0.012177640114692082,0.0,-7.852845003342546e-05,9.645507330510711e-06,-7.890807459114017e-05,-0.0003139003362778357,-0.002006471054486853,-0.0020376488967054833,-0.01598246023455839,-0.0012753911940684918,0.024875520873423606,-0.008827016958348146,0.0006360323213609138,0.030109705065263625,0.00041668353597830573,-0.0007445039129679396,-0.00013495059398577555,-0.00462261927165448,-0.0009668446979990307,-0.00030764473948898565,-0.012392573465315177,-0.0012662569651368252,0.0008398314980394156,1.9677924738801445e-05,-0.0013134775081813852,-0.0002777010765298659,0.0,-0.0007792088491571634,0.0012796976370520567,-0.0001168522631688174,-0.007124869459448479,-0.016861014961152263,0.002907355447165711,-0.0009706071775514838,-0.010559643916078873,-0.0005031457835260892,-7.78277337319222e-05,-0.0003121651443715784,0.0003247521745046934,-0.00022073764684307334,0.002195770091498083,-6.299604370783473e-05,-0.0010313284829451964,-0.001044677207826081,-0.0017693176397832085,0.008676179461214463,0.03092169415573412,-0.0002651515247259333,-3.4458986889510814e-05,-0.0010475062486324154,-0.007560477256202171,-0.015371881660416304,-0.015382817000274359,-2.347102863983469e-05,-5.206024091844794e-05,-0.0034175308971992257,-0.0038946942025520877,0.0,-0.0006446276670445328,-0.022000805059545152,-0.002309192923799286,-0.0002596330817082541,-8.990310911946132e-05,0.05011469624453248,0.0,-0.0008202875557436577,-0.013837545156197773,-0.005196192271839023,0.00035733607415757096,0.0,-0.010867659782665852,0.0992096578219381,0.0,-6.701405523363409e-05,-3.082918593293736e-05,-9.620769648293638e-05,-7.802796517012369e-05,1.7287184145274515e-05,-5.303725984948298e-06,-3.81714648795494e-05,0.01731172523680351,-0.03036699267111928,-0.017783657846941695,-0.0003646670602596485,-0.036951933139119104,-0.0003007255419235594,-0.00254615791986912,-0.0008161266330015255,-3.277941370014403e-05,-0.004732214115291392,-0.001255471450218753,-0.009770049973804085,0.0157511704613236,0.02413728473754307,-0.00026027048345964146,-0.008552644722668663,-0.0002522053495744511,-0.00027578364980084387,0.0,-0.021866395529436977,-0.0005951381856014547,0.0315111136503693,0.0,0.08341205376013597,-0.0009342203231884278,0.0,-0.0006881104976287856,-9.021627834018714e-05,-0.0021987935498067666,-0.048240548091481525,-2.9335628925336258e-05,0.0,-0.0006199542743225384,-2.814752893312571e-05,-2.7369115193496816e-05,0.0,-3.106712965631985e-05,-0.0003799771352916113,-0.000345541792407271,-0.0070561176519295,-0.0022360618417673083,-0.017984384966104335,-0.0015038121700721673,-0.00012108800324189763,-0.0003680736075184688,0.0,0.08646977669764712,-3.464802919709939e-05,-7.94063682314445e-05,0.0,-0.002412051445290907,-0.0004469075139485069,-0.0001632270998989321,-2.2617902562337318e-05,-3.996617529916894e-05,0.0,0.0,-0.04098842180083386,-0.00017718740632072008,0.00043744203991553183,-1.3804246442356192e-05,0.0,-0.0006833427734874198,-0.0032660729835983816,-4.161872171667832e-05,-6.612258315440745e-05,-7.546533320937553e-05,0.005580541492337811,-0.018631740775362133,-0.0013091409724236172,-0.0038707645310833688,-0.0005390531970295265,0.002093844721454954,-0.0064106153351924725,0.033839993772991274,-0.001256078241711413,-0.00013054849228117155,-0.0058917611447412595,-0.00013780720115400338,-0.009490197557102302,0.03188701348584298,0.0003572755525503785,-4.397076991486274e-05,-0.0023987407073901503,-0.0016180014534789594,-4.890186509977843e-05,-0.0019331713095031022,-0.009413985803711057,0.0,-0.027423899215084917,-0.0036681559879280373,-0.011534584724678477,-0.00028068535537901834,0.0017158426567627822,0.0,-3.047511998466168e-05,0.09423503542444532,-0.0004050189283494663,-0.004344608382776678,-5.3416560972777573e-05,-0.026879226907246055,0.0037295443591489723,-6.453229277311834e-05,-0.00033165820460229954,-2.5703826588024306e-05,0.0,-0.0004918051395722445,-2.8493203722282302e-05,-0.012954131588617525,-0.0002745066459766729,0.0,0.0,0.0006216172313395031,-0.040888445463282456,-8.562379891550685e-05,0.0,-2.7854215628607954e-05,0.0,-0.00041045155388460484,-0.028226603858036776,-0.00012037409012456894,-0.00043697216781543737,0.0,-0.00018468582260092712,-6.285869149215476e-05,-0.02390318535549646,0.0,-8.212845380448025e-05,-2.9114055178225215e-05,-0.0015455330777213228,0.0,0.0005396058878972366,0.05718474793705741,-0.0006110630095930121,-0.022450018119024633,0.01094480467802307,-3.865190852152054e-05,-7.48270765283183e-05,-3.502443710332664e-05,-0.01918320873582233,-0.0002378551192116218,-0.0024465662827313373,0.0,0.016309617943743842,0.0,-0.016057260379374962,-0.00031602493463677545,5.785286293676167e-05,-0.032881279930980264,0.0,0.0,-8.638979680851055e-05,-0.000189546184389403,-0.0025951189142173568
