,Abomasnow,Abra,Absol,Accelgor,Aegislash,Aerodactyl,Aggron,Alakazam,Alcremie,Altaria,Amaura,Amoonguss,Anorith,Appletun,Applin,Araquanid,Arcanine,Archen,Archeops,Arctovish,Arctozolt,Armaldo,Aromatisse,Aron,Arrokuda,Articuno,Articuno-Galar,Audino,Aurorus,Avalugg,Axew,Azelf,Azumarill,Azurill,Bagon,Baltoy,Barbaracle,Barboach,Barraskewda,Basculin,Beartic,Beheeyem,Beldum,Bellossom,Bergmite,Bewear,Binacle,Bisharp,Blacephalon,Blastoise,Blaziken,Blipbug,Blissey,Boldore,Boltund,Bonsly,Bouffalant,Bounsweet,Braviary,Brionne,Bronzong,Bronzor,Budew,Bulbasaur,Buneary,Bunnelby,Butterfree,Buzzwole,Calyrex,Carbink,Carkol,Carracosta,Carvanha,Caterpie,Celebi,Celesteela,Centiskorch,Chandelure,Chansey,Charizard,Charjabug,Charmander,Charmeleon,Cherrim,Cherubi,Chewtle,Chinchou,Cinccino,Clauncher,Clawitzer,Claydol,Clefable,Clefairy,Cleffa,Clobbopus,Cloyster,Coalossal,Cobalion,Cofagrigus,Combee,Combusken,Comfey,Conkeldurr,Copperajah,Corphish,Corsola,Corsola-Galar,Corviknight,Corvisquire,Cosmoem,Cosmog,Cottonee,Cradily,Cramorant,Crawdaunt,Cresselia,Croagunk,Crobat,Crustle,Cryogonal,Cubchoo,Cubone,Cufant,Cursola,Cutiefly,Darmanitan,Dartrix,Darumaka,Darumaka-Galar,Decidueye,Dedenne,Deino,Delibird,Dewpider,Dhelmise,Diancie,Diggersby,Diglett,Diglett-Alola,Ditto,Dottler,Doublade,Dracozolt,Dragalge,Dragapult,Dragonair,Dragonite,Drakloak,Drampa,Drapion,Dratini,Drednaw,Dreepy,Drifblim,Drifloon,Drilbur,Drizzile,Druddigon,Dubwool,Dugtrio,Dugtrio-Alola,Dunsparce,Duosion,Duraludon,Durant,Dusclops,Dusknoir,Duskull,Dwebble,Eevee,Eiscue,Eldegoss,Electabuzz,Electivire,Electrike,Elekid,Elgyem,Emolga,Entei,Escavalier,Espeon,Espurr,Excadrill,Exeggcute,Exeggutor,Exeggutor-Alola,Exploud,Falinks,Farfetch'd,Farfetch'd-Galar,Feebas,Ferroseed,Ferrothorn,Flapple,Flareon,Fletchinder,Fletchling,Flygon,Fomantis,Foongus,Fraxure,Frillish,Froslass,Frosmoth,Gabite,Gallade,Galvantula,Garbodor,Garchomp,Gardevoir,Gastly,Gastrodon,Gengar,Gible,Gigalith,Glaceon,Glalie,Glastrier,Gloom,Golbat,Goldeen,Golduck,Golett,Golisopod,Golurk,Goodra,Goomy,Gossifleur,Gothita,Gothitelle,Gothorita,Gourgeist,Gourgeist-Large,Gourgeist-Small,Gourgeist-Super,Grapploct,Greedent,Grimmsnarl,Grookey,Grovyle,Growlithe,Grubbin,Gurdurr,Guzzlord,Gyarados,Hakamo-o,Happiny,Hatenna,Hatterene,Hattrem,Haunter,Hawlucha,Haxorus,Heatmor,Heatran,Heliolisk,Helioptile,Heracross,Herdier,Hippopotas,Hippowdon,Hitmonchan,Hitmonlee,Hitmontop,Honedge,Hoothoot,Horsea,Hydreigon,Igglybuff,Impidimp,Incineroar,Indeedee,Indeedee-F,Inkay,Inteleon,Ivysaur,Jangmo-o,Jellicent,Jigglypuff,Jirachi,Jolteon,Joltik,Jynx,Kabuto,Kabutops,Kadabra,Kangaskhan,Karrablast,Kartana,Keldeo,Kingdra,Kingler,Kirlia,Klang,Klefki,Klink,Klinklang,Koffing,Kommo-o,Krabby,Krokorok,Krookodile,Kubfu,Kyurem,Lairon,Lampent,Landorus-Therian,Lanturn,Lapras,Larvesta,Larvitar,Latias,Latios,Leafeon,Lickilicky,Lickitung,Liepard,Lileep,Lilligant,Linoone,Linoone-Galar,Litten,Litwick,Lombre,Lopunny,Lotad,Loudred,Lucario,Ludicolo,Lunatone,Lurantis,Luxio,Luxray,Lycanroc,Lycanroc-Dusk,Lycanroc-Midnight,Machamp,Machoke,Machop,Magby,Magikarp,Magmar,Magmortar,Magnemite,Magneton,Magnezone,Malamar,Mamoswine,Mandibuzz,Manectric,Mantine,Mantyke,Maractus,Mareanie,Marill,Marowak,Marowak-Alola,Marshtomp,Mawile,Melmetal,Meltan,Meowstic,Meowth,Meowth-Alola,Meowth-Galar,Mesprit,Metagross,Metang,Metapod,Mew,Mienfoo,Mienshao,Milcery,Milotic,Miltank,Mime Jr.,Mimikyu,Minccino,Moltres,Moltres-Galar,Morelull,Morgrem,Morpeko,Mr. Mime,Mr. Mime-Galar,Mr. Rime,Mudbray,Mudkip,Mudsdale,Munchlax,Munna,Musharna,Natu,Necrozma,Nickit,Nidoking,Nidoqueen,NidoranF,NidoranM,Nidorina,Nidorino,Nihilego,Nincada,Ninetales,Ninetales-Alola,Ninjask,Noctowl,Noibat,Noivern,Nuzleaf,Obstagoon,Octillery,Oddish,Omanyte,Omastar,Onix,Oranguru,Orbeetle,Palossand,Palpitoad,Pancham,Pangoro,Passimian,Pawniard,Pelipper,Perrserker,Persian,Persian-Alola,Petilil,Phantump,Pichu,Pidove,Pikachu,Piloswine,Pincurchin,Pinsir,Poipole,Politoed,Poliwag,Poliwhirl,Poliwrath,Polteageist,Ponyta,Ponyta-Galar,Popplio,Porygon,Porygon-Z,Porygon2,Primarina,Psyduck,Pumpkaboo,Pumpkaboo-Large,Pumpkaboo-Small,Pumpkaboo-Super,Pupitar,Purrloin,Pyukumuku,Quagsire,Qwilfish,Raboot,Raichu,Raichu-Alola,Raikou,Ralts,Rapidash,Rapidash-Galar,Regice,Regidrago,Regieleki,Regigigas,Regirock,Registeel,Relicanth,Remoraid,Reuniclus,Rhydon,Rhyhorn,Rhyperior,Ribombee,Rillaboom,Riolu,Rockruff,Roggenrola,Rolycoly,Rookidee,Roselia,Roserade,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rowlet,Rufflet,Runerigus,Sableye,Salamence,Salandit,Salazzle,Sandaconda,Sandile,Sandshrew,Sandshrew-Alola,Sandslash,Sandslash-Alola,Sandygast,Sawk,Sceptile,Scizor,Scolipede,Scorbunny,Scrafty,Scraggy,Scyther,Seadra,Seaking,Sealeo,Seedot,Seismitoad,Sharpedo,Shedinja,Shelgon,Shellder,Shellos,Shelmet,Shiftry,Shiinotic,Shinx,Shuckle,Sigilyph,Silicobra,Silvally,Silvally-Bug,Silvally-Dark,Silvally-Dragon,Silvally-Electric,Silvally-Fairy,Silvally-Fighting,Silvally-Fire,Silvally-Flying,Silvally-Ghost,Silvally-Grass,Silvally-Ground,Silvally-Ice,Silvally-Poison,Silvally-Psychic,Silvally-Rock,Silvally-Steel,Silvally-Water,Sinistea,Sirfetch'd,Sizzlipede,Skarmory,Skorupi,Skrelp,Skuntank,Skwovet,Sliggoo,Slowbro,Slowbro-Galar,Slowking,Slowking-Galar,Slowpoke,Slowpoke-Galar,Slurpuff,Smoochum,Sneasel,Snom,Snorlax,Snorunt,Snover,Sobble,Solosis,Solrock,Spheal,Spiritomb,Spritzee,Squirtle,Stakataka,Starmie,Staryu,Steelix,Steenee,Stonjourner,Stoutland,Stufful,Stunfisk,Stunfisk-Galar,Stunky,Sudowoodo,Suicune,Swablu,Swampert,Swinub,Swirlix,Swoobat,Sylveon,Talonflame,Tangela,Tangrowth,Tapu Bulu,Tapu Fini,Tapu Koko,Tapu Lele,Tauros,Tentacool,Tentacruel,Terrakion,Thievul,Throh,Thundurus,Thundurus-Therian,Thwackey,Timburr,Tirtouga,Togedemaru,Togekiss,Togepi,Togetic,Torchic,Torkoal,Tornadus,Tornadus-Therian,Torracat,Toxapex,Toxel,Toxicroak,Toxtricity,Tranquill,Trapinch,Treecko,Trevenant,Trubbish,Tsareena,Turtonator,Tympole,Type: Null,Tyranitar,Tyrantrum,Tyrogue,Tyrunt,Umbreon,Unfezant,Urshifu-Rapid-Strike,Uxie,Vanillish,Vanillite,Vanilluxe,Vaporeon,Venipede,Venusaur,Vespiquen,Vibrava,Victini,Vikavolt,Vileplume,Virizion,Volcanion,Volcarona,Vullaby,Vulpix,Vulpix-Alola,Wailmer,Wailord,Walrein,Wartortle,Weavile,Weezing,Weezing-Galar,Whimsicott,Whirlipede,Whiscash,Whismur,Wigglytuff,Wimpod,Wingull,Wishiwashi,Wobbuffet,Woobat,Wooloo,Wooper,Wynaut,Xatu,Xurkitree,Yamask,Yamask-Galar,Yamper,Zapdos,Zapdos-Galar,Zarude,Zeraora,Zigzagoon,Zigzagoon-Galar,Zoroark,Zorua,Zubat,Zweilous,Zygarde-10%,empty
Abomasnow,0.0,0.0,2.044e-07,0.0,0.00348361,0.0,0.003362865,0.0606862706,0.0,0.0,0.0,2.22e-08,0.0,0.0,0.0,0.0,0.0001746915,0.0,0.0,2.5206817408,2.8192173344,0.0,0.0,0.0,0.0,0.0003556797,9e-10,0.0,4.0668e-06,0.0033771272,0.0,0.0,0.0331421182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-09,0.0,0.0,0.0,0.0,0.0,0.0088384318,3.64612e-05,1.1621e-05,1.43787e-05,0.0,2.8769e-06,0.0,0.0,0.0,0.0004430474,0.0,0.0,0.0,3.44e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1341e-06,2.765e-06,2.595e-07,0.0032929912,0.0133323422,0.000390215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009123212,0.0,0.0,0.0,0.002621732,9.777e-07,0.0,0.0003588929,0.0,9.2e-09,0.0,0.0116136257,0.0,0.0,0.0,2.7e-09,0.1754711565,0.0,0.0,0.0,0.0,0.0003211291,0.0,0.0065874798,6.86886e-05,0.0,1.16e-08,0.0,0.0033758811,0.0,0.0,0.0,0.0,0.0,1.201e-07,0.0,0.0,0.0,1.466e-07,0.0,0.0,0.0,0.0,1.82e-07,0.0001368491,0.0575769361,0.0,0.0,0.0011210613,0.0,0.0,8.64e-08,0.0,0.082955379,0.0,0.0079242526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-08,0.0030084329,0.0,0.0,0.0,0.0033758966,0.0,0.0,3.59939e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0891e-06,0.0,0.0013700207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92128e-05,0.0,0.0,0.0,0.0,1.43e-08,0.0,0.0,0.0,0.0,0.006125008,0.0127527533,0.0,0.0003541323,0.0004851915,0.0,0.0271014653,1.19868e-05,0.0,6.74584e-05,0.0006458328,0.0,1.201e-07,0.0,0.0,0.0011265331,0.0,0.0,0.0,0.0,0.0,0.0,0.0027271929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.028e-07,0.0,0.0,0.0,0.0023674668,0.0,0.0,8.8777e-06,2.9e-09,0.0,0.2913479865,0.0,0.0,0.0,0.0,0.0,0.0014947806,0.0,0.0,0.0,0.0,0.0,0.0,4.83273e-05,0.0,0.0,2.1197e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.406e-07,0.0,0.0001502861,0.0004160493,0.0,7.589e-07,0.0,0.0,0.0,0.0,0.0,0.0057559622,2.8758e-06,0.0,6.29e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0477e-06,0.0,0.0,8.2135e-06,0.0,2.5215785474,0.0,0.0,0.0481823507,0.0,3.22428e-05,0.0,0.0,5.2e-09,0.0040617402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033268051,1.45e-08,0.0,0.0,0.0,0.0,0.0,0.0001015751,0.0,0.0069427254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335537694,0.0,0.0032194693,0.0167971736,0.0,1.02e-08,0.0,0.0,0.0,0.0,0.0,0.0066076631,0.0,0.0,0.0218536179,0.0,0.0,0.0,0.0,0.0,0.0,4.4303e-06,0.0,0.0,1.9726e-06,0.0,0.0,0.0,8.2141e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003211055,0.0,0.0,5.61e-08,0.0,0.0,0.0,0.0,0.0002445383,0.0,0.0014926058,2.522057772,0.0,0.0,0.0,1.96557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997e-07,0.0,0.0,0.0014951885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99776e-05,1e-09,9e-10,0.0,0.0,0.0013834479,0.0,0.0,1.43e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003805203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091983835,1e-10,4.03e-05,0.0,6.6e-09,5e-10,0.0,0.0,5.4181e-06,0.0,0.0,0.0023103641,0.0,0.1753219972,0.0,0.0,0.0,0.0,0.0,0.0,5.4655e-06,0.0,0.0,0.0,3.7759e-06,9.1803e-05,0.013389598,0.0,0.0,0.0,0.0,0.0891047669,0.0,0.0023103637,0.0,0.0,0.0,0.0,0.0,2.5160910783,0.0,0.0,1.46e-08,0.0017724056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057521538,0.0006821305,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-09,0.0,0.0011296429,0.0,0.0,0.0,0.0,0.0,0.0062112426,0.0,1.7244e-06,0.0024901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0891e-06,0.0549065101,0.0,0.017577659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022568423,0.0,0.0,0.0,8.2135e-06,0.0,0.0,0.0,0.1752677053,0.0310727138,0.0851604994,0.0001336429,0.0,0.0,2.04161e-05,0.0,0.0,0.0,1e-09,0.0,0.0,0.0,0.0,0.0003258653,0.0013679506,0.0,0.0,0.0,0.0005728823,0.0,0.0062330559,0.0,0.0005418919,0.0,0.0002487865,0.0,0.0,0.0,0.0,0.0,0.0,9.1803e-05,0.0,0.0,0.0,0.0019988245,0.0,0.0,0.0,1e-10,0.0,0.0475309632,0.0,0.0,0.0,1.3591e-06,0.0,0.0,0.0005718837,0.0,0.0,0.0280222844,0.0,1.16e-08,0.0,0.0002453958,0.0010190237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177208141,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274503978,0.0023103637,0.0,0.0,0.0,0.0131146496,0.0017720142,1.1341e-06,0.0123631709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
