,Porygon-Z,Mandibuzz,Weezing,Toxicroak,Volcarona,Thundurus,Spiritomb,Stoutland,Archeops,Snorlax,Uxie,Swellow,Beedrill,Ambipom,Hitmonlee,Gorebyss,Poliwrath,Machamp,Cacturne,Gliscor,Wobbuffet,Cresselia,Bronzong,Emboar,Chansey,Diggersby,Rhydon,Forretress,Absol,Garchomp,Slurpuff,Ferrothorn,Cobalion,Scrafty,Milotic,Sceptile,Aerodactyl,Eelektross,Infernape,Doublade,Latias,Landorus-Therian,Lapras,Bisharp,Zangoose,Krookodile,Lucario,Gothorita,Florges,Mantine,Raticate,Cinccino,Altaria,Sharpedo,Scolipede,Aggron,Meloetta,Togekiss,Serperior,Heliolisk,Celebi,Arcanine,Roserade,Mismagius,Victini,Cofagrigus,Venusaur,Magnezone,Rhyperior,Golem,Durant,Pinsir,Pangoro,Banette,Granbull,Cloyster,Tauros,Klefki,Slowbro,Gourgeist-Large,Raikou,Salamence,Haxorus,Kecleon,Porygon2,Ampharos,Crawdaunt,Crobat,Mamoswine,Goodra,Pawniard,Druddigon,Rotom-Heat,Mew,Hippowdon,Kyurem-Black,Floatzel,Blissey,Politoed,Nidoking,Gothitelle,Kabutops,Metagross,Exploud,Sylveon,Hariyama,Kyurem,Steelix,Tangela,Amoonguss,Jolteon,Seismitoad,Tornadus,Lanturn,Virizion,Slaking,Delphox,Rotom-Wash,Chesnaught,Avalugg,Talonflame,Scyther,Honchkrow,Sawsbuck,Empoleon,Zygarde,Alakazam,Dragalge,Heracross,Feraligatr,Nidoqueen,Blastoise,Houndoom,Quagsire,Drifblim,Cottonee,Dragonite,Darmanitan,Gyarados,Vaporeon,Chandelure,Staraptor,Froslass,Reuniclus,Wailord,Heatran,Barbaracle,Tyrantrum,Klinklang,Meowstic,Terrakion,Gardevoir,Conkeldurr,Breloom,Slowking,Crustle,Alomomola,Lopunny,Rotom-Mow,Exeggutor,Audino,Hawlucha,Drapion,Braviary,Torkoal,Venomoth,Excadrill,Smeargle,Whimsicott,Rotom,Magneton,Pidgeot,Tentacruel,Medicham,Kingler,Lickilicky,Samurott,Golbat,Gengar,Swampert,Shaymin,Sableye,Dugtrio,Typhlosion,Murkrow,Electivire,Suicune,Gourgeist-Super,Scizor,Manectric,Donphan,Zapdos,Ninjask,Vivillon,Gastrodon,Moltres,Thundurus-Therian,Weavile,Tornadus-Therian,Keldeo,Tyranitar,Noivern,Registeel,Leavanny,Umbreon,Xatu,Ditto,Clamperl,Charizard,Manaphy,Trevenant,Omastar,Zoroark,Accelgor,Jynx,Shuckle,Magmortar,Galvantula,Abomasnow,Muk,Clefable,Sigilyph,Jellicent,Shiftry,Mienshao,Cryogonal,Latios,Ludicolo,Claydol,Clawitzer,Flygon,Starmie,Escavalier,Malamar,Entei,Tangrowth,Regice,Armaldo,Cradily,Espeon,Diancie,Ninetales,Landorus,Azumarill,Glalie,Camerupt,Jirachi,Dusclops,Hydreigon,Shedinja,Azelf,Huntail,Gallade,Skarmory,Yanmega,Miltank,Hitmontop,Volbeat,Pikachu,Kingdra
Swellow,-0.044194399308836806,-0.34697822053562827,-0.005662192701480937,-0.1613942121704086,-0.24439192849595198,-1.1892701545555573,-0.001908824870299906,-0.003350751007453034,-0.018994504157224465,-0.021557409334037235,-0.009188024274042203,0.0,0.27291270442108784,-0.0024719784305746164,0.03682659735855724,-0.022145889656455937,0.0,0.08833049295625724,-0.002906818180085106,-0.747988210687583,0.052245753878338214,-0.462401915973175,-0.033654359607951406,-0.011089991339829498,-1.3325713856833634,-0.2578561066692305,-0.0013546213649881106,-0.07359631221738083,-0.026870366910776912,-1.9631898005102297,0.030332871172947484,-1.611588619256572,-0.02033442508517773,-0.00602542454217352,-0.0029146198736336865,-0.0740439295966407,-0.1487595518289441,-0.002577659167455226,0.10446519361163077,5.164749699436072,-1.5528225928041075,-1.7536490019683337,-0.0013070056868673123,-1.6378673491279458,0.0037620850968866706,-0.03850967066799819,0.07651093799380734,0.0,-0.031784412053574226,-0.0041832140144577425,-0.0007913683700845183,0.07256551554678053,-0.18552483946139714,-0.0820099188022832,-0.19671635640895804,-0.019452697030617798,-0.00546753952487174,-0.12431549657491683,-0.33473724233406976,-0.006846494015483973,-0.5818128558577447,-0.0031820566159673352,-0.040142492756632564,0.0883634621508751,-0.1968201454832752,-0.022498890629299852,-0.9787700252768141,2.7390301385150013,0.07684183240513046,-0.0014748860083831433,-0.001534204943570265,-0.08166731899952479,-0.0008789067086126417,-0.0035870129848552825,-0.0027388144921898683,-0.002526813122055823,-0.0026747772173787974,-0.4562876877345158,-0.8644259732239761,0.0,-0.3732424642857067,0.12161350494929696,-0.048728848476302156,-0.00434804610621497,-0.051218293336308576,-0.019226330470292225,-0.07271677497147293,-0.019926414877520816,-0.21240382860429854,-0.05101857479846831,0.0,-0.003246047992354979,-0.06297754004941682,-0.5507184354473359,-1.1966386645359237,-0.48463595827070594,-0.0011971041937554512,-0.05044414420403585,-0.1496037541440242,-0.01628059159001818,-0.5435404758647531,-0.045321335655722064,-0.7591442348667192,-0.003747179432435461,-0.4917383127223953,-0.002448049390459926,0.0,-0.004362529804649009,-0.0012937509131453599,-0.1962338784665031,0.04469629914521338,-0.05760882117235108,-0.012819983077551854,-0.0035887604811721168,-0.002405570730842299,0.0005391929700129376,0.0076722097801468474,-1.3886914585594625,3.0642420471937175,-0.0015862909293449506,-1.0897089197613603,-0.001960978284705677,-0.0254357444862469,-0.0015498736130129158,-0.052213295097254434,-0.04095104965966861,-0.7410644763032488,-0.07424955815908052,-0.19533002214485737,-0.05118391230299561,0.0,-0.029629276136022495,-0.026300161770690576,-0.3569320060560822,0.001564572447094098,-0.002502560408049857,-0.4874424679654542,-0.020124302004533474,-0.5136276905985704,-0.023531336545411296,-0.020711846703892492,0.09766233292785337,0.2636796121679302,-0.15521893637241788,-0.0016383186306678109,0.5872959604654087,-0.010126348895885663,-0.08175733165377493,-0.0020662572476534066,0.002366012682006222,0.0413136968795923,7.486812983189249,-0.3011444306983856,-0.5358776737830472,-0.14978238135616762,0.004144521366434744,-0.21453231065926368,-0.8913415932655885,-0.001251988651140938,-0.0013938452939859921,-0.0019135323725806416,-0.11200506136640331,-0.003261404354848558,-0.0007511136808936319,0.005897197393257302,-0.007625835023512356,3.882455563496664,-0.02094533503048551,-0.08118443638249045,-0.0011784238209728707,0.06319383387543154,-0.05123201230742104,-0.1319222387218627,-0.27996317243092983,0.0004905850823454661,-0.0019075659552736848,0.003080783168477445,0.0,-0.6815693869509931,-0.1300209454912918,-0.018843836331515408,-0.8157835175609491,-0.08919047096909558,-0.0029454028918295904,0.0,-0.004299526840888079,-0.23475455415053842,-0.003512205339068235,-1.6627601670310745,4.980365306584284,-0.059831216994328904,-0.5500552471738994,-0.0016812251378765298,-0.004639038833206934,-0.016966919954863154,-0.0025723231094750706,-0.04480240370338527,-0.4483073470166164,-1.3114054882949508,3.320324809994009,-1.0992239954448122,-0.0006226235553969291,0.0,-0.0011651427486138195,0.007209410572424607,-0.09741578011512987,-0.03613992416765026,-0.0015757275773555053,-0.8419217912071955,-0.7289845673222801,0.006308301412991876,-0.016194945536228286,0.02314348846543045,-0.004009054317907178,-0.0013776364076834187,0.024201676890358032,-0.002316629619594198,-0.012831881324364209,-0.016910503126018002,-0.0018003629296903512,-2.000711471731164,-0.01786348098081561,-0.01375448236179466,0.004258588059468471,-0.056995797391597276,-0.0018742162315311785,-1.1146010004556128,-0.007646096983082149,0.0033759775704258624,-0.0004804021518405822,-0.0015828763684023286,2.5269037539111943,-0.0021575272147903732,0.03341964686959137,-0.06576910727592877,-0.11417545937154008,-0.0014639000042122243,-0.001170645053124623,0.0019259890645184565,-0.08729458962361965,-0.4844563824331424,-0.0469039067432699,-1.0768801609163359,-1.2000755412418305,-0.02233529927512765,-0.009973268691860665,-0.3151209110223769,0.014466722619764456,-0.22213720750020327,-0.005305015924411805,-0.17341220054385342,-0.0013630188235072773,-0.13264085021224706,-1.706494585227978,-0.05149955347227807,-0.0028670864988952953,-0.009873340571806536,-0.0013164870235236057,-0.003162372279971321,-0.07375455985515673
Eevee,-0.0002595956852591188,0.0,0.0,0.007065732964921447,0.0,0.0,0.0,0.0,0.0,-3.538947543835002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008844607449730597,0.0,0.004032576208097136,-0.0005363041146700173,-0.002735447141101291,-0.00019867470786985898,-6.553869216678616e-05,0.0010528034226193524,-0.001528617570527435,0.0,-0.00044717302308646133,-0.0001818957682183329,-0.01373888574459354,-9.460200530103375e-05,-0.01018173329792807,0.0,-2.3641203063544793e-05,-0.00014157123671291522,-0.0004462967952848049,-0.0009054043154503243,-2.6516134836159234e-06,-0.0006625851769084531,0.0,-0.009257243613748323,-0.011754112902104461,-7.728446961588834e-06,-0.011245109727507068,-7.865174586612508e-06,0.007791789610964321,-0.0003455347353875592,0.0,-7.805507696998756e-05,0.0,0.0,0.0,0.004908797879399978,-0.0006063193928584382,-0.0011960330261763675,-2.359300074841052e-05,9.087981608221027e-06,-0.0007437730451469775,-0.0037456493509199335,-4.062111270521493e-05,-0.003390202447840522,-0.00018113395312602495,-0.00024188308783403906,-1.0136171747756609e-05,-0.0011719997714431526,0.0,-0.004918900050908858,-0.003062517560365055,-0.00020629096254777966,2.6799933476878012e-05,0.0,0.0,-2.0579538786110972e-05,0.0,-1.619486320423791e-05,-0.00016926569733945684,0.0,-0.0027106665743334988,0.012882571097986892,0.0,0.0,-0.00011692491988664398,-0.00029111313686911003,-3.350544995336715e-05,0.0,0.0,-0.0005974955908844906,0.0,0.0,-0.0003049713218665856,0.0,0.0,0.0,-0.0033293893586941897,0.0,-0.003499204790343182,0.0,0.0006704595355806443,0.0,0.0012427235426934152,-0.0032147953178303075,0.0,-0.004252605134394814,-2.2456283456150238e-05,-0.002659009785351321,0.0,0.0,0.0,0.0,0.0,0.0008569327017426522,0.0,0.0,0.0,0.0,-9.875639427740795e-06,-1.6307679628240836e-05,-0.009965538548944095,0.0,0.0,-0.008063547368502025,-1.19732394241e-05,-0.00017536700253242544,-9.774801561271201e-06,0.0,0.0,-0.004398699185069976,-0.00022279600821298225,-0.0011601759165031256,-0.00039714587859804843,0.0,-0.00020522205347395304,-0.00015613408659475724,-0.0021113872724648625,0.0,0.0,-0.0029022668290292334,0.0,-0.001817562706120211,0.001433466531645655,-0.0001474445030208182,-0.0002979352016403081,0.0,-0.0009211321304087694,-9.723565610352042e-06,-0.01635492444513856,-5.993656396855161e-05,0.0,0.0,-1.0593767339541514e-05,0.0,-0.003348538473537012,-0.001666827629506483,-0.0033038389494807877,0.0,-1.3371289574236744e-05,0.0,-0.006630571041414378,0.0,-8.241950974091635e-06,-1.2764153059254151e-05,0.0,-1.9651490004393745e-05,0.0,8.696890472681347e-05,0.0,0.0,-0.0001550181677988429,-0.0001412388778587138,0.0,0.0,-0.00020096820902098248,-0.0008041301538445981,0.0,0.0,0.0,0.0,0.0,-0.00396593080668862,-0.0007910193613928953,0.0,-0.004916496026493879,0.0,2.9958635266274545e-05,-1.294426539460411e-05,0.0013830215164809126,-0.001393992788865117,0.0,-0.010131816816623855,-0.0023653433687987804,0.0,-0.0032564530684378885,-1.1987541686895062e-05,0.0,0.0,-1.5210381561172012e-05,0.0,-0.0012846618670007653,0.0,-0.0121249453300266,-0.006800674449964586,0.0,0.0,0.0,0.0012399362401522723,0.0,-0.00021969815230903677,-1.0277659281507835e-06,-0.005184929030417256,0.0,0.0,0.0,-0.00017397951248628808,0.0,0.0,0.0008032765185137995,0.0,0.0,0.0,-1.1367803181973326e-05,0.0,-0.00012060150021256816,0.0,0.0,-0.00033729201886144387,0.0,-0.00796383453481294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005758033907501149,0.0,0.0,-6.932756361200785e-06,0.0010912361274518956,0.0008469430383851505,-0.0028001485054894673,-0.0001308750536316497,0.0,0.0007072864213250873,-0.00013351608646601894,-5.9050008365098096e-05,-0.0020745449950382937,8.400304415155617e-05,0.0,0.0,-0.0010256621128638041,0.0,-0.000785072863665789,-0.010760985179798066,-0.0002855910288051618,0.0,-5.860192092182319e-05,0.0,-1.8715301786915176e-05,-0.0003384226789390769
Poliwrath,-0.6077854371837027,-4.766064057741943,-0.06851615142085987,-2.16849682217924,-3.409734156475238,-16.28137636546599,-0.024802744710093447,-0.047487388204934,-0.26049391436740404,-0.28690180678801086,0.0,0.0,-0.7172861605859074,-0.07624286752467137,-0.08923403549288476,-0.03725417104507078,0.0,-0.13514823232312057,-0.03987922918097464,-10.374533056141967,-1.242837809249587,130.25170388085849,-0.46167415187953376,-0.15191255186025945,118.31569614995738,0.0,-0.018563882267900768,-1.0347982155452171,-0.4214939528218582,-31.827617660735797,-0.22040735689689364,-23.585843439849526,0.0,-0.09568824839232626,-0.25467866890655944,-1.0289225034677172,-2.0961319702469123,-0.0483142009021417,-1.5336163235347944,-0.6904887722875004,-21.444267816227114,-27.23594992163803,-0.01785933408339966,-26.05655369487149,-0.01665359176415069,-0.5290741083772952,-0.800264938126563,-0.03238232889267057,-0.4442966064599878,-0.05732659565015145,-0.08050114387613276,-0.054677741840639595,-9.105128091728632,-1.4018411628821832,-2.7719938068515684,-0.2598105317256376,-0.0750391959978099,-1.938239334323983,-8.652825036660996,-0.09223741273821778,-7.789455108231447,-0.40440088109608696,-0.5605444832086842,-0.023426134796516892,-2.7162184935540576,-0.3083486367837775,-13.426716642341834,-7.097628362348641,-0.5129392454572255,-0.015377553939284989,-0.02311594256174999,-2.690826191241661,-0.04611989005537276,-0.04923558673508559,-0.03539202374885734,-0.39226012304756014,-0.03686562714034925,-6.28222034984945,-11.896107293024418,-0.029848686993668265,-7.074390923354579,-0.35334700874928593,-0.6746817749859643,-0.07772315874195942,-0.7658243520900805,-0.2504134967217455,-1.3767201740923927,-0.2715584881911758,-3.0232879083643196,-0.7066334700011732,-0.01807308100380576,-0.04064745433499732,-0.8630524796399444,-7.720609591746445,-16.395870633465023,-8.179357207750453,-0.01652883590157183,-0.6922503994778082,-1.4235289476295123,-0.3019258772423797,-7.42336371226832,-0.4049851983398787,-13.037298950345182,-0.052044947889205787,-6.875750551604439,-0.034704726762761734,0.0,-0.12383759636107569,-0.017736302993476893,-3.063962275365959,-0.19065472270466793,-0.5709867068953269,-0.1591249069921001,-0.05425461141692519,-0.03296853563792495,-0.022896284061092165,-0.037791363864572755,-23.08404888606862,-2.3977060606387215,-0.027492070860967263,-18.572537592087155,-0.027591543634320162,-0.3983941779112568,-0.02266311751699735,-0.7766984705786467,-0.5611988727447218,-10.852116595926802,-1.0366618889567016,-2.6888131095764845,-0.9038605922560669,-0.05505353339840911,-0.4754374474429609,-0.3563643651969588,-4.8931787139153275,-0.02586430984677082,0.0,-6.712542407965139,-0.2785996278523123,-7.313243594669357,-0.3572068666392082,-0.3417102477108424,-0.6875597090568519,-0.25951908118118167,-2.1348485659612377,-0.022535267819682972,-37.76786189834145,-0.13890856249144104,-1.1207495211848222,0.006899444636084794,-0.024552967843683115,-1.5574799567451658,-7.878742170534398,-4.6092574750899145,-7.73394927066004,-2.485292563717006,0.0,-2.94647360415664,-15.640838384857846,0.0,-0.015565260525796397,-0.029241929844034828,-1.629418860045663,-0.04500862528864075,-0.01737545161455128,-0.02481635098702221,-0.10463548358518986,-18.788433444317544,-0.3592719254644104,-1.1125629184233485,0.0,-0.28818294518393217,-1.0149659046017305,-1.9036372435998985,-4.102080023314385,-0.021288853999607865,0.0,-0.017898265169300136,-0.016660538634317497,-9.725281518283921,-1.9230862119633192,-0.25831534781761895,124.97725463823858,-1.2222786229383917,-0.031298848654028565,-0.029999539169706154,-0.05901601183722263,0.0,-0.048212787980748045,-23.277059382340557,-5.483108724831505,-0.8408954662969141,-7.541716865502733,-0.02778224297953623,-0.11873577532277252,-0.363308266030914,-0.0352514741872288,-0.6159386284886728,-6.157850020094582,-17.798749832694075,-28.10068849196688,-15.731479031227137,-0.11762909035604996,-1.1389236154490052,-0.015966490222251217,-0.538481353624676,-1.331463171629331,-0.506628342139475,0.0,-12.009045861719256,-10.88746683226394,-0.11498445879896456,-0.20922139539976206,-0.40321370432766906,-0.05512421816757408,-0.0190504050652938,-0.2225765281558582,-0.03729213648263346,-0.2919359079259496,-0.23174338147590134,-0.022030628858512556,108.60713072663249,-0.27950519482235864,-0.1903362862895976,-0.02731311535576646,-0.7817056297088081,-0.022151592689116078,-18.489936709027834,-0.1014014107793415,-0.03871900264604784,-0.03518175442858486,-0.04653491619720014,-14.921863222391922,-0.030934208888617358,-0.024154879747261583,-1.3264464857475398,-1.566764955464661,-0.022915552547195663,0.2518916246459847,-0.044600684794231696,-1.3478655072565455,-6.747279148951089,-0.661352504197777,-15.133869133306387,-16.94738634626337,-0.31386429394746684,-0.13651370489959036,-4.807912054616324,-0.03177503611542067,-3.0965278658081488,-0.07319109911563619,0.0,-0.018640997517076922,-1.8158828421324456,111.61207442938169,-0.7825279118248669,-0.04027078298849793,-0.1311348559564596,-0.01804148806932625,-0.04115085202509124,-1.0063925921634382
Emolga,-0.0006299914425204837,-0.005032938838761303,0.0004918161455211711,-0.0021745655135617975,-0.003557599528083049,-0.01725390867316397,0.00041800955828287674,-5.027188869488115e-05,-0.0002757683439055947,0.00044304469880735787,-0.00017485337594140785,-0.00023728264121408526,-0.0006879478451553355,0.0014351918411419629,-9.422737892945212e-05,0.0,-0.0030236865919300274,0.00041066110276456437,0.0027916251439100656,-0.008901178315194144,-0.0013158159092484752,-0.006710163983529194,-0.00044620600227080723,-0.0001605473405546803,0.05753389138862712,-0.0037504458825073296,0.0,-0.000552057612454825,0.0015868171483475017,-0.0321737127926973,0.001955630962629255,-0.02210408911978123,0.0016974831591012314,0.07400766948418233,0.01279655284586293,-0.0010949796021538602,-0.0008013404102483017,-5.1288997059008016e-05,0.007579823753991458,-0.0007309765582349579,-0.022713815580192427,-0.02883857932958188,0.001061560616673701,-0.026216380230134978,0.00291321803816878,0.0015013118577387203,-0.000847739765878295,0.0,-0.000470519348278882,-5.7743314822257286e-05,-8.522162031442238e-05,0.00046701127553975635,-0.009770232887857003,0.014721602305054624,-0.0013341873952783965,7.213588721645766e-05,-7.94392255173415e-05,-0.0009688736695578418,-0.009132086528835306,0.0006578453402627434,-0.00841913616011439,0.018201421462876195,0.015372710229399119,0.0,-0.0017614032550862793,0.00019292706903038126,-0.0050098477996676945,-0.007474788410352373,0.0,-2.0655305336620582e-05,-2.448689053144025e-05,-0.0028380846794347093,-3.706087028050401e-05,0.00025717786715916086,6.431134440966705e-05,-0.00041529138827701225,0.0,-0.006086956458022469,-0.01243828951291131,0.0,-0.007428162062080382,-0.0003741103207612603,0.002392571290858422,0.0,-0.0008107603203929497,-0.00022010617754993002,0.0006905495205409367,-0.00028912380778188507,-0.00320056250589109,0.0005087926940311958,0.0,-2.3450257340763934e-05,-0.0009136621155762236,-0.00817339794051025,-0.0013943104242267815,-0.008659141055610014,0.0004130574472724023,-0.0007378830305750654,0.01216427368327988,0.0025144837290706798,-0.007887071382057284,-0.0005605150988740453,-0.011646914743459545,-5.215117628699001e-05,-0.0038012568047402114,-3.673969851068648e-05,-7.104291686703542e-05,-0.00013366590259333283,-1.950168447381171e-05,-0.001173793166886586,0.0005829575172030168,-0.0006764985918257201,-0.00018598798000594264,-5.81064823601317e-05,-3.488727722350769e-05,-2.3811938797124274e-05,0.0,-0.015059539483809035,-0.001129189898150835,0.0002947225276735554,-0.019727974196967386,-2.9376215482495462e-05,-0.00042504625388686736,-2.3992059059895368e-05,0.004878919763394093,0.0,-0.0011236717981568892,0.00020933565978593742,-0.002360588672835651,-0.0009743860421752564,-6.212274474587537e-05,-0.0005028873076897308,-0.00038302522683742574,-0.005180263975418923,-2.7990265857895626e-05,0.0,-0.004237006742130982,0.00011805482544410335,0.007306160202030041,0.0023596466070268424,0.07364475061136981,-0.0006769909154726236,-0.00027480621800576155,-0.00226002843546464,-2.3856655160282335e-05,-0.04012661701222824,9.696042256820804e-05,-0.0011864662474286275,4.248118042684111e-05,0.0008558091418112445,0.0,-0.005187725197398725,-0.0016730185400717253,-0.007841178798292948,-0.002597720865733345,-2.446455360654504e-05,-0.0031192437087851103,-0.007209349248387675,-3.657716024264656e-05,0.008292681340176222,0.0010827719707554692,-0.0016759075978789028,0.0003155758466608527,-2.103925978501183e-05,0.0,0.0,-0.017256383781139393,0.0024566787401245653,-0.0007079955371767795,-2.5524777743756924e-05,0.0,-0.001078295675129045,-0.001148583961049695,0.0,-2.2533141339808854e-05,0.0,0.00012301559746054997,-3.0488929706432185e-05,-0.008971175729044531,-0.0011629118247383679,-0.0002734650876879761,0.061767957209419286,-0.0012907744312943051,0.000521337144823002,-3.175860401238654e-05,0.0013878065188279742,-0.003425309652869168,-4.3396796902991955e-05,-0.024754002781597517,-0.0057920242323235985,0.013795883991711033,-0.007989669737663518,-2.940714114593891e-05,0.0739958219054031,8.784715645521012e-05,0.0,-0.0005914070104776263,-0.006048123310728741,-0.019025482211889773,-0.029747845085063597,-0.016685290645833163,-8.46855887968527e-05,-0.000125715063667123,-1.6903542351329646e-05,0.0014882749136376774,-0.0013582131520342336,0.0,0.00018542707303839337,-0.011497717769533542,-0.01166315438042116,0.0,-0.00022951398048290676,0.0006872917416372721,0.0,-2.0103276336082845e-05,-2.9724805860228986e-05,-3.9620658501707715e-05,-9.258617898962241e-05,-0.00024533251922372095,-2.5450243699649086e-06,-0.029625885607337688,0.0008181898978576656,-0.0002014969239693602,0.0,-0.0008275390899071837,0.00017523018957459795,-0.019574893017973907,-0.00011095016975688672,-4.102017668928122e-05,1.1322342557652415e-05,-4.9264391806501185e-05,-0.008912767053296966,-2.219920577075369e-05,0.00015777512999914884,0.0,-0.0016586344373342883,-2.425923842126848e-05,0.00016972128582147145,-4.720629201940501e-05,-0.0014303484208933951,-0.007033072539155449,0.0009155288809752469,-0.016021265169996784,-0.0044320470784142835,-0.0003322681660044345,-0.00014487850827720318,-0.005089842032538831,-3.36396562672804e-05,-0.003295989349829356,0.0,-0.0005239611536526686,-1.9774270795573317e-05,-0.0017321998956109446,-0.02642980323361125,-0.0008284125440640947,7.98114652919009e-05,-0.00013322972707839007,5.856595826782484e-07,-3.828852780318158e-05,0.0017637864922234792
Butterfree,-0.00028969350832879897,-0.0022716855907362775,-3.9405178370945414e-05,-0.0010539698632938868,-0.001628987872012297,-0.007768347506874776,-1.2621948962241959e-05,-7.017672997304584e-06,0.0,-0.00010424418057646632,-8.439590807747149e-05,-1.8058042298925615e-05,0.007513744490023753,-3.5716043618159786e-05,-4.252029241281496e-05,0.0,-0.0013613758332223001,-1.607198830846079e-05,4.12292955695284e-05,0.0014634358918153801,-0.0005924289638720654,-0.003021670475578284,0.0,-7.24387499864094e-05,-0.008577954282548393,-0.0016440273055720407,-7.658437702861952e-06,-0.0004939435673254623,-0.00012344044104471328,-0.014824121829291785,-0.00010504418044214637,-0.010604176309594296,-0.00013282159236693784,0.00013074335403040623,-0.00015422467120654887,-0.00047738297682070727,-0.0009805986116231413,-2.309220246732589e-05,-0.0006766794373800042,0.0,-0.010122694854171775,-0.01298419448482172,-5.792961381674059e-06,-0.01242190653507333,0.00866071228853796,-0.0002521764440690899,-0.0003772560096766024,0.0,-0.0002118448584399729,-2.728017710720934e-05,0.0003699055504851785,0.00010881357559762534,-0.004307163583772509,-0.0006697714223436237,-0.001321215458599666,-6.135858107594519e-05,0.0,-0.000809708969955177,-0.0041382066550205,-4.458430973639073e-05,-0.0038024402830066366,-5.7758397246329105e-05,-0.0002671741659248024,-1.1196933907405557e-05,-0.0012946509102539927,-9.353478916186331e-05,0.01336810513550115,-0.0033830135830400284,-0.0002454970629682542,0.0017180922923811103,4.921231832226169e-05,-0.0012825602584384203,0.0,0.00016488831938418956,0.0,0.00040408546096500086,0.004216841427981223,0.002923386838829575,-0.005629075721734906,-1.422699605343598e-05,-0.0033688926470121683,-0.0001673309789126056,-0.00026565243176316294,0.00862043723261595,-0.00036503381857713583,-0.00012763985231099452,-0.000659937083734275,0.0011610784092675845,-0.0009354679694810113,0.003500226516982215,0.0,-2.151378093228935e-05,0.0,-0.003601922420848795,-0.007816301039473828,-0.0039005835875764324,-7.865184333925238e-06,-1.840563989338078e-05,-0.0009379611925284736,0.000773928016988,-0.0035064194137458416,0.0,0.002467220517832636,0.0,-0.0031841120530554613,-1.6541570419503396e-05,0.0,-6.01555853604936e-05,0.0,0.0,0.00047287386498790987,-0.0004021688544492899,0.0,-2.6161838636390458e-05,0.0,-1.0358622812944446e-05,0.0,-0.011005375478699881,-0.0008932766641614374,0.00018603210778379497,-0.008817834710716689,-1.3213393224561028e-05,0.0010473198466016405,0.0,-0.00032002246727268164,-0.0002674882919189025,-0.0011954154169706568,0.008162157764728683,-0.001278217977974362,-0.00043870765659086755,-2.796995618407177e-05,0.01326253160914617,-0.00017247688736549073,-0.0023323140539662753,5.477149708569955e-06,0.0,0.00999684341173367,-0.00011336140630394475,-0.0034833803213591597,9.826273455981014e-05,-0.00010661492370598623,0.008327185357754053,-0.00012368056905642547,-0.0010012667236388515,5.588891499257419e-05,-0.010008965947682233,4.209457385891531e-07,-0.0005322659068811997,2.696665869282401e-05,9.422635452262118e-05,-0.0007425262430262383,-0.00364716404058458,-0.0021551489648146483,-0.002980438913096933,-0.0011847641924153337,-1.4770598899199049e-05,0.0,-0.007364687745910098,0.0,0.0,-1.4044071847166115e-05,-0.0005995354388932778,6.769728065201172e-05,-9.492447575240669e-06,-1.186957546967091e-05,-4.9872302355965426e-05,-0.008929984663247756,-0.0001711706044143527,0.0,0.0,-0.00013735929574549215,0.015915649215454682,0.008707917890083832,-0.0017781553313274655,0.000185919185157252,-1.2460977775615739e-05,-8.238814094855345e-06,0.0,0.0020691442419274817,0.003160677110885197,0.0,0.00030561422571344105,-0.0005825835825250163,0.003757869184972026,0.0,-2.8188289626956575e-05,0.0071271997360904706,-2.29798416481408e-05,-0.002573273659502679,-0.0025532128252068113,-0.0003948755716175291,-0.003555102620642163,5.338788909153473e-05,0.001370262959017353,0.002781367205618749,-1.6802165678038853e-05,0.0,-0.0029357962857983707,-0.007922336027540668,-0.013393834957587248,0.014989531484304857,7.70920276627982e-05,-0.0005428534188409434,-7.608787526614941e-06,-0.00025173749154444797,-0.0006363104576710644,-0.0002431783016071991,-1.0292055364265555e-05,0.012984723801297353,-0.0052623291107772,-4.789801184767988e-06,-5.990002488903916e-05,-0.00019218667076973685,0.0,-9.080132666783039e-06,6.972310594963648e-05,-1.7731875455137464e-05,-0.00011955051256532423,0.0,2.790580403469831e-05,-0.005230874575252535,-0.00013322222933618384,0.0,-1.3018454469104471e-05,-0.00032720688330592924,0.0,-0.0029876739860599227,-1.1032860572838236e-05,-1.8468799931742817e-05,-1.698358143345639e-05,-5.898857277130584e-06,-0.006523885167021542,0.008654656585986055,-1.1655318993294137e-05,0.005148758189583484,0.0,-1.0910397431456557e-05,-7.658277375745055e-06,-2.125902760910038e-05,-0.000567739303976456,-0.003179843190546827,-0.0003146773328954529,-0.0072133658348326754,-0.007987430827546573,-0.00014959941361079987,-6.522966040330605e-05,0.006666406115463678,-1.5145816802803974e-05,-0.001478869647352639,9.791197149168528e-05,-0.0011329988456053653,0.0,-0.000835527588830936,-0.010693669289849795,-0.00037298195111130027,-1.9194923605817762e-05,-1.0678358607988623e-05,-8.599245240607581e-06,0.00876257971267692,-0.000481444512035496
