,Porygon-Z,Mandibuzz,Weezing,Primeape,Toxicroak,Volcarona,Roserade,Spiritomb,Cradily,Stoutland,Liepard,Archeops,Snorlax,Uxie,Swellow,Mawile,Ambipom,Hitmonlee,Dusknoir,Muk,Poliwrath,Machamp,Tyranitar-Mega,Gliscor,Altaria-Mega,Cresselia,Kecleon,Alakazam-Mega,Bronzong,Emboar,Chansey,Diggersby,Latias-Mega,Gligar,Forretress,Absol,Garchomp,Gardevoir-Mega,Slurpuff,Ferrothorn,Aggron-Mega,Krookodile,Cobalion,Darmanitan,Milotic,Ditto,Aerodactyl,Eelektross,Lilligant,Infernape,Pidgeot-Mega,Latias,Mesprit,Landorus-Therian,Lapras,Bisharp,Zangoose,Kyurem,Lucario,Blastoise-Mega,Venusaur-Mega,Steelix,Manectric-Mega,Rampardos,Mantine,Nidoqueen,Cinccino,Doublade,Gallade-Mega,Scolipede,Aggron,Meloetta,Togekiss,Serperior,Heliolisk,Celebi,Arcanine,Omastar,Camerupt-Mega,Tropius,Victini,Cofagrigus,Venusaur,Magnezone,Volcanion,Beedrill-Mega,Golem,Durant,Staraptor,Pangoro,Granbull,Sharpedo-Mega,Slowbro-Mega,Pachirisu,Tauros,Klefki,Slowbro,Regirock,Gyarados-Mega,Kabutops,Raikou,Salamence,Haxorus,Absol-Mega,Glalie-Mega,Glaceon,Vivillon,Porygon2,Crawdaunt,Crobat,Raticate,Mamoswine,Goodra,Venomoth,Tyrantrum,Rotom-Heat,Mew,Hippowdon,Kyurem-Black,Blissey,Politoed,Sceptile-Mega,Ampharos-Mega,Pinsir-Mega,Metagross,Garchomp-Mega,Exploud,Sylveon,Torterra,Lanturn,Charizard-Mega-X,Charizard-Mega-Y,Cacturne,Amoonguss,Jolteon,Seismitoad,Tornadus,Electivire,Virizion,Sneasel,Musharna,Slaking,Delphox,Rotom-Wash,Scizor-Mega,Avalugg,Talonflame,Honchkrow,Magcargo,Sawsbuck,Empoleon,Zygarde,Alakazam,Dragalge,Metagross-Mega,Heracross,Feraligatr,Rhyperior,Quagsire,Florges,Ninetales,Dragonite,Donphan,Gyarados,Rotom-Fan,Vaporeon,Chandelure,Froslass,Audino-Mega,Reuniclus,Heatran,Ursaring,Barbaracle,Druddigon,Sceptile,Meowstic,Terrakion,Rhydon,Gardevoir,Houndoom-Mega,Medicham-Mega,Conkeldurr,Breloom,Slowking,Drifblim,Stunfisk,Alomomola,Flareon,Rotom-Mow,Exeggutor,Audino,Hawlucha,Cloyster,Blastoise,Drapion,Braviary,Torkoal,Garbodor,Excadrill,Victreebel,Smeargle,Whimsicott,Sharpedo,Magneton,Banette-Mega,Probopass,Tentacruel,Medicham,Gengar,Thundurus,Aerodactyl-Mega,Chesnaught,Shaymin,Sableye,Dugtrio,Typhlosion,Abomasnow-Mega,Golurk,Suicune,Gourgeist-Super,Scizor,Nidoking,Zapdos,Ninjask,Swampert-Mega,Gastrodon,Moltres,Thundurus-Therian,Weavile,Sableye-Mega,Tornadus-Therian,Keldeo,Tyranitar,Noivern,Chatot,Registeel,Umbreon,Xatu,Heracross-Mega,Electabuzz,Charizard,Manaphy,Trevenant,Pikachu,Zoroark,Accelgor,Jynx,Shuckle,Magmortar,Diancie-Mega,Galvantula,Abomasnow,Rotom,Clefable,Sigilyph,Jellicent,Shiftry,Qwilfish,Mienshao,Latios,Ludicolo,Latios-Mega,Claydol,Clawitzer,Flygon,Starmie,Escavalier,Malamar,Entei,Tangrowth,Scrafty,Espeon,Diancie,Lopunny-Mega,Azumarill,Miltank,Articuno,Jirachi,Dusclops,Hydreigon,Hoopa,Shedinja,Azelf,Swampert,Gallade,Skarmory,Yanmega,Simisage,Steelix-Mega,Hitmontop,Volbeat,Kingdra
Fletchinder,-0.001273376228371445,-0.006387275205658715,-0.0005253859216977088,-5.1324964212717006e-05,-0.0011601570543808672,-0.006638494650585435,-0.0008961315312166461,-0.0001588631580435346,0.0,0.0,0.0,-0.00014636607575776612,-0.000809124588862446,-0.0005867969744778006,-7.009118657104963e-05,-0.0002521186299617797,0.0008635281177519605,0.00013936406226041015,3.793934979510848e-05,0.0,0.2605990291706101,-0.0004995604802715085,0.01385232921091863,-0.02205091405908852,-0.012067667542599829,0.0,-7.525994541171368e-05,0.0,0.0031293673447066444,-0.00017755563804690833,-0.05660180722812394,-0.005981105656129689,-0.007492200935903104,0.022629312344285803,-0.0019205212771581718,-0.0001514958729181677,-0.10126169348194944,-0.022198941997243496,3.838368209952553e-05,-0.027020059724378806,-0.0005742719992715072,-0.0014420093095236835,-0.0011085164305178151,-0.0008260375286732081,-0.0015238491470027154,-0.0024465712275502246,-0.00455095984914503,0.004763820486478102,0.0,0.04114618612283681,-0.0022077862172168003,-0.03677676131703895,-0.00011835902829419612,0.0,-0.00017115721545098302,-0.06818395027705829,-0.00012675913416881158,-0.001941325211738277,0.004963314739557998,-0.0018049203327699245,-0.031726256782316005,0.0,-0.01701780061125472,0.0,0.0,0.0,-0.00019558308511603845,-0.0024081170499307045,-0.0023401141090972463,-0.0055621325845247645,-5.894530661425529e-05,-0.0028603722015373995,0.03036951140768104,-0.022915527618838263,-0.00031768280753352514,-0.012220185209890315,-0.00020537506843954336,-0.0005708744181362712,-0.00020549359402864372,0.0,-0.00560784879438055,-0.0036296267377324983,0.0035195263463153963,-0.017069169859107298,0.046029799002199764,0.012199149619467485,0.0,5.2592481684575975e-06,0.0003594014712145874,0.0034502953559338847,0.004575574860326163,-0.0009847154043527862,-0.011405242131550763,0.013051534643479286,-0.0014070601810499558,-0.014560724292044079,-0.03691088552092124,0.0,-0.005761435302624447,0.0,-0.01517493962403006,-0.0012638205895796068,-0.0005384541320462592,0.00299842868855295,-0.0011508123782550436,-0.00011046748526725044,9.667478372055768e-06,-0.0013503654803294284,-0.011717948148800485,0.025577452576958433,0.004123405323851453,-0.004987700805224778,-0.0015162826701122598,0.0,-0.00053558938185716,-0.0014133854167969805,-0.003352675323589547,-0.025546706698343365,-0.02710288842949967,-0.0012437265961519868,0.0042334346814614015,-0.004538066441379904,0.045954578434605105,0.0,-0.002237292984904361,-0.002450492827543883,-0.00020319886824774687,-0.006493881105066436,-5.64533566334369e-05,0.0,-0.020250550174653353,0.02879885151223516,0.024988918845617093,-0.04070958127323969,-0.0006648010763561448,0.011465651397615788,0.0,0.001333735525144734,0.0,0.01801095288337365,-8.367437820907065e-05,0.006779378123313664,-5.976610380019992e-05,-0.0808104345592745,-0.026539110925147387,-0.0006029588852395978,-0.069087441368248,-0.0012962242332793957,-9.427050469333837e-05,0.0,0.011521467726937847,-0.0026286121537377246,-0.006362606790877989,-0.002441059075942634,-0.030021261649027263,-0.0011680122371472974,-0.0015235746639129049,-0.00019241817403601387,-0.01973478366891369,-0.00035272481522644923,-0.00048448363151008475,-0.03464230692248804,-0.003556208730447755,-0.004773738770291197,-0.00010456695096222372,-0.0018628713913781264,0.04356559035590807,-0.0008451097139486764,8.118468139652353e-05,-0.0037930995103188916,-0.05859516036870563,0.0,-0.0001053109060033924,0.0,-4.4509594025510615e-05,-6.25382474208097e-05,-0.013754805317544376,-6.452927907085055e-05,-0.0002645058774752695,-0.0006099219948339077,0.0,-0.002378394544033417,-0.03518482919233628,0.0,0.0,0.0,-0.007238995712733398,-9.517573174586523e-05,-0.00012151400695302705,0.0,0.0,-0.002551997476845449,0.0,-0.0002104594162792394,0.0,0.001217543122687108,-5.6716408932541804e-05,0.0,-0.08926452633185783,0.0,-0.00044343610940564076,-0.0010103717877045953,-0.0002166039693982,-0.0043889688681014605,-0.0003038617511192985,-5.641546925789028e-05,0.0,-2.6051840319781558e-05,-0.02191850241553324,-0.038700583281050936,-0.003893179411581053,-0.0037894803077969347,0.01626574640153815,-0.0006619333934864595,-0.004904425574210662,-9.576196309174769e-05,-0.0015636971605189063,-0.00029685489571189624,-0.007664136057535307,-0.0003182054994629602,0.03295413152057634,0.024684026927522848,-0.030490204083096092,-7.395554054904822e-05,-0.002825602827506104,-0.008040644165106236,-0.00014812411708447769,-0.0020902371998123086,-0.05045534609160011,-0.031061887291982414,-0.053124110563663465,-0.09930150914950946,-0.07982819336336801,-0.000635166579943823,0.0,6.241051162755065e-05,-0.0022133485200855605,-0.0009765314347893858,-0.01747656425232157,-5.21821801486053e-05,-6.764987254065478e-05,-0.05230311994365561,-0.00022992645573285532,0.0008248570274496392,-0.0006970519176041991,-0.0002918875503028578,0.0,-0.0063645408419327615,-5.887478377106629e-05,-0.03986215896210544,-0.0010699417865454694,0.0,-0.00015732881946012474,-0.07049833397459784,0.2571630131288663,0.0,-8.683552132348674e-05,0.0008335679320779712,0.0,0.0,0.0,0.013734159885536836,9.841172267083525e-05,-6.437296440522015e-05,0.2578199523904262,0.013619289159551969,0.25684796098509843,-7.21260798029778e-05,-0.0026695835617716736,-0.023478513074821863,-0.00018086809000879492,-0.003855599926156538,0.2567003206245687,-0.03952810826060965,0.030222877088654586,-6.105959101295192e-05,-2.1842640897477746e-05,-0.05308903716602512,-0.0001470995324579913,-0.010564744887396045,-0.0004635706280601838,0.0005323233238982775,0.0,-0.0004545853080632823,0.0010328104658852207,-0.06882937142885931,-0.00010767329805404366,0.0,-0.000785150057538064,0.0,0.0,0.0
Buneary,-4.1087360468400065e-05,0.0,0.0,-1.6556440068618387e-06,0.0,0.0,0.0,-7.3993761005175345e-06,0.0,0.0,0.0,-4.721486314766648e-06,-2.6100800140351817e-05,0.0,-1.7864019349984748e-06,-8.71838226220494e-06,-7.08076323984264e-06,-1.0263653045528927e-05,0.0,0.0,0.0,-1.6114854202390887e-05,-9.256874626694447e-05,-0.000711382117891209,-0.0003892795981483815,0.0,0.0,0.002656114585097573,0.0,0.0,-0.0013151797033528118,0.00013264305759896913,-0.00037342288598271936,0.0,-6.19625168975058e-05,0.0,0.0,-0.0007160966575828732,-7.12572494970966e-06,0.0,0.0,0.0,0.0,0.0,0.0,-7.893368232525021e-05,0.0,0.0,0.0,-0.00014527867001025698,-7.12192608820068e-05,-0.0011863471392588212,0.0,0.0,0.0,-0.002199574723058082,0.00022859660816448523,0.0,-7.01671558991734e-05,-5.822499081608832e-05,-0.001040704740051273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.54875549021868e-05,-0.00017942376649010566,0.0,-9.227007101733547e-05,-0.000498623775649516,-0.000752407422859819,0.005582881463745476,0.0,-3.2025030744149325e-05,-1.2278350127533462e-05,0.0,0.0,-0.00018159320498982638,0.0,0.0,0.0,0.0,0.0,0.0,-3.1415719579368747e-06,-4.567114792402643e-05,0.0,0.00558676668464664,0.0,0.0,2.3531731913897727e-05,0.0,-0.00046976209359115705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037839713384338173,0.0,4.6266718425296284e-05,-0.00014475797193005206,0.0,0.0,-1.729322670423311e-05,0.0,-0.0006474200482971368,-0.0008187195288721469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.983494827598805e-06,-0.00020796084604308496,0.0,0.0,-0.0006573465676830014,-0.0005435161213557588,-2.4084165067347486e-06,-0.0013129470790576988,0.0,0.0,0.0,-6.974150817728527e-06,0.0,-1.88430626442186e-06,0.0,0.0,0.0,0.0,-0.0018175941196996834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009938278116454083,0.0,-4.914756980364209e-05,0.0,-0.0006416792758472869,-1.1378216224189427e-05,0.0,-0.0011175141728219846,0.0,0.0,0.0,0.0,-7.699015030701494e-05,-3.0392548233049117e-05,-2.513299230161297e-06,0.0,0.002230497695698439,-4.6941664117604756e-07,0.0,-1.9019951512227264e-05,0.0,4.119590906172926e-06,0.0,0.0,-2.8002667685779008e-05,0.0,-0.0009766337166693783,-0.00010941808537328045,-0.0011358682396246822,0.0,2.8874502837598513e-05,0.0,0.0,-2.946495477405735e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007574840098456249,0.0,0.0030966262046146237,-3.259263831305146e-05,0.0,0.0,-9.802348811620916e-06,-1.5546337679633427e-06,0.0,0.0,0.0,-0.0012484592888331902,0.0,-0.0001222413002543612,0.0,1.720482501875977e-05,0.0,-3.0890955836047637e-06,-5.044184388770665e-05,-6.533449866305484e-06,0.0,0.0,0.0,-0.00024232205622090017,0.0,-2.400107681600642e-06,0.0,0.0,1.3586053612949236e-06,0.0,0.0014387458249703485,-0.0006838735037956397,0.0,-0.003203273288676044,-0.002585949930589437,-1.4368908076716732e-05,-1.7131306505771142e-06,0.0,0.0,0.0,0.0,0.0,4.6258243797272856e-07,0.0,0.0,0.00022860418358723917,0.0056214467479403785,0.0,-2.29168110316395e-06,-0.0002053077690917186,-1.8991865742558221e-06,-0.0012859412049437558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1876615399874786e-05,0.0,-4.308102595847516e-06,-1.5760532506231674e-05,0.0,0.0,0.0,-0.0014897523109570234,0.0,0.0,0.0,0.0,0.0,-0.00012437419116702577,0.0,-0.0009952153334215222,-0.001200803250271476,0.0,0.0,-0.0017095070760874125,0.0,0.0,0.0,0.0,-0.0008726930189536734,0.0,0.0,0.0,0.0,0.0,-2.5421255120561964e-05,-5.077041448302188e-06,0.0,0.0
Duosion,-4.9304832562080076e-05,0.0,0.0,0.0,0.0,-0.0002569739864742749,-5.0063087006817974e-05,-8.879251320621041e-06,0.0,0.0,0.0,-2.7786086919404804e-06,-3.132096016842218e-05,-2.272701584435702e-05,-2.670347010836166e-06,0.0,-8.981725660749356e-06,0.0,-2.591050667805142e-06,1.1683608028312228e-05,0.0,0.0,-0.00011108249552033336,-0.0008536585414694509,-0.0004671355177780578,-5.333924422166142e-05,0.0,0.0,-4.094842631897066e-05,-6.874536000757871e-06,-0.002266729058715867,0.0,0.0,-3.184967896813551e-06,-7.433209297838066e-05,0.0,-0.003919814786272494,0.0,-8.508009728382612e-06,-0.00221685532761511,0.0,-5.577913944223167e-05,0.0,-3.365783966362518e-05,-5.8987708916234136e-05,-8.105329872451462e-05,0.0,0.0,0.0,-0.00017433440401130916,-8.546311857401835e-05,0.015694243975715807,0.0,-0.006252596484455027,-7.328068475518314e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000658753572270027,-6.037117801369241e-06,0.0,0.0,0.0,-9.522708521801137e-05,-9.058506588262416e-05,-0.00021530851978812679,-2.281753832181226e-06,-0.00011072131704533593,-0.000630106450055762,-0.0009028889073957005,0.0,-0.00047303135809818425,-3.843003709801518e-05,0.0,0.0,0.0,0.01689994869687528,0.0,-3.233740320390276e-05,-0.001135954479636254,-0.0009589793674286982,-7.634291044076787e-05,-4.044428165662271e-06,0.0,0.0,0.0,0.0,0.0,-0.0007029570642543217,-3.7897183673697076e-06,-5.44668457180628e-05,-0.0005637145123093885,-0.0013962191695016592,0.0,0.0,0.0,0.0005206977570712301,-4.89220873379548e-05,0.0,0.0,0.0006866582308135171,0.0,0.0,0.017063578679503227,-0.0004540765606120581,0.0,0.0,-0.00020594350974376886,-5.872894972725201e-05,-3.3765636008391772e-06,0.0,0.0,0.0,0.0,-0.0010491919403477759,-5.1105634120880465e-05,-0.00016226184269788052,0.0,-2.057225318257529e-05,0.0,0.0006471647223668808,-9.783854550538447e-05,0.0,-0.0002513736407769304,0.0,-7.178564636558319e-05,-0.0007898416758834797,-0.0006522165774514439,0.0,-0.0015758547589641168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3779404867148313e-05,0.0,0.0,-0.0021811129436396202,0.0,-0.0029920081672176737,0.0,1.0017939238946728e-05,0.0,-0.00020169115415561695,-9.886555364600339e-05,0.0,-9.541770192269527e-05,0.0,-4.521337692183086e-05,0.0,0.0,-0.000770012368322915,-1.3653863815217387e-05,0.0,-0.001342840377280531,0.0,0.0,0.0,-0.00010270933755196444,0.0,0.0,-3.015959076193557e-06,-0.00014751129647746635,-0.004035157920657742,-4.214174299641182e-06,0.0,-2.599774548374921e-05,0.0,0.0,0.0,-2.6381847756618583e-06,0.0,-2.360989817459689e-05,-0.001179953199486663,-0.0001344755057157229,-0.0013630418875516838,-0.0002385023594499802,0.017111886989335245,0.0,-0.00028383150560595816,0.0,0.0,2.805525099868574e-05,0.0,-9.885655576462722e-05,0.0,-8.148230639899973e-06,-2.8353262211040818e-05,0.0,0.001121314427590913,0.0,-0.003459158123442199,-2.6391275966811403e-06,-2.113873890080331e-05,-3.911116597566175e-05,0.0,-0.00017033467638386167,0.0,-2.1834884359066022e-06,-0.00026695187901531125,-3.738167895997766e-06,-0.001508514478174101,-0.0014981511460529877,-0.0001505461218138047,0.0,0.0,-3.849444864422107e-05,0.00023420953857912887,0.0,-6.053021266524798e-05,0.0,-0.00029680516161127734,0.0,0.0,0.0,-0.0011802296588596375,0.0,-0.00010937817396797822,-0.0003112507414737899,0.0,-8.091240773467e-05,-0.001953110171287746,-0.0014756676129191334,-0.002056417183109553,-0.0038439293900276125,0.0,0.0,0.0,0.0,-9.147732459729273e-05,0.0,-0.0006765175790979714,-2.0199553606277027e-06,0.0,0.0,0.0,0.00017727953315998905,-2.6982690334842767e-05,-1.1298872914949333e-05,-2.75001732379674e-06,-0.00024626380072875835,0.0,0.0,0.0006933887153469986,-5.644852593827685e-06,0.0,-0.0038632298257258906,-7.149711619280486e-06,0.0,0.0,-4.949666725403779e-06,-2.6094232534213833e-05,-0.003886036878019118,0.0,0.0,0.0,-2.491856751341723e-06,-6.630050028424426e-06,-0.0017877027438241628,0.0,-2.7491170714269345e-06,0.0,-0.0009459047739506946,0.0,0.0,0.0,-0.0015300931247595653,0.015341687529589237,-2.3635725038333665e-06,0.0,0.0,-5.694175449190622e-06,0.00028345121021007384,0.0,0.0,-0.0010472316227444082,0.0,0.0,-0.002989238789902821,0.0,0.0,0.0,0.0011174174517056131,0.0,0.0
Swellow,-0.009987230737342135,-0.037789286948886364,-0.003353064970757936,0.002480261002220093,-0.010036552057468524,0.013419170984848343,0.030675577529157703,0.005024607300530457,-0.00014415300959084152,-0.004910649719111499,0.10251495724291242,0.0020469243503618492,0.0459487059015173,0.04578602251365011,0.0,0.004080425080814462,0.07754508209196073,0.004006315711146675,0.025976436153673475,-4.215635616977792e-06,-0.0028578684527013664,-0.0005036207423437548,0.004379352140259817,-0.12748025094077128,0.008282635210303271,-0.008993070655822891,0.0925464311184939,-0.05737602600794357,-0.006495915007974938,0.05859043825729786,-0.43921031295782964,-0.03436731632242506,-0.09970637607544675,-0.0007118218131979655,0.0445298116196723,-0.0014432298733047051,-0.5683653113718073,-0.056650980872615386,0.00839189651444099,-0.3207952218161156,0.060408026281860254,0.013218062950448951,-0.0032980439236540773,0.005033481621224341,0.09684817125528829,0.07950739597754525,-0.03936957806246748,0.02262906052556341,-0.0008601789487677166,0.0951751945968908,1.0139043087422281,-0.2868441580156532,-0.001023830681859296,-0.34576510524400184,-0.0007270370123382635,-0.5726983080234038,-0.0008282495194466301,-0.016795593960236496,-0.001996435022889466,0.054311137637067415,-0.17322001956450706,0.006522419898344103,-0.13742141573094632,-0.0011608323383857447,0.00280202548130175,-0.004526105341158214,0.12078660198433602,0.04963622525087027,-0.015228249633231456,-0.03901795159705295,0.07913378523563556,-0.0224084170240652,-0.05739361554185976,-0.13186020456402253,0.01763253485670715,-0.09741028904295382,0.12710621235010727,-0.004919592401790303,-0.0017902010837149945,-0.00022468253271385266,-0.041099725972328,-0.01520467756420403,-0.003463632366553283,0.06904555050552907,-0.1953325983782175,-0.002334740885191852,0.0019793970080769392,0.02272234360743879,1.1692278221828647,-0.0027957799571311157,0.0100161289191923,-0.009227506061212101,-0.15104307336710043,-0.0008550946866203754,-0.011483943255188814,-0.09601815833347632,-0.2982641711609528,-0.0001309233189091845,-0.07697376689779423,-0.012552150692072068,-0.059997853168764714,0.019345169760561595,0.014014633302326333,0.016988026850095896,-0.010728180550025595,0.0021626181075098676,0.127839603798238,0.08396678041409622,0.023674976404506137,0.007883308266790519,-0.00032759883976061805,-0.02245921951919356,0.029526705553540398,-0.00011596691173474934,-0.00452026209462888,0.05872697260230903,-0.07778057655303575,-0.20200482440587464,-0.21443677836910674,-0.010675309044145442,-0.02083361029776338,0.04887468586737705,-0.0057381027021677095,-0.1665302402149455,0.05309677303688654,0.05945833266403823,-0.0014642188472708724,-0.016843796225216444,0.009462161054856269,0.04448397629034748,0.21485005710101782,-0.03008180885769457,0.000630457435853004,-0.27666907432089066,0.008674916903444598,-0.1549598083311701,-0.003614944995959403,0.014379399357268605,0.0018006500705294293,-0.0005053703106174356,-0.00022340459151735112,0.011168891264388456,0.05191751730293714,-0.5755063466807181,-0.10593204524363248,-0.004967180371791018,0.6287756160867283,0.15884429504429343,0.005968860281165302,-0.00039180274336168223,-0.019734336422206712,-0.010846169372659076,0.09770683867336781,-0.01678571769454992,0.0024008267197294653,0.04114582364495897,0.104645133066466,-0.0066932155873289274,0.1008760661134159,0.07010941690109666,0.007861082003671388,0.2790551809098278,0.06483398736384866,0.06981002082510798,-0.0009047132909592555,-0.003733633887144528,0.01002282490100016,-0.00813891820547713,0.005289363497704163,-0.0328593639383227,-0.4640823425617041,-0.0007131880412358396,-0.00061900771836438,0.00015607768534632149,0.022369118143795996,0.0338438160187952,-0.1184823714246507,0.005439860364513987,0.16274155383820726,0.036963401193284465,-0.20737382962134104,0.06552933322845124,-0.28016238895228096,-0.016360756077666294,-0.001222023824430577,-0.0041383341989214934,-0.06328533793119318,-0.0006349130291472501,-7.956906170711949e-05,0.017594915221547398,-0.0007369721995838509,-0.014423449904779811,0.005437221002922148,0.01887342654388726,0.0017929859493472661,0.028463494804310454,0.010248823576095498,-0.0007401270770527308,-0.5590602801938463,-0.0005800159602390865,-0.004522651191045809,0.008215788511034704,0.0009284306624101812,0.33334301176584424,0.005170404107246527,0.004464020293109983,0.08996239520758857,0.007998422504701412,-0.2652455596984799,0.13550975957845712,0.024998381628741517,0.01880547975230599,-0.003911178171801929,0.05497552604573528,-0.10822707199922153,0.05286098548397092,-0.013528352812791786,0.0002660308689519746,-0.052854097381071136,0.006063413643890675,-0.08632549298920507,-0.04789868337483556,-0.21072410135231706,0.022573128397667223,-0.014462652927745838,-0.051249992700949404,-0.00013233411137855092,-0.008867454558498047,0.021337049244173734,-0.32941765047735144,-0.459069527565468,-0.45362138628912646,-0.6540395945258732,0.005966112433936986,0.010777648259511108,-0.002062529847961282,0.03782278222637672,0.03068216986761265,-0.11636149121060754,-0.00044981864624774574,0.012169344706006838,-0.4325604432905299,-0.0011220371841724548,0.015255161281086336,0.005550742697025849,-0.0018436598523111822,-0.00038974956103608944,0.04507703148456687,0.0024097291053873865,-0.2661817336925341,0.05518371671878113,-0.00126161764070596,-0.0013113702193145165,-0.5660648886059236,0.1927012731722117,-0.027500305869886887,-0.0007331352454767299,-0.000806946299178414,0.02836730788699585,-0.4674298303930345,0.0025045271474181357,0.004631784341143498,0.00407765422144651,-0.0004385146943232163,0.0022952219902422225,-0.23592180287991377,-0.0017519584476929357,0.012687671233067481,-0.023065714375991916,-0.20113803516776296,0.05172387938224103,0.10305035920721745,-0.0033421053675272904,0.004703068359574569,-0.3420311684935108,0.03820474552257065,0.08466668644607202,-0.15423684556659123,0.00013952352656293682,-0.09255895372461255,-0.0030964184981544327,-0.06150720867834543,-0.23389278232528565,0.007042391357607685,0.0006996365715458654,-0.34509666732176614,0.0005837569204243777,-0.0005823717062769606,-0.0030092450832840305,-0.0011848335258985094,-0.0003657796539686353,-0.02812963202353299
