,Abomasnow,Aipom,Alomomola,Altaria,Ambipom,Amoonguss,Ampharos,Appletun,Applin,Arbok,Arboliva,Arcanine,Arcanine-Hisui,Arctibax,Ariados,Armarouge,Articuno,Articuno-Galar,Avalugg,Avalugg-Hisui,Axew,Azelf,Azumarill,Azurill,Bagon,Banette,Barboach,Barraskewda,Basculegion,Basculegion-F,Basculin,Beartic,Bellibolt,Bellsprout,Bergmite,Bisharp,Blissey,Bombirdier,Bonsly,Bounsweet,Braixen,Brambleghast,Bramblin,Braviary,Braviary-Hisui,Breloom,Bronzong,Bronzor,Brute Bonnet,Bruxish,Buizel,Cacnea,Cacturne,Calyrex,Camerupt,Capsakid,Carbink,Carkol,Ceruledge,Cetitan,Cetoddle,Chandelure,Chansey,Charcadet,Charizard,Charjabug,Charmander,Charmeleon,Chesnaught,Chespin,Chewtle,Chimchar,Chimecho,Chingling,Cinderace,Clauncher,Clawitzer,Clefable,Clefairy,Cleffa,Clodsire,Cloyster,Coalossal,Combee,Conkeldurr,Copperajah,Corphish,Corviknight,Corvisquire,Crabominable,Crabrawler,Cramorant,Crawdaunt,Cresselia,Croagunk,Crocalor,Cryogonal,Cubchoo,Cufant,Cutiefly,Cyclizar,Cyndaquil,Dachsbun,Dartrix,Decidueye,Decidueye-Hisui,Dedenne,Deerling,Deino,Delibird,Delphox,Dewott,Diancie,Diglett,Diglett-Alola,Dipplin,Ditto,Dolliv,Dondozo,Donphan,Dragalge,Dragapult,Dragonair,Dragonite,Drakloak,Dratini,Drednaw,Dreepy,Drifblim,Drifloon,Drizzile,Drowzee,Ducklett,Dudunsparce,Dugtrio,Dugtrio-Alola,Dunsparce,Dusclops,Dusknoir,Duskull,Eelektrik,Eelektross,Eevee,Eiscue,Ekans,Electrode,Electrode-Hisui,Empoleon,Enamorus,Enamorus-Therian,Espeon,Falinks,Farigiraf,Feebas,Fennekin,Fezandipiti,Fidough,Finizen,Flaaffy,Flabebe,Flamigo,Flapple,Flareon,Fletchinder,Fletchling,Flittle,Floatzel,Floette,Floragato,Florges,Fomantis,Foongus,Forretress,Fraxure,Frigibax,Froakie,Frogadier,Froslass,Frosmoth,Fuecoco,Furret,Gabite,Gallade,Garchomp,Gardevoir,Garganacl,Gastly,Gastrodon,Gengar,Geodude,Geodude-Alola,Gholdengo,Gible,Gimmighoul,Gimmighoul-Roaming,Girafarig,Glaceon,Glalie,Glastrier,Gligar,Glimmet,Glimmora,Gliscor,Gogoat,Golduck,Golem,Golem-Alola,Goodra,Goodra-Hisui,Goomy,Gothita,Gothitelle,Gothorita,Grafaiai,Graveler,Graveler-Alola,Great Tusk,Greavard,Greedent,Greninja,Grimer,Grimer-Alola,Grimmsnarl,Grookey,Grotle,Growlithe,Growlithe-Hisui,Grubbin,Grumpig,Gulpin,Gumshoos,Gurdurr,Gyarados,Hakamo-o,Happiny,Hariyama,Hatenna,Hatterene,Hattrem,Haunter,Hawlucha,Haxorus,Heatran,Heracross,Hippopotas,Hippowdon,Honchkrow,Hoopa,Hoopa-Unbound,Hoothoot,Hoppip,Houndoom,Houndour,Houndstone,Hydreigon,Hypno,Igglybuff,Illumise,Impidimp,Indeedee,Indeedee-F,Infernape,Inteleon,Iron Hands,Iron Jugulis,Iron Leaves,Iron Moth,Iron Thorns,Iron Treads,Iron Valiant,Jangmo-o,Jigglypuff,Jirachi,Jolteon,Jumpluff,Kilowattrel,Kingambit,Kirlia,Klawf,Kleavor,Klefki,Koffing,Komala,Kommo-o,Kricketot,Kricketune,Krokorok,Krookodile,Kubfu,Lampent,Landorus-Therian,Larvesta,Leafeon,Leavanny,Lechonk,Lilligant,Lilligant-Hisui,Litleo,Litwick,Lokix,Lombre,Lotad,Lucario,Ludicolo,Lumineon,Lurantis,Luvdisc,Luxio,Luxray,Lycanroc,Lycanroc-Dusk,Lycanroc-Midnight,Mabosstiff,Magcargo,Magikarp,Magnemite,Magneton,Magnezone,Makuhita,Mamoswine,Manaphy,Mandibuzz,Mankey,Mareanie,Mareep,Marill,Maschiff,Masquerain,Maushold,Medicham,Meditite,Meloetta,Meowscarada,Meowth,Meowth-Alola,Meowth-Galar,Mesprit,Mew,Mienfoo,Mienshao,Mightyena,Milotic,Mimikyu,Misdreavus,Mismagius,Moltres,Moltres-Galar,Monferno,Morgrem,Morpeko,Mudbray,Mudsdale,Muk,Muk-Alola,Munchlax,Munkidori,Murkrow,Nacli,Naclstack,Ninetales,Ninetales-Alola,Noctowl,Noibat,Noivern,Nosepass,Numel,Nuzleaf,Nymble,Ogerpon,Ogerpon-Cornerstone,Ogerpon-Wellspring,Oinkologne,Oinkologne-F,Okidogi,Oranguru,Oricorio,Oricorio-Pa'u,Oricorio-Pom-Pom,Oricorio-Sensu,Orthworm,Oshawott,Overqwil,Pachirisu,Palossand,Passimian,Pawmi,Pawmo,Pawmot,Pawniard,Pelipper,Perrserker,Persian,Persian-Alola,Petilil,Phanpy,Phantump,Phione,Pichu,Pikachu,Piloswine,Pincurchin,Pineco,Piplup,Politoed,Poliwag,Poliwhirl,Poliwrath,Poltchageist,Polteageist,Poochyena,Primeape,Prinplup,Probopass,Psyduck,Pupitar,Pyroar,Quagsire,Quaquaval,Quaxly,Quaxwell,Quilava,Quilladin,Qwilfish,Qwilfish-Hisui,Raboot,Rabsca,Raichu,Raichu-Alola,Ralts,Regidrago,Rellor,Revavroom,Ribombee,Rillaboom,Riolu,Roaring Moon,Rockruff,Rolycoly,Rookidee,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rowlet,Rufflet,Sableye,Salamence,Salandit,Salazzle,Samurott,Samurott-Hisui,Sandaconda,Sandile,Sandshrew,Sandshrew-Alola,Sandslash,Sandslash-Alola,Sandy Shocks,Sandygast,Sawsbuck,Scizor,Scorbunny,Scovillain,Scream Tail,Scyther,Seedot,Sentret,Seviper,Sewaddle,Shaymin,Shelgon,Shellder,Shellos,Shiftry,Shinx,Shroodle,Shroomish,Shuppet,Silicobra,Sinistcha,Sinistea,Skeledirge,Skiddo,Skiploom,Skrelp,Skuntank,Slaking,Slakoth,Sliggoo,Sliggoo-Hisui,Slither Wing,Slowbro,Slowbro-Galar,Slowking,Slowking-Galar,Slowpoke,Slugma,Smoliv,Sneasel,Sneasel-Hisui,Sneasler,Snom,Snorlax,Snorunt,Snover,Sobble,Spewpa,Spidops,Spinarak,Spiritomb,Spoink,Sprigatito,Squawkabilly,Stantler,Staraptor,Staravia,Starly,Steenee,Stonjourner,Stunky,Sudowoodo,Sunflora,Sunkern,Surskit,Swablu,Swadloon,Swalot,Swanna,Swinub,Sylveon,Tadbulb,Talonflame,Tandemaus,Tarountula,Tatsugiri,Tauros,Tauros-Paldea-Aqua,Tauros-Paldea-Blaze,Tauros-Paldea-Combat,Teddiursa,Thundurus,Thundurus-Therian,Thwackey,Timburr,Ting-Lu,Tinkatink,Tinkaton,Tinkatuff,Toedscool,Toedscruel,Torkoal,Tornadus,Tornadus-Therian,Torterra,Toxapex,Toxel,Toxicroak,Toxtricity,Trevenant,Tropius,Tsareena,Turtwig,Tynamo,Typhlosion,Typhlosion-Hisui,Tyranitar,Umbreon,Ursaluna,Ursaluna-Bloodmoon,Ursaring,Uxie,Vaporeon,Varoom,Veluza,Venomoth,Venonat,Vespiquen,Victreebel,Vigoroth,Vikavolt,Vivillon,Volbeat,Volcanion,Voltorb,Voltorb-Hisui,Vullaby,Vulpix,Vulpix-Alola,Walking Wake,Wattrel,Weavile,Weepinbell,Weezing,Weezing-Galar,Whiscash,Wigglytuff,Wiglett,Wingull,Wo-Chien,Wooper,Wooper-Paldea,Wugtrio,Wyrdeer,Yanma,Yanmega,Yungoos,Zamazenta,Zangoose,Zapdos,Zapdos-Galar,Zarude,Zoroark,Zoroark-Hisui,Zorua,Zorua-Hisui,Zweilous,empty
Abomasnow,0.0,0.0,0.007911886457706019,0.0,0.00022838534101599084,0.00021384260053664006,0.0,0.0,0.0,0.0,0.0,8.700037332143307e-05,0.025975701424188313,0.0,0.0,1.2893364806533323,3.814027208326465e-05,0.025985205393800614,0.0009990893530744671,0.0,0.0,0.04195378251511733,0.025980098995134038,0.0,0.0,0.0,0.0,0.0,0.00024201039811405645,2.6554701215708576e-09,0.0,0.0012350159961179163,0.0,0.0,0.0,0.0,0.00013887201779788638,0.0,0.0,0.0,0.0,2.3216648580848265e-06,0.0,0.0,1.2106574218129218e-06,2.6962065913238575e-10,1.4418225332768486e-05,0.0,0.0001373109156611041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004751340003818494,0.028864370622272983,0.0,0.015043561823615437,4.801486080951989e-08,0.0,0.015963972778538726,0.0,0.0,0.0,1.9984014443252818e-15,0.0,0.0,0.0,2.2390517218084938e-10,0.0,1.276948095103129,0.0,0.0,0.012323562623887507,0.0,0.0,8.41481139296496e-05,0.012900495226236874,5.5369839341845584e-05,0.0,0.014999962225721475,0.0,0.0,0.0002754082933064672,0.0,0.0,0.0,0.0,8.067280056822668e-05,0.0007169403523281659,0.0,0.0,0.0,0.0,0.0,0.0,2.557178653439518e-06,0.0,0.0,0.0,0.0,0.0005643507047703444,0.0,0.0,0.0,0.0,0.0,0.0,0.00019921064632749674,0.0,0.0,1.3457989850307328e-07,0.008398809998802825,0.0,0.009585046286653742,1.700766617901417e-05,2.3347868719492126e-06,0.008923416848874266,0.0,0.02854941615834966,0.0,0.0,0.0,0.0,0.00012725869752677754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01340543320639831,3.168070660658495e-05,1.5543122344752192e-15,0.0,0.0,4.186513879567144e-05,0.0,0.0,6.012368884872332e-05,0.0,0.0,0.0,0.0,0.00024825738040601397,0.0,0.0,0.0,0.0,0.0,0.00027590788466774763,0.0,0.0,5.995204332975845e-15,0.0,0.0,1.174653901481193e-05,0.0,0.0,0.0,0.0,0.016757254195852278,1.2692490566832764,0.0,0.0,0.0,0.0009254353194347309,0.003008745009819902,0.007587447579256501,0.00011324537882728691,0.0,3.372729109579753e-05,0.0006083946072280577,0.0,0.0,0.059571622281636205,0.0,0.0,0.0,0.0,0.0029526146536381637,0.0,0.005731071772002327,0.0,0.0,0.0033050442579595773,0.11607933070051352,0.0,9.36077787745404e-05,5.030642569181509e-11,1.244012702517061e-06,0.0,6.481091164300956e-07,0.0,0.0,0.0,0.0,1.1595671844055744e-05,0.0,0.0,0.01444220414601427,0.0,0.0,0.0015406093194240134,0.0,0.0,0.0041692334420940225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.712160910631425e-05,0.0,0.0,0.0,0.0,0.048910653865469944,0.0,0.0,0.003743808028949913,0.00022954472213870813,1.017631261623908e-05,0.0,0.0,6.870305943140753e-05,0.0,0.0,8.495796597784988e-06,0.0,0.0,0.0005999165910099968,0.0,3.121607705658391e-08,9.933537746648069e-05,0.0,0.0,0.0,0.0,0.0002006365067266369,0.0,0.000998285734616633,6.099073810883482e-05,0.0002575295411159084,0.0,0.0,0.05374154277594834,0.0,6.81770378041513e-06,1.2632753295754364,0.0,0.0,6.836840064916583e-06,6.067923941088793e-13,0.0,5.904797761857594e-10,1.3098864403143304,0.0,0.0,2.2595499749034076e-07,0.0,0.0,0.0,0.00396853816335363,0.0,0.0,0.0,0.007641147535414172,0.0,0.0,0.0003409633957297542,0.0,0.0,0.0,0.0,0.0,6.44073316374838e-06,0.0,0.0,2.6901780258992147e-07,0.0,0.0,2.9133636613443148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1715399252376635e-05,0.0,9.360678049796789e-05,0.0,0.0,0.0,0.0,0.008604211084448699,0.0,0.019450467325117293,0.05123416102587325,5.698510646690025e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4103067890069987e-05,2.42155662188992e-09,0.0,0.0001985663966128648,0.00012813800759731153,0.0,0.0,0.0,0.0,0.00063951400456419,0.0,7.950838555870199e-07,0.0,1.6800778922521076e-06,1.899759223650266e-05,0.0,0.0,1.1102230246251565e-16,0.0003255169868252583,0.0,0.0,0.0,0.0,0.0,0.0,2.896794470963471e-10,0.0,0.0,0.0,0.0,0.0,7.537734411144914e-06,0.025409227362139075,0.0,0.0,9.217949709111606e-05,0.0,0.0,0.0,0.0,0.0005174745724977892,0.010359060855605673,0.001175183443472505,0.0,0.0,0.0002748965086064592,0.0,0.0,0.0,0.0,0.0,5.529912447954644e-07,0.0,7.603151441770706e-11,0.0,0.0,0.0,0.0,0.0,1.2522901510214623e-06,0.0,0.00039920089406730863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.410330127299858e-10,0.0,0.0,1.1906162237229623e-06,0.0,0.0,0.0,0.0,2.4966815836968692e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285362498766006e-07,0.007718525578402913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.218048215738236e-15,0.0,0.0,0.0006554221739075161,0.0005592827373549492,0.0,6.562549392796768e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.071239710443322e-08,0.0,0.00600463618596353,0.0,0.0,3.7910643456151583e-06,0.015333223052406975,0.0,7.53339247975271e-05,0.0,0.0009892763094684343,0.0,0.0,0.0,0.0,4.186271723904955e-05,0.023735792535484634,0.0036710731785722928,0.0,0.0,8.100415013456708e-05,0.0,2.3216648580848265e-06,5.605498733718406e-05,0.0,0.0,0.0,0.0,0.0,0.008398784269653403,0.0,0.0,0.0,1.6044359540945408e-07,0.0,0.0,0.0,0.0,0.0,1.6248466233603764e-07,0.0,0.00012054322853338739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020853051387098587,0.000601792754522934,0.00020063656547797404,0.007391517823780391,0.01884972185200523,0.0,0.0,0.0,0.0,0.0,2.3760878217760073e-06,0.0,5.7102735817271544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004990926417069441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5420320203518578e-06,0.0,1.410967444004374e-05,0.0,0.0,0.0,0.0,2.830211731641441e-09,1.34061039547273e-07,0.0,0.0,0.0,0.00012654215556717752,0.0,0.0,0.00020272057049253167,0.0,8.977560489037417e-05,0.0,0.0,0.0001272820628688276,0.0005909979123098208,0.0076805751813831535,0.0,0.007767086863190387,0.0001496778845708202,0.0,0.0,0.0,5.2735593669694936e-15,0.0,0.0,0.0,0.0,6.836901466689138e-06,0.00028959451392329694,0.0002645130827788056,0.031172392327801335,2.913795955628018e-07,9.153939351219664e-05,0.0,0.0,0.00011315627607061396,0.0,0.0,0.0,0.0,0.0,3.3733349447118144e-10,0.0,9.983154038073483e-05,0.0,0.0,0.036964536814802884,0.0,0.0,0.0,0.0,0.0,0.0004195912256194645,0.0,0.007477162090255118,0.0,0.0,0.00021029270764305608,0.0,0.0,0.0,0.0,3.565008790595847e-05,0.0,0.0,0.0,0.0,0.0,1.2129186544029835e-13,0.0,0.00020594926066974661,0.0,0.0011176105909938006,5.202597049619451e-05,3.5937919307116317e-13,0.0,4.053252696467613e-05,0.0,0.0,0.0,0.0
Aipom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alomomola,0.007911886457706019,0.0,0.0,0.0,0.01694150907333619,16.917712111550244,0.0,3.3021796408405635e-10,0.0,0.0,0.0,1.4864142004238217,2.7610044944310883,0.0,0.0,0.0009169630230697612,2.2125339106044786,3.325787927715984e-05,0.08219631005450245,0.0,0.0,0.0033477324854319646,0.011107740814032874,0.0,0.0,0.0,0.0,0.01791605860982376,0.0013329916163973832,1.3858419694867674e-05,0.0,0.0018582015548437858,0.0,0.0,0.0,0.014526224952420508,51.18082127950538,0.0,0.0,0.0,0.0,0.006629604236314812,0.0,0.0,0.042512802329734534,0.0248526045480027,0.04352486526840099,0.0,0.006482682820685259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16797083297861765,0.0008309714683065739,0.0,5.216937235153196,0.017207051371984305,0.0,0.01376347295277719,0.0,0.0,0.0,4.276912673460642,0.0,0.0,0.0,5.367352148843985e-07,0.0,84.95688513011717,0.0,0.0,27.480018651585006,0.0,0.0,26.37814771554657,0.03427849318204462,0.11635903803313558,0.0,0.0389718442820432,0.0,0.0,35.83243912178264,0.0,0.0,0.0,0.0,0.22087691299521872,0.14606876379857647,0.0,0.0,0.0,0.0,0.0,0.0,2.8571085176615747,0.0,0.0,0.0,0.0,0.12070342265700379,0.0,0.0,0.0,0.0,0.0,0.0,0.04502043081776913,0.0,0.0,0.08681252559407376,2.152697412105797,0.0,50.56686009718087,0.5966531997035496,3.6503084692718346e-06,12.128572526410974,0.0,5.688167885246797,0.0,0.0,0.0,0.0,0.0007122512350841159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005894274887769946,2.4600378802452356,5.273610782123184,0.11268335118188594,0.031348991515456615,0.0,2.843656970452635e-07,0.0,0.0,0.6786775295021533,0.0,0.0,0.0,0.0,0.5796628218841335,0.0,0.0,0.0,0.0,0.0,0.03668959480992695,0.0,0.0,0.0001806988468758819,0.0,0.0,0.037828093854426925,0.0,0.0,0.0,0.0,0.0006281850342401141,0.026739332699113716,0.0,0.003812085820868394,0.0,0.0009863368705380626,0.3344861929301818,0.004040694518924193,10.314079863992774,0.0,0.08290153109736675,0.053844097204689245,0.0,0.0,23.867576027574096,0.0,0.0,0.0,0.0,0.023605472126762506,0.0,0.05224063230096598,0.0,0.0,2.4265776495743943,67.85241296104242,0.0,1.2828803924724852e-05,1.9036854465026565e-07,0.10981815344857104,0.5252967043910536,3.5793527774305507,0.0,0.0,0.0,0.0,0.08908675627837087,0.0,0.0,99.98229851715995,0.0,0.0,0.49972059400323693,0.0,0.0,0.3079810649639099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007295928493425419,0.0,0.0,0.0,0.0,8.130900735828195,0.0,0.0,0.22564413031072056,0.3025071557233107,5.9666682778465345,0.0,0.0,0.030288902232662063,0.0,0.0,10.003719295171548,0.0,0.0,0.003723915870522232,0.0,1.469146358462772,1.725408748815748,0.0,0.0,0.0,0.0,1.349732903221934e-08,0.0,0.006406590874515672,0.004341216441165141,0.01735249611865808,0.0022184874918639297,7.650522289959216e-06,3.417369305721065,4.5615622390471344e-11,0.17628437571247718,13.994221067156989,0.0,0.0,1.5451665397501375,0.00370256388136464,0.0,0.0297125299111064,115.6443216965027,0.0,0.0,0.05651555037217032,3.674565935823937e-05,0.0,0.0,1.1792360895336533,0.0,0.0,0.0,0.05881074040592421,0.0,0.0,4.4548470226512915,0.0,0.0,0.0,0.0,0.0002473082062251497,0.5809248787848924,0.0,0.0,0.7219207527861933,0.0,0.0,0.021374035334329577,0.0,0.0,0.0,0.0,0.0,0.0,2.714098825893621,0.0017928470609153702,0.0,1.6252557377693932e-06,0.0,0.0,0.0,0.0,0.1398834810751361,0.0,0.16574903665633317,7.193567920526945,10.79744521707326,0.0,0.0,0.0,0.0,0.0,0.006595441586898121,2.107779154066645,5.375608846946989e-10,0.0,0.14239954541045446,4.642849898979004,0.0,0.0,0.0,0.0,0.8532807920032217,0.0,0.18617660423125404,0.0,0.022910290748002493,0.005474205135171384,0.0,0.0,3.317182496572098,3.080876873451377e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.3527822050072812,0.0,0.40584244809849096,0.0,0.0,0.0,0.20995346429596667,1.790672750398223,0.0,0.0,0.00333833079867929,0.0,0.0,0.0,0.0,8.528610979225137,5.479004590508096,13.870555051769067,0.0,0.0,0.44145955789628616,0.0,0.0,0.0,0.0,0.0,0.17400108589831298,0.0,0.011267492314773364,0.0,0.0,0.0,0.0,0.0,0.29601251038589654,0.0,0.0901452471693025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146588267009322,0.0,0.0,0.0009726286106120918,0.0,0.0,0.0,0.0,0.018531707921872753,0.0,2.9053116173738402e-05,0.0,0.0,0.0,0.0,0.0,0.6223978671980691,0.19098606724679318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006648462562397484,0.0,0.0,0.0,0.22918050242267396,0.0,0.0003064656499467411,0.3774378217505235,22.039930391573847,0.0,25.64176072060807,0.0,0.0,0.0,0.0,0.0,0.0,0.0010790113700738235,0.0,0.16239821806071464,0.0,0.0,0.05385944987170738,0.009707159033789714,0.0,6.471924568029422,0.0,0.7876434996707833,0.0,0.0,0.0,0.0,1.889215765632286,0.0422650295635113,8.516935736257453,0.0,0.0,13.010528143297208,0.0,1.6119661161440035e-10,0.0018587935396846555,0.0,0.0,0.0,0.0,0.0,0.04372144217467139,0.0,0.0,0.0,0.003444277342560198,0.0,0.0,0.0,0.0,0.0,0.24481033216911907,0.0,17.804595225906066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779381789717426,0.11018281024889437,0.000460572889347588,0.8302530153781993,78.7420213047915,0.0,0.0,0.0,0.0,0.0,18.472780475989293,0.0,0.25103759423076155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011164007691877864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041251311081265785,0.0,1.641675917226092,0.0,0.0,0.0,0.0,0.0001296734113687692,0.0020604735872313262,0.0,0.0,1.096372823871759,62.920097327742056,0.0,0.0,29.949910251699873,0.0,0.26508192682857784,0.0,0.0,0.7071535696379904,1.9617039610290727,0.0004976083078433446,7.153193753646109,0.2073529984155908,34.69628639510995,0.0,0.0007380616052415356,0.0,0.007982072208299107,0.0,0.05781334119246351,0.0,0.0,0.00010182891446153253,0.50532389214624,9.497134479839383,0.0907641845132578,2.2602742350693736,19.286027334628354,0.0,0.0,7.32962950389382e-07,0.0,0.0,0.0,0.0,0.0,3.6983652451638704e-07,0.0,0.0013857982562898719,0.0,0.0,0.23353126641435018,0.0,0.0,0.0,0.0,0.0,8.459126037175166,0.0,0.7226278817704745,0.0,0.0,21.41723506139909,0.0,0.0,0.0,0.0,0.06653794092921833,0.0,0.0,0.0,0.0,0.0,0.004351058061323909,0.0,10.409470855569124,0.0,11.55899543795692,0.06978904918634149,5.3082458131138734,0.0,2.802118060338708,0.0,0.0,0.0,0.0
