,Porygon-Z,Mandibuzz,Bronzong,Volcarona,Raichu-Alola,Thundurus,Toxicroak,Spiritomb,Snorlax,Kangaskhan,Hitmonlee,Barraskewda,Mimikyu,Machamp,Tornadus,Cresselia,Xurkitree,Eiscue,Mew,Blaziken,Diggersby,Rhydon,Exeggutor-Alola,Absol,Garchomp,Slurpuff,Ferrothorn,Appletun,Krookodile,Zapdos-Galar,Kommo-o,Milotic,Ditto,Flygon,Marowak-Alola,Toxapex,Dhelmise,Latias,Mesprit,Landorus-Therian,Bisharp,Toxtricity,Vanilluxe,Lucario,Golurk,Steelix,Aurorus,Mantine,Regidrago,Sharpedo,Scolipede,Aggron,Slowbro,Heliolisk,Diglett-Alola,Omastar,Corsola-Galar,Pyukumuku,Zarude,Victini,Venusaur,Magnezone,Blastoise,Latios,Durant,Tapu Bulu,Incineroar,Moltres-Galar,Araquanid,Moltres,Cloyster,Klefki,Togekiss,Dracozolt,Salamence,Arctozolt,Metagross,Haxorus,Vikavolt,Inteleon,Melmetal,Crawdaunt,Crobat,Mamoswine,Goodra,Tyrantrum,Starmie,Chansey,Celesteela,Silvally-Ice,Hippowdon,Blissey,Slowbro-Galar,Politoed,Guzzlord,Buzzwole,Exploud,Decidueye,Lanturn,Amoonguss,Urshifu-Rapid-Strike,Seismitoad,Blacephalon,Rotom-Wash,Pelipper,Avalugg,Talonflame,Scyther,Umbreon,Alakazam,Heracross,Rhyperior,Greedent,Pangoro,Quagsire,Dragonite,Darmanitan,Gyarados,Zygarde-10%,Vaporeon,Chandelure,Reuniclus,Ribombee,Heatran,Barbaracle,Druddigon,Dragapult,Terrakion,Weezing-Galar,Gardevoir,Regieleki,Conkeldurr,Slowking,Drampa,Audino,Hawlucha,Roserade,Torkoal,Excadrill,Polteageist,Bewear,Comfey,Grimmsnarl,Arctovish,Tentacruel,Zeraora,Gengar,Swampert,Corviknight,Tapu Fini,Rapidash,Sableye,Slowking-Galar,Primarina,Necrozma,Electivire,Suicune,Indeedee,Scizor,Nidoking,Zapdos,Cobalion,Rillaboom,Keldeo,Tapu Lele,Gastrodon,Tapu Koko,Thundurus-Therian,Weavile,Glastrier,Tornadus-Therian,Gigalith,Volcanion,Tyranitar,Aegislash,Registeel,Xatu,Nihilego,Charizard,Trevenant,Pikachu,Zoroark,Salazzle,Shuckle,Galvantula,Orbeetle,Crustle,Hitmonchan,Clefable,Jellicent,Shiftry,Stakataka,Mienshao,Ninetales-Alola,Clawitzer,Hatterene,Rotom-Heat,Entei,Tangrowth,Lycanroc-Dusk,Espeon,Diancie,Kartana,Dunsparce,Azumarill,Runerigus,Aerodactyl,Jirachi,Porygon2,Hydreigon,Golisopod,Shedinja,Mr. Rime,Azelf,Tsareena,Skarmory,Hitmontop,Whimsicott,Obstagoon,Kingdra
Corsola,0.0,0.0,0.0,0.0,5.87e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.124e-07,0.0,0.0,7e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215208085,0.0,0.0,0.0,0.0033018465,0.0036063686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041569189,0.0,0.0,0.0002054961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052888266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001106743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08751e-05,0.0048571576,0.0,0.0002124038,0.0,0.0,0.0,0.0,0.0036063686,0.0,0.0,0.0,0.0,0.0242782108,0.0,0.0,0.0002054961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062974511,0.0036063686,0.0,0.0,0.0,0.0,0.0,3.4e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4e-08,0.002265852,0.0,0.0,0.0,0.0,0.0,0.0033018465,0.0,0.0,0.0,0.0052888267,0.0,0.0,0.0,0.0033019051,0.0,0.0,0.0,0.0235184954,0.0,0.0,0.0002124038,0.0,0.0,0.0,9.0445e-06,0.0,0.0,0.0,0.0,0.0,5.87e-08,0.0,0.0,0.0,0.0,0.0052479516,0.0,0.0,0.0,0.0266534353,0.0,0.0,0.0,0.0,0.0,0.0290737855,0.0,0.0,3.537e-07,0.0,0.0,0.0,0.0,0.0002124038,0.0,0.0,0.0,0.0,0.0001544534,0.0,0.0,0.0,0.0,3.537e-07,5.87e-08,3.537e-07,0.0
Musharna,0.0,0.0623205806,0.0,5e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018e-07,0.0,0.0,0.0,0.0,0.0,1.9e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18e-07,4e-10,0.0,0.0,0.0623205805,0.0,0.0,0.0,0.0015918759,1.198e-07,0.0,0.0,0.0,0.0043014076,8.9813e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1.5e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0623205805,4.84078e-05,0.0,0.0,0.0,4.84097e-05,0.0,0.0,0.0,0.0,0.0,0.0027580265,4.84078e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9812e-06,0.0,8.73e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0026185217,0.0,0.0,2.20588e-05,0.0,0.0027095007,0.0,0.0,0.0,0.0,2e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0979e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0623295618,0.0,0.0,0.0,0.0,0.0,0.0015917888,0.0,0.0,0.0,0.0,0.0027095007,0.0,0.0,0.0,0.0015917888,0.0,1e-10,8.71e-08,0.0015917888,0.0,0.0,0.0,0.0,0.0,1.866e-07,2.20588e-05,0.0,0.0,2e-10,0.0,4e-10,0.0,0.0,8.9812e-06,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,4.85096e-05,0.0,0.0,0.0,1.018e-07,1.9e-09,0.0,0.0623206985,0.0,0.0,0.0,0.0,0.0,0.0,4e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshtomp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10611e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.963e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1111e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.207e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgrem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6699e-06,0.0,4.6699e-06,0.0,0.0,0.0,0.0,0.0,4.68371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelgon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.658e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.658e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelmet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0364e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0364e-06,5.0364e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0364e-06,0.0,0.0,0.0,0.0,0.0,5.0364e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palpitoad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3921e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0197969253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0197963112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3921e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.3921e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0698e-06,0.0,0.0,0.0,0.0197963112,0.0,0.0,0.0,0.0,0.0,0.0,5.3921e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197969253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14e-07,0.0,2.1e-09,0.0,0.0056505531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197963112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056505509,0.0,0.0,6.14e-07,0.0,0.0,0.0,0.0056505509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Silvally-Fire,0.0,3.9e-09,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271e-07,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,2e-10,1.32067e-05,0.0,0.0,0.0,0.0,0.0095393289,0.0,0.0,0.0,0.0095392939,0.0001987356,3.25288e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26559e-05,0.0,0.0,1.271e-07,1.32067e-05,0.0,0.0,0.0,1e-10,0.0,0.0,1.156e-07,0.0,2e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-09,0.0,0.0,0.0,0.0,0.0,0.0001987356,0.0,0.0,1.156e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271e-07,0.0,1e-10,0.0001987356,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,0.0,0.0095392939,0.0,0.0,0.0001987356,0.0,0.0,3.9e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.57355e-05,0.0095392939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156e-07,0.0,1.32067e-05,0.0,1e-10,0.0,0.0,0.0001987358,0.0,0.0,0.0,3.89e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57394e-05,0.0,0.0,2e-10,1.271e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095392939,0.0,0.0,0.0,3.5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5e-08,0.0,0.0,0.0,0.0,0.0
Stunfisk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362870615,0.0,0.0,0.0,0.4829146263,0.0,0.0,0.4833558429,0.0,0.0,7.15479e-05,1.5511e-06,7.1904e-05,1.5511e-06,0.0,0.0,0.0,0.0,0.0362870514,0.0,0.4831408696,2.0397e-06,1.70782e-05,0.0,0.0,0.0,0.0,0.0,1.5511e-06,0.0,0.0,0.0,0.0,1.3e-09,0.0,0.0,0.0,0.0,0.0003693689,0.0,0.4829146263,0.0,3.241e-07,0.0,0.0362870514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7707e-06,1.64552e-05,0.0,0.0,6.23e-07,0.0,0.0001578536,0.0,0.0,0.0,0.0,0.0,0.0001562456,0.0,0.0,0.0,7.6783e-06,3.241e-07,0.0,0.0,0.0,0.4829148148,0.0,0.0,8.3677e-05,0.0,3.2052e-06,0.0003693689,0.0001563779,0.0,0.0,0.0,0.0,0.0,1.3e-09,0.0,0.0,0.0,0.0,0.0,8.3677e-05,2.0397e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0024e-06,0.0,0.0,2.0702e-06,0.0,0.0,0.0,0.0,6.59401e-05,0.0,0.0,0.0,3.561e-07,0.0,1.01e-08,7.6783e-06,0.0,0.0,0.0,0.0,0.0,2e-10,0.0,0.0,0.0,2.09835e-05,7.19042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0362870514,0.0,0.0,0.0,1.64552e-05,0.0,2.0397e-06,5.793e-07,0.0,0.0,1.7707e-06,0.0,2e-10,0.0,0.0,0.0,0.0,7.6783e-06,1.5511e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92387e-05,0.000154338,0.0,1.7448e-06,0.0,0.0,0.0,0.0,7.1904e-05,8.36769e-05,0.0,0.0,0.0,0.0,0.0,6.41694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rookidee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lunatone,0.0,5.3e-09,0.0,1.01408e-05,0.0001025135,0.0,0.0,0.0,0.0,0.0,0.0,4.96e-08,0.0,0.0,0.0,0.0,0.0,1.63e-08,2.3e-09,0.0003896847,0.0,0.0,0.0,6.05e-08,0.0,0.0,0.0001033113,0.0,0.0002871712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-09,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,5.3e-09,5.3e-09,1.05532e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-09,0.0,4.426e-05,3.877e-07,0.0,0.0,0.0004839817,0.0,4.96e-08,0.0,0.0,0.0,4.426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.101e-07,0.0,0.0,0.0,1.01431e-05,0.0,0.0,0.0,1.63e-08,2.62278e-05,3.877e-07,0.0,0.0002124038,0.0,0.0,1.5e-09,1.01431e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.96e-08,0.0,0.0,0.0,3.50656e-05,0.0,0.0004839817,0.0,0.0,0.0,4.42615e-05,0.0,0.0,0.0,0.0,5.3e-09,1e-10,0.0,0.0002871712,5.11e-08,0.0,0.0,0.0,0.0004839817,0.0001025135,0.0,2.62278e-05,0.0,1.63e-08,4.101e-07,4.101e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877e-07,0.0,2.62278e-05,0.0,3.877e-07,0.0,0.0,0.0,0.0,0.0,4.426e-05,0.0,0.0,0.0002124057,1.01431e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.426e-05,2.62297e-05,0.0,0.0,0.0,6.05e-08,0.0,0.0,0.0002124057,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1.5e-09,0.0,0.0,0.0
Pupitar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013104666,0.0013106455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013104666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8767e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71565e-05,0.0,0.0,5.8767e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013104666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
