,Porygon-Z,Mandibuzz,Weezing,Toxicroak,Volcarona,Roserade,Spiritomb,Stoutland,Archeops,Snorlax,Shuckle,Swellow,Mawile,Regirock,Drifblim,Hitmonlee,Dusknoir,Poliwrath,Machamp,Manectric-Mega,Gliscor,Altaria-Mega,Cresselia,Kecleon,Aurorus,Alakazam-Mega,Bronzong,Emboar,Chansey,Diggersby,Latias-Mega,Gligar,Forretress,Garchomp,Gardevoir-Mega,Slurpuff,Ferrothorn,Aggron-Mega,Krookodile,Cobalion,Darmanitan,Milotic,Ditto,Aerodactyl,Eelektross,Lilligant,Infernape,Pidgeot-Mega,Latias,Landorus-Therian,Lapras,Bisharp,Pyroar,Zangoose,Kyurem,Lucario,Blastoise-Mega,Venusaur-Mega,Steelix,Tyranitar-Mega,Rampardos,Mantine,Nidoqueen,Cinccino,Doublade,Gallade-Mega,Scolipede,Aggron,Meloetta,Togekiss,Serperior,Heliolisk,Celebi,Arcanine,Omastar,Hippopotas,Camerupt-Mega,Mismagius,Victini,Cofagrigus,Venusaur,Golurk,Magnezone,Volcanion,Beedrill-Mega,Golem,Durant,Staraptor,Pangoro,Sharpedo-Mega,Slowbro-Mega,Beedrill,Tauros,Klefki,Slowbro,Ambipom,Gyarados-Mega,Kabutops,Raikou,Salamence,Haxorus,Absol-Mega,Glalie-Mega,Marowak,Glaceon,Leafeon,Vivillon,Porygon2,Crawdaunt,Crobat,Raticate,Mamoswine,Sandslash,Goodra,Druddigon,Rotom-Heat,Mew,Hippowdon,Kyurem-Black,Skuntank,Blissey,Politoed,Sceptile-Mega,Ampharos-Mega,Pinsir-Mega,Metagross,Garchomp-Mega,Exploud,Sylveon,Torterra,Cleffa,Lanturn,Charizard-Mega-X,Charizard-Mega-Y,Cacturne,Amoonguss,Jolteon,Hariyama,Seismitoad,Tornadus,Linoone,Sawsbuck,Virizion,Musharna,Slaking,Delphox,Chinchou,Rotom-Wash,Scizor-Mega,Jumpluff,Avalugg,Talonflame,Scyther,Honchkrow,Magcargo,Ekans,Empoleon,Zygarde,Alakazam,Dragalge,Metagross-Mega,Heracross,Monferno,Feraligatr,Rhyperior,Quagsire,Florges,Tangela,Ninetales,Raichu,Dragonite,Donphan,Gyarados,Rotom-Fan,Vaporeon,Chandelure,Froslass,Reuniclus,Heatran,Ursaring,Barbaracle,Tyrantrum,Sceptile,Meowstic,Terrakion,Rhydon,Gardevoir,Houndoom-Mega,Medicham-Mega,Conkeldurr,Breloom,Slowking,Crustle,Stunfisk,Alomomola,Lopunny,Flareon,Rotom-Mow,Exeggutor,Hawlucha,Cloyster,Blastoise,Drapion,Braviary,Torkoal,Venomoth,Excadrill,Victreebel,Smeargle,Whimsicott,Sharpedo,Magneton,Banette-Mega,Pidgeot,Regigigas,Tentacruel,Medicham,Kingler,Sawk,Golbat,Gengar,Thundurus,Aerodactyl-Mega,Chesnaught,Shaymin,Sableye,Parasect,Dugtrio,Typhlosion,Abomasnow-Mega,Lumineon,Electivire,Suicune,Gourgeist-Super,Bastiodon,Scizor,Nidoking,Zapdos,Swampert-Mega,Rapidash,Gastrodon,Unfezant,Moltres,Thundurus-Therian,Weavile,Sableye-Mega,Trapinch,Tornadus-Therian,Furret,Solrock,Gigalith,Keldeo,Tyranitar,Noivern,Chatot,Registeel,Umbreon,Xatu,Heracross-Mega,Uxie,Octillery,Wigglytuff,Charizard,Manaphy,Trevenant,Pikachu,Zoroark,Accelgor,Jynx,Hoopa,Magmortar,Diancie-Mega,Galvantula,Abomasnow,Muk,Luxray,Clefable,Sigilyph,Jellicent,Shiftry,Qwilfish,Mienshao,Latios,Ludicolo,Latios-Mega,Claydol,Clawitzer,Sudowoodo,Flygon,Starmie,Escavalier,Malamar,Meganium,Entei,Tangrowth,Regice,Scrafty,Espeon,Diancie,Lopunny-Mega,Ferroseed,Azumarill,Miltank,Murkrow,Articuno,Jirachi,Dusclops,Hydreigon,Cradily,Shedinja,Carracosta,Azelf,Swampert,Gallade,Skarmory,Yanmega,Probopass,Steelix-Mega,Hitmontop,Ledian,Volbeat,Kingdra
Fletchinder,0.026669588099873482,-0.0052790963428750335,-0.0003001915083603035,-0.0059678360893541,0.00878030461429306,-0.0018508281822095572,-0.00013561978698091345,0.0,0.0,-0.0004420741192683109,-0.0019695413480098245,-0.00024048581469069693,-0.00024525375749438505,0.0,0.0,-0.0002472413956450471,-0.0001242020651997539,-0.0005994242521442202,-0.0010665634520861215,-0.037067912226585814,-0.03304052303549054,-0.012677313230434365,0.0,0.0,0.0,-0.021738942827750643,-0.0020729575973748872,-0.0021758278337921334,-0.13027211041463663,-0.017406293275292202,0.0,0.024541449640651594,0.0,-0.1208355694092994,-0.04224726830621518,-0.0008756608689729976,-0.09992715875305537,-0.0007418744749469579,-0.0024438455149540703,0.0,-0.0022253887191031178,-0.0027310912963583304,-0.01182938868480236,-0.0021277269990764816,-0.0006127134233586827,-0.00015433698282454124,-0.0069002466405152126,0.008214930076218055,-0.057563976132069664,-0.32752615978758365,-0.0019071459912810619,-0.09165089548763669,-0.00011996568953919103,-0.00027382481596274945,0.0,-0.0045144360390897515,-0.004755682890480822,-0.05098438030179503,-0.00018103701251662838,-0.011879215299966144,0.0,-0.00016048301573993963,0.0,-0.000239484421991036,-0.002308359588760435,-0.006465811490351543,-0.019791431572755466,-0.00018573366779276295,-0.003914445946100358,-0.028222825639856012,-0.03673165631467857,-0.0006431137158355774,0.008928948208665298,-0.0022805568980504352,-0.006531231903180409,0.0,-0.0003047710818174897,-0.00021325067028644062,-0.0159373133431177,-0.005926505229985999,-0.001854944958878687,-6.309195062198218e-05,-0.05954046453396481,-0.03517622191425757,-0.0032199519213218916,0.0,0.0,-0.0038594542695848345,-0.0007929712935581284,-0.003921085617615509,-0.0332056498720216,-0.00012108805475650657,-1.931391573208453e-05,-0.023384518654902212,-0.06389964257519634,-0.00017859412884027424,-0.018477722762166915,-0.0035373895544269303,-0.02742723187705214,-0.004781676679377948,-0.0014942518580538648,-0.002726917043630458,-0.0007319451547299998,0.0,-0.00011599676644432865,0.0,0.006110034003018929,-0.003807671699626424,-0.020686701774652,0.020398578746434356,-0.0005899773268193943,-0.011862532191632724,-0.00025987569819923515,-0.002061248372583165,-0.0010119152679984814,0.0,-0.03450716947383394,-0.03270025045909971,-0.09059345354475606,-0.0001104159692357466,-0.005017720648815949,-0.012554634918625702,-0.007174386506153266,-0.0027412384628163005,-0.046336198915528676,-0.013723459386649074,-0.007763834521930241,-0.0011738977011763573,0.010951153187886037,-0.00032559935710191313,0.0,-0.011220560555849444,-0.03847599130133267,-0.030225151918027725,-0.00043425085713909935,-0.0629374025464594,-0.0016843823010050764,-0.00011672678762189115,-0.031051220522912825,-0.0008626610573553274,0.0,-0.00016537406637384853,0.0,0.0,0.0,-0.0002719179650629709,0.0,-0.14359464121655827,-0.07288493392571799,0.002676759668276084,-0.00026346563765095883,0.710807249113908,-0.00011274150518513827,-0.0012081923697249259,0.0,-0.00011901461843187015,-0.008406553530925323,0.0,-0.018818245900012926,-0.007869954326989006,-0.07592399302000921,-0.0006649031531934626,-0.00012516460888992354,-0.0034459836106217607,0.002573330192501625,-0.035363164086766846,-0.0010247003894436597,-0.00010706127379936183,-0.00110273233384432,-0.0001376966193412316,-0.05474647265434178,-0.00486438625963821,-0.007027232044355619,0.0,-0.0029971351313579633,-0.015516540721319035,-0.0004479071256116271,-0.006028233212304599,-0.154612762121065,-0.00041530110314350586,0.0017173831689641925,-0.0015118544587554897,-0.0001481277253933866,-0.00012363507803925128,0.0,-0.00019529782312536538,-0.0013701282207469968,-0.000984427147823293,-0.0450514807590335,-0.01397701744888212,0.7697706165069798,0.00023773841896945237,-0.0002034401983358646,-0.002167316864144206,-0.032644334427068634,0.0,-0.00018685512556405342,0.004966493374118217,-0.00036394615849743683,-0.004691015795273189,0.0,-0.0005331961890531671,-0.0011506953563008716,-0.00011395475408242591,-0.00016266615569618758,0.0,-0.16944658457464792,0.0,-0.0013870478002388838,-0.005502936527697746,-0.0003426695710140578,0.016037344685115466,-0.001641552369231717,-0.00014647212585509477,-0.00014262193841117307,-0.010183505217824145,-0.00019520132053941572,0.0,-0.0012029903956018006,-0.00027468763783778814,-0.07114873739984967,0.0,-0.004446299819062932,-0.0054657203433133615,0.0,0.0,0.0,-0.05210872943308966,-0.0002717960705796448,-0.0026246453757617968,0.0008147356561626555,-0.000686862765890746,-0.0070160442515572186,0.0,-0.00012379218077242986,-0.023856172907595972,-0.009174143641204592,-0.09906799408610067,-0.00909907951514486,-0.0001018483095168393,-0.010617804112930252,-0.0001481418544838163,-0.0007841830411888173,0.0028103569065836675,-0.06607579500732487,-0.10315635340553149,-0.00010887793964148861,-0.08327033663751525,1.6438675792618718e-05,0.0,3.930528955685003e-05,-0.16851902017141276,-0.16026215419683987,-0.0006030945853755011,-0.0003090823952002901,-0.0024543768520700476,-0.004397347310919022,-0.007641770950661503,-0.0382782395699585,-0.0004390298585056062,0.0,0.0,-0.0001766976739238658,-0.09377835396166775,-0.00036928827078354474,-0.0008901545917454731,0.005429411561117419,-5.170782028536249e-05,0.0,-0.0022882841217498817,-0.00038173556650098655,0.7348223453912768,-0.0016075704333961332,0.0,0.00036175845130987185,-0.00018592171186947873,-0.2169872862033628,-0.0004931502040644395,-0.008363598053153176,-0.00027564318833818115,-0.0003233174824108082,-0.0016944951751331678,0.0,0.0,-0.0020731166819632977,-0.00011528366380554559,-0.00013661494610503575,0.0,-0.000391355749075935,0.739688044129998,-0.00032219118478617236,-0.00028779090910892123,-0.00012662241143281174,0.0,-0.06462228497030824,0.0,-0.00033789809000609415,-0.012330671606078971,-0.0007043133101845287,-0.08962221178341269,-0.00020491869646504656,-0.07572986668966268,0.0,-9.942994672794825e-05,-0.0004348906593380048,-0.09836875072902651,-0.0002881303064780869,-0.012240291425651514,-0.00019717542933603787,-0.018266496213879473,0.0,-0.04088149905042503,-0.001053825315384944,-0.00015902468394553306,-0.15864430364781731,-0.00047267899134015426,-0.00014451287911171164,0.021190403573442367,-0.0012489632879466154,0.0,0.0,-0.012028051506569331
Seedot,0.04541706019711357,0.0,0.0,0.0,0.0,0.0,-6.74353766279611e-06,0.0,0.0,0.00018413947746588952,0.0,0.0,0.0,0.04539359674888959,0.0,0.0,0.0,0.0,0.0,0.0,-0.002248439533233396,-0.0009492212773721185,0.0,-1.3700890727860415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011398479532307867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005881715785602361,0.0,0.0,0.0,0.0,0.0,0.0,-0.01690149305976675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.001840401379312e-06,0.04489658138010658,0.0,-7.996503902501564e-06,0.0,0.0,0.0,-0.00032172077854115895,0.0,0.00023894359852606604,0.0,0.0,-0.0018264359493486582,0.0,0.0,0.0,0.0,0.0,0.0,-1.3940577522993956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016511096621447203,0.0,0.0,0.0,0.0,0.0,-0.0009187817948038799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04547440035114315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0032833406626484e-05,0.0,0.0,0.0,0.0,0.0,-0.0002494999218853426,0.0,-0.0003567374505822066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15925840566403e-05,-0.004515616683376519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007143048302864874,0.0,0.0,0.0,0.0,0.0,-6.0087347764233225e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037986460595759537,0.0,0.0,0.0,0.0,-0.003151687062627534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007687725947200887,0.0,0.0,-7.48982653144872e-05,-7.924969498310895e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0002658099625730934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.809677031627247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035609603778629937,0.0,0.0,-0.00027177614966751525,0.0,0.0,0.0,0.0,0.0009472832469519378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005129321440054052,-5.4138202031679415e-06,0.0,0.0,0.0,0.0,-0.008378809267215582,-0.008017085062444893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.756003433681149e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.869793112222066e-05,0.0,0.0,0.0,0.0,-9.244726004683927e-06,-0.012178101119450167,0.0,-0.00041586970314338637,0.0,0.0,0.0,0.0,0.0001730195106876594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004456624782370753,0.0,-0.003768910617566776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duosion,-1.3000073482126379e-05,-5.049892916642275e-05,2.3477000072285135e-06,0.0,-0.00014731464197897522,0.0,0.0,0.0,0.0,-1.18591927997101e-05,-1.8135739852760818e-05,0.0,0.0,-1.7345156486568035e-05,-1.068208847527434e-06,-2.277844355831394e-06,-1.1436654254120985e-06,-5.519560332819707e-06,-9.821026262303143e-06,0.0,-0.00041637769133946224,0.0,-5.4349191787055324e-05,0.0,0.0,0.0,0.0,-2.003526749271818e-05,-0.0012003241799614687,-0.00016027894360305894,-0.0001561599062888747,-2.001340998103057e-06,-1.9744115523179936e-05,-0.0013582499794008449,-0.0003890655303987608,0.0,-0.0008880441885456881,-6.831257672144277e-06,-2.2606840915456185e-05,0.0,-2.049178483875407e-05,0.0,-0.00010892623097900626,-1.945498986914466e-05,0.0,-1.4211508547379487e-06,-6.329300213934521e-05,0.0,0.0,-0.003129962812962655,-1.7561366168872733e-05,-0.0008512750878929404,0.0,3.356344273606772e-05,0.0,-4.165765404210615e-05,0.0,-0.00046946942814715697,0.006165108911104983,0.0,-8.537493303366144e-06,0.0,0.0,0.0,-2.1428137855980407e-05,0.0020018207427999588,-0.00018224153665142545,-1.7102814922700038e-06,0.0,-0.00022379592837633896,4.892698941961289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014549394478227874,0.0004634665177208708,0.00614969539410349,0.0,-0.0005486525689564709,0.0,0.0,2.98609512732785e-06,-4.729300564342824e-06,0.0,-7.3017614508114955e-06,0.0,0.0,0.0,-7.050074824353605e-06,0.0,-0.0005883942797403986,-3.08459002659794e-06,0.0,0.0,0.0,0.0,-1.2459369814131003e-05,-2.5109733366762964e-05,-1.627925719834927e-06,0.0,0.0,0.0,0.00042361208010779287,-3.5233958393096485e-05,0.0,0.0,0.0,0.0,-2.3929622301955352e-06,0.0,-9.317811143462447e-06,-1.3281089267540968e-05,0.005849030343321214,0.0,0.0,0.0,0.0,-0.00011575830593792817,0.0,-2.5241606471604976e-05,-0.00042666849830136903,0.0,-7.14901889680501e-05,-1.080937109738819e-05,0.0003201121565584364,0.0,0.0,-0.00010332006873801266,-0.00035429106519256593,0.0,0.0,-0.0008362253117363922,-1.537384625336968e-05,0.0,-0.00028592284091079947,0.0,0.0,0.0,0.0,-1.1021434277307356e-06,0.0,0.0,0.0,-0.0013228434135766826,-0.0009278230037114613,0.0,-2.426018762900173e-06,0.00083931279826455,0.0,0.0,-2.8570231890988035e-06,0.0,0.0,-1.4325613353215903e-05,-0.00018015257928366153,0.0,-0.0006674206047419042,0.0,0.0,0.0,0.0,-0.0005834005717377768,-9.52747774287667e-06,0.0,0.0,0.0,-0.0005041111674291188,0.0,0.0,0.0,0.00202950853896567,-0.00014420515815418775,0.0,-5.5508593074842544e-05,-0.0014237096440092775,-3.824135388061748e-06,0.0,0.0,0.0,-1.138444549253317e-06,0.0,-1.7981397033483265e-06,0.0,-7.766071390260565e-06,-0.00041483868102240796,-0.00012870181812966962,-0.000451005637969488,-4.0869678796230194e-05,-1.8732983272179059e-06,0.0,0.0,0.0,0.0,0.0,-3.351253762272679e-06,-4.3195357231451555e-05,-5.011956039967651e-05,0.0,-1.0595721513685521e-05,0.0,-1.526214097917611e-06,0.0,-0.0015602816271004358,-1.4950626812225426e-06,-1.2772079191886592e-05,-5.067374379457511e-05,-3.150949662642049e-06,0.0,0.0,-1.3487304405991369e-06,0.0,-9.385902887287283e-05,0.0,-2.659702157506472e-06,-1.1077076834784213e-05,-2.5837908659383464e-06,-0.0006233578254175599,0.0,0.0,-5.032452951806842e-05,0.0,-3.2168751327719265e-05,0.0,-0.0005093895169337407,0.0,-2.416805297134761e-05,-1.4327681865179982e-06,0.0,0.0,-1.0953935316336075e-05,0.0,-6.065943882893019e-05,0.0019769277453253343,-0.0009123202373806024,0.0,-9.378297332832267e-07,0.0,-1.36410547406829e-06,-7.2208383166557755e-06,-8.625909150458028e-05,-0.000667392184051503,0.005604057446764538,0.0,-0.0008788989952255647,0.0,0.0,-9.651477926641926e-07,-0.0015517405171918605,0.0,0.0,0.0,-2.262829297459584e-05,-4.049125013967048e-05,0.0,-0.00036981518535205755,0.0,-2.445382796790141e-06,0.0,0.0,0.0,0.002058008168529847,0.0,-8.964684586142167e-06,0.0,-1.2058379485818e-06,-2.1071081655196384e-05,0.0,-0.0007728127248715032,-1.4802697936401811e-05,-1.4082588136763358e-05,-3.5411211683503235e-06,0.0,-0.00225520391100929,8.843889792697606e-05,-7.70129030359229e-05,0.0,0.0,-1.5603079951410932e-05,-0.00181868895088165,0.0,0.0,-1.0615438656127586e-06,0.0,0.0,-3.6048641849008103e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.433429843732539e-06,-3.11140046051801e-06,-0.00011354209700306033,0.0,0.0,-1.886912490470042e-06,-0.0003107905417318904,-1.5736576397111528e-06,0.0,-4.004687232329412e-06,-0.0009048441557113005,-2.6531335776109257e-06,-0.0003408550802310852,0.0,0.0,-9.431632089498973e-07,-0.0003764410593961789,-9.703732185865045e-06,-1.46431569089235e-06,0.0047059628094832,0.0,-1.3306894901420879e-06,-1.1961802601157851e-05,-1.5798148679332884e-05,0.0,0.0,0.0
Lombre,-2.600014696425276e-06,0.0,0.0,0.0,-2.943002249973152e-05,-3.429245670255742e-06,0.0,0.0,-7.283111489276909e-07,0.0,0.0,-4.42882682727495e-07,0.0,-3.4690312973136077e-06,0.00010002035961886075,0.0,0.0,0.0,0.0,0.0,0.0,-3.515599423328875e-05,-1.1058919817489077e-05,-5.074403973281635e-07,0.0,0.0,0.0,-3.7274629226302123e-06,-0.00024032480834708177,-3.2055788720611795e-05,-3.101516239868598e-05,-4.002681996206114e-07,-4.9712003719594475e-06,0.0,0.0,0.0,0.0,-1.3662489728112707e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2707636548000117e-05,0.0,0.0,0.0,0.0,-0.0001702550175785881,-2.2093128828580302e-07,0.0,0.0,0.0,0.0,-9.389388166655695e-05,0.0,-2.1877007918906346e-05,0.0,0.0,9.819076099828067e-06,0.0,0.0,-1.191669804783472e-05,0.0,0.0,-8.76758713004039e-06,0.0008816125320967776,-6.76457742940882e-05,0.0,0.0,0.0,-9.754433846057173e-06,0.0,-5.612727105295493e-07,0.0,-2.9358760036086024e-05,0.0,0.0,-2.1050866562800563e-07,0.0,0.0,0.0,-4.251598494053185e-07,-9.458601128685649e-07,0.0,-1.457764384161693e-06,0.0,-6.1151145649279e-05,-2.2299825905355234e-07,0.0,0.0,0.0,-6.169180053195881e-07,-3.175533782209126e-05,-6.545316133812579e-06,0.000883078126460406,0.0,6.958192914767995e-05,0.0,-1.3479652941621646e-06,-5.328650671351053e-07,-2.1361432870610357e-07,0.0,-5.491905167366625e-07,-7.047669096024696e-06,0.0,0.0,0.0,0.0,-4.78592042250993e-07,-3.7960375185693655e-06,-1.8635640292410888e-06,0.0,0.0,0.0,0.0,0.0,-9.240737847605283e-06,-2.3149196419418295e-05,-1.3212498169711356e-05,-5.048321294320996e-06,-8.505410908436039e-05,0.0,-1.4298037793610022e-05,0.0,0.0,-5.996304919003925e-07,-1.0334576579033232e-07,0.0,0.0,0.0008779254204677123,0.0,-0.00016724506234727847,-3.1022362512590274e-06,-1.8464846964590104e-07,0.0,0.0,0.0,0.0,0.0,-2.2042876288428303e-07,0.0,0.0,0.0,0.0006690200050329515,-8.533059935392603e-05,-3.2666349931742176e-07,-4.852021448660727e-07,-0.0002444182869549165,0.0,0.0,0.0,0.0,-1.548169190587727e-05,0.0,-3.603051585673231e-05,0.0,-0.00014066818502855987,0.0,-2.3050575329481264e-07,0.0,0.0,-0.00011672915046768645,0.00011408263941297791,0.0,-2.0308146111313446e-06,0.0,-0.00010078932758976024,-1.0712435799874003e-05,0.0,0.0,-4.105521273677079e-06,-2.8841031630837554e-05,0.0,-1.1101718623028728e-05,-0.00028474192880185555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.296773620448161e-05,0.0,-9.020112759389762e-05,0.0,0.0,-3.994439552314291e-06,0.0,0.0,-3.441152994371755e-07,0.0,0.0,-8.639071446290312e-06,0.0009235647756683527,-9.819450995454277e-07,9.811485708562914e-05,0.0,0.0,0.0,0.0,-2.9901253624450857e-07,0.0,0.0,0.0,0.0,0.0,5.6309894528818496e-05,0.0,0.0,0.0,0.0,0.0,-5.167581731876693e-07,-0.00013188853505975454,-0.0001294253312001212,0.0,-1.0065783321019085e-05,-1.6144842443231394e-06,0.0,0.0,0.0,-5.006123526433881e-07,0.0,-2.851606378655784e-07,0.0,0.0,0.0,0.0,-8.956306155149967e-05,-1.6894948169673653e-05,-0.0001824640474761205,-1.6787838127824112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5774156930952697e-07,0.0,-1.930291547447245e-07,-0.00031034810344643236,0.0,0.0,0.0,-4.524594535134441e-06,0.0,-1.4073278204506589e-05,0.0,0.0,0.0,0.0,-3.254084731771353e-07,0.0,0.0,-1.6393270567319066e-06,0.0,0.0,-2.4116758971636003e-07,0.0,-7.030120930036586e-07,0.0,0.0,0.0,-7.082242336700649e-07,1.5411736313754263e-05,0.0,0.0,-1.5402576644310107e-05,0.0,0.0,0.0,0.0,-2.7836891813579508e-06,0.0,0.0,0.0,0.0,9.951330188063421e-05,-0.00014332815627541933,0.0,0.0,0.0,0.0,-0.00010326445225029428,0.0,-6.220067628554782e-07,0.0,0.0,-0.000165059113065058,0.0,-0.00013958928213210283,0.0,-1.8311224058475248e-07,0.0,0.0,6.040455419130707e-05,0.0,-3.6172933819740757e-07,0.0,0.0,-7.528821187923578e-05,3.3287110384239514e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2180501315115628e-05
