,Abomasnow,Accelgor,Aegislash,Alcremie,Appletun,Applin,Araquanid,Arcanine,Arctovish,Arctozolt,Aromatisse,Arrokuda,Avalugg,Axew,Baltoy,Barbaracle,Barboach,Barraskewda,Basculin,Beartic,Beheeyem,Bellossom,Bergmite,Bewear,Binacle,Bisharp,Blastoise,Blipbug,Boldore,Boltund,Bonsly,Bounsweet,Braviary,Brionne,Bronzong,Bronzor,Budew,Bulbasaur,Bunnelby,Butterfree,Carkol,Caterpie,Celebi,Centiskorch,Chandelure,Charizard,Charjabug,Charmander,Charmeleon,Cherrim,Cherubi,Chewtle,Chinchou,Cinccino,Cinderace,Claydol,Clefable,Clefairy,Cleffa,Clobbopus,Cloyster,Coalossal,Cobalion,Cofagrigus,Combee,Conkeldurr,Copperajah,Corphish,Corsola,Corsola-Galar,Corviknight,Corvisquire,Cosmoem,Cosmog,Cottonee,Cramorant,Crawdaunt,Croagunk,Crustle,Cubchoo,Cufant,Cursola,Cutiefly,Darmanitan,Dartrix,Darumaka,Darumaka-Galar,Decidueye,Deino,Delibird,Dewpider,Dhelmise,Diggersby,Diglett,Diglett-Alola,Ditto,Dottler,Doublade,Dracovish,Dracozolt,Dragapult,Drakloak,Drampa,Drapion,Drednaw,Dreepy,Drifblim,Drifloon,Drilbur,Drizzile,Dubwool,Dugtrio,Dugtrio-Alola,Duosion,Duraludon,Durant,Dusclops,Dusknoir,Duskull,Dwebble,Eevee,Eiscue,Eldegoss,Electrike,Elgyem,Escavalier,Espeon,Espurr,Excadrill,Falinks,Farfetch'd,Farfetch'd-Galar,Feebas,Ferroseed,Ferrothorn,Flapple,Flareon,Flygon,Fraxure,Frillish,Froslass,Frosmoth,Gallade,Galvantula,Garbodor,Gardevoir,Gastly,Gastrodon,Gengar,Gigalith,Glaceon,Glalie,Gloom,Goldeen,Golett,Golisopod,Golurk,Goodra,Goomy,Gossifleur,Gothita,Gothitelle,Gothorita,Gourgeist,Gourgeist-Large,Gourgeist-Small,Gourgeist-Super,Grapploct,Greedent,Grimmsnarl,Grookey,Growlithe,Grubbin,Gurdurr,Gyarados,Hakamo-o,Hatenna,Hatterene,Hattrem,Haunter,Hawlucha,Haxorus,Heatmor,Heliolisk,Helioptile,Hippopotas,Hippowdon,Hitmonchan,Hitmonlee,Hitmontop,Honedge,Hoothoot,Hydreigon,Impidimp,Incineroar,Indeedee,Indeedee-F,Inkay,Inteleon,Ivysaur,Jangmo-o,Jellicent,Jirachi,Jolteon,Joltik,Karrablast,Keldeo,Kingler,Kirlia,Klang,Klink,Klinklang,Koffing,Kommo-o,Krabby,Kyurem,Lampent,Lanturn,Lapras,Larvitar,Leafeon,Liepard,Linoone,Linoone-Galar,Litten,Litwick,Lombre,Lotad,Lucario,Ludicolo,Lunatone,Machamp,Machoke,Machop,Magikarp,Malamar,Mamoswine,Mandibuzz,Manectric,Mantine,Mantyke,Maractus,Mareanie,Mawile,Meltan,Meowstic,Meowth,Meowth-Alola,Meowth-Galar,Metapod,Mew,Milcery,Milotic,Mime Jr.,Mimikyu,Minccino,Morelull,Morgrem,Morpeko,Mr. Mime,Mr. Mime-Galar,Mr. Rime,Mudbray,Mudsdale,Munchlax,Munna,Musharna,Natu,Necrozma,Nickit,Nincada,Ninetales,Ninetales-Alola,Ninjask,Noctowl,Noibat,Noivern,Nuzleaf,Obstagoon,Octillery,Oddish,Onix,Oranguru,Orbeetle,Palpitoad,Pancham,Pangoro,Passimian,Pawniard,Pelipper,Perrserker,Persian,Persian-Alola,Phantump,Pichu,Pidove,Pikachu,Pikachu-Alola,Pikachu-Hoenn,Pikachu-Kalos,Pikachu-Original,Pikachu-Partner,Pikachu-Sinnoh,Pikachu-Unova,Piloswine,Pincurchin,Polteageist,Ponyta,Ponyta-Galar,Popplio,Primarina,Pumpkaboo,Pumpkaboo-Large,Pumpkaboo-Small,Pumpkaboo-Super,Pupitar,Purrloin,Pyukumuku,Quagsire,Qwilfish,Raboot,Raichu,Raichu-Alola,Ralts,Rapidash,Rapidash-Galar,Remoraid,Reuniclus,Rhydon,Rhyhorn,Rhyperior,Ribombee,Rillaboom,Riolu,Roggenrola,Rolycoly,Rookidee,Roselia,Roserade,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rowlet,Rufflet,Runerigus,Sableye,Salandit,Salazzle,Sandaconda,Sawk,Scorbunny,Scrafty,Scraggy,Seaking,Seedot,Seismitoad,Shedinja,Shellder,Shellos,Shelmet,Shiftry,Shiinotic,Shuckle,Sigilyph,Silicobra,Silvally,Silvally-Bug,Silvally-Dark,Silvally-Dragon,Silvally-Electric,Silvally-Fairy,Silvally-Fighting,Silvally-Fire,Silvally-Flying,Silvally-Ghost,Silvally-Grass,Silvally-Ground,Silvally-Ice,Silvally-Poison,Silvally-Psychic,Silvally-Rock,Silvally-Steel,Silvally-Water,Sinistea,Sirfetch'd,Sizzlipede,Skorupi,Skuntank,Skwovet,Sliggoo,Slowpoke-Galar,Slurpuff,Sneasel,Snom,Snorlax,Snorunt,Snover,Sobble,Solosis,Solrock,Spritzee,Squirtle,Steelix,Steenee,Stonjourner,Stufful,Stunfisk,Stunfisk-Galar,Stunky,Sudowoodo,Swinub,Swirlix,Swoobat,Sylveon,Terrakion,Thievul,Throh,Thwackey,Timburr,Togedemaru,Togekiss,Togepi,Togetic,Torkoal,Torracat,Toxapex,Toxel,Toxicroak,Toxtricity,Tranquill,Trapinch,Trevenant,Trubbish,Tsareena,Turtonator,Tympole,Type: Null,Tyranitar,Tyrogue,Umbreon,Unfezant,Vanillish,Vanillite,Vanilluxe,Vaporeon,Venusaur,Vespiquen,Vibrava,Vikavolt,Vileplume,Virizion,Vullaby,Vulpix,Vulpix-Alola,Wailmer,Wailord,Wartortle,Weavile,Weezing,Weezing-Galar,Whimsicott,Whiscash,Wimpod,Wingull,Wishiwashi,Wobbuffet,Woobat,Wooloo,Wooper,Wynaut,Xatu,Yamask,Yamask-Galar,Yamper,Zeraora,Zigzagoon,Zigzagoon-Galar,Zweilous,empty
Abomasnow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accelgor,0.0,0.0,0.31671892960000003,0.00746887185,-0.00218466445,0.0,0.18466624695,0.0019286534500000002,-0.00018365365,-0.0014722501,0.0,0.0,-0.007778961500000001,0.0,0.0,0.0151481875,0.0,-0.0217791866,0.0,-0.0023471473500000003,0.0,-0.0006855965000000001,0.0,-0.0008563706,0.0,0.07136131625,0.0126678135,0.0,0.0,-0.00059540805,0.0,0.0,0.001372708,0.0,-0.00887080975,0.0,0.0,0.0,0.0,0.01013513365,0.0,0.0,-0.0306705567,0.028375308,-0.15063759799999998,-0.01034880175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07789894905,-0.03928368275,0.0024176049999999998,-1.0267880782,-0.039673631,0.0,0.0,0.6564955473,-0.0032722733500000004,-0.0201207898,0.0,0.0,0.0553323861,-0.0036357052,0.0,0.0,0.01307569965,-1.25637245785,0.0,0.0,0.0,0.0,-0.0006501947,0.1730499297,0.0,0.0,0.0,0.0,0.00338869975,0.0,0.0015267699,0.0,0.0,0.0,-0.00186145325,0.0,0.0,0.0,0.008501919949999999,-0.034989759100000004,-0.0008148913,0.0,-0.11798951195,0.0,-0.0003777572,0.47226442695,-0.0016784558,-0.46026560025,0.0,0.0008571992,0.0029386005,-0.00249822095,0.0,0.0015412073999999999,0.0,0.0,0.0,-0.00029664730000000003,-0.07886196440000001,0.026773793900000002,0.0,-0.00663990455,-0.008559836250000001,0.00030129500000000004,0.0284439184,0.0,0.0,0.0,-0.00124385845,-0.0008876513500000001,0.0,0.0,0.0078575687,0.057199029250000005,0.0,0.46324867989999996,0.00041587145,0.0,0.0,0.0,0.0,-0.47436219425000004,-0.0007903786,-0.00033983135,-0.0056947572,0.0,0.0,-0.0004383299,0.00579193935,-0.0006601956499999999,0.01089574885,0.00033053305,0.0123820976,0.0,-0.05893648165,0.49547883984999996,-0.0046091824,-0.00090320785,0.0,0.0,0.0,0.0,0.0095761809,-0.005482388899999999,0.01462584465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037065905,0.0,0.0,-0.22110252845,0.0,0.0,0.0,0.0,-0.0328380993,0.0,0.0,0.08284694765,0.0,0.0,-0.14402531665,0.1022050044,0.0,-0.00692199425,0.0,0.0,-0.32250555985,0.0,-0.0011790873999999998,-0.0013165494,0.0,0.0,0.6473825005,0.0,-0.08826902705,0.0512159228,-0.0032576871,0.0,0.00428628735,0.0,0.0,-0.0076032771999999995,-0.15281143279999998,0.0104307546,0.0,0.0,-0.17199922685,-0.0007260691,0.0,0.0,0.0,0.0,0.0,0.2531899,0.0,-0.5078812717000001,0.0,-0.00275236885,0.00833615095,0.0,0.00998791635,0.0,-0.0014836181500000002,0.0,0.0,0.0,0.0,0.0,0.08330985169999999,0.0009823115,-0.00043087265,-0.0014358622499999999,0.0,0.0,0.0,-0.0076837455,-0.08789424185,-0.1992209572,0.0,-0.07786092354999999,0.0,-0.0012653433499999998,0.0,0.0,-0.00036526634999999995,0.0,0.0,0.0,0.0,0.0,-0.12638036155000001,0.0,-0.006206737,0.0,-0.18834270925,0.0,0.0,0.0,-0.0014519217500000002,0.0,0.0,0.010802631600000001,0.0,-5.30432e-05,0.0,0.0,0.0,0.0,0.58026322055,0.0,0.0,0.0078523091,0.53079117295,0.0,0.0,0.0,0.00245684305,0.0,-0.04475358505,0.0,0.0,0.0,0.0,0.0049347700500000004,0.0,0.0,-0.0020372324999999997,-0.0005530903,-0.0007026362500000001,-0.10772670945,0.0,0.0,-0.00044347165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00886749815,-0.00408118245,0.0,0.0,0.0,-0.08331076105,0.0,0.0,0.0,0.0,0.0,0.0,-0.00267826535,-0.041855949,-0.00046550385,0.0,0.0104893924,-0.00428627585,0.0,-0.00085235255,-0.00033097154999999997,0.0,-0.055171260900000005,-4.152155e-05,0.0,-0.0222254836,-0.08998385345,0.07484611515,0.0,0.0,0.0,0.0,0.0,-0.00322093355,0.0,-0.00130567445,-0.00031014825,-0.4130344411,-0.02541365265,-0.06672704474999999,0.0,0.0,0.1289086351,-0.05853553315,0.0,0.20140855925,-0.0162484435,0.0,0.0,0.01029041575,0.0,0.0,0.0,-0.3767267589,0.0979085261,0.0,0.0,0.0,-0.00145443255,-0.00241841415,-0.04484128705,0.0197219256,0.0,-0.00100199345,0.0,0.0,0.0,0.0,-0.00052318635,0.0,0.0,0.0,0.00917637755,0.0,-0.00032248255,0.0,0.0,0.0,0.0,-0.0007978576,0.0,0.0,-0.00756504725,0.0,0.0,0.0,0.0,0.0,0.0,-0.00611421025,0.0,0.0,-0.12114812625,0.0,0.0,0.0,0.0,-0.00039861195,0.0,0.0,-0.00036461915,0.0,0.0,0.0,-0.0008688585,0.0,0.0,0.0,0.0,0.0,0.0038200138,-0.08103290495,-0.1547525735,0.0,0.0,0.0,0.0,0.06967019455000001,-0.22292729905,0.0,0.0,-0.0463965817,0.0,-0.79771456375,0.0,0.0021769008,-0.014026172350000001,0.0,0.0,0.0021335616,0.0,0.0043264044,-0.0009605945,0.0,0.0,-0.0515867133,0.0,-0.0193313435,0.0,0.0,0.0,-0.00286018465,0.0043103811500000005,-0.04291356525,-0.00073483955,0.0,-0.0250386015,-0.00149808955,-0.0082358545,0.0,0.0,0.0,0.0,0.0,0.0,-0.0441789011,-0.00035624945,-0.016796960899999998,0.003986606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0518307779,0.0,0.0,0.0,-0.6134313044,0.0,0.0,0.0,0.0
Aegislash,0.0,0.31671892960000003,0.0,0.014158821450000001,2.0810305409,0.0,-4.488796273849999,-5.8439746466999996,-0.08736561345,-0.70326080225,0.0,0.0,-3.60948107925,0.0,0.0,-0.8202635272000001,0.0,-16.91609242605,0.0,-1.2108128296,0.0,-0.35338986175,0.0,-0.4187697416,0.0,6.7447978405,-3.47480005365,0.0,0.0,-0.15918599495000002,0.0,0.0,-0.3763764086,0.0,-4.502911907,0.0,0.0,0.0,0.0,0.23448256029999998,0.0,0.0,-13.2733509619,0.1172792267,-68.1181382412,-5.5756896992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.67583146145,-37.87695702095,-0.28079102040000004,34.503787887849995,-20.7140737998,0.0,0.0,-56.64974811775,-1.26806873555,-9.7870630613,0.0,0.0,-33.288654864,-2.1222191737,0.0,0.0,-4.887090590150001,-256.90065730855,0.0,0.0,0.0,0.0,-0.68128639895,1.3095022702999999,0.0,0.0,0.0,0.0,-0.3577168758,0.0,-49.028693697449995,0.0,0.0,0.0,-1.11578113855,0.0,0.0,0.0,-0.9900683028999999,-2.1488560053,-0.5582612108,0.0,-91.91577180684999,0.0,-0.14337843935,-151.76798029280002,0.6289901285999999,9.866010189499999,0.0,-0.1150012968,-0.8624667475500001,-1.3269248494,0.0,-0.13653521829999998,0.0,0.0,0.0,-0.13056318965,-80.9947127052,-0.20790924875,0.0,6.88088265285,-4.83117470995,-0.28202985615,-0.70923964455,0.0,0.0,0.0,-0.54186083765,-0.4088339927,0.0,0.0,-1.2212904560000002,-1.84686870045,0.0,-153.4603437218,-0.12629540535,0.0,0.0,0.0,0.0,133.45722971100002,-0.38723711390000004,-0.1852142563,2.8985560985000003,0.0,0.0,-0.1386413934,-0.8961542242,0.1013540096,-2.94902387585,-0.4025819168,-3.2793552859,0.0,-4.63311396055,-38.1771734664,-8.8886683527,-0.46670142974999995,0.0,0.0,0.0,0.0,-1.36423425875,4.47324019325,-1.23763527585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14602400005,0.0,0.0,-81.6923952014,0.0,0.0,0.0,0.0,-16.46870762105,0.0,0.0,-64.25583884119999,-0.24464203890000003,0.0,-51.577985601950004,2.26170209535,0.0,-4.8871632449,0.0,0.0,118.67604014905001,0.0,0.11158572459999999,1.6895646479500002,0.0,0.0,67.30226470165,0.0,-33.3218237188,-2.9135791385000003,-1.6603652768,0.0,-0.6080262527,0.0,0.0,-3.690738723,-75.98985534170001,-0.7144507529999999,0.0,0.0,-27.62221830885,-0.36665020955,0.0,0.0,0.0,0.0,0.0,261.11422440445,0.0,30.0371481567,0.0,-1.7192516117499999,-0.44278983315,0.0,0.92142277705,0.0,-0.6373428678999999,0.0,0.0,0.0,0.0,0.0,-6.1772484862,-0.243799549,0.5968709782999999,-0.446656568,0.0,0.0,0.0,-4.3606386425500006,-14.8619466207,48.6155636082,0.0,-27.010830367849998,0.0,-0.4103025335,0.0,0.0,-0.1908967599,0.0,0.0,0.0,0.0,0.0,-4.843911051,0.0,-2.05263700225,0.0,81.52291134905,0.0,0.0,0.0,-0.87588330775,0.0,0.0,0.31145262845,0.0,-0.2405938353,0.0,0.0,0.0,0.0,-44.23536903975,0.0,0.0,-2.7941234794,-20.9094165239,0.0,0.0,0.0,-0.5578593891000001,0.0,-15.20912078415,0.0,0.0,0.0,0.0,-1.4953429768,0.0,0.0,-0.40604740715,-0.16094306505,-0.5371803942,-49.4392015766,0.0,0.0,0.1276577759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.59614243765,-2.8496665512500003,0.0,0.0,0.0,33.4625372474,0.0,0.0,0.0,0.0,0.0,0.0,-1.3161925478,-20.86685006305,-0.1716734211,0.0,-0.17920570414999998,-1.0117034334500001,0.0,-0.43875559105,-0.15070976200000002,0.0,-18.6405121281,-0.19863734,0.0,3.57284319435,-34.44275118665,-0.49301640194999996,0.0,0.0,0.0,0.0,0.0,-0.8110866272,0.0,-0.0792815993,-0.1518917323,100.28704354954999,-4.47640894525,1.19956768815,0.0,0.0,-1.3247838993,-32.6857014391,0.0,-3.0603861449,-4.61210047135,0.0,0.0,-0.5209104629,0.0,0.0,0.0,-45.4174988855,-6.92768316415,0.0,0.0,0.0,-0.9534785678,-1.0379661601999999,-28.84068905055,-0.73445041125,0.0,0.14627558945000002,0.0,0.0,0.0,0.0,-0.4344537046,0.0,0.0,0.0,0.08759503625000001,0.0,-0.16827123015,0.0,0.0,0.0,0.0,-0.41786450615,0.0,0.0,-6.9394571652,0.0,0.0,0.0,0.0,0.0,0.0,-9.099268856750001,0.0,0.0,-46.21462387145,0.0,0.0,0.0,0.0,-0.21686419125,0.0,0.0,-1.7662863291500002,0.0,0.0,0.0,-0.4198745496,0.0,0.0,0.0,0.0,0.0,-0.27226321924999997,-26.23889243215,8.80826854655,0.0,0.0,0.0,0.0,-0.4683776267,-33.7158046343,0.0,0.0,-24.10676441335,0.0,-152.11443028615003,0.0,-2.6952309611,-19.6156099757,0.0,-0.29714654975,0.1075117697,0.0,-1.94825422575,-0.455048408,0.0,0.0,10.35984290075,0.0,-7.52241959735,0.0,0.0,0.0,0.6272396844999999,6.839599821749999,-22.1151383355,-0.56297170165,0.0,-6.67377658625,-1.2110990398,-3.7951589852,0.0,0.0,0.0,0.0,0.0,0.0,-9.53443558245,0.11697907305,-6.130814576500001,-8.2677409982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.406189177949997,0.0,0.0,0.0,23.59512315475,0.0,0.0,0.0,0.0
Alcremie,0.0,0.00746887185,0.014158821450000001,0.0,0.0244079445,0.0,0.0128517081,0.0078818319,-0.00010419570000000001,-0.00039832435,0.0,0.0,0.016352510299999998,0.0,0.0,-0.00044756,0.0,-0.0060108646499999994,0.0,-0.00063743625,0.0,1.67879e-05,0.0,-7.34145e-06,0.0,-0.14023854865000002,-0.000362701,0.0,0.0,0.0002332979,0.0,0.0,0.00107038795,0.0,-0.00218220205,0.0,0.0,0.0,0.0,-0.00022057695,0.0,0.0,-0.0084143076,8.92696e-05,-0.04009363725,-0.0030049343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00320499265,0.102398008,0.00479815435,-0.40760179885000003,-0.0107337889,0.0,0.0,-0.0059791722499999995,0.0006367335,0.0050140572500000005,0.0,0.0,0.05989858185,-0.00056636905,0.0,0.0,0.052260406849999996,-0.15259837355,0.0,0.0,0.0,0.0,0.04072100975,0.0036149596000000003,0.0,0.0,0.0,0.0,0.0166363732,0.0,0.0048268582,0.0,0.0,0.0,0.0001690261,0.0,0.0,0.0,-0.0005996109,-0.00381917815,0.0,0.0,0.15589843825,0.0,0.0008528954499999999,-0.0008363642500000001,-0.0036127334999999997,-0.08414613839999999,0.0,1.6156949999999998e-05,0.00658641475,-0.0004524685,0.0,-5.9042150000000005e-05,0.0,0.0,0.0,0.07731358205,-0.10002013715,-0.00013523974999999998,0.0,-0.00046930340000000004,-0.00262310915,0.0002390305,-0.0003658755,0.0,0.0,0.0,0.0019967540499999997,0.000392422,0.0,0.0,-0.0005262323500000001,0.01877525755,0.0,-0.13907949025,0.0164234245,0.0,0.0,0.0,0.0,-0.0615119329,0.0013718969,-0.0001116781,-0.0015845016499999999,0.0,0.0,0.00363532085,0.0060852454,0.00042789095,0.0123344406,8.579e-06,0.0132850707,0.0,0.01054160725,-0.0304476626,-0.001754834,-0.00024461535,0.0,0.0,0.0,0.0,-0.00083658405,-0.00144785645,0.007898300649999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010189254999999999,0.0,0.0,-0.01906091815,0.0,0.0,0.0,0.0,-0.0246082959,0.0,0.0,0.0046917929,-0.00013459245,0.0,-0.03819443985,0.1081054372,0.0,-0.00279681445,0.0,0.0,-0.15895525035000002,0.0,-0.00028398240000000003,-0.00088591585,0.0,0.0,-0.04616859825,0.0,-0.01198305165,-0.00117307255,-0.0008455817,0.0,0.0054317609499999996,0.0,0.0,-0.0022090963000000003,-0.047873226850000006,-4.852315e-05,0.0,0.0,-0.02495360455,-0.00019587255,0.0,0.0,0.0,0.0,0.0,-0.10661958535,0.0,-0.14642831855,0.0,-0.0009770051,0.00020060795,0.0,-0.0003101268,0.0,0.015092441250000001,0.0,0.0,0.0,0.0,0.0,0.0067926504,-0.00019406745,-0.00010456880000000001,-0.00043508424999999995,0.0,0.0,0.0,0.0006180885000000001,-0.0251051349,0.0102175893,0.0,-0.01248115455,0.0,0.00043943344999999997,0.0,0.0,-7.739035e-05,0.0,0.0,0.0,0.0,0.0,-0.01559326695,0.0,0.0344406084,0.0,-0.00983717815,0.0,0.0,0.0,0.0161748851,0.0,0.0,0.0009218423,0.0,0.00180388605,0.0,0.0,0.0,0.0,-0.0269558641,0.0,0.0,-0.00140325855,-0.008262225849999999,0.0,0.0,0.0,0.00456541165,0.0,0.0636909348,0.0,0.0,0.0,0.0,0.01287953755,0.0,0.0,-0.0005823603,-0.000149636,0.0,-0.014093528800000001,0.0,0.0,-8.825435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024540563,0.029475435100000003,0.0,0.0,0.0,-0.02170674995,0.0,0.0,0.0,0.0,0.0,0.0,-0.00071808585,0.0067099897,-0.00014341229999999998,0.0,0.0001117156,-0.001150723,0.0,-0.0001880499,0.0107929744,0.0,-0.0013688267500000001,-0.00013323369999999998,0.0,-0.0046564768,0.047462968499999994,0.001620043,0.0,0.0,0.0,0.0,0.0,0.0079068994,0.0,-0.00036926995,0.00811093855,-0.0016764559,-0.00536845515,-0.0014411664,0.0,0.0,-0.0005731811499999999,-0.0170099238,0.0,-0.0048927675,0.03111186415,0.0,0.0,-0.00034853200000000003,0.0,0.0,0.0,0.11160108285,-0.00489969085,0.0,0.0,0.0,-0.0004972819499999999,0.0014676157499999998,-0.00471511795,-1.25265e-05,0.0,-9.51688e-05,0.0,0.0,0.0,0.0,-0.00028996265,0.0,0.0,0.0,0.0,0.0,4.1975600000000005e-05,0.0,0.0,0.0,0.0,-0.00021630195000000001,0.0,0.0,0.0350590751,0.0,0.0,0.0,0.0,0.0,0.0,0.0163537629,0.0,0.0,-0.033040834399999996,0.0,0.0,0.0,0.0,-0.0001123046,0.0,0.0,-0.0009376866500000001,0.0,0.0,0.0,-0.00011638579999999999,0.0,0.0,0.0,0.0,0.0,-9.199085000000001e-05,-0.01703525975,-0.011552534699999999,0.0,0.0,0.0,0.0,0.00591229305,-0.0365523097,0.0,0.0,-0.0067966454499999995,0.0,-0.13529241274999998,0.0,-0.0018315818,0.0403659113,0.0,-0.00016224915,-3.35889e-05,0.0,0.01329817285,-0.0002598918,0.0,0.0,-0.03965434385,0.0,-0.00374641445,0.0,0.0,0.0,0.02443015355,0.02927661615,-0.0055244909,-5.0251849999999996e-05,0.0,-0.0071084328999999995,0.0113551139,0.00021479639999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.00902632125,0.0002671253,0.0400623531,-0.00245334925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0160449804,0.0,0.0,0.0,-0.2245569445,0.0,0.0,0.0,0.0
