,Abomasnow,Abra,Absol,Accelgor,Aerodactyl,Aggron,Aipom,Alakazam,Alomomola,Altaria,Amaura,Ambipom,Amoonguss,Ampharos,Anorith,Arbok,Arcanine,Archen,Archeops,Ariados,Armaldo,Aromatisse,Aron,Articuno,Audino,Aurorus,Avalugg,Axew,Azelf,Azumarill,Azurill,Bagon,Baltoy,Banette,Barbaracle,Barboach,Basculin,Bastiodon,Bayleef,Beartic,Beautifly,Beedrill,Beheeyem,Beldum,Bellossom,Bellsprout,Bergmite,Bibarel,Bidoof,Binacle,Bisharp,Blastoise,Blissey,Blitzle,Boldore,Bonsly,Bouffalant,Braixen,Braviary,Breloom,Bronzong,Bronzor,Budew,Buizel,Bulbasaur,Buneary,Bunnelby,Burmy,Butterfree,Cacnea,Cacturne,Camerupt,Carbink,Carnivine,Carracosta,Carvanha,Cascoon,Castform,Caterpie,Celebi,Chandelure,Chansey,Charizard,Charmander,Charmeleon,Chatot,Cherrim,Cherubi,Chesnaught,Chespin,Chikorita,Chimchar,Chimecho,Chinchou,Chingling,Cinccino,Clamperl,Clauncher,Clawitzer,Claydol,Clefable,Clefairy,Cleffa,Cloyster,Cobalion,Cofagrigus,Combee,Combusken,Conkeldurr,Corphish,Corsola,Cottonee,Cradily,Cranidos,Crawdaunt,Cresselia,Croagunk,Crobat,Croconaw,Crustle,Cryogonal,Cubchoo,Cubone,Cyndaquil,Darmanitan,Darumaka,Dedenne,Deerling,Deino,Delcatty,Delibird,Delphox,Dewgong,Dewott,Diancie,Diggersby,Diglett,Ditto,Dodrio,Doduo,Donphan,Doublade,Dragalge,Dragonair,Dragonite,Drapion,Dratini,Drifblim,Drifloon,Drilbur,Drowzee,Druddigon,Ducklett,Dugtrio,Dunsparce,Duosion,Durant,Dusclops,Dusknoir,Duskull,Dustox,Dwebble,Eelektrik,Eelektross,Eevee,Ekans,Electabuzz,Electivire,Electrike,Electrode,Elekid,Elgyem,Emboar,Emolga,Empoleon,Entei,Escavalier,Espeon,Espurr,Excadrill,Exeggcute,Exeggutor,Exploud,Farfetch'd,Fearow,Feebas,Fennekin,Feraligatr,Ferroseed,Ferrothorn,Finneon,Flaaffy,Flabebe,Flareon,Fletchinder,Fletchling,Floatzel,Floette,Florges,Flygon,Foongus,Forretress,Fraxure,Frillish,Froakie,Frogadier,Froslass,Furfrou,Furret,Gabite,Gallade,Galvantula,Garbodor,Garchomp,Gardevoir,Gastly,Gastrodon,Gengar,Geodude,Gible,Gigalith,Girafarig,Glaceon,Glalie,Glameow,Gligar,Gliscor,Gloom,Gogoat,Golbat,Goldeen,Golduck,Golem,Golett,Golurk,Goodra,Goomy,Gorebyss,Gothita,Gothitelle,Gothorita,Gourgeist,Gourgeist-Large,Gourgeist-Small,Gourgeist-Super,Granbull,Graveler,Grimer,Grotle,Grovyle,Growlithe,Grumpig,Gulpin,Gurdurr,Gyarados,Happiny,Hariyama,Haunter,Hawlucha,Haxorus,Heatmor,Heatran,Heliolisk,Helioptile,Heracross,Herdier,Hippopotas,Hippowdon,Hitmonchan,Hitmonlee,Hitmontop,Honchkrow,Honedge,Hoothoot,Hoppip,Horsea,Houndoom,Houndour,Huntail,Hydreigon,Hypno,Igglybuff,Illumise,Infernape,Inkay,Ivysaur,Jellicent,Jigglypuff,Jirachi,Jolteon,Joltik,Jumpluff,Jynx,Kabuto,Kabutops,Kadabra,Kakuna,Kangaskhan,Karrablast,Kecleon,Keldeo,Kingdra,Kingler,Kirlia,Klang,Klefki,Klink,Klinklang,Koffing,Krabby,Kricketot,Kricketune,Krokorok,Krookodile,Kyurem,Kyurem-Black,Lairon,Lampent,Landorus,Landorus-Therian,Lanturn,Lapras,Larvesta,Larvitar,Latias,Latios,Leafeon,Leavanny,Ledian,Ledyba,Lickilicky,Lickitung,Liepard,Lileep,Lilligant,Lillipup,Linoone,Litleo,Litwick,Lombre,Lopunny,Lotad,Loudred,Lucario,Ludicolo,Lumineon,Lunatone,Luvdisc,Luxio,Luxray,Machamp,Machoke,Machop,Magby,Magcargo,Magikarp,Magmar,Magmortar,Magnemite,Magneton,Magnezone,Makuhita,Malamar,Mamoswine,Manaphy,Mandibuzz,Manectric,Mankey,Mantine,Mantyke,Maractus,Mareep,Marill,Marowak,Marshtomp,Masquerain,Mawile,Medicham,Meditite,Meganium,Meloetta,Meowstic,Meowth,Mesprit,Metagross,Metang,Metapod,Mew,Mienfoo,Mienshao,Mightyena,Milotic,Miltank,Mime Jr.,Minccino,Minun,Misdreavus,Mismagius,Moltres,Monferno,Mothim,Mr. Mime,Mudkip,Muk,Munchlax,Munna,Murkrow,Musharna,Natu,Nidoking,Nidoqueen,NidoranF,NidoranM,Nidorina,Nidorino,Nincada,Ninetales,Ninjask,Noctowl,Noibat,Noivern,Nosepass,Numel,Nuzleaf,Octillery,Oddish,Omanyte,Omastar,Onix,Oshawott,Pachirisu,Palpitoad,Pancham,Pangoro,Panpour,Pansage,Pansear,Paras,Parasect,Patrat,Pawniard,Pelipper,Persian,Petilil,Phanpy,Phantump,Phione,Pichu,Pidgeot,Pidgeotto,Pidgey,Pidove,Pignite,Pikachu,Piloswine,Pineco,Pinsir,Piplup,Plusle,Politoed,Poliwag,Poliwhirl,Poliwrath,Ponyta,Poochyena,Porygon,Porygon-Z,Porygon2,Primeape,Prinplup,Probopass,Psyduck,Pumpkaboo,Pumpkaboo-Small,Pumpkaboo-Super,Pupitar,Purrloin,Purugly,Pyroar,Quagsire,Quilava,Quilladin,Qwilfish,Raichu,Raikou,Ralts,Rampardos,Rapidash,Raticate,Rattata,Regice,Regigigas,Regirock,Registeel,Relicanth,Remoraid,Reuniclus,Rhydon,Rhyhorn,Rhyperior,Riolu,Roggenrola,Roselia,Roserade,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rufflet,Sableye,Salamence,Samurott,Sandile,Sandshrew,Sandslash,Sawk,Sawsbuck,Scatterbug,Sceptile,Scizor,Scolipede,Scrafty,Scraggy,Scyther,Seadra,Seaking,Sealeo,Seedot,Seel,Seismitoad,Sentret,Serperior,Servine,Seviper,Sewaddle,Sharpedo,Shaymin,Shedinja,Shelgon,Shellder,Shellos,Shelmet,Shieldon,Shiftry,Shinx,Shroomish,Shuckle,Shuppet,Sigilyph,Silcoon,Simipour,Simisage,Simisear,Skarmory,Skiddo,Skiploom,Skitty,Skorupi,Skrelp,Skuntank,Slaking,Slakoth,Sliggoo,Slowbro,Slowking,Slowpoke,Slugma,Slurpuff,Smeargle,Sneasel,Snivy,Snorlax,Snorunt,Snover,Snubbull,Solosis,Solrock,Spearow,Spewpa,Spheal,Spinarak,Spinda,Spiritomb,Spoink,Spritzee,Squirtle,Stantler,Staraptor,Staravia,Starly,Starmie,Staryu,Steelix,Stoutland,Stunfisk,Stunky,Sudowoodo,Suicune,Sunflora,Sunkern,Surskit,Swablu,Swadloon,Swalot,Swampert,Swanna,Swellow,Swinub,Swirlix,Swoobat,Sylveon,Taillow,Talonflame,Tangela,Tangrowth,Tauros,Teddiursa,Tentacool,Tentacruel,Tepig,Terrakion,Throh,Thundurus,Thundurus-Therian,Timburr,Tirtouga,Togekiss,Togepi,Togetic,Torchic,Torkoal,Tornadus,Tornadus-Therian,Torterra,Totodile,Toxicroak,Tranquill,Trapinch,Treecko,Trevenant,Tropius,Trubbish,Turtwig,Tympole,Tynamo,Typhlosion,Tyranitar,Tyrantrum,Tyrogue,Tyrunt,Umbreon,Unfezant,Unown,Ursaring,Uxie,Vanillish,Vanillite,Vanilluxe,Vaporeon,Venipede,Venomoth,Venonat,Venusaur,Vespiquen,Vibrava,Victini,Victreebel,Vigoroth,Vileplume,Virizion,Vivillon,Volbeat,Volcarona,Voltorb,Vullaby,Vulpix,Wailmer,Wailord,Walrein,Wartortle,Watchog,Weavile,Weedle,Weepinbell,Weezing,Whimsicott,Whirlipede,Whiscash,Whismur,Wigglytuff,Wingull,Wobbuffet,Woobat,Wooper,Wormadam,Wormadam-Sandy,Wormadam-Trash,Wurmple,Wynaut,Xatu,Yamask,Yanma,Yanmega,Zangoose,Zapdos,Zebstrika,Zigzagoon,Zoroark,Zorua,Zubat,Zweilous,Zygarde,empty
Abomasnow,0.0,0.0,-0.024930896717647342,0.0,-0.18566779215205226,-0.01524218685223717,0.0,-0.12099704737084316,-0.15630879774381196,-1.7260442080247311,0.0,-0.00907148263798902,-0.6707308027974136,-0.04636486459441386,0.0,0.09752454753190072,-0.02863138545732653,0.0,-0.010400840827953914,0.0,-0.0018000654923660672,0.0,0.0,0.0,-0.004068917053121063,0.223703521489999,0.006342389976132133,0.0,-0.3508585422234958,-1.7026197664683842,0.0,0.0,0.0,-0.004927042214646234,-0.013206469099737848,0.0,0.0,0.0,0.0,0.0,0.0,-0.08204503645355013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1482627929414932,0.33302090097853987,-0.13590030372620926,0.0,0.0,0.0,0.0,0.0,0.0,-1.4150389919167319,0.3570953067068868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010309511832042775,0.0203605963834163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6609582398012446,-0.015040243129321652,-1.8920320847210035,-0.9666975736289161,0.0,0.0,0.0,0.0,0.0,-0.25685067093853475,0.0,0.0,0.0,0.0,0.0,0.0,0.1581217454533837,0.0,0.0,-0.0022620870693330288,-0.021770605017503594,-1.8434118750365351,0.0,0.0,0.015517642848579408,-0.050994535217132486,0.40289794096058446,0.0,0.0,0.765787213586919,0.0,0.0,-0.0028194651930167226,-0.0005773793654735193,0.0,-0.2233523479907792,-0.12488221935447169,0.0,-0.017226401334381226,0.0,-0.001946390124724255,0.0,0.0,0.0,0.0,-0.04143087388832706,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036028645856245,0.0,0.0,-0.7061827461059758,-0.1876413230991873,0.0,-0.0836470792304406,0.0,0.0,-0.13704832656193597,-0.0011119145113475531,-0.13480051654424852,0.0,-0.731037608106277,-0.006199181372948695,0.0,0.0,0.0,0.0,0.0,-0.0027004078625543415,0.0,-0.09202932314432494,0.0,0.0,-0.0031581359122102868,-0.0024537934892086225,0.0,0.0,0.0,0.0,0.0,-0.003889373380868812,0.0,0.0,0.0,0.012874645149132335,0.0,0.0,0.0,0.0,-0.006779306360891083,0.0,-0.18873119725131055,-0.058239291879581635,0.02313858772885919,-0.06562526829723062,0.0,-1.7076472052252087,0.0,-0.003103562884168537,0.4021478906766325,0.0,0.0,0.0,0.0,-0.24136824158252415,0.0,-2.261571593190393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011741521199578824,-0.00523669019064105,0.0,-0.07288135885720037,0.0,0.0,0.0,0.0,0.1095525800202837,0.0,0.0,0.0,-0.18435572725254012,0.035374287238115906,0.0,-3.8452856291807325,-1.7311019111496622,0.0,-0.0341800879875674,-1.157136306792143,0.0,0.0,-0.0024801018165880708,0.0,0.0,0.06751624426763933,0.0,0.0,-0.8516555645478452,0.0,0.0,0.0075485240469413805,0.0,-0.002779490912402505,0.0,0.0,-0.00220605038226827,-0.09877549491635591,0.0,-0.008048672574371096,0.0,-1.0043729388977354,0.0,0.0,0.0,0.0,-0.015941460572430382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56358199234623,0.0,-0.001625265634184514,0.0,-0.19941398548355377,-0.023433018727961136,0.0,9.593493651861978,-0.005498004200965802,0.0,-0.23023871836605508,0.0,0.0,-0.7278138390066612,0.0,-0.0003181448257511049,0.014407978184033169,0.333260122787837,0.0,0.0,0.0,0.0,-0.0208146055758732,0.0,0.0,-0.42355170267924847,0.0,0.0,0.0,0.3514861139423484,0.0,0.0,0.01448613628793363,0.0,-0.5735068809325803,-0.01790453978785503,0.0,0.0,0.0028414386557579687,0.0,-0.05058565723438446,0.0,0.0,0.0,0.0,-0.002039220532582778,-2.0677080230902507,-0.05757394918462331,0.0,0.0,0.0,-0.6061817498549075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09176957445144125,0.7672105395953233,-0.8045303166099784,0.0,0.0,-1.1738061817177896,7.644955586518616,-0.005863768353214149,0.00327616104857692,0.0,0.0,-2.5708044296431165,-2.0495401164904052,0.0,0.0,0.0,0.0,-0.0021948634947268064,0.0,0.0,0.0,-0.0019329526128984002,0.0,0.0,0.0,0.0,0.0,-1.4254743429571068,0.0,0.0,-0.07945082591568996,-0.011421622650231798,0.0,0.0,0.0,0.0,0.0,-0.012779787126912478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0484355999164312,-0.8219210873494337,0.0,0.012914733105666702,-0.1770755345961942,-1.1726979951488985,10.206245205568463,-0.4975284907706718,0.0,-0.007339734091733666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1421091772412283,0.0,0.0,-0.014931451110654453,0.026829293521074847,0.0,0.0,-1.6258488852239417,0.0,0.0,-1.0438388140623631,0.0,0.013597684581714396,0.0,-0.0346953325362945,0.0,0.0,0.0,0.0,0.0,0.09785981166808035,-0.0030804751516136123,0.0,0.0,-0.003968890252927458,0.0,0.056530172534305874,0.0,0.0,0.0,0.0,0.0,-0.0026859725717123997,-0.004760169573862563,0.0,0.0,0.0,0.0,0.0,-0.011883399061702826,0.011807349482064267,0.0,0.0,-0.01335642588379268,0.0,0.0,0.0,0.0,0.0,0.0,0.018588873010776392,0.0,0.0,0.0,0.0,0.0,-0.015296698927705578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07443645624442799,0.0,0.0,0.0,0.0,-0.004573575431641533,0.0,0.0,-0.3330220173101368,0.0,0.0,0.017784212695949084,0.0,0.0,-0.1405163799735477,0.0,0.0,0.0,-0.005116224490970309,0.45611953921025405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005034599866790808,9.280375784706395,0.0,0.0,0.1766236390931391,0.0,-1.1974777527964555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06436995049880512,0.0,0.0,-0.22354952751213006,0.0,0.0,0.24793441257152346,0.0,0.0,-0.0036988352777861263,-0.027880324273120823,0.0,-0.0012820372527821077,0.0,0.005277644022238005,-0.003035535347964586,-1.7820135874984038,0.0,-1.2115272415023006,-0.03319932885587206,0.0,0.0,0.0,0.0,-0.001640952018078249,0.0,0.0,-0.22981557545812548,-2.0375413336828005,-0.33605854609054486,-0.0060269555813809135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11015327025511693,0.0,-0.8112714759142415,0.0,0.0,0.0,-0.03672119509009146,0.020641318596768023,-0.011910966670939476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05428388931772442,0.0,0.024939144054740472,0.0,0.0,0.0,0.0,-2.429958881398326,0.0,0.0,0.0,0.0,0.0,0.0,0.0030359462464514732,0.0,0.0,-1.4515644291904728,-0.046633152318909216,0.0,0.0,-0.020375974550057366,-0.027604423085692546,0.0,0.0,-0.022229065465391912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016765476544530215,0.0,0.0,0.0,0.0,-0.061061042422733205,0.0,0.0,-1.4612675495051832,0.0,-0.007396400728235185,-0.041978311670959514,0.0,0.0,0.0,-0.18184705931759423,0.0,0.0,0.0,0.0,0.0,0.0,-0.14663100760722697,0.0,0.0,0.0,0.0,-0.0035666697779970303,-0.5526935393056785,0.0,-2.4658476253088057,0.0,-0.09466864083579797,-0.012966945748897202,0.0,0.0,-0.0956603759218562,0.0,-0.11770437065171237,0.0,-1.3512466374850156,-0.0793941966383849,0.0,0.0,-0.1799889518304692,0.0,-0.0028236854498148033,0.0,-0.00849047286821929,-0.0029135790558084494,-1.7304099520114733,-0.0023283842332467927,0.0,-0.2011154523695561,0.0,0.0,0.0,-0.002511824129290894,0.0,0.0,0.0,0.0,0.0,-0.003653335632847638,-1.9805250617331973,0.10973491083931788,0.0,0.0,-0.07299886564258434,0.0,0.0,0.0,0.022326779362875804,0.0,0.0,0.0,0.18236311999600185,0.0,-0.0025919365037951614,0.0,-0.8815712248788357,0.0,0.0,-0.17002981574168446,-0.004277180744250042,0.0,-0.003718543792060506,-0.0025017590439900487,-0.0021252354432335294,0.0,-0.20512601263990454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38568449727206344,0.0,0.0,-0.01504408902440903,-0.04094940512492179,0.0,0.0,0.0,0.0,0.0,-0.06215560818203457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038503014229422476,0.0,0.0,-0.006499282968976604,0.0,-0.15400544808028271,0.0,0.0,-0.020432812642329327,0.0,0.0,0.0,-0.06819346973543827,0.0
Abra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
