,Abomasnow,Abra,Absol,Accelgor,Aegislash,Aerodactyl,Aggron,Alakazam,Alcremie,Altaria,Amaura,Amoonguss,Anorith,Appletun,Applin,Araquanid,Arcanine,Archen,Archeops,Arctovish,Arctozolt,Armaldo,Aromatisse,Aron,Arrokuda,Articuno,Articuno-Galar,Audino,Aurorus,Avalugg,Axew,Azelf,Azumarill,Azurill,Bagon,Baltoy,Barbaracle,Barboach,Barraskewda,Basculin,Beartic,Beheeyem,Beldum,Bellossom,Bergmite,Bewear,Binacle,Bisharp,Blacephalon,Blastoise,Blaziken,Blipbug,Blissey,Boldore,Boltund,Bonsly,Bouffalant,Bounsweet,Braviary,Brionne,Bronzong,Bronzor,Budew,Bulbasaur,Buneary,Bunnelby,Butterfree,Buzzwole,Calyrex,Carbink,Carkol,Carracosta,Carvanha,Caterpie,Celebi,Celesteela,Centiskorch,Chandelure,Chansey,Charizard,Charjabug,Charmander,Charmeleon,Cherrim,Cherubi,Chewtle,Chinchou,Cinccino,Clauncher,Clawitzer,Claydol,Clefable,Clefairy,Cleffa,Clobbopus,Cloyster,Coalossal,Cobalion,Cofagrigus,Combee,Combusken,Comfey,Conkeldurr,Copperajah,Corphish,Corsola,Corsola-Galar,Corviknight,Corvisquire,Cosmoem,Cosmog,Cottonee,Cradily,Cramorant,Crawdaunt,Cresselia,Croagunk,Crobat,Crustle,Cryogonal,Cubchoo,Cubone,Cufant,Cursola,Cutiefly,Darmanitan,Dartrix,Darumaka,Darumaka-Galar,Decidueye,Dedenne,Deino,Delibird,Dewpider,Dhelmise,Diancie,Diggersby,Diglett,Diglett-Alola,Ditto,Dottler,Doublade,Dracozolt,Dragalge,Dragapult,Dragonair,Dragonite,Drakloak,Drampa,Drapion,Dratini,Drednaw,Dreepy,Drifblim,Drifloon,Drilbur,Drizzile,Druddigon,Dubwool,Dugtrio,Dugtrio-Alola,Dunsparce,Duosion,Duraludon,Durant,Dusclops,Dusknoir,Duskull,Dwebble,Eevee,Eiscue,Eldegoss,Electabuzz,Electivire,Electrike,Elekid,Elgyem,Emolga,Entei,Escavalier,Espeon,Espurr,Excadrill,Exeggcute,Exeggutor,Exeggutor-Alola,Exploud,Falinks,Farfetch'd,Farfetch'd-Galar,Feebas,Ferroseed,Ferrothorn,Flapple,Flareon,Fletchinder,Fletchling,Flygon,Fomantis,Foongus,Fraxure,Frillish,Froslass,Frosmoth,Gabite,Gallade,Galvantula,Garbodor,Garchomp,Gardevoir,Gastly,Gastrodon,Gengar,Gible,Gigalith,Glaceon,Glalie,Glastrier,Gloom,Golbat,Goldeen,Golduck,Golett,Golisopod,Golurk,Goodra,Goomy,Gossifleur,Gothita,Gothitelle,Gothorita,Gourgeist,Gourgeist-Large,Gourgeist-Small,Gourgeist-Super,Grapploct,Greedent,Grimmsnarl,Grookey,Grovyle,Growlithe,Grubbin,Gurdurr,Guzzlord,Gyarados,Hakamo-o,Happiny,Hatenna,Hatterene,Hattrem,Haunter,Hawlucha,Haxorus,Heatmor,Heatran,Heliolisk,Helioptile,Heracross,Herdier,Hippopotas,Hippowdon,Hitmonchan,Hitmonlee,Hitmontop,Honedge,Hoothoot,Horsea,Hydreigon,Igglybuff,Impidimp,Incineroar,Indeedee,Indeedee-F,Inkay,Inteleon,Ivysaur,Jangmo-o,Jellicent,Jigglypuff,Jirachi,Jolteon,Joltik,Jynx,Kabuto,Kabutops,Kadabra,Kangaskhan,Karrablast,Kartana,Keldeo,Kingdra,Kingler,Kirlia,Klang,Klefki,Klink,Klinklang,Koffing,Kommo-o,Krabby,Krokorok,Krookodile,Kubfu,Kyurem,Lairon,Lampent,Landorus-Therian,Lanturn,Lapras,Larvesta,Larvitar,Latias,Latios,Leafeon,Lickilicky,Lickitung,Liepard,Lileep,Lilligant,Lillipup,Linoone,Linoone-Galar,Litten,Litwick,Lombre,Lopunny,Lotad,Loudred,Lucario,Ludicolo,Lunatone,Lurantis,Luxio,Luxray,Lycanroc,Lycanroc-Dusk,Lycanroc-Midnight,Machamp,Machoke,Machop,Magby,Magikarp,Magmar,Magmortar,Magnemite,Magneton,Magnezone,Malamar,Mamoswine,Mandibuzz,Manectric,Mantine,Mantyke,Maractus,Mareanie,Marill,Marowak,Marowak-Alola,Marshtomp,Mawile,Melmetal,Meltan,Meowstic,Meowth,Meowth-Alola,Meowth-Galar,Mesprit,Metagross,Metang,Metapod,Mew,Mienfoo,Mienshao,Milcery,Milotic,Miltank,Mime Jr.,Mimikyu,Minccino,Moltres,Moltres-Galar,Morelull,Morgrem,Morpeko,Mr. Mime,Mr. Mime-Galar,Mr. Rime,Mudbray,Mudkip,Mudsdale,Munchlax,Munna,Musharna,Natu,Necrozma,Nickit,Nidoking,Nidoqueen,NidoranF,NidoranM,Nidorina,Nidorino,Nihilego,Nincada,Ninetales,Ninetales-Alola,Ninjask,Noctowl,Noibat,Noivern,Nuzleaf,Obstagoon,Octillery,Oddish,Omanyte,Omastar,Onix,Oranguru,Orbeetle,Palossand,Palpitoad,Pancham,Pangoro,Passimian,Pawniard,Pelipper,Perrserker,Persian,Persian-Alola,Petilil,Phantump,Pichu,Pidove,Pikachu,Piloswine,Pincurchin,Pinsir,Poipole,Politoed,Poliwag,Poliwhirl,Poliwrath,Polteageist,Ponyta,Ponyta-Galar,Popplio,Porygon,Porygon-Z,Porygon2,Primarina,Psyduck,Pumpkaboo,Pumpkaboo-Large,Pumpkaboo-Small,Pumpkaboo-Super,Pupitar,Purrloin,Pyukumuku,Quagsire,Qwilfish,Raboot,Raichu,Raichu-Alola,Raikou,Ralts,Rapidash,Rapidash-Galar,Regice,Regidrago,Regieleki,Regigigas,Regirock,Registeel,Relicanth,Remoraid,Reuniclus,Rhydon,Rhyhorn,Rhyperior,Ribombee,Rillaboom,Riolu,Rockruff,Roggenrola,Rolycoly,Rookidee,Roselia,Roserade,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rowlet,Rufflet,Runerigus,Sableye,Salamence,Salandit,Salazzle,Sandaconda,Sandile,Sandshrew,Sandshrew-Alola,Sandslash,Sandslash-Alola,Sandygast,Sawk,Sceptile,Scizor,Scolipede,Scorbunny,Scrafty,Scraggy,Scyther,Seadra,Seaking,Sealeo,Seedot,Seismitoad,Sharpedo,Shedinja,Shelgon,Shellder,Shellos,Shelmet,Shiftry,Shiinotic,Shinx,Shuckle,Sigilyph,Silicobra,Silvally,Silvally-Bug,Silvally-Dark,Silvally-Dragon,Silvally-Electric,Silvally-Fairy,Silvally-Fighting,Silvally-Fire,Silvally-Flying,Silvally-Ghost,Silvally-Grass,Silvally-Ground,Silvally-Ice,Silvally-Poison,Silvally-Psychic,Silvally-Rock,Silvally-Steel,Silvally-Water,Sinistea,Sirfetch'd,Sizzlipede,Skarmory,Skorupi,Skrelp,Skuntank,Skwovet,Sliggoo,Slowbro,Slowbro-Galar,Slowking,Slowking-Galar,Slowpoke,Slowpoke-Galar,Slurpuff,Smoochum,Sneasel,Snom,Snorlax,Snorunt,Snover,Sobble,Solosis,Solrock,Spheal,Spiritomb,Spritzee,Squirtle,Stakataka,Starmie,Staryu,Steelix,Steenee,Stonjourner,Stoutland,Stufful,Stunfisk,Stunfisk-Galar,Stunky,Sudowoodo,Suicune,Swablu,Swampert,Swinub,Swirlix,Swoobat,Sylveon,Talonflame,Tangela,Tangrowth,Tapu Bulu,Tapu Fini,Tapu Koko,Tapu Lele,Tauros,Tentacool,Tentacruel,Terrakion,Thievul,Throh,Thundurus,Thundurus-Therian,Thwackey,Timburr,Tirtouga,Togedemaru,Togekiss,Togepi,Togetic,Torchic,Torkoal,Tornadus,Tornadus-Therian,Torracat,Toxapex,Toxel,Toxicroak,Toxtricity,Tranquill,Trapinch,Treecko,Trevenant,Trubbish,Tsareena,Turtonator,Tympole,Type: Null,Tyranitar,Tyrantrum,Tyrogue,Tyrunt,Umbreon,Unfezant,Urshifu-Rapid-Strike,Uxie,Vanillish,Vanillite,Vanilluxe,Vaporeon,Venipede,Venusaur,Vespiquen,Vibrava,Victini,Vikavolt,Vileplume,Virizion,Volcanion,Volcarona,Vullaby,Vulpix,Vulpix-Alola,Wailmer,Wailord,Walrein,Wartortle,Weavile,Weezing,Weezing-Galar,Whimsicott,Whirlipede,Whiscash,Whismur,Wigglytuff,Wimpod,Wingull,Wishiwashi,Wobbuffet,Woobat,Wooloo,Wooper,Wynaut,Xatu,Xurkitree,Yamask,Yamask-Galar,Yamper,Zapdos,Zapdos-Galar,Zarude,Zeraora,Zigzagoon,Zigzagoon-Galar,Zoroark,Zorua,Zubat,Zweilous,Zygarde-10%,empty
Abomasnow,0.0,0.0,-0.0011984910500000001,0.0015455787,-0.1610558189,-0.00197367675,-0.0017037326,-0.02819279105,0.0,0.0012460204,0.0,-0.1323598239,0.0,0.0,0.0,-0.00542960415,-0.0026309437,0.0,-0.0020167893,0.0716094571,6.89215094205,0.0,0.0,0.0,0.0,-0.0033243432500000003,-0.0012198893000000001,-0.00216685165,-0.0067583774,-0.0014532333,0.0,-0.0192164361,-0.16347966785,0.0,0.0,0.0,-0.00101579195,0.0,-0.15119885485,0.0,0.0,0.0,0.0,0.0,0.0,-0.00332639085,0.0,-0.6763788033,-0.1559092426,-0.00560337995,-0.10392325085000001,0.0,-0.8293163796,0.0,-0.00112440155,0.0,0.0,0.0,0.0,0.0,-0.0055439014000000005,0.0,0.0,0.0,0.0,0.0,-0.010072491400000001,-0.15452263300000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038825777499999995,-0.041245537799999996,-0.00070205675,-0.004423031149999999,-0.30395894749999997,-0.0093467491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014657757000000001,0.0,0.00308276465,-0.0018626744,-1.8814801254,0.0,0.0,0.0,-0.22061813005,0.0,-0.00149342815,-0.001024193,0.0,0.0,-0.0021399923,-0.04574853375,0.0,0.0,0.0,-0.00442371955,2.5935762166,0.0,0.0,0.0,0.0,-0.0016424838,0.0,-0.2735584968,-0.0150149263,0.0,-0.00130180715,0.0,-0.0021017757,0.0,0.0,0.0,0.0,0.0,-0.02224553945,0.0,0.0,0.0,-0.0016654132,0.0,0.0,0.0,0.0,-0.00140271955,-0.0015246392499999998,-0.0318338872,0.0,0.0,-0.11309322035,0.0,0.0,-0.23937977135,-0.00129396445,-2.060056432,0.0,-0.5243052751499999,0.0,-0.00887511515,-0.0006983126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00076817605,-0.00188805025,-0.00094319945,-0.0011066332,0.0,0.0,0.0,0.0,-0.00177189805,0.0,-0.00137682395,0.0,0.0,0.0,0.0,0.008543033700000001,-0.00332338215,-0.0111851655,0.0,2.02065472765,0.0,-0.0010570353,-0.00273429465,-0.0033831945,0.0,-0.0007334585,0.0,0.0,0.0,-1.4744699196500002,0.0,0.0,0.0,0.0,-0.00191426535,0.0,0.0,0.0,0.0,-0.0006087677000000001,-0.01739967385,0.0,0.0,-0.00360048915,0.0,-1.57016149105,-0.00542313275,0.0,-0.16005546015,-0.07392266715000001,0.0,-0.0028129666,0.0,0.0,-0.010750634549999999,0.0,0.0,0.0,0.0,0.0,-0.0019976144,-0.0020194805000000003,-0.00211044965,0.0,0.0,0.0,-0.00083648145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04767355165,0.0,0.0,0.0,0.0,0.0,0.0,-0.022973167500000002,0.0,0.0,0.0,0.0078389789,0.0,0.0,-0.28333001555000004,-0.033732219300000005,0.0,-1.6608631679,-0.00225650655,0.0,-0.0616011759,0.0,0.0,-0.48613210795,0.0,-0.00143691845,0.0,0.0,0.0,0.0,-0.32803869205,0.0,0.0,-0.041685054949999995,-0.0019959395999999997,0.0,0.0,-0.00833925805,0.0,0.0,-0.00206249895,0.0,-0.09598371815000001,-0.0008252000499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8960848982,-0.09989077660000001,-0.035743796,-0.0015237602,0.0,0.0,-0.028462910100000002,0.0,0.0,0.0,-0.1356063065,0.0,0.0,-0.0096183447,0.0,6.2123574824,0.0,0.0,-2.7134480425999996,0.0,-0.00160963735,0.0,0.0,-0.08365338324999999,-0.16642982415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009616713,0.0,0.0,0.0,0.0,-0.0058148258,0.0,0.0,-0.0103207484,-0.0014702421000000001,0.0,0.0,0.0,0.0,-0.00377876695,-0.01211930445,-0.001127702,-0.00240446005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6691140439000001,0.0,-0.1504885589,-0.8374899399,-0.001895712,-0.0078822751,0.0,0.0,0.0,0.0,0.0,-0.027360558899999998,0.0,0.0,-0.5387602407000001,0.0,0.0,0.0,0.0,0.0,-0.00097274395,-0.006151142050000001,0.0,0.0,-0.25431601875,0.0,-0.00364664425,0.0,-0.00835161245,0.0,0.0,-0.010055251250000001,0.0,-0.1147794753,-0.04773424345,0.0,0.0,-0.00098917195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0199857167,0.0,-0.3776743636,-0.02532504185,0.0,0.0,0.0,0.0,-0.02901473295,0.0,0.00314578845,-0.25633881965,0.0,0.0,0.0,0.0,0.0,-0.0461571989,0.0,0.0,0.0,-0.059916666199999996,0.0,0.0,0.0,-0.0013913983,0.0,0.0,-0.0008765831500000001,0.0,0.0,-0.26320239235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011481183000000002,0.0,0.0,0.0,0.0,-0.00219994215,0.0,0.0,-0.00138400805,-0.02468276035,0.0,0.0,0.0,0.0,-0.01389955005,-0.018599249050000002,-0.07962733175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043897151,-0.12255737010000001,0.0,0.0,0.0,-0.02551334105,-0.0214438426,0.0,0.0,-0.0007874061500000001,0.0,-0.016918415200000002,-0.2944177229,-0.00152429545,0.0,-0.0016899463,0.0,0.0,-0.23425536305,0.0,0.0,0.0345066157,-0.010147123099999999,-1.24021368795,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018859593,0.0,0.0,0.0,0.0174394909,-0.00117979345,-0.13495150649999998,0.0,0.0,-0.00241210985,-0.0028619695,-0.031358133600000004,0.0,0.05395201805,-0.01987668425,0.0,0.0,0.0,0.0,-0.0270195385,0.0,0.0,-0.00307680245,-0.38094146544999996,-0.0123449416,0.0,-0.0025852991,0.0,0.0,0.0,0.0,0.0,0.0,-0.09846160370000001,-0.0007594612,-0.06434872159999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03312882015,-0.0022995999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055654206,0.0,-0.58537108435,0.0,0.0,0.0,0.0,0.0,-0.5799700861,-0.0069603307,-0.9062375653999999,-0.7406462227999999,0.0,0.0,-0.00594051945,0.0,0.0,0.0,-0.01177251515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034752473500000002,-0.09247309505000001,0.0,-0.00523284785,0.0,0.0,0.0,0.0,-0.0414542544,0.0,0.0,0.0,-0.0606029241,0.0,3.86168703785,0.0,0.0,-0.00133412745,-0.08759664915,-0.00200793425,0.0,-0.3258777048,-0.047319509800000006,1.9103073976,-0.7848049293999999,-0.8791331523,-0.0036120326500000003,0.0,-0.008794085,-0.042234814999999995,0.0,0.0,-0.00391187115,-0.11306171585,0.0,0.0,0.0,0.0,-0.09318697240000001,0.0,0.0,0.0,-0.04512628045,0.0,1.8285309809,0.0,-1.1570751309,0.0,-0.0031493386,-0.07913962520000001,0.0,0.0,0.0,-0.0008462738000000001,0.0,-0.009392204550000002,0.0,0.0,0.0,-0.6499770027,-0.003955593150000001,0.0,0.0,-0.03290316885,0.0,-0.71863723345,-0.0022360515,0.0,0.0,-0.00924726955,-0.0115093858,0.0,-0.03733863905,0.0,0.0,-0.2369187149,-0.0014537951500000002,-0.00124195865,0.0,-0.02338106615,-0.70658930915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6043376901,0.0,-0.01585825345,-0.0041120839499999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0254797215,0.05737572285,0.0,0.0,0.0,-0.77002062935,4.045320910799999,-0.0985340421,-0.6488510687,0.0,0.0,-0.0047927658,0.0,0.0,0.0,-0.0172343365,0.0
Abra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
