,Porygon-Z,Mandibuzz,Weezing,Barbaracle,Volcarona,Thundurus,Toxicroak,Spiritomb,Stoutland,Liepard,Archeops,Snorlax,Hoopa,Swellow,Beedrill,Ambipom,Hitmonlee,Dusknoir,Gorebyss,Gothorita,Aron,Poliwrath,Machamp,Cacturne,Gliscor,Wobbuffet,Cresselia,Aurorus,Bronzong,Emboar,Chansey,Diggersby,Rhydon,Gligar,Forretress,Absol,Garchomp,Slurpuff,Ferrothorn,Cobalion,Scrafty,Milotic,Ditto,Aerodactyl,Eelektross,Infernape,Doublade,Latias,Landorus-Therian,Lapras,Bisharp,Zangoose,Krookodile,Lucario,Golurk,Steelix,Florges,Rampardos,Nidoqueen,Cinccino,Altaria,Sharpedo,Torterra,Scolipede,Hoopa-Unbound,Meloetta,Togekiss,Serperior,Heliolisk,Celebi,Ampharos,Omastar,Mismagius,Victini,Cofagrigus,Venusaur,Magnezone,Blastoise,Golem,Durant,Pinsir,Pangoro,Banette,Granbull,Cloyster,Tauros,Klefki,Slowbro,Regirock,Jigglypuff,Raikou,Salamence,Haxorus,Wynaut,Kecleon,Marowak,Porygon2,Arcanine,Crawdaunt,Crobat,Mamoswine,Goodra,Swanna,Druddigon,Rotom-Heat,Mew,Hippowdon,Kyurem-Black,Floatzel,Blissey,Politoed,Nidoking,Gothitelle,Kabutops,Metagross,Exploud,Sylveon,Kyurem,Lanturn,Amoonguss,Jolteon,Seismitoad,Tornadus,Nosepass,Uxie,Slaking,Delphox,Rotom-Wash,Chesnaught,Luxray,Avalugg,Talonflame,Scyther,Honchkrow,Umbreon,Zygarde,Alakazam,Dragalge,Heracross,Feraligatr,Rhyperior,Houndoom,Quagsire,Dragonite,Darmanitan,Gyarados,Vaporeon,Chandelure,Staraptor,Froslass,Reuniclus,Heatran,Ursaring,Tyrantrum,Klinklang,Meowstic,Terrakion,Gardevoir,Conkeldurr,Breloom,Slowking,Crustle,Stunfisk,Alomomola,Lopunny,Flareon,Rotom-Mow,Exeggutor,Audino,Hawlucha,Sandslash,Drapion,Braviary,Torkoal,Probopass,Excadrill,Smeargle,Whimsicott,Magneton,Pidgeot,Tentacruel,Medicham,Sawk,Golbat,Gengar,Swampert,Marill,Shaymin,Sableye,Dugtrio,Typhlosion,Electivire,Suicune,Gourgeist-Super,Scizor,Manectric,Donphan,Zapdos,Ninjask,Vivillon,Gastrodon,Moltres,Thundurus-Therian,Weavile,Articuno,Tornadus-Therian,Gigalith,Keldeo,Tyranitar,Gourgeist-Small,Noivern,Chatot,Registeel,Empoleon,Roserade,Sceptile,Charizard,Manaphy,Virizion,Trevenant,Pikachu,Zoroark,Accelgor,Shuckle,Magmortar,Galvantula,Abomasnow,Muk,Raichu,Clefable,Sigilyph,Jellicent,Shiftry,Qwilfish,Mienshao,Yanmega,Latios,Ludicolo,Claydol,Clawitzer,Gogoat,Flygon,Starmie,Escavalier,Malamar,Entei,Tangrowth,Regice,Cradily,Espeon,Diancie,Ninetales,Azumarill,Clefairy,Glalie,Camerupt,Jirachi,Dusclops,Hydreigon,Shedinja,Carracosta,Azelf,Gallade,Skarmory,Aggron,Miltank,Hitmontop,Volbeat,Xatu,Kingdra
Fletchinder,-7.260462564897326e-05,0.0,0.0,-0.00031857755507865254,-0.0006808364705402753,-0.005359494339996283,-0.00028911285894013837,-8.08520005107677e-06,-2.248794004981544e-05,-8.0355818596875e-06,-0.00010250951680046973,0.00801902073428729,-7.207513464677323e-05,-1.401953889885443e-05,0.00015122440008988433,-3.51066871670298e-05,0.0001738969404988976,0.0,-1.1269651447867652e-05,0.0,0.0,-0.00011621521636891157,0.0,0.0020646986581839086,-0.0025286831430177854,-0.00030259442214137844,0.0,0.0,-6.129205252749468e-05,-6.291137760312133e-05,-0.005553049003109147,-0.0006809635230596177,0.003073323334876671,-1.124371889428829e-05,-0.00026018270050130185,-7.557696140882191e-05,-0.014390115240901799,-4.2801479428728114e-05,0.0,-0.00017595548761994268,-3.32350864418065e-05,-0.00013678889996545908,0.005906831685588131,-0.0007431122328992536,3.483811978064236e-05,-0.000693121865969438,0.014757408493401946,-0.005257044961307973,-0.003443673700872828,-1.022910630746457e-05,-0.007760477209787685,0.0,-7.631578481045866e-05,-0.00046184918675826187,0.0,-2.182999312487754e-05,3.6263131671595605e-05,0.0,0.0,-1.3777249132683735e-05,-0.0018886719754814816,-0.00027983322389921373,-1.270388840242282e-05,-0.00042449490664525847,0.00016555141870237215,-2.4484659161705624e-05,-0.002165464810871055,0.0042163940424457666,-4.575554395581838e-05,0.00026571291482741736,0.001844129712732985,0.0,-1.0082529501277335e-05,0.0,0.00036956026735021554,-0.0027394660033903287,-0.00235590992184245,-0.00025032144254601775,-8.383528869133477e-06,0.011644746455027041,0.0,-5.067166267439347e-05,8.921580099660501e-05,-7.892407076804768e-06,-0.00038912540436205446,-1.1225275951096876e-05,-0.002098888584597664,-0.003206243773299323,-6.426346306558613e-06,0.0,0.0,-0.00011454406427232521,0.0,0.0,-1.231476837228626e-05,0.0,0.0029707589548567765,-0.0001306660208669222,-0.0005446165884052282,-7.906096771633247e-05,-0.0005053976078011445,-0.00010199715545330468,0.0,-5.4049944097844875e-05,0.0,-0.0015293018249505636,0.0,0.004908342764726683,-6.918704672666116e-06,-0.00015173142382995982,-0.001501025997642188,-0.0002599504750824042,0.0,-0.0008017587979191216,-0.0032725712383240204,0.0001659960879607613,0.013847320435095746,-2.9027156182445688e-05,-6.077311047337205e-05,0.008289173813308114,-0.00011295162196071868,-0.0007909597810054816,0.0,0.0,0.00020651988820435412,-2.2791471235925738e-05,-2.4169119714139486e-05,-0.0038900552133885723,-0.0003131613214533518,-7.619133034909034e-06,-7.977025065488003e-06,-0.00824150321325231,-7.1781391401064805e-06,-5.257468073365984e-05,-0.00034120446879509666,3.503372183537911e-05,-0.0023443802641130705,-0.00045581391869284083,-0.0009261035516559397,-0.0006986162931532484,-0.00010706427943977119,-8.449206364276005e-05,0.0,-0.0013309756900991578,-0.00014360700345998593,-0.002022939192123785,0.006120632988002902,0.014640805691037683,-0.0002918780660399699,0.0,-0.00018720740464914533,-0.009031963736078417,-2.9938159665812608e-05,-0.00012987692144441,-7.113775084603145e-06,-7.733122696306035e-06,0.0,-0.0027558699459021164,-0.0009088447389285473,-0.00313805191932425,0.0,0.00044956658467786286,0.014758864512411034,0.011376029498632674,0.009103127685821232,-1.2807321518928893e-05,0.0005539610153561799,0.0,-1.5319043092125625e-05,-0.00041706533534814687,0.0,-1.9196346155646702e-05,-7.760532546101725e-06,-1.2123621473018188e-05,0.0,-0.007098117044542696,-5.846487952729012e-05,-3.798309813679926e-05,-4.680483019457997e-06,-0.000338775824920138,-0.00044501386035095776,-0.0013163831448775923,-9.001164021307276e-06,0.0,-0.0029581594337926695,-0.0007096439911172623,-1.5582943762253633e-05,-4.261027841554259e-05,-0.005898327978333297,0.0,-1.7714645488431647e-05,-1.940852627423062e-05,-0.001088416797878104,0.0030490256219181033,-0.006244334706703068,0.006137198704457283,-0.0002565000258764426,-0.001251136797897654,0.0,0.0,-0.000443568035879086,0.0,-0.0003804070030057282,-0.0030738558919803424,0.00015117993132420936,-0.0067322192817887505,0.0,-0.00837628949078748,-0.007359557520958221,0.0,-3.306280043678667e-05,0.0,-1.7319546951507904e-05,-0.00029905732495504,-6.945573277156164e-05,-0.0003565283367001395,-0.004291393374515115,0.0,-1.083380920497929e-05,0.011637415123973451,-1.1870272865053144e-05,-9.634637637966743e-05,8.507328169951729e-05,-0.00012491787201334583,-5.845666684576613e-06,0.006181022791224515,0.0,0.00014730705366063573,1.1674533767718037e-05,-0.007861012603886863,3.977669904536557e-05,-0.00013168359118910565,0.0,0.0001815044825290052,0.0,-3.904419988418646e-05,-0.008574481727132066,4.853130800999351e-05,-1.120936620889289e-05,0.0022130365968573208,-1.8029247043202924e-05,-2.024671105250789e-05,0.0021364442751646492,8.182241169940106e-05,-9.709172820198962e-06,-0.0004896605767096553,-0.0003219411440974432,0.0,-1.5013003312317775e-05,-0.00017827306027078056,-0.003876726824334236,-6.0593018035390605e-05,-0.006849239519322896,0.0,-3.1360173024254515e-05,0.0001451543447572361,-0.002691548266653043,0.00020952061023642762,-0.0005658219278053379,-0.0006797720194880483,0.0,-0.000736754789224995,-0.00019777906084039878,-0.008507868115151444,-5.5365676704052354e-05,-9.646101553061859e-06,2.749334900925797e-05,0.0,-1.8549418632087774e-05,-0.001163538154622453
Swellow,0.03098496302900891,-0.02467229841677722,0.03960248374287773,-0.029292471419417838,0.047138608820909894,-0.4458647651061347,-0.026619298747539565,-0.0007446574164279936,-0.0020703402576048467,0.0011885771874613482,0.03300423261805102,0.025335063067915383,0.05196390551248829,0.0,-0.026584026326745384,0.021737338219819883,0.07586794492818519,-0.0003207426349285835,-0.00044616585866183727,0.0,-0.00040506118686831115,-0.010703400225783546,0.009930287801005012,0.0006393390970788027,-0.08591838043219543,-0.026102761334681063,-0.07373305487681021,-0.0005419812427943604,-0.002823913778808778,-0.0034792057195294776,-0.5091614662668955,-0.027751749050783522,0.0397877533427614,-0.0010354862406791044,0.03830724543530649,0.026580294994898064,-1.1728380088269452,0.00966466632114833,-0.6146732807282248,-0.011516357335002322,0.013636492972075136,0.1526750208213816,0.04259502792917678,0.012067117073525563,0.003055018988980892,-0.0415489128458533,0.0196365080234236,0.5419684993383019,-0.06368597782802587,0.001051090302533035,-0.6309726106768687,0.039828459736456844,0.0958742107676143,0.015844566348887812,0.013422535241423932,0.0779315627160186,0.03923638616908297,0.01010304773510504,-0.009531237855643918,0.060340071959483856,-0.03214003805008847,-0.01792871924902859,-0.0003565889019942973,0.002718062007766149,-0.266375874643168,0.04684299749936676,-0.022511283895936457,-0.13854959072934867,0.002875715213942116,-0.10836180775726711,-0.020508671144420097,-0.02159440675739552,0.012340232743129127,-0.0922477091728737,-0.0005989244320942447,-0.08847180149671963,-0.13417396376516072,0.3723148304757084,0.008872913208223275,0.0038790842023844136,1.026142192176943,0.020960675706080085,-0.0037524986714065484,0.004374145876342505,0.030760117402061575,0.015258054146483032,-0.006478788757661225,-0.27697151208556875,0.0017230222286458094,-0.0012544079251569865,-0.2093618956632949,0.05815015911276815,0.02168700813250143,0.0,0.015393784474029707,-0.0006791558854256368,0.003383378887556668,0.101141766929293,0.0170723853660183,0.015118135156845468,-0.03740710631776595,0.009978768990099144,9.527491075116503e-05,0.02068087647766991,0.9440932851398471,-0.06040201373652532,-0.4978025476426719,-0.2389162922306145,0.003085645507892201,-0.01319573798253928,-0.13557172046921284,0.0006910119385200413,-0.2064370608933711,-0.07315848540715501,-0.16370739490865643,0.023983696347071978,-0.013658281464101987,-0.002673064149843168,0.057016787746166524,-0.33475155645908716,0.06069634656023538,-0.07066781001553205,-0.0031267100997659477,-0.000690458248049659,-0.0012722004501511657,-0.0009145734603685758,0.02824403775905495,-0.36806122319784984,-0.028838729932064423,0.009594894680254045,0.019213410559078735,0.5084036749819293,0.007749836176750264,-0.002715516691496408,0.12863036610656883,0.04612760521911944,-0.17999573545287312,-0.035470137042475036,0.03308994413186471,-0.04926182422449214,-0.006380963730395685,0.0007699426266715749,-0.2824267522473372,-0.0034553535165255667,0.020106802634069054,-0.16493586533196228,0.0187260784763502,0.050129234786463334,1.1605248021578898,-0.002917751770422419,-0.006099089171866974,-0.6954945115769112,0.06129047854243301,-0.009406048723050727,0.017755667266032355,0.0016340315803960138,0.006124273370892455,-0.15649690535367256,0.025289895513936386,-0.21003194373624762,0.0632388086611968,0.007842783111251556,-0.002235308651382767,-0.025302428817324092,-0.29235529562517376,0.040386340102173256,-0.0020762056477698927,0.013725356106877706,0.02446425979762681,-0.018799329946830957,0.0025983360686656375,-0.0017571096032837931,0.0018761686624663536,0.03996676308428815,-0.0006576363217082324,0.5065642746362972,0.09797287407378516,-0.02849781562002784,0.991461127827368,0.10027236544746831,0.14748703899278387,-0.12289418131132054,0.013852951127343896,-0.0003961974974326731,-0.22047683942457724,0.036145045087783656,0.0,0.013753578644066265,-0.20579238370226594,-0.0790505893746607,0.04594228632746765,0.0932115017425736,-0.09211790866451365,-0.00037623255656294265,0.22261526221800343,-0.13390611487372983,-0.0063799971276230424,0.07890970896398826,-0.0001491395513430236,0.05517416231828618,0.11671090914156709,-0.0025496738071660377,-0.015094787317239733,-0.17712135931903955,-0.00030805227717874367,-0.620461974692164,0.03127452887318016,-0.7529313171299745,-0.5188583994413862,0.0,-0.0017401933766623958,-0.0002880036902255719,0.0004752108381325024,-0.015788570467532563,-0.004549726742773731,0.1288008932172334,0.011620907816107473,0.2997066408535952,-0.0009977800219234116,0.0458754341250084,0.0032594070369797584,0.01586550752167182,-0.001165337198585866,0.04074132869283676,0.013770000012073982,0.0007541686895190299,-0.0027132602747927718,0.011502030341453312,0.10552878923137175,-0.7009934768658853,0.04158556376488133,0.015674996272235397,-0.001174771343475378,-0.0008752645819981526,0.12545342368371487,-0.0035959697751293514,-0.712546203068744,0.01918540626477104,0.00013007714534248797,0.02534039696910639,-0.0012668851433505813,0.0067007864466539,-0.487379826384446,-0.0008085092683181996,0.0503782178995297,-0.04487400862107672,-0.005805922571021346,0.02331203704147835,0.023330898514589894,0.010543313494331935,-0.310246971203748,0.025747878899825456,-0.5567022153314487,0.0,0.031223562870904078,0.004147417862208904,-0.16579497293999862,6.535271183074351e-05,-0.04736979258225292,0.005853671869759977,0.00972064765467268,-0.06781845140177703,0.001441565179183469,-0.596385798392008,0.10844506948245947,0.029271412157455733,0.0035911170122209356,0.008681381423562989,0.024251582520337236,-0.10707165479036188
Eevee,0.008910600650139008,0.0,-4.644490926265333e-05,-0.0005840585206055778,-0.0012521176553113194,-0.009827117205277071,-0.0005300402413902539,-1.4823075607506208e-05,0.0,-1.4731900435038111e-05,0.0,0.0006726794624333979,-0.0001321384696219378,-2.56999168923913e-05,0.007492669519812226,0.0,-3.127153911354949e-05,2.57181078001938e-05,-2.0660940505968914e-05,-1.0979501749917242e-05,4.8654385821588984e-05,0.0,-0.00010960401893861451,-1.997822592752849e-05,-0.004613172697058928,-0.0005546830871285577,-0.0014716294501015059,-1.487899546235557e-05,-9.604393183839571e-05,0.0,-0.010260109553747005,-0.001248429577528794,-2.400578330865697e-05,-2.0613484639473027e-05,7.839894844420862e-05,-0.0001726047423912326,-0.026248811867787207,-8.229428386539118e-05,-0.013202886495290877,-0.00032258506063656165,-5.515015005874355e-05,-0.0002506892027244274,-0.0004771431550798542,-0.0007317383714204003,-3.383884730487208e-05,-0.0012707234209506312,-0.00012686876476706148,-0.009635668859000057,-0.021115132358042105,0.00022956630979844436,-0.014227370794094847,-1.6087096966377832e-05,-0.0001318234229190198,0.040576473323278725,-2.552644417656366e-05,-1.8089829693808526e-06,-9.883454580419627e-05,-3.384913807044813e-05,0.0,-1.994952615257005e-05,-0.003386501003886591,-0.0004528915447215647,0.0002940301467654843,-0.0007638444846567305,-0.005354779636417386,0.0,-0.003687372710614252,-0.0020610800110602012,-8.389935359216833e-05,-0.0033111476643442285,-0.0004094731171836381,0.0,1.4615685775248815e-05,-0.001855631371389324,0.0,-0.003514107703483191,-0.004313895425881814,-0.00037707856557687525,0.0004830698334262983,-2.8890345127862225e-05,-0.0026452344570185127,-9.289803129477327e-05,-7.135229316305255e-05,0.0013825511464476711,-0.00047939120036597014,-1.2491032355062727e-05,-0.0035646753715620487,-0.004880394135545378,0.0,5.478811176426877e-05,-0.004507895846966186,-0.00020997998224098414,9.689241136738472e-05,-1.0499829936910985e-05,-2.257707534902495e-05,-1.3520980967940817e-05,-0.0002153524264137594,0.001239595090877424,0.00706419431474896,9.453550358761963e-05,0.0,-0.00030656964301431093,-6.9999809104154225e-06,-8.193684296632934e-05,0.0,-0.0027838405791480512,-0.010061309973044918,-0.005815931393405395,0.0,0.00032043852141191905,-0.0027518132159813787,0.0,-0.0067316107008804135,0.0,-0.005951261173175334,-4.575809788578998e-05,0.02382116765677481,-5.321864991371897e-05,-0.00011138737989544894,0.0,0.025083516465383482,-0.0014509406640054625,0.0,0.0013832797041919214,0.0,0.0005228658761920008,-4.4309499115377946e-05,-0.012716795638855732,-0.000541029852611178,1.9131912630257367e-05,-1.8454695016167024e-05,-0.014990405574303154,2.5314152375931915e-05,0.0,0.024325436114761706,-0.0002256151214341764,-0.003217284875827688,0.007212115512949775,-0.0016953204111104802,-0.0012807965375775832,-0.00019628451243620807,-0.00016406974729955498,-0.006114985676817192,-0.0032434806817001924,-0.000230532169049615,-0.003571307843519893,0.005500827665543541,0.039774323573930744,-0.0008248625110396009,-0.00012947466836021524,-0.0003685100322388585,-0.016520376987451426,-5.4886626053989794e-05,-0.00023822080804857606,0.0,0.00039706776468961125,-0.0011684669252195223,-0.005052421945861327,-0.00165704215664137,-0.005772230922413131,-0.000928101577422995,-1.0604696020416561e-05,0.0,-0.0005218618432713559,-0.009302280396414805,0.018367699258290113,0.0,-1.9927765572681713e-05,-2.7999197288170468e-05,-0.00076632286477074,-1.1659922535123593e-05,0.0001222550796302568,-1.4227643046104273e-05,0.0,-1.3132548765111193e-05,-0.013511667718903666,0.0014785954799498842,-0.0005681400775640492,0.0,-0.00045627806350405375,-0.0008009755843199566,-0.00126452299518588,0.00013690751230813715,0.0,0.03574418652953707,-0.0006777840718928418,6.214158395172485e-06,-7.811124645516469e-05,-0.010730794830490423,-0.0017150875982820252,-3.2475649052064776e-05,-3.558229816914525e-05,-0.0012009110830440354,0.0,-0.014226333222764006,-0.0035420854817399686,-0.0005016994670229376,-0.0022937507964595595,9.457227208292608e-05,-2.104048931426473e-05,-0.0008190094739712111,-5.075356880648183e-05,0.0,-0.005639245339811936,-1.2680342222555182e-05,-0.01246561434762955,-1.9734623843922156e-05,-0.01585138992306706,0.02657578228238196,0.0,-6.641654232699554e-05,-1.2803324647966375e-05,0.0,-0.000521464165860789,-0.00012733542289599287,-0.0006027924008414984,0.03309320717699218,-0.00989539166699591,0.0,2.482947256129663e-06,5.232456524593572e-05,-0.00017085751879662795,-2.0467991789537696e-05,2.0602781655751617e-05,0.0005446181275518804,-0.00021200347654493204,-5.233661020486682e-05,-1.978347041743446e-05,-1.623757251414166e-05,-0.01441185006080478,-5.467738493671127e-05,-0.00024141991717924996,0.0,9.635006486613446e-05,-0.00013663306196566488,-7.154676996824908e-05,-0.015742788508707407,-7.634256899953212e-05,-2.0550504716303637e-05,-1.6572478227499786e-05,-3.314602055558493e-05,-3.785067243247969e-05,-0.010704063342908523,-1.6156179873669916e-05,5.7021547342453725e-06,0.0,0.0,-9.505020213705246e-06,0.0011796324072625992,0.025574620386838498,-0.007103867307358083,-0.00010299581808434778,-0.012541133093830746,-3.096762338769865e-05,-5.760664966860771e-05,0.0,-0.004943695662024956,-3.660203451172879e-05,-0.0015358458989731792,-0.001005241500975988,0.0,-0.0013507171102592024,-0.00048129676870180087,-0.015582856203433922,-8.96412132338798e-05,-1.5719301610980633e-05,3.2207965051225725e-05,-1.2214063385747853e-05,0.0,-0.0020948454788002665
Poliwrath,-0.05638394388033507,-0.34727943032172204,0.0064496761834451875,-0.24788424975523468,-0.3597576295275769,-2.100191476087169,0.36457635923274523,0.0879329404533171,-0.01506486838040864,-0.0059262962989460695,-0.07792863393884412,-0.010948663825214429,-0.0564976045750815,-0.010989428023055484,-0.23825627933769414,-0.024533059589212303,-0.002191223735277203,0.01152801934567892,-0.008828058999568249,0.0,0.0,0.0,-0.01208332171330203,-0.006225890620994596,-1.9080597942735338,-0.23656551752427696,23.89684643746981,-0.003528092771462964,-0.048032042211235595,-0.04811474373201685,21.137488051588782,-0.40939296052057844,0.04248762039884593,-0.008813576450602783,-0.20192772854932864,-0.11048407533327845,-11.036708211035519,-0.02950296092256787,-4.696960823769366,-0.10854077972322007,-0.02475046303962116,-0.10365906585108452,-0.28855310131700324,-0.5125436025881673,-0.01712999250023256,-0.5401341951221698,-0.03421179211255348,-2.8238216723310154,-8.848200764798436,-0.007449169193537582,-6.057076772898519,-0.006919562391652149,-0.05942074878478453,-0.32738050188758316,0.04493263453751189,-0.014890586097211257,-0.017996625485890913,-0.012524864746439294,-0.06995822291901412,-0.010766701608213462,-1.423247828938859,-0.21334992829044566,-0.009966436866049073,-0.30773205578361046,-2.2835672982913366,0.1260033889644347,-1.0012215207390955,-1.4184295231909905,-0.02559156856854166,-0.9429711956076029,0.2811961515836711,-0.08832189092731144,0.00654239055733352,-0.7946812582379317,-0.011947528067466018,-2.044693679070486,-1.6924110559608188,-0.1861447237213065,-7.080824491942535e-05,-0.01248621234716465,-1.0743366611107625,-0.0364778950591749,0.29062735481940805,-0.005708123785881439,-0.3012447825869875,-0.005246996497833747,-1.242754287478815,-2.3948580138157225,0.4826207140718263,-0.01067083904588297,-1.9025412699952473,-0.08920640545479078,-0.09397498189195767,0.0,-0.009651590708186606,-0.0001668133451983387,-0.033600290107105316,-0.10677116855486292,-0.42294850988274374,-0.057400997977991725,-0.38750856504916026,0.22374196441685562,-0.00443538275031079,-0.04007059873646765,-0.33188295020606345,4.656119139944909,-3.740151560127412,-2.4871622437186107,-0.0042142499840044645,-0.11607643656118898,-0.23149561838380828,0.05354361605883112,2.880245130676633,-0.5813095486760231,-2.5162723206436617,-0.01956468310747037,-0.7243041919360353,0.0,0.09979141553364458,-1.7065677367920453,-0.06099164612766732,-0.4531462624947186,-0.026729032918640802,-0.005782175446103176,-0.04597870667025854,-0.01785190392815347,-0.01665116613590135,-5.424305933777128,-0.24202998037878895,-0.0021059668426399412,-0.007406103134924836,-0.259962637026133,0.0473572457125992,-0.03226976551136025,0.2315534854499644,-0.09646482166276622,-1.8171502842801737,-0.35695703524060296,-0.5993753180234662,-0.5473454424423543,0.1547238070851781,-0.0027314288514463936,-2.6347028219478656,-1.3510043842783344,-0.10775443074565222,-1.5019252471398103,-0.1276278606079309,-0.10366002525382816,-0.3356668722143563,-0.05334464514261193,-0.1574463667109244,-4.391061984128844,-0.010478546876843842,-0.10180415192772305,-0.00539525330899025,-0.002591370970085078,-0.5623324735980657,-0.36531577316771613,-0.7023756491505722,-2.4666235141930994,-0.3471144283017514,-0.004454088673566899,-0.019024798496531724,-0.18218151419990167,-4.458939350299148,-0.00999557627972187,0.004483380610569538,0.010223935910752702,0.08172821076232537,-0.3268127342647181,-0.0017597631978820052,-0.013927235909293928,-0.0060804333462301345,-0.009503294863042902,-0.002370919549782139,-3.9702007607309744,-0.04579831533162114,-0.09480593792547551,-0.1730209187168477,-0.23357989304400645,-0.34399361957725216,-1.1024728116129117,-0.007043155672530985,-0.00590839471837405,-2.3554962855813457,-0.2709288921731578,0.0,0.0,27.08437236339255,4.855186360941261,0.006889121452484208,-0.006934876652729145,-0.8531281816733272,0.016797660465052013,-6.010220635749123,-1.135256927193871,0.1038602731331088,-0.6115344885145186,-0.008224194703076419,0.004946512236383828,-0.34883637632789305,-0.019394971323592452,-0.29223269451155,-2.366858127996367,-0.005236222298217313,-5.21605607088804,-0.005007525144116927,-6.7790214462316385,-3.79050190380807,-0.010726616413714226,-0.028081809738885622,-0.005395807502592322,-0.013324644180959725,-0.23321438456863536,-0.05224402876501417,-0.13489948644546418,-2.679038882804669,-3.4985991518647968,-0.0033900079833967985,0.08471421434582684,0.02797960617580445,-0.06559060525293318,-0.004900602044388601,-0.09301048936745196,0.050620014363629826,0.3383805669331571,-0.02073442700688294,-0.0022790865960981184,0.014565911014385794,20.77594545540856,-0.027010461259248317,0.035337724622548056,-0.00999714177728703,-0.0029979922026206482,0.09226217649516821,-0.010586130294085241,-6.421784577355137,0.1768700005191156,-0.004589557316789674,-0.007061754603758609,-0.01330101100891126,0.08340593363685692,-4.705336884666334,-0.0068790368748284664,-0.006949325295020986,-0.38382860284823805,-0.30951818696363653,-0.004043240892710162,-0.0110953509310378,-0.12138224787110943,-3.037876310359032,-0.047317656931940115,-5.318766280793724,0.0,-0.024615181394910687,-0.034594939377166636,-1.4293404632061248,-0.011650807507266416,-0.6542968463806447,-0.5326068620147537,-0.0042547785945751095,-0.42966660806507456,-0.20069587781063702,19.029685176889927,-0.03670801205454432,-0.006527993339899651,-0.022955145205779428,-0.00522228819418842,-0.014540270936508667,-0.9068939027865243
