,Porygon-Z,Mandibuzz,Weezing,Toxicroak,Volcarona,Thundurus,Spiritomb,Stoutland,Archeops,Snorlax,Hoopa,Swellow,Beedrill,Ambipom,Hitmonlee,Dusknoir,Gorebyss,Gothorita,Aron,Poliwrath,Machamp,Cacturne,Gliscor,Wobbuffet,Cresselia,Roserade,Bronzong,Emboar,Chansey,Diggersby,Gligar,Forretress,Absol,Garchomp,Slurpuff,Ferrothorn,Cobalion,Scrafty,Milotic,Sceptile,Aerodactyl,Eelektross,Infernape,Doublade,Latias,Mesprit,Landorus-Therian,Aggron,Bisharp,Krookodile,Lucario,Raichu,Steelix,Florges,Rampardos,Mantine,Nidoqueen,Cinccino,Altaria,Sharpedo,Torterra,Scolipede,Hoopa-Unbound,Meloetta,Togekiss,Serperior,Heliolisk,Celebi,Ampharos,Omastar,Victini,Cofagrigus,Venusaur,Magnezone,Blastoise,Durant,Pinsir,Pangoro,Banette,Beartic,Cloyster,Pachirisu,Tauros,Klefki,Slowbro,Regirock,Raikou,Salamence,Haxorus,Kecleon,Marowak,Porygon2,Arcanine,Crawdaunt,Crobat,Mamoswine,Goodra,Druddigon,Rotom-Heat,Mew,Hippowdon,Kyurem-Black,Granbull,Skuntank,Blissey,Politoed,Nidoking,Gothitelle,Kabutops,Metagross,Exploud,Sylveon,Kyurem,Lanturn,Amoonguss,Jolteon,Walrein,Seismitoad,Tornadus,Electivire,Uxie,Slaking,Delphox,Rotom-Wash,Chesnaught,Avalugg,Talonflame,Honchkrow,Magcargo,Empoleon,Zygarde,Togetic,Alakazam,Dragalge,Heracross,Feraligatr,Rhyperior,Houndoom,Quagsire,Tangela,Dragonite,Darmanitan,Gyarados,Rotom-Fan,Vaporeon,Chandelure,Frogadier,Staraptor,Froslass,Reuniclus,Heatran,Ursaring,Barbaracle,Tyrantrum,Terrakion,Gardevoir,Conkeldurr,Breloom,Slowking,Drifblim,Stunfisk,Alomomola,Lopunny,Rotom-Mow,Exeggutor,Audino,Hawlucha,Drapion,Braviary,Torkoal,Venomoth,Excadrill,Victreebel,Smeargle,Whimsicott,Magneton,Pidgeot,Tentacruel,Medicham,Samurott,Golbat,Gengar,Swampert,Shaymin,Sableye,Dugtrio,Typhlosion,Aromatisse,Golurk,Suicune,Gourgeist-Super,Scizor,Manectric,Donphan,Zapdos,Ninjask,Vivillon,Gastrodon,Moltres,Lapras,Thundurus-Therian,Weavile,Articuno,Tornadus-Therian,Gigalith,Keldeo,Tyranitar,Gourgeist-Small,Noivern,Registeel,Trevenant,Umbreon,Xatu,Leavanny,Ditto,Charizard,Manaphy,Virizion,Pikachu,Zoroark,Accelgor,Shuckle,Galvantula,Abomasnow,Muk,Clefable,Sigilyph,Jellicent,Shiftry,Qwilfish,Mienshao,Latios,Ludicolo,Claydol,Clawitzer,Gogoat,Flygon,Starmie,Escavalier,Malamar,Entei,Tangrowth,Cradily,Espeon,Diancie,Ninetales,Azumarill,Vileplume,Glalie,Camerupt,Jirachi,Dusclops,Hydreigon,Mr. Mime,Shedinja,Azelf,Gallade,Skarmory,Yanmega,Hitmontop,Volbeat,Kingdra
Fletchinder,0.00030268740811804397,-0.0031217754470475945,-5.5438285253197575e-05,0.0,-0.0026860189564618152,-0.016107986575476022,-3.4287421422151027e-05,0.0,-6.072718646519592e-05,-0.0002100859977363638,-0.0001713253921526909,0.017301603053691904,-0.0009226636464642341,-1.6208515917755116e-05,0.02424439985305006,0.0003320387364018477,-0.0001439647248612786,-4.5718114308315124e-05,-2.2043124132132645e-05,-0.00018903657123487988,-0.0002094133782022477,-5.765477581325472e-05,-0.007507570520070598,0.002090935322094938,-0.0017114716465986503,-0.00016142886048256622,-0.0005213425877186604,-0.0001243491654926892,-0.003664631850256528,-0.002260317409570961,0.0036220557532712226,0.0,-0.00029180131518122683,-0.043717212606062934,0.0,-0.021872160193868385,0.005219885878032638,0.0024934968609276707,0.05445687505167918,-0.0014597978195485378,-0.0018359688253426062,-3.713593702493341e-05,-0.0020811152589867454,0.00017265578924582182,-0.01893639493118463,0.008282320062467303,-0.007930928505571255,0.0,-0.022774498746608664,0.0,-0.0013209661572089765,-2.265489856084017e-05,-4.94646502188449e-05,-0.00023384677257689052,0.0,0.0,-6.860444315328108e-05,-3.270942557548815e-05,0.04696737245140105,-0.0007889977758452252,0.0,-0.0017327674834867993,0.047356116508351746,-0.00015301231134656228,-0.0062741449057326535,-0.010182480901130131,-0.0001805164792122856,-0.005594516022469864,0.0,-0.0005826009451389598,-0.003518449036999396,0.0,-0.011038413304471513,-0.007573790997450924,-0.0006285784532051058,-5.1539422098509075e-05,-0.003871588392077476,0.0,-0.00040169300464349577,0.0,0.0,0.0,-3.9276896252023634e-05,-0.006520544323279321,-0.011984874656683546,-1.6975456957288204e-05,-0.010725498400035968,-0.00022444867987075182,-0.0004321921825933461,-2.3831619678770604e-05,0.0,-0.0002175883251539668,0.00017431507540918514,0.0529786110859861,0.0,0.0,0.0015738216501579726,0.0025120504961019478,-0.0007314908678716977,-0.006215177362254137,0.0,-0.009404786915633501,0.000423893749129222,-1.9771445595981572e-05,-0.0005008910115783773,-0.00215152277637891,-0.0006226268490245099,0.0,-0.00029186363325754553,-0.01275267331997762,0.0,-0.003219229773703111,0.0,0.017264668626147648,-0.003185884029751607,-0.00020100918460880056,0.0,0.0,0.0,0.00018182311427201019,0.0002274146412868969,0.0,-5.3861493980539326e-05,0.00927573677041035,-0.0014278010843145371,-2.766737418434449e-05,-0.022558807827796193,-0.00013638099214151485,0.0,0.0,0.0,0.007324515894754791,-0.007677755927363673,-0.0008949105105468203,-0.00439700308637184,-0.0030754579871916446,-0.0003013954222788971,-0.00017946170130870274,0.013476591555000228,0.0,-0.004197801765922147,-0.0003102859029937285,0.0,1.3976944918638397e-05,-0.00031813545041165626,-0.00032941140762906163,0.0023580387938195247,-0.0011523716231585297,-0.00012356673196656532,-0.0010078851806462471,-0.02604946124221955,0.0,-0.0007670349219249525,-0.0008490629822006287,-0.0018047044516035851,-0.008093591900451755,-0.004119446988455476,-0.006278806295052855,-0.0010356941240515526,0.0,-0.00014129958217577507,-0.00181690497194038,-0.010454859820655174,0.0006927130882680466,-3.2875670314082655e-05,0.018251896748187373,0.0009261127050636489,-2.6647590863618443e-05,-3.4821554495541474e-05,-3.524849832619604e-05,-2.8783598719984634e-05,-0.019827285248610695,0.0,0.0,-8.712135671153413e-05,0.0021581494432613103,-0.0007058038874275969,-0.0022165203177910322,0.0018752421639310554,0.0006136479770063975,-2.5572891208077305e-05,-0.009692825326192754,-0.0017083670699298789,0.005445289729769804,-0.012168159417310235,0.019405825989849947,0.00038460275644865464,-1.7508213522795e-05,0.00601215396664092,-0.002929380815341711,0.0,-0.025588959675948212,-0.007342452159047684,-0.0013947927641134188,-0.004769437926097952,-1.8257798889012413e-05,-0.00011063491394704985,2.3449981552058313e-06,0.0,9.461308181104527e-06,-0.0006450327146818648,0.04252392973634902,-2.44599663811277e-05,-0.01907998425474069,-2.2338785338826527e-05,-0.02453962849381527,-0.017546682935417557,0.0,-0.00012400021402821548,0.0,-5.7225685958032084e-05,-0.000391375353152236,-0.0009125387181259929,0.0006190731699452418,-0.001142893800148394,-0.011367056352150575,0.0,0.0,0.0023490333349547093,0.0,-2.9333997897267594e-05,-0.0004597962816184576,-0.0002625685465758455,-0.0002840636694823968,0.00041292479661991327,-0.02620186290200742,-0.0001145243186929116,-0.00033216223280023546,0.0,0.0,-0.00036047396873404794,-0.021079889506024914,0.00021664116025172953,-2.1860254856182464e-05,0.0007307790055701131,0.0,-1.1321299621393928e-05,-0.011220451723883059,0.0,5.049011131377526e-06,0.0,-0.001611653072024668,-3.476855357440065e-05,-0.0011606800239967981,-0.007376119912906644,-1.5833230012939666e-05,-0.012676985434283514,0.0,0.0024060246526085233,-0.00010694894666683766,-0.00820860017731428,-4.4839067981878226e-05,-0.0025405803003291693,-3.515345334680145e-05,-0.003829235385630005,0.0,0.000412957470437947,-0.020586036639799108,-0.0001366278689531431,0.0,-2.6544164626014147e-05,-0.0012173388611866848
Seedot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2610510685971974e-09,1.9052148747533693e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1213366880631384e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017706888651475294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1332935418172383e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.825473767932635e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1213366880631384e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1213366880631384e-11,0.0,0.0,0.0,0.0,0.0,9.407488742330106e-05,0.0,0.0,0.0,1.9052148747533693e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1213366880631384e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9052148747533693e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1332935418172383e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.00017706888651475294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1213366880631384e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021132902975379286,0.0,0.0
Buneary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8256267796642494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6998644677412855e-06,0.0,0.0,1.6998644677412855e-06,0.0,2.45540554499879e-07,0.0,0.0,0.0,0.0,0.0,2.274824217884941e-10,0.0,0.0,9.100515896420802e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0230444275560746e-05,0.0,0.0,9.545925255283194e-05,1.0741426242910634e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6998644677412855e-06,0.0,0.0,9.134648037978366e-10,0.0,0.0,0.00014371551778674663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014371551906811053,0.0,0.0,0.0,2.45540554499879e-07,0.0,0.0,0.0,0.0,8.426371365388707e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.274824217884941e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.274824217884941e-10,0.0,0.0,8.426371365388707e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6243375861323415e-08,0.0,0.0,1.6998644677412855e-06,0.0,0.0,0.0,0.0,1.0937644897568433e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.426371365388707e-06,0.0,0.0,0.0,1.3137269050389477e-11,0.0,0.0,0.0,0.0,0.0,2.45540554499879e-07,0.0,0.0,0.0,8.426371365388707e-06,0.0,0.0,0.0,0.0,0.0,2.45540554499879e-07,0.0,0.0,1.6998644677412855e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41321415575635e-12,8.426371365388707e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022402682203132018,5.939792063758276e-08,0.0
Duosion,-0.0005100558662140939,0.0,0.0009858836494479985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.50364068854337e-05,0.0,-8.737522923402421e-05,0.0,-4.559333549593218e-05,0.0,0.0,-3.1058689902377685e-05,0.0,0.0,-7.863671052078316e-05,-0.011365627592884654,0.0,-0.0025237529558476586,0.0,0.0,0.0,-0.017566419466957344,0.0,0.0,-0.0012278040042907944,0.0,-0.06618878157828575,0.0,-0.03388189466187412,0.0,-9.25848102724883e-05,-0.000453070388623553,0.0,-0.0027841925674081105,0.0,-0.0031554898554733432,-0.0006380317799862224,0.010095551147875997,0.0,-0.048757553850293935,0.0,0.0689260640205662,0.0,-0.0020010244949763495,0.0,-7.488398483910807e-05,-0.00035606722415660897,-5.002572834002081e-05,0.0,0.0,-4.882031858204791e-05,-0.012066409940710917,-0.0011947943555643094,0.0,-0.0026231898476789216,-0.011248505455821844,0.0,-0.009498359809963388,-0.0154005087012162,0.0,0.0,0.0,0.0,0.0,-0.0011124598707483373,-0.01671019292686196,0.0,-0.0009523213528405118,0.04379212842800187,-0.002768430056971991,0.0,-0.000608090983874476,0.0,-0.0010848575816163075,0.0,-5.946085682598022e-05,-0.009871379986704395,-0.01814361440775363,0.0,0.0,-0.0003397903625821104,-0.0006519788449801266,0.0028915691056143975,0.019282937945511013,0.0,-0.00034931985203713476,0.00025911981648696217,0.0,0.034721501414483893,0.0,0.003032861652826965,0.0,-0.009409088105957844,-0.025371421755001317,0.029557402796761802,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009360065389206889,-0.01926773019673691,-0.00013983694173912907,0.0,0.0,0.0,0.0,0.0,0.001621008267654542,0.0,0.0,-5.680909141238262e-05,-0.00011197297916964682,0.0,0.0,-0.02058891364065953,0.0,0.0016049736753050011,0.00307314072767486,0.0,0.0,0.0007199771224257467,0.0,0.0,-0.011623440135242297,-0.0013547949917133873,-0.006655875987070176,-0.004618239267776423,0.0,-0.00027168411969781146,0.0,0.0,0.0,0.0,-0.011446246940617797,0.0,0.0,0.0,-4.1579487833877104e-05,-0.0017493023615268802,0.0,-0.0015498669564383092,0.0,0.01928567831046875,0.0,0.0,0.0,0.0,-0.006236614657645621,-0.008407976951538108,-0.0015677952334439385,-0.00010364604632159867,0.0,-0.0027505771690564313,-0.015827565479991243,0.0,0.0,-6.32053770737674e-05,0.0,0.0,-5.271596444463918e-05,0.0,0.0,-0.03001653646815838,-4.77050104698229e-05,0.0,0.0,-0.0006008703723996618,0.0,-0.0033685403993795526,0.0,0.0,0.0,-0.015829810409631904,0.0,0.0,-0.019391911484773254,-0.00741191203828287,-3.325217375414403e-05,0.0,-0.00018967722721010803,0.0,0.0,0.0,-0.011115656740780522,0.0,0.0,-2.7617471010743774e-05,0.0,0.00040068227769785307,0.0,-2.6706198490653606e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.02656485676036231,0.0,0.0,0.0,0.0,-0.000592498798521913,0.0,0.0,-0.001730214225224652,0.01820754886713775,0.0,0.0,-3.251030938653514e-05,-0.0005010891246277344,0.0,0.064617938678733,0.0,0.10304113935799905,2.124909726147915e-05,0.06373728491428673,-0.0001695299200798456,0.0,0.0,0.0,-0.0005457168874264612,-0.03193841765761947,-0.00017483299600958146,0.0,0.0,0.0,0.0,-0.022477692545976462,0.0,0.019280514431700476,0.0,0.0,0.0,0.0,-0.011234631758693797,-0.0006915258675318835,0.018704604514156373,-8.20563208530762e-05,-0.00022539273907231202,0.0,-0.012495968799631578,-6.788135933720665e-05,0.0,0.0,0.0,-0.005298775113997981,-0.0012020711282394918,-0.03116609961403867,-0.000206839360035652,0.0,0.0,0.0
Lombre,-4.700623525932769e-06,0.0,-1.1502257287831431e-06,0.0,0.0,-0.00022356538498671504,0.0,0.0,-8.434390324308895e-07,-2.76327312817338e-06,0.0,-6.884078859680021e-07,0.0,0.0,-3.989961760382907e-07,0.0,0.0,0.0,0.0,0.0,0.0,-8.007607752126198e-07,-0.00010427181277875831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7046778979098645e-07,-1.119452707506183e-05,0.0,0.0007847725708452844,0.0,0.0,0.0,-8.50600032272533e-07,0.0,-2.0312732431066546e-05,-2.5541579673584075e-05,0.0,-2.8949448215351773e-05,0.0,-0.0002630054851688907,0.0,0.0,-1.7728107999395606e-06,-0.0003140671287790183,0.0013827198400836048,-1.835802288969128e-05,1.578701405775922e-06,0.0,0.0,-4.086164189396119e-07,0.0,-9.54393962025047e-07,-4.5429764654332174e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001533112960095632,0.0,0.0,0.0,0.0,-8.573883941074321e-07,-5.579069508160285e-06,0.0,0.0,0.0,-5.455124471676165e-07,-8.991907523820399e-05,-0.00016645659256806368,0.0,0.0,0.0,0.0,-3.3100845926246647e-07,0.0,0.0,4.5325911281244245e-06,0.0,0.0,-3.68541629056277e-05,-8.02306211576193e-06,0.0,0.0,0.0,-0.00023277481280585327,0.0,0.0,0.0,-6.3127756993822134e-06,0.0,-8.6467818567213e-06,0.0,0.0,-0.00017712046277746694,0.0,-4.2899096368373985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003275615620276609,0.0,0.0,-2.181203478866329e-05,0.0,0.0,-0.00010663847997621661,0.0,-6.106948731072001e-05,0.0,0.0,0.0,0.0,0.0,-7.310241607035627e-05,-4.847535850877122e-06,0.0012915562369652507,0.0,0.0,-3.7744198529662904e-06,-3.8146319113648725e-07,0.0,0.0,0.0,-0.00036180123987284763,0.0,0.0,0.0,0.0,-0.00011241766286565447,-5.1702616457272016e-05,-8.543827163307674e-05,0.0,-9.508811589137493e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.9593971448403877e-05,0.0,-4.669194132956424e-07,-4.895624745877879e-07,0.0,-0.0002753810685152145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5517904455662924e-07,0.001251340546644057,-2.3776899188439735e-05,0.0,-0.0001779074448136574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8711364529893136e-05,0.0,0.0,0.0,-6.091138144052354e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023915641437889502,0.0,0.0,0.0,-9.445221981604736e-07,-5.435768793781055e-06,0.0,0.0,0.0,-0.00018655500001869832,0.0,0.0,-2.9826058356471763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.332762682496167e-08,0.0,0.0,0.0,-4.9235643675347605e-06,0.0,-1.6039724396777196e-06,0.0,0.0,0.0,0.0,-0.0002062187773224016,-7.392524656717946e-07,0.0,-1.3826557631366937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3154772830930524e-07,-5.3183824800416736e-05,0.0,-1.0608840671640391e-05,0.0,0.0,-1.6058693799561324e-06,0.0,0.0
Swellow,-0.004354684937595979,0.72190808971776,0.0616798580735422,-0.03960618486505617,-0.05334284037981726,-0.35211133922713617,0.008223592614691905,-0.00234831567932315,0.02374864414844457,-0.004778886608815312,-0.006995781050935555,0.0,0.07313168156926775,0.05859586093693664,0.0026384493832031343,0.0025029560381225995,0.004057147766778437,-0.0018668230009228673,0.00037364567194339495,-0.007624831183462588,0.01144166171497155,-0.0018362079916996485,-0.20830529041253876,-0.0627342355011999,-0.06985086583572768,8.884719533845849e-05,-0.029598600648726003,-0.004208724356374234,-0.446258084591526,-0.07833791730837314,-0.0013829653283419165,-0.02592362280452995,0.015492575606733857,-0.43194518429812945,-0.0028636773232128604,-0.8263298269505956,0.2948214939877353,0.013195364628490924,0.029290409831554308,-0.048699910304111686,0.023781241373970863,0.006468314843280463,-0.06482666401125303,-0.0063705602996867415,-0.5475256826968282,0.008613717934145811,-0.03045083718871089,0.01751088652643735,-0.8771046741614918,-0.010458396058938776,-0.0466582594648429,0.0007030496415469949,-0.0006615168743158498,0.07510429404882037,0.008942754956644256,0.00036255952451032356,-0.00027453410246059285,0.04603021270951482,-0.06433394114718088,0.01000077166728161,0.002365905193460106,-0.056677971842276575,-0.2917651726526341,0.001691963113985149,-0.25046330714345527,0.5202999886188344,0.003100442805435869,-0.21950660166628697,-0.03145800769317349,-0.023789532200156498,0.6010810664192954,-0.026023640998751426,-0.4463080081877522,-0.02254806102010176,0.0012551555072030374,-0.000591232956243169,0.9081977910803123,0.0015550033784898017,-0.015641421361425885,-0.0027256704320486407,0.046326124544526275,-0.003869319866545004,0.028465236906839168,-0.24867406214992227,-0.43409898849324186,0.04220491277216083,-0.4379671857901962,0.007117620607738561,0.022691078841056162,0.011409992359887973,0.002745826553909643,0.09155251642610368,0.08033964776333376,-0.009589882925315818,-0.007963019196755591,-0.06705160380830247,-0.022144613265108384,-0.0017431572463115547,-0.035472104918185844,0.520308267614737,-0.5609785737954779,-0.3474359159519373,-0.0005615390711816549,-0.0004459665059500041,-0.017976512016131617,-0.08764119233036098,-0.02483506056671436,-0.21153646377760965,-0.02518002203870105,-0.5098744808102313,0.008062240060968312,-0.052066100458032005,-0.004474515029973296,0.15097553373163877,-0.12738187205712762,0.027867618161769612,-0.0006970445408273886,-0.1686798994926336,-0.006313024243602562,0.0161797436494089,-0.004275606425593569,-0.0006533822207850431,0.009282216144693281,0.2939067940267781,-0.05356185316293685,0.03527553322381814,0.36087840058818876,0.8470937980235254,-0.0017336829872105165,-0.06366595755157509,0.7251804447401845,-0.000816905991712297,-0.2463987657935402,-0.022451411106757573,-0.08306442429037286,-0.08389762336128945,-0.009687109097628783,0.005346176259514558,-0.07013910173018484,-0.0034800273938397825,-0.19429038287706937,0.0005570059990942615,-0.2818507422799549,0.0003799041373790824,0.01249886913906862,-0.00785117234001405,-0.0011124606860991174,1.2077248715477107,0.004999405694557857,-0.041803368274135805,-0.996861759992355,0.0008489886916801059,-0.030220113956022525,-0.017686173680413496,-0.0912081537688092,-0.23528746624341368,0.05142249095117457,-0.21350749430876392,0.7920182773102483,-0.0027955903277689493,-0.005584744819501745,-0.07392197874309524,-0.35935724297981325,0.005239647873968157,-0.0013412216942584021,0.025957764340186814,-0.057379231856186506,0.007992947462095749,-0.000363923226507212,0.008034797034918667,0.01083364888323611,0.42198639732697973,-0.0015197088991644539,-0.008606475514888712,-0.01963362814356409,0.7685635186834827,0.14131735667432221,-0.08292357225193049,-0.1757363326127147,-0.0003971846920726911,-0.00104350421525617,0.2730685108135097,-0.04464304422709882,-0.012832175894205121,-0.5121381487671315,-0.1826170782378971,0.003061663491263043,0.000641732253335405,-0.004483171614610394,-0.1149743825242035,-0.00482572836085252,0.2557319499718613,-0.2310313303814262,-0.05507363965380068,-0.17358933900691687,0.005955015659772693,-0.0047995053938979,-0.015909787811041617,-0.003369753735174089,-0.0006093653979688846,-0.024695762468444342,-0.44696284057553615,-0.0009704207268961514,0.10167711880768016,0.031480446265292165,-0.7545753663069187,-0.5068497484787753,-0.0007391781557139869,0.01989924392673414,-0.043399328880239785,0.08709857959648064,0.020989963467413407,0.023538722831064507,-0.00021708086866973914,0.7022797266681765,0.3110001463466592,-0.8634209302764692,-0.004091928167636972,0.0005004858181286656,-0.005742809627232018,0.0249491867566011,-0.0052659018862517976,-0.0007908132680491987,-0.01068730092713752,0.006752362822045099,-1.0247376917572222,-0.0004244097344683279,-0.013508401405354331,-0.002018686646474939,0.003759377670158893,-0.010257313739536308,-0.5904192808945625,0.008968125753887411,-0.000714695069122666,-0.001271738855971711,-0.0006230076895804715,-0.0017581979087441081,-0.1416175407471606,0.012004190823150249,0.04361329520473523,-0.03881262518918277,-0.06580914571823078,-0.001119969229911498,-0.009044144757426882,0.027337371549561285,-0.018348537551613114,-0.35470681985325236,-0.0003882801037247553,0.0029166955600086943,0.0064543612000075735,-0.3178459811459045,0.005706727554645144,-0.12038385341960675,-0.0013723549995327663,-0.11851954087244018,-0.14334462514312984,-0.007896888976321327,0.025176279225593845,0.013393721752778288,0.12649388549820284,-0.0006074807420842657,-0.041434534258989957
