,Abomasnow,Abomasnow-Mega,Abra,Absol,Absol-Mega,Accelgor,Aerodactyl,Aerodactyl-Mega,Aggron,Aggron-Mega,Aipom,Alakazam,Alakazam-Mega,Alomomola,Altaria,Altaria-Mega,Amaura,Ambipom,Amoonguss,Ampharos,Ampharos-Mega,Anorith,Arbok,Arcanine,Archen,Archeops,Ariados,Armaldo,Aromatisse,Aron,Articuno,Audino,Audino-Mega,Aurorus,Avalugg,Axew,Azelf,Azumarill,Azurill,Bagon,Baltoy,Banette,Banette-Mega,Barbaracle,Barboach,Basculin,Bastiodon,Bayleef,Beartic,Beautifly,Beedrill,Beedrill-Mega,Beheeyem,Beldum,Bellossom,Bellsprout,Bergmite,Bibarel,Bidoof,Binacle,Bisharp,Blastoise,Blastoise-Mega,Blissey,Blitzle,Boldore,Bonsly,Bouffalant,Braixen,Braviary,Breloom,Bronzong,Bronzor,Budew,Buizel,Bulbasaur,Buneary,Bunnelby,Burmy,Butterfree,Cacnea,Cacturne,Camerupt,Camerupt-Mega,Carbink,Carnivine,Carracosta,Carvanha,Cascoon,Castform,Caterpie,Celebi,Chandelure,Chansey,Charizard,Charizard-Mega-X,Charizard-Mega-Y,Charmander,Charmeleon,Chatot,Cherrim,Cherubi,Chesnaught,Chespin,Chikorita,Chimchar,Chimecho,Chinchou,Chingling,Cinccino,Clamperl,Clauncher,Clawitzer,Claydol,Clefable,Clefairy,Cleffa,Cloyster,Cobalion,Cofagrigus,Combee,Combusken,Conkeldurr,Corphish,Corsola,Cottonee,Cradily,Cranidos,Crawdaunt,Cresselia,Croagunk,Crobat,Croconaw,Crustle,Cryogonal,Cubchoo,Cubone,Cyndaquil,Darmanitan,Darumaka,Dedenne,Deerling,Deino,Delcatty,Delibird,Delphox,Dewgong,Dewott,Diancie,Diancie-Mega,Diggersby,Diglett,Ditto,Dodrio,Doduo,Donphan,Doublade,Dragalge,Dragonair,Dragonite,Drapion,Dratini,Drifblim,Drifloon,Drilbur,Drowzee,Druddigon,Ducklett,Dugtrio,Dunsparce,Duosion,Durant,Dusclops,Dusknoir,Duskull,Dustox,Dwebble,Eelektrik,Eelektross,Eevee,Ekans,Electabuzz,Electivire,Electrike,Electrode,Elekid,Elgyem,Emboar,Emolga,Empoleon,Entei,Escavalier,Espeon,Espurr,Excadrill,Exeggcute,Exeggutor,Exploud,Farfetch'd,Fearow,Feebas,Fennekin,Feraligatr,Ferroseed,Ferrothorn,Finneon,Flaaffy,Flabebe,Flareon,Fletchinder,Fletchling,Floatzel,Floette,Florges,Flygon,Foongus,Forretress,Fraxure,Frillish,Froakie,Frogadier,Froslass,Furfrou,Furret,Gabite,Gallade,Gallade-Mega,Galvantula,Garbodor,Garchomp,Garchomp-Mega,Gardevoir,Gardevoir-Mega,Gastly,Gastrodon,Gengar,Geodude,Gible,Gigalith,Girafarig,Glaceon,Glalie,Glalie-Mega,Glameow,Gligar,Gliscor,Gloom,Gogoat,Golbat,Goldeen,Golduck,Golem,Golett,Golurk,Goodra,Goomy,Gorebyss,Gothita,Gothitelle,Gothorita,Gourgeist,Gourgeist-Large,Gourgeist-Small,Gourgeist-Super,Granbull,Graveler,Grimer,Grotle,Grovyle,Growlithe,Grumpig,Gulpin,Gurdurr,Gyarados,Gyarados-Mega,Happiny,Hariyama,Haunter,Hawlucha,Haxorus,Heatmor,Heatran,Heliolisk,Helioptile,Heracross,Heracross-Mega,Herdier,Hippopotas,Hippowdon,Hitmonchan,Hitmonlee,Hitmontop,Honchkrow,Honedge,Hoopa,Hoopa-Unbound,Hoothoot,Hoppip,Horsea,Houndoom,Houndoom-Mega,Houndour,Huntail,Hydreigon,Hypno,Igglybuff,Illumise,Infernape,Inkay,Ivysaur,Jellicent,Jigglypuff,Jirachi,Jolteon,Joltik,Jumpluff,Jynx,Kabuto,Kabutops,Kadabra,Kakuna,Kangaskhan,Karrablast,Kecleon,Keldeo,Kingdra,Kingler,Kirlia,Klang,Klefki,Klink,Klinklang,Koffing,Krabby,Kricketot,Kricketune,Krokorok,Krookodile,Kyurem,Kyurem-Black,Lairon,Lampent,Landorus-Therian,Lanturn,Lapras,Larvesta,Larvitar,Latias,Latias-Mega,Latios,Latios-Mega,Leafeon,Leavanny,Ledian,Ledyba,Lickilicky,Lickitung,Liepard,Lileep,Lilligant,Lillipup,Linoone,Litleo,Litwick,Lombre,Lopunny,Lopunny-Mega,Lotad,Loudred,Lucario,Ludicolo,Lumineon,Lunatone,Luvdisc,Luxio,Luxray,Machamp,Machoke,Machop,Magby,Magcargo,Magikarp,Magmar,Magmortar,Magnemite,Magneton,Magnezone,Makuhita,Malamar,Mamoswine,Manaphy,Mandibuzz,Manectric,Manectric-Mega,Mankey,Mantine,Mantyke,Maractus,Mareep,Marill,Marowak,Marshtomp,Masquerain,Mawile,Medicham,Medicham-Mega,Meditite,Meganium,Meloetta,Meowstic,Meowth,Mesprit,Metagross,Metagross-Mega,Metang,Metapod,Mew,Mienfoo,Mienshao,Mightyena,Milotic,Miltank,Mime Jr.,Minccino,Minun,Misdreavus,Mismagius,Moltres,Monferno,Mothim,Mr. Mime,Mudkip,Muk,Munchlax,Munna,Murkrow,Musharna,Natu,Nidoking,Nidoqueen,NidoranF,NidoranM,Nidorina,Nidorino,Nincada,Ninetales,Ninjask,Noctowl,Noibat,Noivern,Nosepass,Numel,Nuzleaf,Octillery,Oddish,Omanyte,Omastar,Onix,Oshawott,Pachirisu,Palpitoad,Pancham,Pangoro,Panpour,Pansage,Pansear,Paras,Parasect,Patrat,Pawniard,Pelipper,Persian,Petilil,Phanpy,Phantump,Phione,Pichu,Pidgeot,Pidgeot-Mega,Pidgeotto,Pidgey,Pidove,Pignite,Pikachu,Piloswine,Pineco,Pinsir,Pinsir-Mega,Piplup,Plusle,Politoed,Poliwag,Poliwhirl,Poliwrath,Ponyta,Poochyena,Porygon,Porygon-Z,Porygon2,Primeape,Prinplup,Probopass,Psyduck,Pumpkaboo,Pumpkaboo-Large,Pumpkaboo-Small,Pumpkaboo-Super,Pupitar,Purrloin,Purugly,Pyroar,Quagsire,Quilava,Quilladin,Qwilfish,Raichu,Raikou,Ralts,Rampardos,Rapidash,Raticate,Rattata,Regice,Regigigas,Regirock,Registeel,Relicanth,Remoraid,Reuniclus,Rhydon,Rhyhorn,Rhyperior,Riolu,Roggenrola,Roselia,Roserade,Rotom,Rotom-Fan,Rotom-Frost,Rotom-Heat,Rotom-Mow,Rotom-Wash,Rufflet,Sableye,Sableye-Mega,Salamence,Samurott,Sandile,Sandshrew,Sandslash,Sawk,Sawsbuck,Scatterbug,Sceptile,Sceptile-Mega,Scizor,Scizor-Mega,Scolipede,Scrafty,Scraggy,Scyther,Seadra,Seaking,Sealeo,Seedot,Seel,Seismitoad,Sentret,Serperior,Servine,Seviper,Sewaddle,Sharpedo,Sharpedo-Mega,Shaymin,Shedinja,Shelgon,Shellder,Shellos,Shelmet,Shieldon,Shiftry,Shinx,Shroomish,Shuckle,Shuppet,Sigilyph,Silcoon,Simipour,Simisage,Simisear,Skarmory,Skiddo,Skiploom,Skitty,Skorupi,Skrelp,Skuntank,Slaking,Slakoth,Sliggoo,Slowbro,Slowbro-Mega,Slowking,Slowpoke,Slugma,Slurpuff,Smeargle,Smoochum,Sneasel,Snivy,Snorlax,Snorunt,Snover,Snubbull,Solosis,Solrock,Spearow,Spewpa,Spheal,Spinarak,Spinda,Spiritomb,Spoink,Spritzee,Squirtle,Stantler,Staraptor,Staravia,Starly,Starmie,Staryu,Steelix,Steelix-Mega,Stoutland,Stunfisk,Stunky,Sudowoodo,Suicune,Sunflora,Sunkern,Surskit,Swablu,Swadloon,Swalot,Swampert,Swampert-Mega,Swanna,Swellow,Swinub,Swirlix,Swoobat,Sylveon,Taillow,Talonflame,Tangela,Tangrowth,Tauros,Teddiursa,Tentacool,Tentacruel,Tepig,Terrakion,Throh,Thundurus,Thundurus-Therian,Timburr,Tirtouga,Togekiss,Togepi,Togetic,Torchic,Torkoal,Tornadus,Tornadus-Therian,Torterra,Totodile,Toxicroak,Tranquill,Trapinch,Treecko,Trevenant,Tropius,Trubbish,Turtwig,Tympole,Tynamo,Typhlosion,Tyranitar,Tyranitar-Mega,Tyrantrum,Tyrogue,Tyrunt,Umbreon,Unfezant,Unown,Ursaring,Uxie,Vanillish,Vanillite,Vanilluxe,Vaporeon,Venipede,Venomoth,Venonat,Venusaur,Venusaur-Mega,Vespiquen,Vibrava,Victini,Victreebel,Vigoroth,Vileplume,Virizion,Vivillon,Volbeat,Volcarona,Voltorb,Vullaby,Vulpix,Wailmer,Wailord,Walrein,Wartortle,Watchog,Weavile,Weedle,Weepinbell,Weezing,Whimsicott,Whirlipede,Whiscash,Whismur,Wigglytuff,Wingull,Wobbuffet,Woobat,Wooper,Wormadam,Wormadam-Sandy,Wormadam-Trash,Wurmple,Wynaut,Xatu,Yamask,Yanma,Yanmega,Zangoose,Zapdos,Zebstrika,Zigzagoon,Zoroark,Zorua,Zubat,Zweilous,Zygarde,empty
Abomasnow,0.0,0.0,0.0,-0.002097341712026503,-0.036005995955590495,-0.005399084686634874,-0.059557073547975514,-0.191520640689948,-0.006405071920601102,-0.010388669251114473,0.0,-0.3633754671315923,-0.35314256662624094,-0.21425087347225946,0.0,-0.43543625149086523,0.0,-0.014116234009406875,-0.9503090032553211,0.0,-0.0351043116604867,0.0,0.0,0.023410899391500074,0.0,-0.008520481553864903,0.0,0.0,0.0,-0.020052587004786994,0.02586818413312251,0.0,-0.001215011657625839,0.2118803097230104,0.049762194641930116,0.0,-1.5935934742582796,-2.507609887716594,0.0,0.0,0.0,0.0,-0.02739919566885622,-0.10102297625097828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08574479423668327,0.0,0.0,-0.013981109870157911,0.0,0.0,0.0,0.0,0.0,-2.404273653131295,-0.0078061272997990115,-0.053684568882237396,-0.16666099424461425,0.0,0.0,0.0,0.0,0.0,-0.0036717466118261584,-0.5923195472608552,-0.07308831676534455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002187483579700962,0.0,-0.01722676075748961,0.0,0.0,-0.0037446675040636174,0.0,0.0,0.0,0.0,-0.8692442925347311,-0.059849058864349616,-1.8074391590464325,0.00047944653056535653,-1.5128354556821055,-0.3902659950775841,0.0,0.0,0.0,0.0,0.0,-0.1946682645026968,0.0,0.0,0.0,0.0,0.0,0.0,-0.006363200367792749,0.0,0.0,-0.0024097040176671736,-0.002027861761494363,-0.9276020805266709,0.0,0.0,-0.07808592607601983,-0.05790168062606319,-0.07865249293402449,0.0,0.0,-0.1563985138819942,0.0,0.0,0.0,-0.003900062887313189,0.0,-0.24778418711002953,-0.09878956757496224,0.0,-0.024468532401740486,0.0,0.0,0.0,0.0,0.0,0.0,-0.012004779001650994,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035574321512692403,0.0,0.0,-0.03250703031202658,10.91982062060476,-0.23978509185579694,0.0,-0.1510629284398668,0.0,0.0,-0.1424391649847373,-0.020092162037408053,-0.1679755105792189,0.0,-2.1753207975704405,-0.007414944139924914,0.0,-0.002310468446857442,0.0,0.0,0.0,-0.00503075036146214,0.0,-0.43688552960080196,0.0,0.0,0.0,-0.011168827621152635,-0.002805297641821478,0.0,0.0,0.0,0.0,-0.005765142582488267,0.0,0.0,0.0,-0.00867675588538145,0.0,0.0,0.0,0.0,-0.020277242683365244,0.0,-0.20752308177294812,0.7122208500722598,-0.00542588501159875,-0.055355182497307705,0.0,-3.785479207536538,0.0,-0.005944137783154096,-0.006905877207183169,0.0,0.0,0.0,0.0,-0.13851175606746988,0.0,-1.975458344490163,0.0,0.0,0.0,-0.004565540842728548,0.0,0.0,0.0,0.0,-0.009863469441613733,0.003692362404405006,0.0,2.0576718420710822,0.0,0.0,0.0,0.0,0.10330293752650008,0.0,0.0,0.0,-0.002848141928529958,-0.09078159598031879,-0.03009325677201454,0.0,-4.077155329072985,-0.1940902099095747,-0.03332327684736178,-0.7148108012271388,0.0,1.7823809258302175,-1.4114082295970927,0.0,0.0,0.0,0.0,0.0,0.0,0.3657765222300937,0.0,-0.0043856378077937255,0.060815167963755745,0.0,0.0,0.0,0.0,0.0,-0.006963815042628187,0.0,-0.009846581354084012,-0.0393480696053677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011633983788466834,-0.002242026045017725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19076949817445904,-0.1544879988519185,0.0,0.5343721224963651,0.0,-0.08042329155007535,-0.09782007951238872,0.0,6.159660693047738,-0.018180598895118534,0.0,-0.05277174462866004,-0.4166952363218152,0.0,0.0,-1.3084490899862318,-0.003556951543275876,-0.008501051777926243,-0.010935128707020366,-0.029219406396214814,0.0,-0.03814870882985058,-1.999737580516085,0.0,0.0,0.0,-0.0017149074698650142,-0.029131344289830198,0.0,0.0,-0.21739139037521116,0.0,0.0,0.0,-0.14315015797224973,0.0,0.0,0.06654230905654823,0.0,0.013516056367259499,-0.05509919831324901,0.0,0.0,0.0,0.0,-0.11597016450271597,0.0,0.0,0.0,0.0,0.0,-2.0281232055131624,-0.2906089010079203,0.0,0.0,0.0,-0.5724322490327085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14411219923250468,10.627103536348997,-0.8138795815456117,0.0,0.0,5.655063074420195,-0.024600720828593867,-0.0009280843552773089,0.0,0.0,-1.1252927671304551,-0.46752618044677163,-2.8775897575644187,-0.04167268958092214,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037530293670264125,0.0,-0.002214157001747297,0.0,0.0,0.0,0.0,0.0,0.0,-1.6656568816041526,0.0,0.0,-0.08443231774815665,-0.019958397785898176,0.0,0.0,0.0,0.0,0.01313910596483577,-0.02978489871072348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06774153181853407,-1.3079461114351505,0.0,-0.003559696881871447,0.1871738371382812,-2.475319773178354,3.0641359294856128,0.0,-0.8335294452355565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004174076530805389,-0.0030003198979079654,-1.1113915172854476,0.0,0.0,0.0,-0.003031454215773524,0.0,0.0,-0.13416227800016733,-0.8772359839774589,0.0,0.0,-0.4821019988181394,0.0,-0.050163859980710226,0.0,-0.03520283402123042,-0.004187660352190128,0.0,0.0,0.0,0.0,0.0,-0.0469298069646175,0.0,0.0,0.0,0.0,-0.0027010931445720504,0.0,0.0,0.0,0.0,0.0,-0.15527111797568138,0.0,0.0,0.0,0.0,0.0,0.0,0.012151092842327179,-0.0033773950395560746,0.0,0.0,-0.01764077746042813,0.0,0.0,0.0,0.0,0.0,0.0,-0.037449353918707476,0.0,0.0,0.0,0.0,0.0,-0.022153379028360936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11660121415254555,0.0,0.0,0.0,0.0,-0.002060560287802996,0.0,0.0,0.0,-2.043652909966826,0.0,0.0,-0.3397328099293908,0.0,0.0,-0.012981489691549032,0.0,0.0,0.0,-0.018339508788784854,-0.07721479475770625,0.0005203367592335,0.0,-0.007397046221656869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4737051732987656,0.0,0.0,0.0,-0.003128787374948769,-0.7033820678229978,0.0,-0.004040999017169287,0.0,-0.0032621333749841917,0.0,0.0,0.0,-0.002875973341569519,-0.004042858999030485,0.0,0.0,2.778381848887745,-0.0025241173031389716,0.0,-0.04758185712466343,0.0,0.0,0.0,-0.04030715181513385,0.0,-0.013895164030350002,0.0,-0.1258945597199485,-0.01409069670017788,-3.4382681893284763,0.0,-0.060306264549342195,2.0272465759363865,-0.07564086662327375,0.0,0.0,0.0,0.0,0.22888448446539345,-0.007082439100679015,0.0,-0.0029669067797218115,-0.40385467105985184,-0.8634024610352218,-1.5845319650956333,-0.09718826584557835,-0.008667743491847166,0.0,-0.0034155443497999394,0.0,0.0,0.0,0.0,0.0,-0.7185641154412549,0.0,-0.7493159654202396,0.0,0.0,0.0,-0.015537599062857125,-0.06242273006014115,-0.022873972887759837,-0.3170789824433239,0.0,0.0,0.0,0.0,0.0,-0.008304959638968648,0.0,0.0,-0.04048119327016589,0.0,-0.0063388348003855476,0.0,0.0,0.0,0.0,0.12232932855170109,0.0,0.0,0.0,0.0,0.0,0.0,-0.004919275036146118,0.0,0.0,-0.2788897460316784,-0.8559736775641819,-0.18136943516649318,0.0,0.0,-0.013560920252109782,0.0009125240096815763,0.0,0.0,0.0,-0.03954457369178907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062925561759198285,0.0,0.0,0.0,0.0,0.04012573532994821,0.0,0.0,8.591996311072213,0.0,0.0,-0.037072105941553496,-0.009515210167480734,0.15206712793860605,0.0,0.0,0.17813532997369574,0.0,0.0,0.0,0.0,0.0,0.0,0.20962771196450944,-0.24481855201938107,0.0,-0.004419639989068278,0.0,0.0,0.0,-0.28910511414841117,0.0,-0.13354332585180662,0.0,-0.5458615796804461,-0.0036166808301048587,0.0,0.0,1.821713229151293,0.0,-0.3739880993089053,0.0,-1.3570234329773396,-0.13259979523526894,0.0,0.0,-0.5935433025972581,0.0,0.0,0.0,0.015134082216618269,0.0,-2.588441137011541,0.007185499555723504,0.0,-0.07382590492635914,0.0,0.0,0.0,-0.009750453198256329,0.0,0.0,0.0,0.0,0.0,-0.004492061804312343,-2.848547167483871,-0.2229903479994388,-0.045633338176569206,0.0,0.0,-0.12190360954914703,0.0,0.0,-0.0024170580467347395,-0.009545568887409307,0.0,0.0,0.0,-0.1824567570250519,0.0,-0.0033253346794122098,0.0,-0.024360836173042914,-1.3748351534890226,0.0,0.0,-0.2954145212181646,0.0,0.0,0.0,-0.0041022902388967684,-0.00912191753638306,-0.0067358231351816785,-0.285937764764414,0.0,0.0,0.0,0.0,0.0,0.3501301889475014,0.0,0.0,-1.0329260182855817,0.0,0.0,-0.011433991219856783,-0.04745982773977945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9756710502963106,0.0,0.0,-0.022099476200217832,0.0,-0.6678612451621799,0.0,0.0,-0.03154132570655957,0.0,0.0,0.0,-0.12453978550725808,0.0
Abomasnow-Mega,0.0,0.0,0.0,-0.022228630961524682,-0.3618408334541412,-0.053716661447289385,-0.6117418183875665,-1.9144752722185205,-0.05503562022909061,-0.16167268075887248,0.0,-3.3390092416954413,-3.590136359869663,-2.611496030137317,0.0,-5.669247700136558,0.0,-0.13755313345027848,-9.48232487617922,0.0,-0.41474952449764285,0.0,0.0,-0.45919092833641995,0.0,-0.09354915916766868,0.0,0.0,0.0,-0.20027515968882567,0.013066539119465724,0.021737498438318653,-0.03105095060529319,-0.010474206461234613,-0.22655417857421695,0.0,-16.356382398815203,42.65219089510006,0.0,0.0,0.0,0.0,-0.2661783891911975,-1.005938060278965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1442550597794414,0.0,0.0,-0.13957286766755356,0.0,0.0,0.0,0.0,0.0,-25.014699867797,-0.08946884372185389,-0.547139751498538,-1.5582912388989678,0.0,0.0,0.0,0.0,0.0,-0.030746431976447042,-14.050952159241017,-0.36777932326399126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09213284713096098,0.0,-0.17195497366545837,0.0,0.0,-0.02758702189741777,0.0,0.0,0.0,0.0,-8.72244021392883,-0.5856452063706464,-18.473291541847452,-0.02155884625169016,-15.164415694935164,-5.020505220710305,0.0,0.0,0.0,0.0,0.0,-1.8967808510103996,0.0,0.0,0.0,0.0,0.0,0.0,-0.06347859263433638,0.0,0.0,0.03633064945352568,-0.14152561206768421,67.73528563472591,0.0,0.0,0.3509834673900085,-0.576422760511198,-1.0782980056530835,0.0,0.0,-2.2336002959449677,0.0,-0.13696904553691763,0.0,-0.04089660496609869,0.0,-2.3632572853628693,-0.8020315274280602,0.0,-0.17957927041873603,0.0,0.0,0.0,0.0,0.0,0.0,-0.28765562105653875,0.0,0.0,0.0,0.0,0.0,0.0,-0.050274067035869355,0.0,0.0,0.30852114938516606,-11.97954181708866,-2.352058039874458,0.0,-1.5064468914653153,0.0,0.0,-1.4989610271392413,-0.19784797816931143,-1.5372589900209885,0.0,-21.499861187496386,-0.08234171098112956,0.0,-0.006316207727125479,0.0,0.0,0.0,0.0174904304272381,0.0,-4.305311722100496,0.0,0.0,-0.12979843881039127,-0.1071230926988974,-0.023744507263856,0.0,0.0,0.0,0.0,-0.05626148592920552,0.0,0.0,0.0,-0.08381138659746831,0.0,0.0,0.0,0.0,0.1345982808981475,0.0,-1.9335442680178236,-0.9575260135618764,-0.013509185601638454,-0.6217693508855875,0.0,-46.75331778836115,0.0,-0.05932774254327685,-0.06892691714045715,0.0,0.0,0.0,0.0,-1.1018751590685183,0.0,-26.298242415010378,0.0,0.0,0.0,-0.0446635254150189,0.0,0.0,0.0,0.0,-0.3039415400137513,0.050008421948920405,0.0,-0.12955788436055843,0.0,0.0,0.0,0.0,-0.18105478226020774,0.0,0.0,0.0,-0.02636773267813631,-0.9551206213536139,-0.3819051656814469,0.0,-27.354228383513547,-1.9511793302649072,0.15730191969356883,-7.324846408439178,0.0,-2.046260055877262,-13.664750243597247,0.0,0.0,0.0,0.0,0.0,0.0,-0.09539319598864593,0.0,-0.04138548178537538,-5.604804548228683,0.0,0.0,-0.02802102696092742,0.0,0.0,-0.06636820209097383,0.0,-0.12111118838106545,-0.38696358671867126,0.0,0.0,0.0,0.0,0.0,0.0,-0.021625144690536564,0.0,-0.11616377004210934,-0.022374105970780198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8970549702069892,-4.016592366557973,0.0,-0.023409812262816146,0.0,-0.9925982456956342,-0.9620719304920669,0.0,78.09439219284754,-0.17065171954842004,0.0,-0.45488448291125605,-4.190542678983686,0.0,0.0,-12.725180011174025,-0.03181028598798556,0.37596077066481415,-0.10912649125145182,-0.2615289509021734,0.0,-0.3412989965232013,-19.32326045775965,0.0,0.0,0.0,-0.015028081575865666,-0.2920532796721984,0.0,0.0,-2.2322890432596703,0.0,0.0,0.0,-2.934359840593312,0.0,0.0,-0.5558183065883064,0.0,-19.041137627536237,-0.5384457999992491,0.0,0.0,0.0,0.0,-1.1568244555077638,0.0,0.0,0.0,0.0,0.0,-34.21844007828946,-2.9485251243107955,0.0,0.0,0.0,-5.568151047348942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4317905588763495,180.8691931322996,-6.52460765471809,0.0,0.0,52.488119339944106,-0.24030211176140043,0.006149969678559861,0.0,0.0,-0.961110596948413,-4.676741907909225,-26.94750931042672,-0.4405772120324072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022045707814222756,0.0,-0.07857098963498023,0.0,0.0,0.0,0.0,-16.75668333755416,0.0,0.0,-0.8375945887707823,-0.23810691552431662,0.0,0.0,0.0,0.0,-0.014578953373565405,-0.19930525820262365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5645668072610152,-8.52106993885281,0.0,-0.06375831157266224,-0.567154904089914,-24.575847896747025,-3.33337877802824,0.0,-8.483046666624631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04144350727715072,-0.0460664060848949,-11.226574030081627,0.0,0.0,-0.9751107539355509,-0.03024413350845022,0.0,-0.02885300106070158,-1.2912986073297468,-10.542036489843422,0.0,0.0,-4.16818241930434,0.0,-0.4712262172048872,0.0,-0.4397431061120659,-0.041832679017751645,0.0,0.0,0.0,0.0,0.0,-0.4594441790823389,0.0,0.0,0.0,0.0,-0.025964420807194043,0.0,0.0,0.0,0.0,0.0,-1.3475417270452645,-0.16333315118166802,0.0,0.0,0.0,0.0,0.0,-0.1949341779205864,-0.030287766188816942,0.0,0.0,-0.174042385312132,0.0,0.0,0.0,0.0,0.0,0.0,-0.44052699636264137,0.0,0.0,0.0,0.0,0.0,-0.23224285461162406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.163968048780653,0.0,0.0,0.0,0.0,-0.04387340888851168,0.0,0.0,0.0,-20.608181041485427,0.0,0.0,-3.6913223684215657,0.0,0.0,-0.12224554708511001,0.0,0.0,0.0,-0.26742175489159503,-0.7085166836464903,-0.031527580631235855,0.0,-0.07614260535664447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.665098498204806,0.0,0.0,0.0,0.002413163313124073,-8.280336008388254,0.0,-0.040304779088102274,0.0,-0.03255493342588379,0.0,0.0,0.0,-0.028704227292040908,-0.054323400944569555,0.0,0.0,-2.6114095620412323,-0.02515553022894664,0.0,-0.44223904159191574,0.0,0.0,0.0,-0.40052004052807055,0.0,-0.13883474314561978,0.0,-1.357728141776784,-0.13836456017082305,-33.90629510792844,0.0,-0.5930366489215679,-15.978397550303125,-0.7521306279952714,0.0,0.0,0.0,0.0,-0.02257435280873153,-0.0707015364351056,0.0,-0.03195849064923065,-4.045617873252079,-7.752209616701165,-16.325779268829912,-0.8681360001156719,-0.07487114148914642,0.0,-0.03394746622100563,0.0,0.0,0.0,0.0,0.0,59.718551827164234,0.0,-7.592475385415996,0.0,0.0,0.0,-0.1591247197676761,-0.8214595053239822,-0.22833024814079433,-3.1668851021354723,0.0,0.0,0.0,0.0,0.0,-0.08292314624528899,0.0,0.0,-0.3761635893673837,0.0,-0.06248299559344285,0.0,0.0,-0.12999725265630796,0.0,40.912015303720146,0.0,0.0,0.0,0.0,0.0,0.0,-0.04901204626887744,0.0,0.0,0.2880275922257747,-8.98901103293992,-1.484163740470298,0.0,0.0,-0.13513678510551483,-0.14374076119292806,0.0,0.0,0.0,-0.40722111921675275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06546620974812091,0.0,0.0,0.0,0.0,-0.8719963408855351,0.0,0.0,90.42759226290335,0.0,0.0,-0.37620749305929124,-0.09508015379172124,0.0,0.0,0.0,-4.223195915525114,0.0,0.0,0.0,0.0,0.0,0.0,-0.24551022672203907,-2.4810442225253615,0.0,-0.044454479596417754,0.0,0.0,0.0,-2.7315832028163074,0.0,-35.70935036411774,-0.05238656904940215,-5.449081460838544,-0.03612427286691665,0.0,0.0,0.16281758211406538,0.0,0.047172746035964996,0.0,-13.151708703884799,-1.2262397742092608,0.0,0.0,-5.195585519876141,0.0,0.0,0.0,-0.042185127329923286,-0.13190694067158878,-25.80726617886303,-0.041447044463567964,0.0,-0.727416002468217,0.0,0.0,0.0,-0.09509326699805985,0.0,0.0,0.0,0.0,0.0,-0.050105601854540695,-28.40878257966262,-2.2320845657196298,-0.3864325195648034,0.0,0.0,-1.0986456795250645,0.0,0.0,-0.024129120313812938,-0.1221229064467412,0.0,0.0,0.0,-1.8847674709971067,0.0,-0.033192069637089275,0.0,-0.24314467349961214,-14.696857608339457,0.0,0.0,61.69280002190822,0.0,0.0,0.0,-0.040948627288770245,-0.09105760220994627,-0.06724278765227404,-2.88329387567118,0.0,0.0,0.0,0.0,0.0,0.3914418483940896,0.0,0.0,-9.845463402604206,0.0,0.0,-0.10996125981840466,-0.462030549008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19989695514365233,0.0,0.0,-0.20711209829344113,0.0,-8.49477289719696,0.0,0.0,-0.31146291860515996,0.0,0.0,0.0,-1.2360759077755805,0.0
