2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06-DLC1,2020-06,2020-07,2020-08,2020-09,2020-10-DLC2,2020-10,2020-11-H1,2020-11-H2,2020-11,2020-12-H1,2020-12-H2,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09-DLC1,2023-09,2023-10,2023-11,2023-12-DLC2,2023-12,2024-01
36.06105093793976,35.2427714296914,36.09645977749388,35.13734556860501,33.24885321055828,31.61871352095923,33.216371124914794,31.060794133600538,31.132327866950728,32.03967169734195,31.834535161331388,31.603053109457598,29.657328932032947,30.703526667311,30.730268973364378,31.305348469272566,31.43292204646393,31.78849788451958,33.38626390528934,32.2869447252902,33.36573078802419,31.593460058571544,33.92982907751867,34.235073672865205,34.84430715998793,36.646414657273475,37.36680633711168,37.962885885849836,35.85423535203182,36.68855112541251,34.87723873337271,37.03672268432071,34.76198828912521,32.04677255052838,31.152858851373388,32.23601225308597,30.972225670511584,31.148259804394666,30.641641630898377,30.91955200602226,30.640330986097645,31.4919489359847,30.751827645840596,29.777350729420345,27.982652105266602,28.61340802003624,29.048025952374772,29.590071433665702,29.409736784749217,29.2471474445237,27.468575753943053,28.146922602613216,29.627326159927414,29.709171777303062,30.837976829780438,28.344182039283897,28.982742382146377,29.533148901704394,31.092215513643136,31.349747935062755,33.077003417564804,29.787757100469427,24.01396376929671,21.92781877876789,19.695085681141883,17.67363979833503,15.872680541738507,25.833116258053263,21.057710750984263,24.780906134306868,27.674954434736886,27.7344702410068,18.026277453804525,22.594083008750708,21.423820569552735,20.44216119727502,21.011209329970413,18.674126905338646,19.828475529107916,19.30973312395962,22.905983102891707,22.070917692666075,20.488422654469833,21.008818335610222,22.1846097181188,21.779182601395053,19.67937315650823,21.055984244860987,20.810724301831396,20.787651666722155,20.455205498405128,20.599462894006557,19.97672684205374,20.824162492558067,18.87181788453653,19.30091121519883,19.394374680374376,19.218054544823705,19.382853965622427,18.41102715746879,19.197308188596416,18.74601015704643,49.01848966847085,38.42931871821969,17.389167700832395,14.160557495313752,27.317488641254506,22.89063913151448,22.989265982862086,21.25162271701283,19.373362673205605,19.839805321073182,31.2421321965149,28.106595798583328,20.903757827211727,18.660872472245725,16.17150522403005,20.186362675029603,15.504974343221516
69.19244031587077,72.26663943141617,56.66076550522428,52.373866122430535,51.40765535839533,51.88613061796682,51.40279764590674,50.970760537656744,56.65663294837851,57.92336736120822,57.14841023543594,58.145289330825804,58.83474392370256,59.46045126455128,58.8095527576756,58.79912493937254,59.840375658463955,56.6394765932122,56.388935179122285,56.417446280251355,55.37815286003901,55.92681329918475,57.37096402267942,56.45847707040866,56.57219108479071,56.420451555148084,55.09611117884634,53.88659012672724,56.03206623594216,54.82072140156347,53.15533831455421,53.29740281785775,68.72378114606373,66.68594982030922,66.34244931028857,65.15217393912083,67.95604851042577,67.3426043068855,66.4633712816416,65.61294892726187,66.95070805060372,67.0769544222851,67.06986586879606,67.75656288557803,66.95172706827505,67.61519816441181,68.19252139543134,66.63800361974674,66.39176941844643,66.83343653692596,66.46557076775353,67.72648850986066,67.77541642067638,68.05123805671892,66.95445014302695,66.49931649697791,65.5186342431722,65.36930459268986,65.81561960108705,66.45893579059079,57.32132515959172,67.34381738660501,78.10125326777705,74.04221602740323,70.90146649193396,71.04186915908839,70.50701594772518,69.95081658951563,67.72996730033535,70.66868486905253,76.26912691204033,74.5063837317269,37.58504741733002,53.558597935683295,45.15950464530521,49.53917192429904,47.4797793750552,55.63598355584413,63.46316090924255,59.44495292171918,54.32770366647481,47.08373945781831,48.99593257050641,49.9159069820705,52.27252695595968,51.963019310381725,53.81494733105066,52.48595192065373,51.834434093622654,48.816325190867715,48.280640784744094,48.81918993857815,48.79884557495603,48.527434298883115,49.08606575241692,49.95424655710598,49.669804888756005,48.99541456799059,50.211718706760045,50.92288104447261,51.56965607069131,52.16097401612349,111.1565801485858,124.29239792087779,108.04614782644843,103.34817005448608,87.39839308020971,94.56376779158714,89.92602506431552,89.46548500767305,97.43248920707413,102.99806524191418,78.93350803958143,84.50468614977746,86.85829709688349,80.10162055144954,82.17218845096154,81.39350195955058,91.03647857471745
122.55864443342394,119.44486637985946,122.55051728881526,124.6376298616942,123.56892074372988,123.40960002782991,124.16924125615645,120.4512115928524,118.1919972738577,116.7338833729548,117.08564281718486,118.7332653126522,105.68292139262897,104.53901256555993,105.03886322997585,104.64881243599966,105.97463712361437,105.49699597315609,108.08976440516876,107.82503807415179,109.51341059615679,111.34483238507096,109.36801773677895,108.23259941258925,108.0261820700275,106.01581734142302,105.59968536884882,107.56294256871733,109.18004098845574,109.17813616513885,107.32812910669116,108.25199456798507,104.10770451496529,103.70421237395124,106.44951281839106,108.55098581682509,106.22041383446816,109.30031429008876,110.79225493247483,108.60942201460098,109.63953899420723,109.0505476653745,110.58938945214751,107.69245963034538,110.22092454096307,112.05349632627843,112.56683744765866,114.48938521154638,113.00924501511915,112.92126075025035,115.64753949201717,117.19980816800944,115.94328661653026,116.075275633591,116.14765609232165,116.6708765527637,118.6780913175439,117.57418212601115,114.21595820299028,114.43630853568216,73.20623048213234,73.37409614147654,73.82067785562978,69.89181306125211,67.63232222751479,71.37965497358478,70.62876160377985,64.03069463418782,68.19041035817955,69.19033019676401,76.7309050534327,73.68625379990016,122.89875159254964,99.59068604846867,108.19872654279592,109.66352084840906,109.02739447671779,110.01670949085027,110.67533852135129,109.79714473863484,110.11724250158863,115.22367926034438,116.7313173291335,116.01578344319425,115.35448869487078,113.61827988169112,114.8547120343457,113.75991933090324,117.03809861634528,117.65407675831895,115.3839063404334,111.49027675858842,115.61369423177486,116.54183853343898,119.4625021512661,118.50124192921179,119.00985320575792,120.84244302008138,119.64991981026748,117.15832539498984,115.97164324402766,115.89231397688908,47.057320857851614,53.590710674289475,56.35715547251763,55.90618187028771,53.4677123852368,53.657143474115344,60.93624417124319,97.52008027485817,95.23713420423857,93.94016594805204,82.09259400008688,83.52010907971078,90.74135593874712,92.60123038454729,75.5959460647594,77.99826665114641,81.81688104389188
36.13574805107344,36.96663110159443,37.42546629519063,38.56249364576704,38.46276769958365,38.75591880875896,37.799594850180966,37.214472008263556,36.13284143542994,34.6016802383744,35.583784240399225,35.211773028970406,35.71964758696768,34.589158784032755,35.660693012960635,36.3888093627615,36.40877020134651,35.60985348870882,38.67821233812844,39.781217604975865,40.669858063236575,40.1286488423411,40.67235957091327,40.569143377806654,41.525609648862,42.602698941316206,41.63955240737549,41.170346342386985,42.61747662445606,41.00884898627314,40.822618247106334,41.82651502291632,40.201402052790776,42.24802585913551,40.356733278325024,39.42661923347439,46.945398792589764,38.56216266662519,38.36205922902452,37.81382421367788,38.19593362048684,38.12566337386095,39.60588071290585,39.68034625418165,36.55334599297886,34.552524166718044,33.8079885222961,35.008925332128825,34.895651309093296,34.41237836599985,34.43299016657253,34.54156685331981,34.73451007665551,36.1954604820987,34.578787874295536,34.26235620393264,32.359716220709934,33.70697760921309,34.5229453171241,34.4142187159919,41.22000078467726,41.074245106004945,42.3564214918775,40.64090839758407,38.41797047058557,38.421161132867674,42.83120281181711,42.640544248925515,42.92587515164458,48.22236969525573,53.57262856809771,56.54394713042499,32.116972135617665,42.52588902890806,31.182607256617583,38.081899950452815,34.56509623776041,45.56857937917402,44.48181121485276,44.75759044999072,44.022393079002285,43.941383700434,43.920617938133546,39.855865708947235,40.4495251580597,41.55338848925402,40.39665737928189,39.606342279779696,39.17779452312447,38.93411067757871,39.632265715448035,42.11732713635109,41.32773206896306,39.65468670759784,39.723477863102886,39.05550320028867,39.82308586077879,38.72688546233791,38.894533165977165,38.95500752896539,38.986914116575676,37.622957058028945,58.064858594894275,56.78152380542416,60.29378395710383,60.052876080098144,58.38829591317409,61.91154415893958,63.45224705658243,69.84839093421657,75.15533588180429,72.58701526931853,69.61892288606697,70.17458039169404,71.47026386379153,70.8188901279157,39.69800331661188,46.80998920393947,50.49635566009288
52.30804867654549,53.46870467596994,54.71011112657171,54.00868317700351,51.389793600648964,51.3759161051103,48.78410891041581,47.51351447631884,47.537493519974184,47.063046588427646,46.81247928035566,48.79763373351772,55.84591600168208,56.28789809406769,55.66925518315796,55.46144582616532,54.61364709860328,54.11078700464174,53.6784948523486,53.62935186488689,52.638047013843824,52.72250902344585,52.74253886072844,52.10681367831882,52.16110428806982,52.56510237048091,54.078719704998896,56.68054441880896,55.63006969206071,56.099564645221484,55.92384125174508,54.77918293441974,47.04413334557922,38.704043408419686,41.43823196034558,41.77900061617301,42.346353428337075,43.0368019807528,44.37056612730389,45.13939901337906,43.40142657077365,43.26765433112291,41.81990895275836,41.071202311236306,39.59428144656884,40.68436644595368,39.818492925968734,39.56844184476847,40.1996787838647,40.2799496862975,40.83032006636582,41.75022796656206,41.973963949126954,43.557463622612254,44.29850077416902,44.30923276520024,43.82582343942501,44.114335258327664,45.055635938600105,44.9103427488366,28.349160169323948,26.280834426131157,37.30781220111794,44.723176023427726,46.24387337542615,48.80576279544965,48.21724513705366,61.13177057215211,58.26933981904176,57.875086769847805,56.49146678563158,57.767279962718625,71.52103490935099,66.60469487779085,71.58459331285839,72.80967557211355,72.08716871722584,67.3324453015251,60.17963994703982,63.876945994265206,47.22999310489383,43.39394121247177,46.7140247121682,47.83706707569276,43.21588343244834,45.35441730653484,42.14645931764164,42.751532803580645,42.94155502507247,44.00864017041585,44.144409165685616,43.97152503451642,45.07945427469172,45.55629604409548,46.514688436755904,46.1488283124827,45.30037556796004,46.49602456283329,45.13635435400666,43.5510028160606,43.4639383765905,42.570098272453016,84.71294543155297,103.39668314235828,99.90018195989258,94.15129532775406,90.97499254960881,94.62315139379514,98.70365722538074,105.74355673030739,102.39643419643345,96.56955771522705,87.32891020282577,88.76758497173685,89.44350854849249,90.24573103177245,64.576759538312,70.72186218163922,64.49668740282567
98.93010158610626,99.58237581215762,101.94473476990413,101.36460682830581,101.82128704749019,103.97372273197902,102.46657513993033,103.23434632190812,102.94875311615228,102.67527941223928,100.7106211289779,100.76912192884848,100.01775001074478,100.94557330318511,100.65516822629618,100.9291482846335,100.15469497172207,100.56125771737337,98.8630372162095,99.66447820281469,99.31860990812942,98.87136757082038,98.07298825300163,96.60232197657486,95.34670225943893,87.79953476625799,88.2635548045652,90.80943831692153,93.76949179281404,94.97091849566621,95.72777821392853,95.34247156679683,105.59815348202041,109.43120057871145,108.41807102987376,110.40790172900306,113.11593690508363,113.69829163444152,113.93920054033012,112.43431724273785,111.91559805241435,110.35542006356788,110.01378941101743,111.80960160154635,113.34106077097803,113.50326260175426,111.03656720726728,108.80467528225651,110.2730675717711,112.13923543418981,116.71748858069105,118.55901138905774,115.15818740857902,114.84778178413336,113.68857078293892,116.37952408843233,116.62180899369402,115.64448789841131,112.10808368689293,112.3308089122778,102.80747521411233,101.28333442826414,110.48986546322732,102.98681534232281,104.63904465585267,110.34574455460738,106.67177071212805,105.53103146910512,102.40411191244984,102.91388681783901,91.73283672262971,96.7639077476992,113.86440648281017,106.27662423134751,105.68334795107748,104.47066984902088,104.99710435421541,100.82734090956997,102.355858818889,101.65161959034162,105.64380146436054,109.68989511184573,109.66097901287826,119.47280884240936,116.25515848248355,116.20701229213985,120.0783554364713,119.2402025621311,122.25000972011833,118.20714634522537,118.69494916348165,117.76136348532683,118.81244811494585,118.05738955672707,119.98609991217795,116.9558896171915,117.13519966908541,117.43852021146185,118.10519391537741,118.9775680941738,115.97969060324084,118.08515496252329,86.92828098943463,91.56296023682017,92.28551346612444,97.72673173248572,87.43642887101265,92.58363457237341,94.03895904995146,89.45279479266918,91.73408352024714,90.96869527483025,82.4227439668857,83.54342873773432,91.78095272136089,93.4070048788036,90.66261106253693,90.60992882827945,99.72529639705645
78.06642515911821,80.18630166939428,82.98091731601183,83.6262242488826,86.83533970114358,87.95280393695188,85.7561996562947,88.09756325022065,90.98589438856956,89.99683745145917,88.21773531666605,89.04810389388771,89.51109201858388,89.2356104679017,86.80667620448786,88.1270081892563,87.86388581595219,84.68625636190951,82.8594492305425,82.07125518853638,82.64314259527426,81.79910042082517,81.88123750898566,80.77294474327883,78.8342310540495,75.7354389802569,78.01109693979929,80.66947732123892,79.90236392081017,81.70675637244544,81.52522297733191,84.92474395971254,67.21169611951174,66.95857886795984,64.73302174045241,65.48960962781311,59.30564591331425,59.46758273235419,62.0212467492957,65.16834950952565,63.87297583254605,66.51331599626948,67.06358446868296,66.90226970547607,66.42579647670021,63.573401714427774,63.104153096457544,63.27919286469569,62.30105019478225,62.416783602246134,63.71265697535506,62.13613468057266,62.29651972376438,61.66658969515524,62.06110037258804,62.517107506627745,64.27858546757626,63.072955743867126,63.631358704860446,63.588609927836046,32.08136729591716,29.741825905058878,32.51244234897379,35.518168848925484,36.6301206575709,36.25173709851376,39.30904890902676,53.303042836878895,46.97779868329701,43.82407574043603,43.30161583778781,45.07641777058784,41.89131586788897,43.00361683390877,41.76805784008069,42.01733704508571,41.962714623145025,48.550845331612926,50.52780658642011,49.594101304123726,54.46697036796774,58.6788224882264,59.97688024901052,58.21944415097579,55.5837370666212,57.37728218314318,58.63151319093142,60.23105761284618,59.91967751642429,62.578525443600064,63.85522513502995,62.1308562193325,61.37871970569484,62.139485548237744,61.37305567658989,61.66464057622712,63.06057395226178,60.49519566602173,59.891487801045486,59.9418989110237,60.86136089214355,59.377685458773044,30.259807921045127,30.228058315827877,32.70712023378022,34.985789383213195,42.56942904192562,39.165785021229475,40.594266374614534,53.80342350315475,51.29662993623264,47.94217937156097,34.005766880999005,37.857152938635004,32.352792949980106,33.75413109921255,78.04558021169655,65.36024732143477,64.60959602892946
38.58653242889488,38.75211461099732,38.22102613403495,38.073208294580354,38.54712237814813,38.54670644631014,39.73747827840128,38.82484141014435,37.40856970574338,35.868420769553474,36.43983410306843,35.93148634668507,36.50803248557456,35.0418286779325,35.21022321962944,35.24788358814023,36.20168107476227,36.08330904129477,36.777513938744974,36.22067650408897,36.14522310884218,36.64150027881686,35.998174936832775,35.84209409573937,37.100148638546905,37.82039089882548,37.81536211821065,40.52732102597539,39.08218579777762,39.343429699246514,38.33346417855937,40.36524642109431,35.476904221666466,35.05048455158084,36.47353120472858,36.96027983290956,37.11451908588544,37.53724452803358,38.73885207823643,37.36869714412854,38.17691596140794,36.90728145694622,37.22500119312694,36.430306038704316,35.789111145011596,35.36884940858545,36.021587912364566,36.05416596466458,36.313826894550964,35.221429124105875,35.26121311321647,35.05977497913178,34.96169560584174,35.17234022602149,34.861537998876294,33.37634016552891,32.15869000063726,32.247471771778535,33.64122260782066,34.69400256182192,27.984520282249978,21.78481999881671,19.120321499670563,16.190508399240517,16.422228606220685,14.818844365211492,17.287256963915794,42.4630923169176,32.31721785366725,39.938286284793634,42.972212361246115,42.72288013706034,53.602256775687835,51.06839823546179,36.06422238055961,40.477109866155466,38.22359491181611,39.0924717193004,28.103478161827475,33.568161405453075,25.17728769836057,23.9559658592882,28.501134712159793,27.385573253245074,28.882020068548073,30.466032773230193,32.60531826267084,32.71313994705374,29.973838995851334,32.43055674971369,32.04618323899555,35.10589503791384,33.4613887644134,33.01741632552554,30.805609425245954,29.35598350633927,27.950108824031236,27.486384454737593,27.601840324143375,27.159439992041772,26.833132712399234,27.03059384395384,25.163307065990317,28.225693332016156,29.989972740840624,30.284018919884154,24.474400371511393,24.611563926814345,23.501375738767646,17.513316985366245,11.928363085058894,10.710682970118452,17.68168074065804,15.681062800115479,19.343122689657722,20.050758454329262,23.23058573124209,22.188721831937155,26.417395518042177
63.41715144812857,63.993817251060825,65.90466445404407,66.60297999405056,66.6517893577513,67.0418208066821,65.85777513224974,65.59989001997396,64.54158877544731,64.9897055817906,66.27949482202602,64.90992473878993,65.28027319636716,65.67829775512358,67.21243501704579,66.41639395664731,66.2089275905082,72.40218175462722,70.85046913331135,70.43916454432599,69.61323280610006,67.94592318447332,68.38155829779883,68.41681144885787,68.98955151014607,71.80905904576218,69.70547665358121,69.13939223111741,70.06513454175754,66.63175221620489,66.0406120825895,65.7726475414474,58.716606767253516,58.85419684177218,60.56840150535462,61.68290801668665,63.749884256962154,63.60899322039678,63.09192613375426,62.89765269693833,63.149171610970626,62.277418306598115,62.57317174170169,63.27319915523779,62.52205221027491,64.12542739307104,64.83260430199687,66.18435901437871,66.52500428499785,67.77956782928841,68.07208814208127,66.73686030679039,64.3955030316945,63.11425875049395,62.3945722819318,61.68349026619412,62.459930414993266,61.69576349206809,63.82301504209244,64.94385662138316,44.2803144422382,46.97368526733959,53.93763593598345,64.06008498972656,61.09143180785221,58.82042314895493,57.934255697846666,81.17958634274629,79.37437525222799,82.759902474976,65.80652383966176,63.73780475236994,65.7363312910356,62.838128774224586,66.53836445856926,71.77455298474327,69.22594539798197,69.26755560772249,69.43942571839743,69.21224560426066,71.62777006559855,70.0860106021525,59.740226750681636,59.18005352211556,60.064442066990225,59.02628655497057,59.61780517855919,59.90167578246492,59.373063804163515,61.8006341358651,62.37455604050551,62.60365126678339,62.28694593925579,60.991381820496194,61.285494153852994,63.85421958149263,64.74970472816376,65.18046134586477,65.28363499644063,65.7734301030971,63.80681537709164,64.89284051966717,67.97199643962342,84.4258357644963,78.91567329449167,76.47411074337883,83.17794046591153,80.80776628213728,74.05297501291477,63.60193417212331,59.07739944135537,61.97034519210301,76.70353439165584,71.79280885909118,69.9096287262375,72.85818255617107,76.53584102243474,75.9491810739433,70.11940182513952
51.36156327320389,50.90009542545791,51.95301629266069,51.35568266113393,50.82782226023245,49.49343205617974,49.774440998857514,50.46962349652974,50.87087921715247,50.88945064165314,49.862289381301935,49.534795422468854,49.0458710841475,49.30730267647139,48.40506045693052,47.508635276390606,47.62008585627951,47.257370374599176,47.86870281035012,49.29406043231759,48.7442602564499,49.97207693662548,49.288828305016885,48.92768418862209,47.51081284272203,46.597383498779365,46.66745910502112,47.52881669480806,45.83111178629911,47.959179323662426,48.76521929090989,47.04634187744017,50.34038023454873,49.86596063771748,52.056884201647726,50.96262536881413,48.43902166249338,51.591616657168565,55.69734322063268,57.86839220535153,57.588452437992444,57.28385872711589,56.79713188388683,55.23376081774776,58.83487585716999,54.35821855163454,56.066155854346704,55.85958442165193,54.5395288406806,53.93772508658956,56.45810326233187,55.937803920301086,57.74727324500743,57.47387999904826,58.07652826643529,59.90547886668184,57.06073774558313,57.6434385866463,58.12204651555769,57.66023501890442,52.02847811964809,55.37363947736231,55.01193757040334,58.391241240654004,61.79262676762914,58.71014511468462,59.927140465121795,46.64822788258107,51.574891719961634,49.67670197449609,57.62694981550907,59.07480505952904,64.46025613807628,62.37327928164843,58.37861333029196,54.67795999762889,55.88579894192094,51.41824851637659,49.20740968397573,50.694574741891614,51.64822189951824,52.54201992090541,58.12451287141307,61.9196992088864,59.95906893287578,58.989182063518165,57.42492115497295,59.382051667257386,60.22189968249793,58.615842692324534,58.492812075435424,59.44924367016365,60.55311159097187,61.7500365005161,61.46982140540587,61.37428488349689,59.957393147683426,60.11646550404777,60.37109937864885,59.760635572517096,59.74501670053935,58.39688692584444,31.694397417046364,30.349807688150378,37.62386436359603,35.98904557994382,29.962163730830746,30.76542464074253,35.40382956534272,35.91671021053654,42.19153463614157,45.25529243485422,27.137958925036084,31.68402734514698,25.753791036161992,30.742717497108554,33.69155936930645,34.66044007990297,30.817816880697332
