,2015-08,2015-08,2015-08,2015-08,2015-08,2015-08
1,0.6162882006819919,0.0,0.0,0.0,0.0,0.0
20,1.5403117369275947,1.0653270656067468,0.0,1.0653270656067468,0.0,14.593849165797144
35,1.5819627163495151,0.0,1.0653270656067468,7.096393188687972,0.0,2.0137474048815123
40,0.6642212493142432,0.0,3.6574120886804424,11.932080505147209,1.5500790637135202,4.4442412572744
45,0.4400675537579467,0.1501887847853447,9.251852887708012,20.430795047492012,4.23011305573185,8.199929004012349
48,0.9866721168636984,1.4622161505114937,0.9866721168636984,1.3803771392919764,1.3803771392919764,1.17491905381711
50,30.079515506169123,24.932198831793293,2.4299560040015917,16.37126598754343,2.5364284715424414,33.90787732753891
55,9.070210728999708,4.755010057764918,1.856007228682379,30.646967072921484,3.9390725342340502,7.338704645934404
57,3.535298989920721,0.0,0.0,0.2412787883351441,0.0,0.0
58,1.2735819627163494,1.1148736594128847,1.2748512849198068,0.2385465185073631,0.7426825726364252,1.455525316523778
59,0.4596882630724052,0.0,0.0,0.0,0.8743263448899025,0.3318094295579962
60,37.32588234028592,11.147897550638426,46.92884265783161,51.18313737723611,27.600765896109205,30.734163054118305
61,0.4168755311252864,0.0,0.1741768230371223,0.0,0.2994954982089648,8.868668179813474
62,0.6282929767757065,0.0,0.1067306347686714,0.0,0.0,0.0
63,1.558318901068167,0.0,0.3977496423308198,0.0,2.250852489700203,0.0
64,0.7868506825296084,0.0,0.0,0.0,0.0,1.3530114131428634
65,38.60228262857265,52.39598549960737,39.83593472671923,17.68634833213214,28.840786119208715,22.895990878091283
67,0.5846196874025149,1.2183772038337837,1.82999688047933,0.0,0.0,0.5321687122833816
68,9.31394210599916,0.2077170487183073,2.2659122446564766,5.794993707173822,0.0,0.711057087228252
70,47.7172638576638,27.9088669685789,21.12935253810656,10.704538364725751,31.419188279207855,38.58745952690855
71,0.3318094295579962,0.0,16.71372481524908,0.1253186751718425,3.7032367716188164,1.676946742252294
72,0.789281757258264,8.703634779428375,1.0634553532050386,1.502726891343868,5.668083000763745,0.97509761948302
73,1.4209524219313059,0.3318094295579962,10.297236534965524,0.0,0.3977496423308198,0.521218119036606
74,14.542796596495378,0.0,0.0,16.381635704527607,0.0,0.5598786614029237
75,32.742467433279906,41.80131880425546,26.623990189645344,14.23863257424997,34.66755590934027,8.784527177479212
76,4.851478545227671,8.186418252423007,1.2568441207792347,0.5321687122833816,0.5321687122833816,0.6241407871949054
77,0.1882469369534115,2.3322612222066845,3.199186773232361,1.2183772038337837,1.3265923001624302,14.416165571248778
78,31.314974774910446,0.0,15.33653173843357,0.0,0.0,5.204823424373138
79,14.276583156739777,0.0,9.719436765164634,2.2999042629863493,0.3899400836892097,0.0
80,48.50841732732377,24.66064993599604,48.81322676763874,24.338177554510935,68.92071039015522,52.85866419973538
81,1.5777244710261071,13.737271817819995,0.0,2.180265266826587,0.5822746684164667,9.090605939997634
82,1.8494239643729224,7.673891763389736,0.0,0.0,1.9560900573346385,0.0
83,2.5407097447371534,3.3377365188300723,7.673891763389736,1.0237406279917816,1.7152845755838344,0.4979185267256865
