,2020-12-H2,2020-12-H2,2020-12-H2,2020-12-H2,2020-12-H2,2020-12-H2
1,0.6925126142913809,0.0,0.0,0.0,0.0,0.0
20,2.403153285092864,0.0,0.0,0.0,0.0,19.108235610620003
35,0.5005860700016509,0.0,0.0,1.7610445806606003,0.0,13.955904653119228
40,0.2978881380221911,0.2984035154236136,1.057812116419632,2.8607568798158796,0.4454406880494459,2.4717500172221945
45,0.25279261539772446,0.0,2.6240440393425364,2.592812168816334,1.736254927652179,2.925024441773263
48,1.7885657338965608,1.9767300231559068,1.7885657338965608,2.076249399370587,2.076249399370587,2.058778105462365
50,18.883015686198384,18.198800648069906,8.107659590477681,16.817331523556955,15.826518469322245,8.524136068567184
51,0.4594074156279951,0.0,0.0,0.0,0.0,0.0
53,1.9268930284383528,1.3538448957967022,1.9268930284383528,29.01100622799231,8.009016355845418,0.0
54,0.4205994973008826,0.0,0.0,16.827639071585406,0.0,0.0
55,3.1297323456182697,3.5245629728480288,1.1892848915225054,16.05457296945169,4.267685647959097,12.970039221938173
57,2.7680920230401185,0.0,0.0,0.0,0.0,0.0
58,0.5327456198504134,0.0,0.0,0.0,0.0,0.2971150719200573
59,9.088268172164224,0.0,0.0,9.088268172164224,0.3280892537455482,0.0
60,21.260863940881404,9.049202565136403,35.77677767838629,33.15257902582333,33.39006493239881,38.28109954737839
61,7.019130980933269,0.0,0.1962557144616788,0.4205994973008826,0.1962557144616788,9.761866435823404
62,0.6684960273850935,0.0,0.0135544256574111,0.0,0.0135544256574111,0.0
63,2.07058024795494,12.483780643696068,0.6852973306714663,26.97341013372841,5.1301697292396105,0.0
65,8.170741784411792,40.792121322588976,19.47776120743992,26.12731505381313,24.154862663089034,29.012191596015587
67,0.2823237404992323,2.506383378597785,0.6354603359539128,0.0,0.0,7.813276018785163
68,2.3466679218969597,0.0,1.4992328607379826,4.936490901785044,0.0,0.5016168248044959
70,43.47852602750363,22.361400843878954,11.901764944269665,4.14461352449941,43.49573963271114,10.177363696850202
71,3.0066086844184405,0.0,1.3958996917527762,0.0,0.5382601580456339,0.572635830720513
72,0.2445465769749648,1.173978182700258,0.2971150719200573,0.5188819677521489,4.656022519930933,0.5482069418930877
73,2.516690926626235,0.0,16.13894025006455,0.0,0.6852973306714663,0.0
74,17.015803360844753,1.012252754133885,1.012252754133885,5.56720976564587,0.0,1.856234786703332
75,8.75012905909094,27.436889030827643,53.2226634807181,10.91935254167814,59.83464631452762,6.01801037867011
76,0.6822050662629314,0.5058944572363024,0.188164289259346,0.0,0.0,0.6301519487192613
77,0.4982153339551075,1.280145927393288,11.031189437786821,0.4955869092078529,0.9106203305733728,13.185003136071488
78,7.045621379366385,0.0,1.1837188155871428,0.0,0.0,1.6115851342480825
79,7.6098565584437114,0.0,2.9836228523149977,0.2823237404992323,2.081248560164384,8.923811243370313
80,62.00459132547681,7.830283473032104,32.782228825161134,32.75573842672802,65.00733467938457,29.96002217497166
81,10.120569107213448,0.7236414093372985,0.0,2.8032922995572735,1.873345316430558,2.8292673205889662
82,0.8762961956386359,2.3651184328678845,0.0,0.4594074156279951,1.779701242592094,0.0
83,0.9143825856037568,2.200197664412692,2.3651184328678845,0.188164289259346,0.0,0.7938358114110396
85,13.478974405842868,14.86260811544179,28.034675278737573,34.34794537068262,41.6512039130201,44.232780854485426
86,0.2866013729310389,0.0,0.6235035802409115,0.5818610862059754,0.0752966383478237,3.739733037941913
88,15.297432029021932,0.0,0.0,0.0,0.0,8.933500338517057
89,26.159577679142178,0.8205838985448661,0.585314114795506,0.0,0.3130917713641541,0.0
90,36.45738507470481,39.79033072970397,84.25296990522381,5.794233510972471,66.21316318549275,12.704310633764743
91,21.82582064832072,0.5016168248044959,0.8070294728874551,0.5016168248044959,0.0984370836716929,25.81159485770172
92,6.1384025396424,6.420468591440922,0.681277386940371,2.159379774220032,0.2971150719200573,2.3978964355983536
93,1.685181027171212,0.0,0.0,0.0,0.0,0.0
95,47.67880031135667,23.00392185023236,32.367968469897754,61.425977116899794,18.139789935607027,13.965078370864546
97,1.936015208443531,0.0,0.2866013729310389,1.485369208639718,0.0,27.65561519999134
98,7.813276018785163,1.1353248775935725,0.0,0.0,0.0,6.1384025396424
100,84.07805081518103,35.759357922218214,46.11839215306984,52.261278476104614,29.67635845322873,36.014005896261054
103,0.0752966383478237,0.0,1.6229234370793768,0.0,1.9610625501526635,1.3538448957967022
104,0.5016168248044959,0.0,0.0,0.0,0.0,0.188164289259346
105,5.629725044438417,8.592784338436658,17.428414508423586,31.056178370057122,14.61131009450819,2.485922895761313
107,8.009016355845418,0.557638348339119,3.739733037941913,1.6229234370793768,4.026334410872951,1.9268930284383528
108,21.2149953521548,0.0,0.3923568157029309,0.0,0.3923568157029309,2.6758910059256378
109,1.3538448957967022,0.2876836654740261,0.0,1.5717464611181249,0.0,11.774775952559164
110,20.87536164461739,16.814290796888564,20.923755582610962,23.719781060808177,17.74629928962097,12.962669325097831
111,1.4992328607379826,0.0,0.0,0.803885670738778,0.0,0.4942984657042967
114,1.244533348954995,0.0,0.0,0.951644371726602,0.6825658304439272,0.0
115,1.5231463721639855,11.61274129755194,34.42777733016296,1.7626422506050101,28.7873839735151,1.840258087259235
120,0.8125440110826755,24.60700325735697,2.714441235552039,3.4590069673870905,1.3682754630365315,2.654245155065894
123,0.2971150719200573,6.694082453856114,0.0,0.0,0.2236737922173546,0.2786645609491328
125,1.978018466659463,24.92705262364033,5.057346902418614,33.57003472097553,2.411863163176903,2.5129802093359928
130,0.4848670592582654,51.77259762407582,4.236866079354033,51.82815530794917,16.322466142711093,22.256985382350763
135,9.59921332793447,12.075344053068754,0.0,9.578958996058565,8.655866532370768,0.0
160,1.3067909390468302,0.2388258878191753,0.0,0.0,0.0,0.0
200,0.7161684370166727,0.0,0.2440311995735423,0.0,0.0,6.4223754878261845
250,1.7610445806606003,0.0,0.0,0.0,0.0,0.0
255,8.554852561691963,0.0,0.0,0.0,0.0,0.0
5,0.0,1.7610445806606003,1.7610445806606003,0.0,0.0,2.634403125111129
10,0.0,10.958005846784827,8.554852561691963,2.403153285092864,0.0,0.0
52,0.0,0.4594074156279951,0.3880276455309822,0.0,0.0,0.0
56,0.0,0.9106203305733728,0.0,0.0,0.0,0.0
64,0.0,0.803885670738778,0.0,0.0,0.0,0.0
84,0.0,1.1837188155871428,0.0,0.0,0.0,0.0
87,0.0,7.813276018785163,0.6301519487192613,0.0,0.8070294728874551,0.0
94,0.0,16.827639071585406,0.0,0.0,0.3880276455309822,0.0
101,0.0,1.6229234370793768,1.998272798535366,0.0,2.3278566467450394,1.4678979147314963
102,0.0,10.120569107213448,0.0,2.9968165137914133,0.0,16.55897283222387
106,0.0,0.376122427558123,13.185003136071488,0.0,13.185003136071488,0.0
112,0.0,7.652839033722346,0.2876836654740261,0.2425366051094172,0.0,0.585314114795506
116,0.0,18.70201514281881,0.2823237404992323,0.0,18.122215566218525,0.4955869092078529
117,0.0,3.7019043366775026,0.0,0.0,0.0,0.803885670738778
121,0.0,0.3280892537455482,0.0,0.0,0.0,4.946695374333209
124,0.0,0.3479828214404558,0.0,0.0,0.0,0.7947634907336002
127,0.0,1.9268930284383528,0.0,1.6669366671608563,0.0,0.0
129,0.0,0.5188819677521489,0.0,1.173978182700258,0.0,0.0
131,0.0,0.9106718683135151,25.91590724374963,0.0,1.3538448957967022,0.0
134,0.0,15.086900360540852,0.0,0.6825658304439272,0.0,0.0
137,0.0,2.4049055682577,0.0,2.4049055682577,0.0,0.0
139,0.0,8.009016355845418,8.009016355845418,0.0,0.0,0.0
140,0.0,4.041177280033918,7.836777228290027,0.1010139706788053,3.2555875070456386,0.0
143,0.0,9.59921332793447,9.59921332793447,0.0,0.0,2.9968165137914133
145,0.0,26.613934396236232,0.2450619543763873,14.721703933892883,0.0,0.2924766753072551
147,0.0,0.6822050662629314,0.0,0.0,0.0,0.0
181,0.0,9.088268172164224,0.0,0.0,0.0,0.0
37,0.0,0.0,2.4049055682577,0.0,2.4049055682577,0.0
47,0.0,0.0,1.3538448957967022,0.0,0.0,4.656022519930933
118,0.0,0.0,4.656022519930933,0.0,0.0,5.1301697292396105
119,0.0,0.0,0.3280892537455482,0.0,0.0,18.70201514281881
150,0.0,0.0,0.7496164303689912,0.0,1.4705263394787504,0.0
152,0.0,0.0,12.483780643696068,0.0,0.0,0.0
180,0.0,0.0,1.9722977775036732,0.0,0.0,0.0
184,0.0,0.0,0.2233645657765011,0.0,0.0,0.0
211,0.0,0.0,0.7049332096656626,0.0,0.0,0.0
230,0.0,0.0,2.403153285092864,0.0,2.403153285092864,0.0
25,0.0,0.0,0.0,0.2261476037441824,0.0,0.508729032944126
30,0.0,0.0,0.0,1.7759389875617098,0.6925126142913809,24.670910055133355
44,0.0,0.0,0.0,0.2233645657765011,0.0,0.2236737922173546
69,0.0,0.0,0.0,0.3280892537455482,1.0223541512017655,0.0
99,0.0,0.0,0.0,0.2971150719200573,0.0,0.0
126,0.0,0.0,0.0,1.012252754133885,0.0,0.4370400364062596
136,0.0,0.0,0.0,1.9610625501526635,0.0,6.314197771267607
151,0.0,0.0,0.0,1.9268930284383528,0.0,2.4049055682577
173,0.0,0.0,0.0,0.5382601580456339,0.0,0.0
31,0.0,0.0,0.0,0.0,9.088268172164224,0.0
46,0.0,0.0,0.0,0.0,0.2233645657765011,0.0
132,0.0,0.0,0.0,0.0,0.681277386940371,0.0
142,0.0,0.0,0.0,0.0,12.483780643696068,12.300615515230518
13,0.0,0.0,0.0,0.0,0.0,0.7049332096656626
28,0.0,0.0,0.0,0.0,0.0,0.2233645657765011
29,0.0,0.0,0.0,0.0,0.0,1.9610625501526635
33,0.0,0.0,0.0,0.0,0.0,0.2823237404992323
34,0.0,0.0,0.0,0.0,0.0,9.59921332793447
36,0.0,0.0,0.0,0.0,0.0,0.0984370836716929
39,0.0,0.0,0.0,0.0,0.0,1.4992328607379826
42,0.0,0.0,0.0,0.0,0.0,0.681277386940371
43,0.0,0.0,0.0,0.0,0.0,0.5146043353203422
96,0.0,0.0,0.0,0.0,0.0,1.302410231134739
