,hp,attack,defense,special-attack,special-defense,speed
1,0.3170509518922387,0.0,0.0,0.0,0.0,0.0
20,2.49682218415153,0.0,0.0,0.0,0.0,15.201855510201867
40,0.3253460422050345,1.0118960170178852,3.0051852189540713,10.252941628901985,1.8798354667086439,2.2341093238652636
45,0.2186648807138887,0.1151337535187414,11.635439180844083,3.9973935216219667,3.8402593108232463,22.726709937054437
48,3.9512455191855897,1.662640601999554,1.662640601999554,2.193683883733284,2.00473432654498,3.42119974831226
50,28.176584272561268,41.46411144051331,2.10280539429373,39.33453075470359,13.070227302099752,29.52374893981658
51,1.5670895616876028,0.0,0.0,0.0,0.0,0.0
55,16.06916495303343,4.879035620500318,4.140457579231894,38.21716108934136,5.812863287549044,7.546432161780162
57,7.944701497937558,0.0,0.0,0.0,0.0,0.0
58,1.5503418793472115,0.36787150520101275,0.47297764954415933,0.0,0.3445087508390247,0.38640420697580335
60,48.5440760236277,20.32885133036886,31.68945001888708,46.5802396423591,36.795183107556085,45.72117278926874
61,3.163946947472391,0.0,0.0,0.0,0.0521855681703734,4.066536774419132
62,1.2618512384053582,0.0,0.0,0.0,0.0,0.0
63,3.2795007055639323,12.07135142683866,1.1679802163846058,25.980485362534385,9.109374178311366,0.0
65,19.24760205826741,37.343079072773406,43.100396755569676,36.315117880845925,30.305324949225383,39.73994016859859
67,1.437255648120869,3.265168049517139,0.0521855681703734,0.0,0.0,13.596335530103083
68,2.8872689351405314,0.0,0.908312389251138,6.8186692382613305,0.1889495571883039,0.9767206340459031
70,34.7920237981591,33.22871427762669,13.93842925464851,2.768092637608592,55.72825424136805,20.34848654414725
71,2.306612613244827,0.0,3.678557550295329,0.0521855681703734,0.1737243914243116,0.2897506546602526
72,0.9846482203574991,1.35645726842851,0.0,2.8792363476857354,6.520465991573483,0.996775852397093
73,3.3807218076086802,2.306612613244827,14.453564863187449,0.0,1.1679802163846058,0.0
74,12.967903688051404,3.431962365490254,3.431962365490254,12.787931728606695,0.0,5.1259458087349925
75,23.562256534068016,17.92779018881568,81.53018515989093,2.6948543402266294,67.21212427200302,5.585693314235959
76,1.9160083605410247,0.8579118405151637,0.0,0.1284688987051346,0.1284688987051346,0.0
77,2.2343718267232635,1.2159657388269816,0.7580557533320144,0.7423580824236223,0.7580557533320144,0.0
78,14.422957029944664,0.0,1.5681920736912023,0.0,0.0,1.7517340720047088
79,0.9936783186726944,0.0,4.671028355821224,1.437255648120869,1.2022630896393884,0.8549718085055651
80,62.61869176100655,28.306418186128003,30.58499549413844,11.24362741499348,66.92510364706595,27.156130662372586
82,0.5412808931957247,2.7306597300578113,0.0,1.5670895616876028,1.437098146406069,0.5373958508973267
83,0.4636325477993642,1.9019907079238325,2.5000772195907284,0.0,0.0,0.0
85,33.830370828162394,13.115062790246128,10.522689565782647,20.4438800827444,26.981303758944673,32.181590377065234
88,32.90153071541566,0.0,2.306612613244827,0.0,0.0,12.76026392737351
89,0.408821951048992,1.437255648120869,2.034554651213765,0.0,3.161584421750392,0.0
90,6.42743497869833,14.138771435874009,44.351485376797044,6.491380674907099,49.395215290406476,3.369959190430686
91,4.466276126581328,0.9767206340459031,2.2617246245268494,3.265325551231939,0.178869447441109,0.0
92,7.218093586993929,9.228917979844505,0.8166463912375846,1.0278561907842771,0.0,6.046070826596124
93,1.1017244950254397,0.0521855681703734,0.0,0.0,0.0,0.0
95,50.66599162598383,40.08880646688041,34.09187617530186,43.20744542106202,38.71575901782631,12.082114044016654
97,0.8549718085055651,0.0,0.0,3.46052267644064,0.0,28.480405080410314
98,13.467866631397948,2.2124265877944747,0.4554949592013683,0.0,0.4554949592013683,7.218093586993929
100,76.77352837179015,28.335923507367188,55.122660147962364,60.25637604129415,22.898491807329552,33.75167247133403
103,0.0521855681703734,0.0,0.0,0.2394026064958782,5.682976873410709,0.5810763264685044
104,0.9767206340459031,0.0,0.0,0.0,0.0,0.0
105,12.14936727623622,11.121353583737143,26.039443504441152,15.5307190907041,38.87840578864303,6.3788194493967545
