,2021-03,2021-03,2021-03,2021-03,2021-03,2021-03
1,0.5216695897882478,0.0,0.0,0.0,0.0,0.0
20,1.9467500470850811,0.0,0.0,0.0,0.0,21.965690827223224
35,0.4575913777986836,0.0,0.0,2.6928268133365507,0.0,12.930811197249948
40,0.4033576666793347,0.3680420024129899,1.234091209992445,3.6538517326247404,0.3226742724990458,2.464653818769361
45,0.2612350983933646,0.2221832681341068,2.5110000683481157,5.855016892560567,3.232643495090377,3.7123849998470444
48,1.569931019799851,1.569931019799851,1.569931019799851,1.8808630563211701,1.8808630563211701,1.569931019799851
50,21.039892615868222,19.6017948818183,10.129131484230983,19.427618381482016,18.739778361342303,9.805419387845015
51,0.5769411247945171,0.0,0.0,0.0,0.0,0.0
52,0.0175540497444803,0.5769411247945171,0.5270959261112882,0.0,0.0,0.0
53,3.299953787184921,1.2037867524943726,3.7238900189363324,30.657347271736445,3.988149632657293,0.0
54,0.3895397829277674,0.0,0.0,19.660921191261696,0.0,0.0704237637553054
55,4.402300667760598,4.200073270366417,1.8942954626290245,17.669366804372718,5.167592001975622,12.661599680982821
57,3.3411702215511836,0.277247238362992,0.0,0.0,0.0,0.0
58,1.1782859369871883,0.3686943488561969,0.30301492286967,0.0879778134997857,0.30301492286967,0.7498722364664923
59,12.101530607378525,0.0,0.0,12.101530607378525,0.4032390582351152,0.2028500917263345
60,26.15117525895065,13.808187511252358,28.13759983062714,39.845528315863376,19.962275595912296,37.83306919068072
61,6.861024064318987,0.0,0.351496124444375,0.3895397829277674,0.351496124444375,10.655693672343283
62,0.9380445332206684,0.0,0.0,0.0,0.0175540497444803,0.0
63,2.461569999219656,11.29733570345952,0.2997828427646897,10.981570372836254,6.927266880415557,0.0
65,11.828078839230553,34.49412287745865,29.871062242894578,8.341880142510023,24.441849665081875,14.782348315737853
67,0.6008110741936836,3.4973182383661054,0.4464125319309993,0.0,0.0,14.764764613882315
68,3.038866949346831,0.0,1.489366234063782,5.2323225604083925,0.0,0.4667835322256919
69,0.1562073210370312,0.0,0.0,0.6163191282753783,1.2383907660954008,0.0
70,53.5440919725459,21.348571091949367,17.140728968486577,5.289758699521666,52.48497786988822,17.087859254475752
71,0.5908776169903038,0.0,1.5700199761330158,0.0,0.8438397763993608,1.0622868785405546
72,1.4512039671361698,1.4023669402288066,0.39704176702464833,1.3563172117606006,5.011355028827535,1.2217559317936213
73,3.4627438768761323,0.2028500917263345,12.5106407836025,0.0,0.2997828427646897,0.0
74,19.33901787365008,1.275959990801915,1.275959990801915,7.4769873672617075,0.0,1.9641558362742877
75,10.321781249754443,22.95930341656071,50.59613839569329,9.815975539380549,54.060809659787985,6.412624840947311
76,0.992159635895798,0.7794057390771383,0.212872505262879,0.0,0.0,0.3756329428430355
77,0.3447650952349205,1.3153379942827768,8.457849548845601,0.9363247107794863,0.7644610751054861,15.729940828718188
78,10.004681574133713,0.0,1.913776899592071,0.0,0.0,1.7005485689965334
79,9.821935613702575,0.0,3.6015454087239576,0.3235638358306917,3.299953787184921,4.824606033403993
80,32.17817439562944,9.852032506423265,38.863331789282014,31.88900700862239,56.78945622327881,34.18918056737041
81,7.693388473740114,0.8408152610717647,0.0,3.8377837774980703,1.806199040685019,3.6015454087239576
82,1.368533881515205,2.3296181050255043,0.0,0.5769411247945171,2.1131873464360416,0.2368610631062652
83,1.068810342972625,2.4254537279548294,2.3296181050255043,0.0,0.0,0.6307597063590977
85,18.503006254569204,19.32511103356535,28.933077013896018,34.598053526705954,48.20300546878826,38.104919744831726
86,0.2910947742256141,0.0,1.0634729629827495,0.6975362604546548,0.2651788291636617,5.418863991054551
88,25.201329185530142,0.0,0.2028500917263345,0.0,0.0,9.207692133201038
