,hp,attack,defense,special-attack,special-defense,speed
1,0.4003392835267018,0.0,0.0,0.0,0.0,0.0
20,1.354864877206875,1.996641203176989,0.0,1.996641203176989,0.0,15.433300124318956
35,1.5377288348140712,0.0,1.996641203176989,7.206140804910343,0.0,2.109507291276233
40,0.813181797475864,0.110035168003593,4.216992496769858,11.24893061150851,1.4938495733314747,4.651707238600898
48,1.076962887817096,1.502173826469878,1.076962887817096,1.4791557499778554,1.4791557499778554,1.285305126285155
50,32.03095094369339,21.28521637918692,2.4349282965573034,15.712516469467431,4.011818192694553,34.58268839562603
55,6.393599334598973,5.971118211752712,1.6496175814517218,32.19898627222813,4.424559602354584,7.9271828935586965
57,2.831863735683281,0.0,0.0,0.2915510684223838,0.0,0.0
58,1.3878585768930978,1.0476763453989881,1.3401710538532559,0.2401226866847167,0.8708449437099062,1.7719537712995141
59,0.3487423946404841,0.0,0.0,0.0,1.07045851188304,0.0
60,40.64695735909755,10.914646130213674,41.052958482815555,53.7344020655831,29.98561117458526,30.413113810458327
61,1.222687869883723,0.0,0.0,0.0,0.0,9.621185257938668
62,0.5348079880701432,0.0,0.0,0.0,0.0,0.0
63,1.8519272640016664,0.0,0.4003392835267018,0.0,2.085309664744356,0.0
64,0.8322231052620908,0.0,0.0,0.0,0.0,1.4665177138365546
65,39.38264822352181,58.13479774283551,39.99045350834411,21.458037310740494,28.95104468534351,21.974579123907745
67,0.6856555874527106,1.4481504346445304,1.3319479050039826,0.0,0.0,0.4693261101433496
68,11.615534763895365,0.0,2.1282115847653587,3.0651113307071305,0.0,0.7142681012766157
70,43.09647837471935,26.463744367016655,21.861207514362846,13.039285363429759,31.23357511675158,41.78566126614361
72,0.8922790530055524,9.256299878467027,0.6828920702164794,1.8066662439009535,2.521237658044961,1.2226541684540126
73,1.679207436737221,0.2072637927173344,8.304369294874535,0.0,0.4003392835267018,0.8190458462454275
74,15.479538485881262,0.0,0.0,17.829067359553083,0.0,0.7868272794425378
75,33.11344086598295,40.59461903875771,26.89468454872016,13.139108998231182,38.423943652557575,9.67932022418865
76,4.653830428672638,8.451577139848409,1.8112496383415324,0.4693261101433496,0.4693261101433496,0.6049406632969356
77,0.2083422384680588,2.3624365212508014,3.372737981101249,1.4481504346445304,1.6732422836785268,14.69365484647061
78,31.743241838257966,0.0,14.50226442714675,0.0,0.0,6.163519673967876
79,11.148298142394045,0.0,10.095195866811725,2.902906349512248,0.4040127393651066,0.0
80,44.58345285638995,23.823506960665206,49.927791878393556,18.88321437945642,74.14985194681083,54.35673266661046
81,1.5211814328263944,15.26475927433857,0.0,2.335947197498635,0.425210938652782,9.383320567044528
82,2.2931126803370527,7.328072577601614,0.0,0.0,2.2277656081290993,0.0
83,2.4319625707428116,3.1147535366701606,7.328072577601614,1.2185762954590862,2.217250762059537,0.0
84,1.5143737440249472,14.390004964782289,6.747868763711918,0.0,0.0,0.0346787711717296
85,23.77177526606015,12.827909996287788,18.24824574228775,16.3248714473006,44.50385007941461,12.554456595619746
86,1.6456408127459254,1.5143737440249472,1.9432918399458439,1.0566746271315943,0.6387431972962017,15.895582635652888
88,1.4665177138365546,0.2754754864506491,2.333419590270375,0.2754754864506491,0.0,9.120853832461991
89,19.620298348646795,0.6856555874527106,3.4684500414780346,0.0,0.0,0.3774223113238095
90,22.23940495856999,40.99452020369818,55.21645613851602,8.646978029307775,53.745253925949754,6.499287018169957
91,36.11849624894662,0.4003392835267018,2.831863735683281,0.4003392835267018,0.0,15.132346357007446
92,2.5937631347811734,3.473875971661366,0.0,1.6709168850285274,0.0,0.8809216711932368
95,41.887405882438514,17.337633111519885,45.423932811931024,37.495974785489,29.363684990714415,23.992452227802115
97,0.2432906210774695,0.0,0.4307716745549544,4.246009427750285,0.0,2.057000463787842
100,44.88993365817393,32.41720302960126,50.436076841281825,57.601068200516096,59.99973375870529,48.908626942529345
103,0.3248143795462877,0.0,0.0,0.5783502352556386,0.0,0.0
104,0.4003392835267018,3.175180200140434,0.0,3.175180200140434,0.0,0.937135655949743
105,10.089399220901582,9.727479567244435,5.465900078968066,41.792839670671874,21.294888689513726,12.711943376655212
108,14.304942556193906,0.2366177379948626,0.3775234156129399,0.0,0.3775234156129399,16.868408105665665
109,0.0791309569593985,0.8832470698432361,0.0,14.62901550428657,0.0,0.9370008502309024
110,17.412888404062617,13.764776040799848,21.288990939314456,26.867083077787562,16.19350327429049,34.278532992492046
111,0.841726908440349,0.0,0.0,1.5143737440249472,0.0,5.440792513834016
114,1.4182572664916402,0.0,0.0,0.807722165862822,0.0,0.0
115,1.6148040045611514,8.801263174520775,8.162317768646313,12.335768018230677,18.657279994679666,15.077884846595866
116,0.0842872757050493,0.0,0.6856555874527106,0.3958232919455436,15.503365396686329,1.4481504346445304
120,0.8996933675417823,12.601773402932778,3.0086277345129435,9.411663469430753,4.057483629951786,7.884584286405085
125,4.133884771104663,34.57888013406878,10.721132520818076,21.97912881691861,2.5676782281855277,3.9878901776003564
130,2.7007651741108534,39.85355830086154,11.846962481714865,46.57682502088505,18.173226359752988,5.407630306999241
150,0.3348911070296184,0.0,4.2435155219517355,0.0,6.8086661429090025,0.0
160,2.0875002576755146,0.3348911070296184,0.0,0.0,0.0,1.222687869883723
165,0.5779121166694068,0.2432906210774695,0.0,0.0,0.0,0.0
190,0.8708449437099062,0.0,0.0,0.0,0.0,0.0
250,5.898525332157078,0.0,0.0,0.0,0.0,0.0
255,2.1415910523602824,0.0,0.0,0.0,0.0,0.0
5,0.0,5.898525332157078,5.898525332157078,0.0,0.0,1.354864877206875
10,0.0,3.4964559295671576,2.1415910523602824,1.354864877206875,0.0,0.0
27,0.0,0.1203141040651844,0.0,0.0,0.0,0.0
33,0.0,0.8708449437099062,0.0,0.8708449437099062,0.0,1.5565005311626168
45,0.0,0.1737982730151697,5.724187836266546,17.28455335972642,5.677646161836849,7.868913121589872
52,0.0,0.3774223113238095,1.3620095803054237,0.0,0.8272015922352804,0.2957974485658609
56,0.0,1.6732422836785268,0.0,0.0,0.3958232919455436,1.8670929073712272
66,0.0,0.0791309569593985,1.0373300064779765,0.0,1.0373300064779765,0.1203141040651844
69,0.0,0.5119247172969611,0.0,1.478515422813363,18.30243764126165,0.0
94,0.0,14.817709809233618,0.0,0.0,0.5348079880701432,0.0
102,0.0,1.5211814328263944,0.0,0.0,0.0,11.619848546898265
106,0.0,1.0566746271315943,14.69365484647061,0.0,14.69365484647061,0.2754754864506491
107,0.0,1.4665177138365546,15.895582635652888,0.0842872757050493,16.326354310207844,0.0
112,0.0,2.246065484461703,0.4021928621607593,1.5298764016916093,0.0,3.4684500414780346
117,0.0,1.139276831351137,0.0,0.0,0.0,0.0
121,0.0,1.07045851188304,0.4390285248339376,0.0,0.0,1.734073364305322
123,0.0,2.030443737176255,0.0,0.0,0.8744172952591805,1.1874698758366309
124,0.0,0.7663705116084856,0.0,0.0,0.0,0.0
129,0.0,1.8066662439009535,0.2751721735832579,9.256299878467027,0.1709673529195183,0.0
134,0.0,19.53692101154392,0.0,0.0,0.0,0.0
135,0.0,21.179225382748537,0.0,9.86319522468715,2.1415910523602824,0.0
140,0.0,10.200310626077638,9.882876859637868,0.0,0.110035168003593,0.0
145,0.0,15.132346357007446,1.1284923738438934,4.177056302563348,0.0,0.0
147,0.0,1.4786502285322034,0.0,0.0,0.0,0.0
170,0.0,3.554085374371489,0.0,0.0,0.0,0.0
53,0.0,0.0,0.589404304200563,0.0,0.0,0.0
71,0.0,0.0,18.00916779992405,0.0,3.583237111070757,1.8976601041183205
87,0.0,0.0,0.2970781028948461,0.0,2.831863735683281,0.589404304200563
118,0.0,0.0,2.246065484461703,0.0,0.0,1.5285620459329143
119,0.0,0.0,1.07045851188304,0.0,0.0,0.0
122,0.0,0.0,1.7066404005212714,0.0,0.0,0.0
131,0.0,0.0,14.817709809233618,0.0,0.0,0.0
133,0.0,0.0,0.2366177379948626,0.0,0.0,0.0
180,0.0,0.0,4.529438451612526,0.0,0.0,0.0
184,0.0,0.0,0.2583551601579001,0.0,0.0,0.0
200,0.0,0.0,0.7228619658527005,0.0,0.0,0.0
230,0.0,0.0,1.354864877206875,0.0,1.354864877206875,0.0
30,0.0,0.0,0.0,2.0499568649784234,0.4003392835267018,13.525495889857886
37,0.0,0.0,0.0,0.1203141040651844,0.0,0.0
44,0.0,0.0,0.0,0.2583551601579001,0.0,0.8744172952591805
47,0.0,0.0,0.0,0.2072637927173344,0.0,2.246065484461703
54,0.0,0.0,0.0,21.80037643373605,0.0,0.2054439155129871
128,0.0,0.0,0.0,0.1783142645963279,0.1783142645963279,0.0
46,0.0,0.0,0.0,0.0,0.2583551601579001,0.0
49,0.0,0.0,0.0,0.0,0.3487423946404841,0.0
96,0.0,0.0,0.0,0.0,6.66873780675252,0.0
99,0.0,0.0,0.0,0.0,0.0791309569593985,0.0
101,0.0,0.0,0.0,0.0,1.5143737440249472,7.2053319705973
154,0.0,0.0,0.0,0.0,1.2864846763250095,0.0
25,0.0,0.0,0.0,0.0,0.0,0.9005022018548255
28,0.0,0.0,0.0,0.0,0.0,0.2583551601579001
29,0.0,0.0,0.0,0.0,0.0,0.0842872757050493
32,0.0,0.0,0.0,0.0,0.0,0.3157486949542611
39,0.0,0.0,0.0,0.0,0.0,0.841726908440349
43,0.0,0.0,0.0,0.0,0.0,0.4307716745549544
98,0.0,0.0,0.0,0.0,0.0,2.5937631347811734
113,0.0,0.0,0.0,0.0,0.0,6.747093630828585
126,0.0,0.0,0.0,0.0,0.0,14.833987599783615
