,2020-11-H2,2020-11-H2,2020-11-H2,2020-11-H2,2020-11-H2,2020-11-H2
88,14.02331066987139,0.0,0.1587495540193066,0.0,0.0,9.173669076174065
89,22.77429070894992,0.9056903221909927,0.4581298226031403,0.0,0.49436750151269926,0.0
90,40.32129623519596,43.313505134230404,81.7278774003268,5.438126400155689,71.00496366725311,13.488804905955394
91,24.083502684831736,0.232021805240371,1.5146846483099707,0.232021805240371,0.0,22.51643278078329
92,2.878546734862101,4.01202274473575,0.8633710883718433,1.2376593367386313,0.4375783611845247,1.733033440443263
93,0.8460491423190101,0.0,0.0,0.0,0.0,0.0
95,37.67170955724043,19.909333103678904,28.546776803859085,60.35892917658822,19.12812591922353,15.745858670815359
97,2.3008829019670127,0.0,0.262261812756334,1.4502621080263103,0.0,21.723649671120693
98,7.219099269989722,1.1019777496177707,0.0,0.0,0.0,2.918433346717414
100,78.97037457904456,45.852826930411354,44.276026538507566,55.412108529611444,30.07161135760437,34.5976303465955
101,0.0366570964895307,2.126153538150782,1.1450099933228721,0.0,3.122563882889664,2.40825380243978
103,0.0830446808344061,0.0,2.0019220509631506,0.0,2.6794911514075093,1.6162675861791282
104,0.232021805240371,0.0,0.0,0.0,0.0,0.0
105,4.8236796454970765,6.873834718156978,15.099662005352886,28.911963690740485,9.9376381980926,2.1564354874247424
107,7.682471812342508,1.0159971457235624,3.695152763067094,2.0019220509631506,3.9574145758234285,2.3365753380226084
108,19.59145651981832,0.0,0.0,0.0,0.0,2.300799018451018
109,1.6839615835865684,0.254586471042851,0.0,1.7899903478034265,0.0,10.442113663282619
110,19.000748800186113,18.903234212842676,20.888421502364956,23.222144800843758,13.649190188536592,12.847137950356617
111,0.9545524702577014,0.0,0.0,0.6684257972009748,0.0,0.49738730808849596
114,1.5307063998648915,0.0,0.0,1.1019777496177707,0.5509469330508883,0.0
115,1.1433742647609821,11.556799765573533,31.50874569537757,1.732362372315308,22.75176798490544,1.930537178851959
120,1.531083875686866,27.574315202936596,2.4759897416052175,5.907790206208051,1.9812447642705433,3.104528926950879
123,0.4375783611845247,6.250034951464998,0.0,0.0,0.2333639414962806,0.2716567665477012
125,4.342439914237493,24.188944264436632,3.5940311845359063,30.91837350980934,2.574217338834601,1.9239523228464024
130,0.3924070878215674,41.20765140695025,4.229406876435107,48.458920005323805,15.991134071582838,23.995760527101645
135,12.76338025963626,12.49130407550859,0.0,5.572004491682669,8.718139642566745,0.0
140,0.0639192391876944,2.847300125154206,7.778057078818071,0.0,3.1667285540606898,0.0
160,0.9563140240935828,0.4714253598882448,0.0,0.0,0.0,0.1917996593210804
200,1.820817539931349,0.0,0.6383954984749975,0.0,0.4069189360885899,11.572611808338468
223,0.1242314871876317,0.0,0.0,0.0,0.0,0.0
250,1.6625712870080092,0.0,0.0,0.0,0.0,0.0
255,8.718139642566745,0.0,0.0,0.0,0.0,0.0
5,0.0,1.6625712870080092,1.6625712870080092,0.0,0.0,2.651641824097385
10,0.0,11.179156176566972,8.718139642566745,2.4610165340002257,0.0,0.0
40,0.0,0.3336466848675255,0.9100103232647014,1.894383383458394,0.2389002535519076,1.9278109645821424
52,0.0,0.4649243873986827,0.5064886695738829,0.0,0.0,0.0
56,0.0,0.816270494141016,0.0,0.0,0.0,0.0
64,0.0,0.6684257972009748,0.0,0.0,0.0,0.0
66,0.0,0.0676939974074401,0.0,0.0,0.0,0.0
84,0.0,1.2835016782295434,0.0676939974074401,0.0,0.0,0.0
87,0.0,7.219099269989722,0.3862416493959827,0.0,1.5146846483099707,0.0
94,0.0,16.69630084878934,0.0,0.0,0.5064886695738829,0.0
102,0.0,9.483492842499192,0.0,3.0312566757298147,0.0,12.408175511158184
106,0.0,0.3141437673988392,15.27124573731933,0.0,15.27124573731933,0.0
112,0.0,7.167720616443182,0.254586471042851,0.3522688254182712,0.0,0.4581298226031403
116,0.0,14.421254069748583,0.3058812410733958,0.0,17.986303499508445,0.5171838178631625
117,0.0,2.549765293922248,0.0,0.0,0.0,0.6684257972009748
121,0.0,0.4837981784974113,3.0468170679467663,0.0,0.0,5.8987307864806615
124,0.0,0.359692516583771,0.0,0.0,0.0,1.1131761990030165
127,0.0,2.3365753380226084,0.0,1.9152284371829902,0.0,0.0
129,0.0,0.314814835526794,0.2022431570623769,0.9627311130671504,0.0,0.0
131,0.0,1.3653719898400285,24.623628644319353,0.0,1.6162675861791282,0.0
134,0.0,15.357352166487528,0.0,0.5509469330508883,0.0,0.0
137,0.0,18.09593925491306,0.0,18.09593925491306,0.0,0.0
139,0.0,7.682471812342508,7.682471812342508,0.0,0.0,0.0
143,0.0,12.76338025963626,12.76338025963626,0.0,0.0,3.0312566757298147
145,0.0,24.079434334306008,0.5027139113541372,17.202873401879213,0.0,0.269224144583865
147,0.0,0.6176343282663961,0.0,0.0,0.0,0.0
170,0.0,2.807245746266904,0.0,0.0,0.0,0.0
181,0.0,7.927327795530015,0.0,0.0,0.0,0.0
37,0.0,0.0,18.09593925491306,0.0,18.09593925491306,0.0
45,0.0,0.0,2.2699298845650975,2.3523454390295457,1.2652150717427753,3.686848294983654
47,0.0,0.0,1.6162675861791282,0.0,0.0,4.136463940713368
118,0.0,0.0,4.136463940713368,0.0,0.0,3.302787617003524
119,0.0,0.0,0.4837981784974113,0.0,0.0,14.421254069748583
150,0.0,0.0,0.9458285845942889,0.0,1.5961774840984815,0.0
152,0.0,0.0,12.949266131079735,0.0,0.0,0.0
180,0.0,0.0,1.6322893377340493,0.0,0.0,0.0
184,0.0,0.0,0.1881926681333233,0.0,0.0,0.0
211,0.0,0.0,1.1206418319265137,0.0,0.0,0.0
230,0.0,0.0,2.4610165340002257,0.0,2.4610165340002257,0.0
25,0.0,0.0,0.0,0.2681336588759385,0.0,0.0
30,0.0,0.0,0.0,1.3821906347968957,0.5041818728840383,17.214113793022456
44,0.0,0.0,0.0,0.1881926681333233,0.0,0.2333639414962806
69,0.0,0.0,0.0,0.5856327669145517,0.8984343980574814,0.0
99,0.0,0.0,0.0,0.4742354576740554,0.0676939974074401,0.0
126,0.0,0.0,0.0,0.9841214096457096,0.0,0.4403045754543411
136,0.0,0.0,0.0,2.6794911514075093,0.0,6.250034951464998
151,0.0,0.0,0.0,2.3365753380226084,0.0,18.09593925491306
173,0.0,0.0,0.0,0.5998090811175969,0.0,0.0
31,0.0,0.0,0.0,0.0,7.927327795530015,0.0
46,0.0,0.0,0.0,0.0,0.1881926681333233,0.0
49,0.0,0.0,0.0,0.0,0.1244831377356148,0.0
132,0.0,0.0,0.0,0.0,0.8633710883718433,0.0
142,0.0,0.0,0.0,0.0,12.949266131079735,10.992053994141576
13,0.0,0.0,0.0,0.0,0.0,1.1206418319265137
28,0.0,0.0,0.0,0.0,0.0,0.1881926681333233
29,0.0,0.0,0.0,0.0,0.0,2.71614824789704
32,0.0,0.0,0.0,0.0,0.0,0.0676939974074401
33,0.0,0.0,0.0,0.0,0.0,0.3058812410733958
34,0.0,0.0,0.0,0.0,0.0,12.76338025963626
39,0.0,0.0,0.0,0.0,0.0,0.9545524702577014
42,0.0,0.0,0.0,0.0,0.0,0.8633710883718433
43,0.0,0.0,0.0,0.0,0.0,0.6799597806501978
96,0.0,0.0,0.0,0.0,0.0,1.3032981880042098
