,hp,attack,defense,special-attack,special-defense,speed
1,0.5763717850748458,0.0,0.0,0.0,0.0,0.0
20,1.8403869406579243,0.7949076305812205,0.0,0.7949076305812205,0.0,20.90860713908808
35,0.6135306202349211,0.0,0.7949076305812205,8.607325034046138,0.0,11.869788793082023
40,0.3520298715747092,0.6239132359414127,3.4535858560540644,8.45600296390284,0.1120457278325557,2.876417159685958
45,0.5289897164669309,0.0,1.9560073848631103,14.789990536109165,3.3609164570948082,5.459821421286738
48,1.91408985083756,2.1899577716705707,1.91408985083756,2.1623618720296323,2.1623618720296323,2.1603809782435253
50,36.65728196099074,18.551115844679863,0.7227074674117357,21.68243077373901,6.310558380184444,26.755431453276657
51,0.227506789779089,0.0,0.0,0.0,0.0,0.0
53,5.10965859902767,1.0922238496500098,5.4950221315548,12.182906624651482,1.223053915109442,0.0
54,0.3378448505546559,0.0,0.0,22.57574556459097,0.0,0.1052150596046007
55,14.848734282869584,3.592043501034713,1.2036320484479566,14.061704689644605,3.0150569558193516,3.828225239463305
57,0.8971627339537073,0.1164628932866333,0.0,0.0,0.0,0.0
58,0.9284927322259275,0.6962500124754564,0.2353620582412372,0.1052150596046007,0.0,0.7752125371906167
59,13.527956274312197,0.0,0.0,13.11950508317458,0.3812423626962636,0.0
60,27.327340535109236,11.381600934830074,24.41806786124681,19.173093724623357,12.8184775343686,19.698235497988538
61,0.6563589100241992,0.0,0.380673140343934,0.3378448505546559,0.380673140343934,14.378215086433947
62,0.3888244044292937,0.0,0.1719506881917213,0.0,0.0,0.0
63,1.1705488453305608,10.30349379951784,0.4047170925063356,0.0,5.996552561745351,0.0
64,0.5167855892329846,1.1539047837484435,0.0,0.0,0.0,0.3739790854805381
65,26.296569930616727,22.995603971669276,27.197717221036743,18.816760532065036,14.829585642937214,23.88488866826674
67,0.7551303726004288,2.976691369272338,28.294062240517626,0.0,0.0,0.2353620582412372
68,6.949681237380103,0.0,2.2329454437185,2.066960205779193,0.0,0.1500014742858925
70,67.17673037238792,20.380824174008087,14.55676875391269,8.451563029554668,22.038422432885934,23.591739156817
71,0.1237717082905452,0.0,5.667086664216987,0.0,31.820963935551738,3.8029973048080583
72,28.412597103166735,3.9733769393073497,0.1539632618581064,0.4750957441483658,1.85172584991633,0.9243487935009682
73,2.8744818036880373,0.0,6.621490397920956,0.0,0.3805365269793748,0.453533601442121
74,16.84797979761565,0.6579071948225357,0.6579071948225357,7.464394857250609,0.0,0.429945027161583
75,33.37983626964154,24.44771296135614,27.530666759361367,13.31611448366922,36.6770908988518,16.609020254107687
76,3.5041555698350253,0.9299954792360778,0.2758679208330106,0.2353620582412372,0.2353620582412372,0.2611136774606277
77,0.5697004991055429,1.878593144946286,2.653168153102294,0.8653318200114368,0.7934276524651636,14.60861352576287
78,21.153281675013424,0.0,6.091567156796205,0.0,0.0,2.0152292783994805
79,12.019425965062423,0.0,3.8883578887634025,1.2272889294107738,5.10965859902767,1.6651347628226916
80,38.27856383378996,13.631850738059395,35.50592729338073,20.874749793571514,57.6257257537557,23.13788679085758
81,1.5892915765982976,1.4554104793303793,0.0,3.193360165463072,0.2758679208330106,7.855746608924244
82,0.9636479047058029,1.1161539573419457,0.0,0.227506789779089,1.8978783982432128,0.0
83,2.921112498790877,1.7444160520551564,1.1161539573419457,0.2758679208330106,1.1054070393299629,1.6700756128409124
84,1.0662217725955945,0.5795138924597051,0.0,0.0,0.0,0.0
85,18.786090831721516,19.154946916031086,36.101470487282036,17.592226638839534,35.04369597439501,20.60978817300914
86,1.0927247653200598,1.0662217725955945,1.0538582631029956,0.819065427214088,0.1696282609942166,10.42601321863326
88,2.732836513534343,0.0,1.5197553740377154,0.0,0.0,7.917086009611281
89,28.73500464352621,2.308743092154708,1.4039072408915978,0.0,0.3183091394227045,0.0
90,16.61480355320736,37.24025672535261,44.4328137560247,3.9779990248082657,53.75116581481277,5.154467782603055
91,24.07837873027061,0.1500014742858925,0.8971627339537073,0.1500014742858925,0.0,28.865789171197456
92,1.8559836331117556,6.6870192751211395,1.666113825268699,1.875200579726402,0.1539632618581064,2.882428147726558
95,25.753850571011608,39.24494400578694,32.79991253708816,57.79883765554617,33.39488650863713,29.40220154713876
97,8.314517056007798,0.0,0.3373667037786991,2.284425913263188,0.0,1.2931365711282605
100,41.4332851859769,46.02171826142341,33.94320701618918,33.078193960695046,42.94602774063391,60.087566889792974
103,0.3095203463027356,0.7268058683485087,7.767084535325389,10.786672501069287,0.0,1.0922238496500098
104,0.1500014742858925,8.053175689606238,0.0,2.541122425269738,0.0,0.2758679208330106
105,5.385253293131562,13.73431076147872,2.1429855431563327,41.83153591256077,37.49995873137946,4.657400055654767
107,1.223053915109442,0.6922882249032426,10.42601321863326,7.767084535325389,10.763379922411959,5.10965859902767
108,14.216259942749133,0.0,0.0,0.0,0.0,8.682075313354058
109,1.0922238496500098,0.5929020021864968,3.967388720160842,0.9683382968889989,0.0,15.98442395134348
110,11.570969827003081,15.532802937005188,23.206694388807175,23.08171592912969,15.383962676318047,18.499999677440666
111,1.7444160520551564,0.0,7.1020962144398725,2.220126556344038,0.0,1.3721901714197935
114,1.1907676232853075,0.0,0.0,0.0,0.0,0.1164628932866333
115,0.8091837271776463,18.931196993777373,38.141449553560804,2.627689760612022,36.20390774180727,4.50694320348701
120,1.1986911984297357,9.768356481645746,7.639829186238587,9.972047008203367,12.041329641180067,2.26491297102533
123,0.1539632618581064,0.6842963430765352,5.087436158392723,0.0,0.27493439617519,0.555310558038651
125,5.664149476878966,8.144774950543116,29.832533645499932,16.96268948605711,1.5708943101710053,3.883075505333784
130,0.6744146430400936,33.053990626273986,4.172536455940425,58.42848865279907,20.053248094689454,17.624945539651442
160,2.063339951618377,7.193376710859446,0.0,5.4973900965404905,0.0,0.0
165,0.5853427293475599,2.687913485488492,0.0,1.924859537743635,0.0,0.0
250,8.010256324240588,0.0,0.0,0.0,0.0,0.0
255,1.2586416965770877,0.0,0.0,0.0,0.0,0.0
5,0.0,8.010256324240588,8.010256324240588,0.0,0.0,2.3371131341948144
10,0.0,3.099028637235012,1.2586416965770877,1.8403869406579243,0.0,0.0
52,0.0,0.227506789779089,0.7100935000841122,0.0,0.3212690956548184,0.0
56,0.0,0.7934276524651636,0.0,0.0,0.3018244600992397,0.3446299809944246
94,0.0,16.57211187678264,6.003633687808331,0.0,0.3888244044292937,0.0
98,0.0,0.2547156182204431,0.3419432514914289,0.0241805655269608,0.3419432514914289,1.8559836331117556
101,0.0,7.767084535325389,0.3183091394227045,0.0,9.489665217945182,1.94992809014023
102,0.0,1.5892915765982976,0.0,2.358857428053805,0.0,10.679567623254949
106,0.0,0.5785803678018845,14.60861352576287,0.0,14.60861352576287,0.0
112,0.0,3.972284032390877,0.2482720211920722,0.4885293916633439,0.0,1.5996286545166027
117,0.0,1.7549352811262073,0.0,0.0,0.0,1.1539047837484435
121,0.0,0.3812423626962636,0.0,0.0,0.0,8.7607646113401
127,0.0,5.10965859902767,0.0,1.4105329890727143,0.0,0.0
129,0.0,0.4750957441483658,0.2382992455792579,3.9733769393073497,0.0,0.0
131,0.0,0.8968439694364028,29.69161695995722,0.0,1.0922238496500098,0.0
