,hp,attack,defense,special-attack,special-defense,speed
1,0.5425688453068533,0.0,0.0,0.0,0.0,0.0
20,1.5896633610317128,0.7216305441581914,0.0,0.7216305441581914,0.0195421156387589,21.669737452519154
35,0.509820185766102,0.0,0.7216305441581914,9.056595692069004,0.0,12.073458128563324
40,0.3402172278175422,0.6404281458418869,3.643042982045545,8.861561213768635,0.2055937645283137,2.859662921805065
48,1.338917493703344,1.338917493703344,1.338917493703344,1.338917493703344,1.338917493703344,1.5600973595934684
50,36.90741211327606,18.330534213624176,0.6086313092850629,21.270655922039353,6.572278215082052,28.342551970278535
51,0.2053558087823318,0.0,0.0,0.0,0.0,0.0
53,5.182021769183124,0.9185389239581678,5.554452256112959,12.623135901781383,1.3284474408801428,0.0
54,0.4790941500661963,0.0,0.0,22.709306617777337,0.0,0.0
55,15.330626124031063,2.9387237184075325,1.0761846056711397,14.66220843356806,2.751660757597555,3.4479192703404324
57,0.8268069838821667,0.0,0.0,0.1784370650181357,0.0,0.0
58,0.6181792835925844,0.0,0.0,0.0,0.0,0.5757339274030728
59,14.054290991520944,0.0,0.0,13.665501047054857,0.3596701100515581,0.0
60,26.43917370263801,11.704091321863007,23.72252218416803,18.50793022225364,12.452997543404368,20.155208618281208
61,0.722225433523146,0.0,0.4188318573962942,0.4790941500661963,0.4188318573962942,13.591705021332237
63,1.1407003573004677,10.572463027378095,0.2213583326996109,0.0,6.684028182288775,0.0
64,0.4809085626293078,1.128505125318898,0.0,0.0,0.0,0.3479805340301999
65,25.953952192112776,22.410225989546404,27.993679102200904,17.445606538785942,15.131933076136221,23.981537013669268
67,0.5511352521621997,2.88095996107044,28.242134645474195,0.0,0.1131777016826148,0.0
68,6.916986857605002,0.0,2.5171851144006956,2.211709425496502,0.0,0.0
70,67.33638980879165,20.632369377911303,13.30684224892372,8.267326227115474,20.912205335185952,23.02694779419485
71,0.089084682401953,0.0,5.562988918500058,0.0,32.466652237294625,3.5308765922833527
72,28.504361877546188,4.30223988735175,0.1147839029679922,0.4803731622008487,2.0046284375558017,0.8326368996587219
73,3.0495813515668244,0.0,7.1288864494018345,0.0,0.2213583326996109,0.4383144840985577
74,16.931562638528664,0.706431120883601,0.706431120883601,8.108342044331353,0.0,0.4457506011604903
75,28.497193460698483,23.16796631815734,29.848068230637413,13.00053371490859,36.02831435421438,17.548076231899376
76,3.282004626454592,1.187875083941368,0.0,0.0466393262124415,0.0,0.2811744583457971
77,0.5617837717948873,1.5706566458214128,2.630035626932585,0.6756753407154477,0.7972707269121703,16.822370695591246
78,23.415886461002177,0.0466393262124415,6.901638711989173,0.0,0.0,2.4047510244242734
79,12.60160090677003,0.0,3.7725503967961638,1.1800225443239674,5.182021769183124,1.7661075466772502
80,38.43856810526449,13.424481620843496,35.45326454958101,21.54534608630714,58.162809123104324,21.85394494437735
81,1.4813042632052302,1.0763333280123786,0.0,3.0495813515668244,0.0,7.852123194845403
82,0.9300797776382872,1.3259191610790857,0.0,0.2053558087823318,2.0385073868899672,0.0
83,2.5974951786695675,2.4139718095810703,1.3259191610790857,0.0,1.1097958547910753,1.5628635951405072
84,0.9588129339655947,0.8820722058864501,0.0,0.0,0.0,0.0
85,18.440975424228,20.8408186113914,37.139775899227324,19.592205323288162,35.2776532090464,15.609242558107553
86,0.7818928368280935,0.9588129339655947,0.9139880203162649,0.6767461415723659,0.0,9.976175672415843
88,2.6298571601230982,0.0,1.3971274180641524,0.0,0.0,8.234696545447713
89,30.61517806674639,2.1139988473027067,1.2310045629005772,0.0,0.3485754233951545,0.0
90,16.87933135228565,39.358772719444524,45.75062099013584,4.260419164995441,55.537681333432616,4.646889040938204
91,26.522190513517423,0.0,0.8268069838821667,0.0,0.1705250364642393,30.661400970403363
92,1.9553418536693123,7.4035171247331295,1.641954136211223,2.0385073868899672,0.0,2.5084104962676146
95,26.34149286891246,38.50454133583795,31.11684826821261,55.31076078517068,33.8222266332167,30.114816621883065
97,7.314105253180451,0.0,0.0,2.139608834464003,0.0,0.8373067811736157
100,40.06782135353393,45.3789341149122,33.4787970028284,29.772457792351684,42.995509874221554,62.86032324900017
105,5.332082611492925,14.224280627556723,2.09954303573431,42.45029377124065,36.53780735082976,4.980532741272997
107,1.3284474408801428,1.2098562459764408,9.976175672415843,6.852352128102682,9.976175672415843,5.182021769183124
108,14.560690563438556,0.0,0.0,0.0,0.0,8.905702004648267
109,0.9185389239581678,0.3090450250939206,4.079572798049239,0.8820722058864501,0.0,15.870785667409848
110,12.454901189372222,11.873843002152805,21.987973518301622,23.23878789705519,14.037009455469011,18.09379799084049
111,2.0385073868899672,0.0,7.342868153976008,2.0873180592844927,0.0,1.210927046833359
114,1.409114438767988,0.0,0.0,0.0,0.0,0.0
115,0.8608049110893227,19.030689251707507,39.07304735745683,2.456208954492847,38.86474684631797,4.702838385712185
120,1.240433559335108,9.227150473001492,7.954354932212852,10.194381091481194,11.103044851981116,1.7162260734258061
125,5.912962331902856,7.4242787635700465,28.150640661144177,16.95910601612606,1.2697318605591226,3.8148470306444366
130,0.662825730432428,35.37845721193796,4.054141277697429,63.292629350512684,18.754898542114546,17.776930170597414
150,0.3058921114596611,13.694829092747119,3.8646392704911374,0.1397692562960859,3.2925341682142877,7.59893828112072
160,1.981754941473297,6.678852644813671,0.0,5.236930057568435,0.0,0.0
165,0.6995304042501276,2.323072714616005,0.0,2.0725350585653706,0.0,0.0
250,8.68416520513917,0.0,0.0,0.0,0.0,0.0
255,1.2553950268637164,0.0,0.0,0.0,0.0,0.0
5,0.0,8.68416520513917,8.68416520513917,0.0,0.0,2.0982937680679057
10,0.0,2.845058387895429,1.2553950268637164,1.5701212453929538,0.0,0.0
45,0.0,0.092505296250442,1.8089395809539823,14.476662440638718,3.545986782153199,4.422288561199591
52,0.0,0.3121384497916845,0.0,0.0,0.0,0.0
56,0.0,0.7510478232551969,0.0,0.0,0.3435783527295358,0.3090450250939206
94,0.0,16.931562638528664,5.777743979248672,0.0,0.0,0.0
98,0.0,0.2213583326996109,0.2622272320719927,0.0,0.2622272320719927,1.9553418536693123
101,0.0,6.852352128102682,0.3485754233951545,0.0,8.533390495591423,1.7959115038614764
102,0.0,1.4813042632052302,0.0,2.2818766260928984,0.0,11.1130687377806
103,0.0,0.6493514863162061,6.852352128102682,10.194232369139955,0.0,0.9185389239581678
104,0.0,8.293947526197194,0.0,2.444697845280976,0.0,0.0
106,0.0,0.4354590151467755,16.822370695591246,0.0,16.822370695591246,0.0
112,0.0,4.055271567490843,0.0,0.659851283607655,0.0,1.4667889627003374
117,0.0,1.7489747329665577,0.0,0.0,0.0,1.128505125318898
121,0.0,0.3596701100515581,0.0,0.0,0.0,9.064150787003928
123,0.0,0.3808779159121899,4.364167870243525,0.0,0.2643390893175816,0.5428960344575784
124,0.0,0.1703168251865052,0.0,0.0,0.0,1.13490018599216
127,0.0,5.182021769183124,0.0,1.2671143473533224,0.0,0.0
129,0.0,0.4803731622008487,0.2312334961578575,4.30223988735175,0.1147839029679922,0.0
131,0.0,0.9635125599487364,30.59706368558352,0.0,0.9185389239581678,0.0
132,0.0,0.3455712321021337,0.0,0.2323935304195189,1.641954136211223,18.04790227633424
134,0.0,11.310542262477284,0.0,0.0,0.0,0.0
135,0.0,13.146579054004949,0.0,13.944682626028056,3.0077308847422675,7.320113635766493
136,0.0,5.777743979248672,0.0,0.0,0.0,0.0
139,0.0,1.3284474408801428,1.3284474408801428,0.0,0.0,0.0
140,0.0,4.868782774066274,13.837572795867978,1.8931461705633075,0.6340925741051203,0.0
145,0.0,48.66308034308064,0.6181792835925844,4.876486591342436,0.0,4.025913777330333
