,2022-04,2022-04,2022-04,2022-04,2022-04,2022-04
1,0.672848870002067,0.0,0.0,0.0,0.0,0.0
20,1.5312339065943117,0.0,0.0,0.0,0.0,24.58186047652246
35,0.3300834142017845,0.0,0.0,1.9415084622849395,0.0,12.955230991826738
40,0.2916519235013645,0.31120048486037477,0.9771127685737606,3.3883822689643814,0.34710958054672897,2.3111093983737554
45,0.0578048857390091,0.0,2.5943183052308165,14.42368528918208,2.663999467494386,3.402290474805828
48,1.6378050959385932,1.4601163805032875,1.4601163805032875,1.846848582729301,1.846848582729301,2.296745760099214
50,20.58456504450976,17.639493699267454,8.890426459923697,13.086500632350416,17.02662177737762,7.8139943876710936
51,0.2706319650508157,0.0,0.0,0.0,0.0,0.0
53,7.616652011084525,2.4470384630206383,7.717127412478148,32.64480123877622,7.493089688659383,0.0
54,0.432695844704547,0.0,0.0,22.14641802391371,0.147910440963695,0.0
55,3.7362976145850486,3.3297365848873506,1.4567882204152842,12.309953300658975,4.404837393104753,13.071891761227283
57,3.5946230946283495,0.0,0.0,0.1988137736781073,0.0,0.0
58,0.8346324835431241,0.5648062835662461,0.4969118177709735,0.0,0.2069414909456529,0.4220457324229356
59,16.22362433130257,0.0,0.0,16.22362433130257,0.3231468279131035,0.3777636866204461
60,24.678727451715403,11.883528410225509,23.588492273413607,34.01435663162172,20.496106052697037,31.43499753015488
61,7.289231124953144,0.0,0.0,0.432695844704547,0.0,10.715169053015838
62,1.1912711119207686,0.0,0.0,0.0,0.0,0.0
63,2.4784983341682927,11.722445461966135,0.588243537238608,11.87596122518331,4.219861758739924,0.0
65,13.57374326923414,26.70673304302435,33.778477664542486,6.64297250239102,23.10475296293831,15.972610994138934
67,0.4262497241130453,6.459993764078994,0.4158448446800236,0.0,0.0704168608093384,13.158634123099882
68,2.967142301615384,0.0,1.7491758424624182,3.6309876227477993,0.0,0.6003650466117578
69,0.1409037881468454,0.0,0.0,0.5172311109398374,0.9967664297250238,0.0
70,65.98105401078324,20.932130057489587,15.138574076085243,4.040806746005332,46.15029970957424,21.915759013183017
71,0.6505326807804009,0.0,1.4884232578833603,0.0,0.8395021072508346,0.6049894374708786
72,1.2044786524805302,1.1060001471397092,0.2279614493962017,1.102566887259453,3.6567020385856375,1.0965061325728778
73,6.225025661865942,0.3777636866204461,10.637430240012892,0.0,0.588243537238608,0.0
74,21.78536520426145,0.9451974649930108,0.9451974649930108,4.6301713476946365,0.0,3.1313782436423385
75,9.673875344639734,25.597685001909312,55.30473684763683,9.972814187070622,45.28623928420034,4.611113252032805
76,0.7537056435085113,0.5638603854359715,0.0,0.2319202082377217,0.2319202082377217,0.0
77,1.1292272012275655,1.6245625221147482,4.222454220282158,0.7988284876490228,0.4957206867921091,15.62858434083162
78,6.5840815854654,0.1706820626184562,1.5466135095272964,0.0,0.0,1.415484002059956
79,12.742894378212112,0.0,2.832859800380461,0.4262497241130453,7.616652011084525,8.417197128673676
80,30.163149910840342,10.086847461664851,33.76498985787005,34.44001079024534,68.76024285058664,27.522552663754237
81,3.726733533490049,0.4103095889547125,0.0,6.225025661865942,0.7553171736563867,2.832859800380461
82,1.1329056939564115,2.2682637163987205,0.0,0.2706319650508157,2.05259894269609,0.0
83,1.2229411826529288,2.6689391577302652,2.2682637163987205,0.0,0.0,0.6454178242241008
85,16.47852636077956,20.033036368031446,27.333828470132392,26.67366164172882,49.75574808280462,32.69451344051177
88,27.023889182779044,0.0,0.3777636866204461,0.0,0.0,4.9936064293046245
89,35.022613971966386,1.071667548337146,0.5864568407703113,0.0,1.129577533868408,0.0
90,27.118373896014266,37.435319836184455,75.40202422199879,7.612202786545824,64.34531587742562,6.304025672375921
91,26.472500639357072,0.239312226959498,0.6853557452801434,0.58768300501326,0.1992341728471183,35.022613971966386
92,3.516989381417656,4.219861758739924,0.6794000903858213,1.7491758424624182,0.28601156798380056,1.576566950319328
93,0.7553171736563867,0.0,0.0,0.0,0.0,0.0
95,41.76066675308205,8.869756834113991,35.915086374512605,54.85224720872468,13.046317478445784,15.983296139684631
97,3.3116243873557947,0.0,0.0,2.0406525996433618,0.0,13.1114443163784
98,12.92671391486216,1.4198281268064028,0.2867472665295698,0.0,0.2867472665295698,3.516989381417656
100,54.09738546750139,42.80129482944055,46.41322435652652,70.84794512389513,42.77617597909215,45.24647652946473
103,0.0916470188443927,0.0,2.559810540107833,0.2748359567409255,2.909267349348206,2.4470384630206383
104,0.239312226959498,0.0,0.0,0.0,0.0,0.0
105,6.562991560486682,7.185392530207432,16.33163188447431,42.19441359570913,17.16913709567234,2.8284806423699305
107,7.39261428726576,1.4358032952288198,5.185098250789125,2.559810540107833,5.185098250789125,7.616652011084525
108,19.72477867735415,0.0,0.0,0.0,0.0,3.9343056231892186
109,2.4470384630206383,0.3867322022260136,0.0,2.2403772381876594,0.0,23.15936982164565
110,11.79752174689868,16.418199080026486,20.235423534646145,28.64270624958398,14.480299043942223,10.720774375269318
111,1.7491758424624182,0.0,0.0,0.9253336042572424,0.0,0.7818723878322467
114,0.9682143194963618,0.0,0.0,1.0708968165272927,1.5076915531296966,0.0
115,1.2353779914028369,12.44385043598897,19.348521421089323,1.912746152471772,15.329995831041575,2.479409199034483
120,1.3761066132292612,43.94344930511521,6.918333958093211,4.16300277113119,1.855396699165858,2.5793240682027583
123,0.2279614493962017,7.2304453078197755,0.0,0.0,0.2245982560441139,0.3189778694870779
125,0.2319202082377217,27.950834317184167,5.493531107786843,21.011690600224913,2.9691742309322704,14.283587266109173
130,0.9446719660317471,37.03884838654302,3.949124693896855,45.752777262010284,15.955935160434832,10.995645365274328
135,11.631288908818924,8.131325693746213,0.1706820626184562,12.399918722827325,7.999355387940849,0.0
150,0.147910440963695,0.0,1.090725643998977,0.0,1.93961666602439,0.0
160,1.111920768769947,0.2167858381533266,0.0,0.0,0.0,0.0
200,0.4532954039860847,0.0,0.3550621314938534,0.0,0.0,7.73891810273855
223,0.1004754013936232,0.0,0.0,0.0,0.0,0.0
250,1.6027367985902614,0.0,0.0,0.0,0.0,0.0
255,7.94155050220184,0.0,0.0,0.0,0.0,0.0
5,0.0,1.6027367985902614,1.6027367985902614,0.0,0.0,1.8651359465812793
10,0.0,9.472784408796151,7.94155050220184,1.5312339065943117,0.0,0.0
52,0.0,0.2706319650508157,0.8878480116870968,0.0,0.0,0.0
56,0.0,0.4957206867921091,0.0,0.0,0.0,0.0
64,0.0,0.9253336042572424,0.0,0.0,0.0,0.0
84,0.0,1.3525292265005624,0.0,0.0,0.0,0.0
86,0.0,0.0704168608093384,0.9014058848877008,0.8047140760151764,0.4526998384966525,5.185098250789125
87,0.0,12.92671391486216,0.0,0.0580501185875989,0.6853557452801434,0.0
94,0.0,21.78536520426145,0.0,0.0,0.8878480116870968,0.0
101,0.0,2.837974656936762,1.5071310209043487,0.0,3.1628381147899933,1.5655665053968744
102,0.0,3.726733533490049,0.0,8.288870282333075,0.0,16.39721415484002
106,0.0,0.5775233584288282,15.62858434083162,0.0704168608093384,15.62858434083162,0.0
112,0.0,11.616434804847202,0.3867322022260136,0.2159100065512203,0.0,0.5864568407703113
117,0.0,2.6798345028604658,0.0,0.0,0.0,0.9253336042572424
121,0.0,0.3231468279131035,0.0,0.0,0.0,9.616595957861989
124,0.0,0.1940842830267339,0.0,0.0,0.0,0.5701663729711361
127,0.0,7.616652011084525,0.0,3.1988523102686,0.0,0.0
129,0.0,1.102566887259453,0.3291375160715099,1.1060001471397092,0.0,0.0
131,0.0,0.830218292268509,38.00898953556402,0.0,2.4470384630206383,0.0
134,0.0,16.461570260962784,0.0,1.5076915531296966,0.0,0.0
139,0.0,7.39261428726576,7.39261428726576,0.0,0.0,0.0
140,0.0,3.8340754546441844,8.39908493114212,0.0578048857390091,3.3190864726057394,0.0
143,0.0,11.631288908818924,11.631288908818924,0.0,0.0,8.288870282333075
145,0.0,35.546641536138566,0.2409587903714576,2.9670021685590466,0.0,0.2999197738252471
147,0.0,0.7537056435085113,0.0,0.0,0.0,0.0
181,0.0,16.22362433130257,0.0,0.0,0.0,0.0
44,0.0,0.0,0.147910440963695,0.2976426116597709,0.0,0.2245982560441139
47,0.0,0.0,2.4470384630206383,0.0,0.0,3.3275645225141277
116,0.0,0.0,0.4262497241130453,0.0,23.156812393367506,0.7988284876490228
118,0.0,0.0,3.3275645225141277,0.0,0.0,4.219861758739924
119,0.0,0.0,0.3231468279131035,0.0,0.0,0.0
152,0.0,0.0,11.722445461966135,0.0,0.0,0.0
180,0.0,0.0,2.9073054865594883,0.0,0.0,0.0
184,0.0,0.0,0.2976426116597709,0.0,0.0,0.0
211,0.0,0.0,0.6030275746821607,0.0,0.0,0.0
230,0.0,0.0,1.5312339065943117,0.0,1.5312339065943117,0.0
25,0.0,0.0,0.0,0.3354435036066746,0.0,0.5645610507176564
30,0.0,0.0,0.0,2.2400269055468165,0.672848870002067,23.395669187893905
99,0.0,0.0,0.0,0.2279614493962017,0.0,0.0
126,0.0,0.0,0.0,0.9451974649930108,0.0,0.4103095889547125
136,0.0,0.0,0.0,2.909267349348206,0.0,6.686203550270983
151,0.0,0.0,0.0,7.616652011084525,0.0,0.0
173,0.0,0.0,0.0,0.6454178242241008,0.0,0.0
31,0.0,0.0,0.0,0.0,16.22362433130257,0.0
46,0.0,0.0,0.0,0.0,0.2976426116597709,0.0
132,0.0,0.0,0.0,0.0,0.6794000903858213,0.0
142,0.0,0.0,0.0,0.0,11.722445461966135,18.73501890044597
13,0.0,0.0,0.0,0.0,0.0,0.6030275746821607
15,0.0,0.0,0.0,0.0,0.0,0.1776887154353058
28,0.0,0.0,0.0,0.0,0.0,0.2976426116597709
29,0.0,0.0,0.0,0.0,0.0,2.909267349348206
33,0.0,0.0,0.0,0.0,0.0,0.4262497241130453
34,0.0,0.0,0.0,0.0,0.0,11.631288908818924
36,0.0,0.0,0.0,0.0,0.0,0.3699162354655745
39,0.0,0.0,0.0,0.0,0.0,1.7491758424624182
42,0.0,0.0,0.0,0.0,0.0,0.6794000903858213
43,0.0,0.0,0.0,0.0,0.0,0.3930732230252625
96,0.0,0.0,0.0,0.0,0.0,1.8298574496484414
