,2016-11,2016-11,2016-11,2016-11,2016-11,2016-11
1,0.7061099080528693,0.0,0.0,0.0,0.0,0.0
20,1.641973885989696,1.0069183292263504,0.0,1.0069183292263504,0.0,16.698915956392153
35,2.7093059148838874,0.0,1.0069183292263504,7.825732572500814,0.0,2.6874179078199885
40,0.5486469318618329,0.0,2.9300060969844837,13.984476393796049,0.6586703362395353,3.8182204902470223
45,0.5953864608053192,0.0857552515563217,4.70858168164376,21.81884282835832,5.344593963662564,6.157227061743898
48,1.091740190289542,1.4467552643515496,1.091740190289542,1.5152661265472942,1.5152661265472942,1.3271646074192645
50,28.011655402652796,21.797421516540982,2.186350556345459,18.748384796920092,5.908315151988447,26.958650917828148
55,6.74283625713368,4.819911832711845,2.4100842575487276,15.684343825122136,4.0677391038230075,6.510352020057317
57,2.999917044919923,0.0,0.0,0.2864108728169503,0.0,0.0
58,1.952256220668447,1.2727712764321115,0.5275523067170941,0.3262666468736027,0.0,1.9071034555632813
59,0.6927157544764533,0.0,0.0,0.0,0.8113030166286238,0.3971809895891569
60,43.706429866535665,9.911486968449184,41.51716246489917,41.380934122426844,21.51665765620747,27.41948913904878
61,0.6898455787100785,0.0,0.2371511895420129,0.0,0.3425076414540652,9.943058901879308
62,0.7808511517902565,0.0,0.0,0.0,0.0,0.0
63,1.2815918165921905,0.0,0.3601720565365511,0.0,2.1426912160293012,0.0
64,0.6370623463235752,0.0,0.0,0.0,0.0,0.9588020493054972
65,40.117286738065076,47.089737056508746,37.45103345967681,23.966200996853267,21.621430739061314,12.821915199840266
67,0.6625205720236969,1.52772688963058,2.4311555479311378,0.0,0.0,0.5275523067170941
68,9.245022821592013,0.4059315254622508,2.4385293328268656,3.9276838603288473,0.0,0.3216930334572656
70,45.145951354565454,24.717813691446228,25.356136114935527,8.306288667888811,31.163155063657037,40.57803162023639
71,0.3971809895891569,0.0,14.017705095351475,0.1053564519120523,3.735895448752953,3.8523125780085965
72,0.7452189697150176,7.340672867983466,1.388815049490503,1.42073700435555,3.7932522945557943,0.9124825460839194
73,1.7543774361248798,0.6001934218449387,11.257249381444066,0.0,0.3216930334572656,0.6485197146267463
74,12.658198507345258,0.0,0.0,13.708916185461732,0.0,0.8509721125866502
75,34.49862599085721,33.69184991812026,18.095034786491397,14.297535565191861,36.62092262461162,15.682827065570798
76,5.301564661929269,1.8880856242657569,1.1922663463996463,0.5275523067170941,0.5275523067170941,0.4707554952101316
77,0.2354244171297223,2.5685506285198785,3.622348495263685,1.52772688963058,1.242459420167714,11.170117378910376
78,31.485221453311553,0.0,9.491927941787235,0.0,0.0,5.508870690453449
79,11.823024028854835,0.0,4.975484693154293,2.2014714823341652,0.1378151063106492,0.0
80,46.879444178406544,21.409037732349578,52.57597302750379,22.47338291166575,67.76120962118696,36.991711998007524
81,2.126496890973496,11.187198424934653,0.0,2.5055467702336016,0.3550150740620076,7.418984330357075
82,1.7237855627125431,1.7998568879026409,0.0,0.0,2.041395012762365,0.0
83,2.504753388314441,2.351047308858253,1.6858899086914638,0.6206346736444865,2.176013256634044,0.53014246533553
84,1.8145344534071104,1.747493681238046,0.242284837254228,0.0,0.0,0.17046043880787198
85,22.13519220124241,21.38297280282892,22.434530532389214,20.732842989601522,50.46382701536217,9.306486585564626
86,1.8633507761978112,1.8145344534071104,1.3987089887176813,1.0460273908884987,0.0669707678820798,12.984091798021607
88,0.9588020493054972,0.0,2.8602351576230136,0.0,0.0,10.815032300561384
89,15.006632322822746,0.6625205720236969,2.473344798220616,0.0,0.3971809895891569,0.3900638870790404
90,22.86361014208109,34.97283503089192,40.15231221631978,8.95345496630052,56.85304828417354,7.463927082601286
91,31.801127465711417,0.3216930334572656,2.999917044919923,0.3216930334572656,0.0,15.30552729348531
92,2.811908864841206,3.9217568306974706,0.0,2.2013081389978675,0.2696565134652662,4.033273659864181
95,40.69456542330367,19.755023108998508,45.77659664124876,36.133249426713505,31.469237141116704,24.386110044950144
97,0.3284834492947865,0.0,0.5412964817284339,3.983873968015274,0.0,2.376085508836466
99,0.1516526203713019,0.0,0.0,0.2696565134652662,0.1142936658837724,0.0
