,2023-05,2023-05,2023-05,2023-05,2023-05,2023-05
35,0.2361716519214446,0.0,0.0,0.5934349508280663,0.0,30.54578802016651
48,2.0940304207757374,1.181007617173656,1.181007617173656,1.4749059685212753,1.181007617173656,1.181007617173656
50,27.401960604328096,12.64804679820629,4.777388459302645,7.080780848825187,7.637623195877282,39.274542917616664
55,9.435925635116602,12.181416421279446,3.2790333528514632,22.550901525382603,3.8414766086447787,3.310361102410687
57,14.891994876288686,0.0,0.0,0.0,0.0,0.0
60,18.542517836249466,39.012905800618476,41.454155223958246,54.28960842864576,44.56665489023743,10.741796177827856
61,0.602583101772059,0.0,0.0,0.0,0.0,1.6693321806248262
63,0.6478757837927251,11.149691691755107,0.0,1.9212610558049037,1.074851726831732,0.0
65,4.296942507480791,29.1611687005537,30.420028949230314,23.744529856919808,20.057563650749486,19.076956548336682
67,0.3671582376827771,0.0,3.7228120221141294,0.0,0.4224205372628146,19.099584219651213
68,2.746984361827168,0.0,1.687180409813514,0.3522971598227399,2.8097892185120488,0.075798964964511
70,30.893828489345918,17.13000599110538,37.533929838411915,5.300513335732596,46.040216640660816,13.425714307228889
71,2.0317109761817624,0.0,13.10097361841295,0.0,3.7228120221141294,0.097306454530796
72,4.240970759460199,0.0,0.1289702586144932,5.628950624317739,1.000172943615465,0.7092990829881047
73,0.6189004159048134,0.2483816329773042,0.2521529115297258,0.0533206512164146,0.0,0.6084080468629279
74,25.267006210349837,0.0,0.3919515937105777,6.081429371825101,0.0,0.2938983513476191
75,13.187526328160605,35.05265258726823,35.65292064676058,17.86678686631707,58.50709271078445,4.772795714134846
76,16.929904191477394,0.0,0.0,0.0,0.0,0.0
78,7.321097173215135,0.0,5.12199370445411,0.2521529115297258,0.0,1.973834919189155
79,1.36617366015839,0.5920907327301735,2.7997449221694612,1.0978154526707342,0.0,0.0
80,43.39083744849731,2.422990460843393,52.61068002437764,17.041399614819284,49.66374322048892,20.404932010879953
82,0.4769733884022977,0.2723908617813341,0.0,0.0,2.6761888753381466,0.2173152591593372
83,11.713255129296668,14.730427328800287,0.0533206512164146,0.0,12.777353111345255,0.0
85,27.05496563811371,23.27278398334265,2.3629487191375147,28.213494941539267,59.314333017960685,20.537972263179732
87,23.178838074056586,19.099584219651213,0.0,0.0,0.4824249395770853,54.95873032626351
88,23.75565699561903,0.0,1.427671638136986,0.0,0.0,0.0
89,3.711124792540784,0.3671582376827771,0.0,0.0,0.1950609817608896,0.0
90,15.085935676301329,19.093796613951955,47.10043132598216,4.077013490908885,23.56447931058539,5.1225911347198405
91,15.948251586099566,0.0,13.206457399705926,0.9130228036020812,23.178838074056586,3.711124792540784
92,8.956226471126913,2.2327835999915613,14.895691476057886,1.9108060261546256,0.0,2.340321047822986
94,0.9554030130773128,0.0,0.0,0.0,0.0,1.338057098277465
95,23.027650877435253,12.836909440960229,63.85584854047475,14.435744850228899,5.577048869982434,3.3444519669489132
97,0.1164242230341603,0.0,2.0588940532724838,0.8795293693295856,0.075798964964511,2.956869082056487
98,19.099584219651213,0.6371220390095826,0.345053317850762,0.3549855960185256,0.345053317850762,6.0148905759794085
99,12.20169171092266,0.0,2.4724651547241705,0.0,0.7306572149879571,0.0
100,48.66080716189445,35.09544353005115,26.145042004015107,54.51786412954628,39.10733712199545,19.28945502597857
104,10.2682206740619,0.0,0.0,0.0,0.0,1.3615809149905895
105,11.74760736957615,11.028898759902797,23.860020595163768,21.67488205886418,16.25641358504149,3.91126393156038
108,9.076048578797412,3.827698373141378,2.51589086716443,0.7663163339737247,1.2326106563760963,0.9554030130773128
109,0.5223407492061801,0.0,0.0,2.39405243234709,1.0159301668740974,12.20169171092266
110,1.354187715452179,26.836194142681656,5.4148838922283105,19.541495919333475,20.098562302735214,22.119706231091875
111,2.0486630599718545,0.0,0.0,0.5454538326116147,0.0,3.7824803699039276
114,8.892189414518961,0.0,0.0,0.7660922976240758,1.6200441837020898,0.0
115,56.700538265999725,8.793986814589571,15.202957329601219,1.2927270768651913,10.49248106006035,2.4090628677735597
120,3.211262357082701,36.18556706805061,30.932101365744252,21.45394487871885,2.3878914327317484,5.833943884246392
125,0.3596156805779341,13.308543296362565,7.35679363159251,34.82290331070338,0.3076765868510203,2.1659460890130022
130,14.908162832855005,47.5105672034059,13.198728145643043,25.379136403349072,3.419392125906437,0.62577086396071
144,0.236283670096269,0.0,0.0,0.0,0.0,0.0
150,6.0656721485664695,0.0,0.1385291428661754,0.0,2.597589456003026,0.62076738548522
154,2.51589086716443,0.0,0.0,0.0,0.3691745648296163,0.0
155,7.259487177061715,0.0,0.0,0.0,0.0,0.0
165,1.3791304290464124,0.0,0.0,0.0,0.0,0.0
170,0.6084080468629279,0.0,0.0,1.0866509745799022,0.0,0.0
200,0.252488966054199,0.0,0.0,0.0,0.0,4.524899493248446
250,0.3472563419556419,0.0,0.0,0.0,0.0,0.0
255,1.7916560275330715,0.0,0.0,0.0,0.0,0.0
5,0.0,0.3472563419556419,0.3472563419556419,0.0,0.0,0.0
10,0.0,1.7916560275330715,1.7916560275330715,0.0,0.0,0.0
64,0.0,1.067794581817795,0.0,0.0,0.3919515937105777,3.1872531282786705
69,0.0,1.1449004254885906,0.0,0.0,1.8193245167146987,0.0
77,0.0,0.1105619385516834,1.5650432598633088,0.0,0.0,1.630685910310408
81,0.0,3.8782185699871823,0.0,15.894296165225812,11.713255129296668,2.7997449221694612
84,0.0,3.0129528482519032,0.0,0.0,0.3642457651373427,23.178838074056586
96,0.0,0.08502179469172,0.0,0.0,0.0,1.275625635508666
101,0.0,0.9888217685665922,0.0,0.0,11.281649101698251,2.656996428051567
102,0.0,2.0888029059505984,0.0545155117478749,0.0,0.0545155117478749,8.723751418974672
107,0.0,3.932323348427367,14.64760855821345,0.0,14.64760855821345,0.0
112,0.0,8.174713004768677,0.0,1.5799043377233464,0.0,0.1625010322785971
113,0.0,0.6084080468629279,0.0,0.0,0.0,0.0
116,0.0,9.97790690430866,0.3671582376827771,0.0,0.3671582376827771,21.041568637798623
117,0.0,1.2485919159843775,0.0,0.0,0.0,0.5454538326116147
119,0.0,0.3059963142286543,0.0,0.6189004159048134,0.0,21.25955600600691
123,0.0,0.602583101772059,0.0,0.0,0.2668646318233304,16.506960902732068
127,0.0,1.0433372803144674,0.0,0.0,0.0,0.0
131,0.0,40.6551295829358,40.6551295829358,0.0,0.0,0.0
132,0.0,0.1164242230341603,0.0,0.0,0.0,0.0
134,0.0,16.351143621551326,0.0,1.6200441837020898,0.0,0.0
135,0.0,28.446007333083113,0.0,13.297901569754245,2.593967535017037,3.772548091736164
139,0.0,11.281649101698251,0.0,0.0,0.0,0.0
140,0.0,6.051595197930203,11.799919857219145,10.011437677972763,1.8941526574973984,0.0
145,0.0,18.655730871605325,0.9755289451540968,0.598102374779083,0.0,0.0
147,0.0,1.0356080262515837,0.0,0.0,0.0,0.0
160,0.0,1.0866509745799022,0.0,0.0,0.0,0.0
40,0.0,0.0,0.2361716519214446,5.444382011598735,0.0,0.8648176490359809
44,0.0,0.0,0.3044653991727208,0.5661771949541289,0.0,0.2668646318233304
51,0.0,0.0,0.08502179469172,0.0,0.08502179469172,0.0
62,0.0,0.0,1.3581830303542493,0.1164242230341603,0.0,0.0
86,0.0,0.0,0.9554030130773128,0.0,14.895691476057886,26.36086368751012
106,0.0,0.0,1.630685910310408,0.0,1.630685910310408,7.372364157893102
118,0.0,0.0,0.3522971598227399,0.0,0.0,1.074851726831732
122,0.0,0.0,3.1872531282786705,0.9554030130773128,0.0,3.7228120221141294
152,0.0,0.0,11.149691691755107,0.0,0.0,0.0
180,0.0,0.0,0.9995008345665184,0.0,0.0,0.0
184,0.0,0.0,0.878857260280639,0.0,0.0,0.0
30,0.0,0.0,0.0,1.1610683820549126,0.0,20.03224754323917
34,0.0,0.0,0.0,0.3126800653265102,0.0,0.0
45,0.0,0.0,0.0,30.065678122869127,2.378631263612931,8.074382059517621
52,0.0,0.0,0.0,2.4287407271510464,0.0,0.0
53,0.0,0.0,0.0,70.90440549434211,40.6551295829358,0.0
54,0.0,0.0,0.0,0.3059963142286543,0.3044653991727208,0.0
103,0.0,0.0,0.0,4.24515277132031,14.168805539622356,0.0
121,0.0,0.0,0.0,2.0588940532724838,0.0,2.1219976250902293
128,0.0,0.0,0.0,0.1105619385516834,0.1105619385516834,1.8941526574973984
133,0.0,0.0,0.0,23.178838074056586,0.0,0.0
136,0.0,0.0,0.0,14.168805539622356,0.0,0.602583101772059
36,0.0,0.0,0.0,0.0,0.3126800653265102,0.0
46,0.0,0.0,0.0,0.0,0.5661771949541289,0.5928001811707281
142,0.0,0.0,0.0,0.0,11.149691691755107,19.78364187391222
15,0.0,0.0,0.0,0.0,0.0,0.9130228036020812
20,0.0,0.0,0.0,0.0,0.0,20.073208855833293
28,0.0,0.0,0.0,0.0,0.0,0.5661771949541289
29,0.0,0.0,0.0,0.0,0.0,14.168805539622356
33,0.0,0.0,0.0,0.0,0.0,0.3671582376827771
38,0.0,0.0,0.0,0.0,0.0,0.3126800653265102
39,0.0,0.0,0.0,0.0,0.0,2.333936011857995
43,0.0,0.0,0.0,0.0,0.0,0.1164242230341603
47,0.0,0.0,0.0,0.0,0.0,0.3522971598227399
59,0.0,0.0,0.0,0.0,0.0,0.1950609817608896
66,0.0,0.0,0.0,0.0,0.0,10.2682206740619
93,0.0,0.0,0.0,0.0,0.0,0.3549855960185256
126,0.0,0.0,0.0,0.0,0.0,1.8193245167146987
138,0.0,0.0,0.0,0.0,0.0,1.0471832376501051
